fecha,inflacion,expectativa,meta_inflacion,a0_t,a_t,b_t,c0_t,c_t,d_t,lambda_t,lambda_se,pi_estrella_t,pi_estrella_se,lambda_li_95,lambda_ls_95,pi_estrella_li_95,pi_estrella_ls_95,lambda_fuera_0_1,lambda_significativamente_menor_1,lambda_no_distinta_de_1,brecha_ancla_meta,ancla_dentro_banda_meta
2019-06-01,4.8,4.36,4,4.118204859738858,0.2599311682779734,-0.11350623319443712,2.794564160785814,0.11658231265904842,0.25198331199972696,0.8441447703917992,0.0304560845965262,4.4257396649899565,0.11180514697194412,0.7844519414725029,0.9038375993110956,4.206605603638739,4.644873726341174,FALSE,TRUE,FALSE,0.4257396649899565,TRUE
2019-07-01,4.37,4.6,4,3.616561614270606,0.26006795702879576,-0.11350637798422075,2.8134942864897576,0.11643713129550484,0.2519833120303251,0.8443388587872985,0.030373390223224182,4.454694989345943,0.11293325794818898,0.7848081078613982,0.9038696097131989,4.233349871110721,4.676040107581165,FALSE,TRUE,FALSE,0.4546949893459429,TRUE
2019-08-01,3.01,4.53,4,2.442838995900454,0.24926584997578888,-0.11350668702033562,2.819292381455854,0.11574940428853282,0.25198331204134033,0.8452582594053972,0.03039025525053994,4.459019870664011,0.11528465604884455,0.7856944536333597,0.9048220651774348,4.233066096838188,4.684973644489833,FALSE,TRUE,FALSE,0.45901987066401073,TRUE
2019-09-01,1.8,4.34,4,1.5824356249804432,0.24310654524987663,-0.11350691527093004,2.8204307846526646,0.11488640962524924,0.2519833120450242,0.8464119698461,0.030485073876661602,4.454740013529756,0.11949132741313,0.7866623229818004,0.9061616167103996,4.220541315335137,4.688938711724375,FALSE,TRUE,FALSE,0.4547400135297561,TRUE
2019-10-01,2.17,4.22,4,2.2087998001007936,0.2521219802132187,-0.11350676601027573,2.818282447267923,0.1139382629183704,0.2519833120436157,0.8476795173786096,0.03054446039362005,4.444690650212492,0.12373157960657094,0.7878134750799042,0.907545559677315,4.202181210433363,4.687200089991622,FALSE,TRUE,FALSE,0.4446906502124923,TRUE
2019-11-01,2.92,4.25,4,2.832366782748833,0.26112034230639564,-0.11350661743007856,2.8056434633825864,0.11282758457407961,0.2519833120266348,0.8491643483519487,0.030525445391384482,4.4170207712441405,0.12538293606968995,0.7893355747727909,0.9089931219311064,4.171274732271661,4.66276681021662,FALSE,TRUE,FALSE,0.4170207712441405,TRUE
2019-12-01,3.41,4.1,4,3.1110660283915075,0.26758109962478666,-0.11350655042423469,2.7791402031248595,0.1114579537385675,0.25198331198964286,0.8509953647758401,0.03044711983722066,4.365881816552466,0.12516049832605894,0.7913201064619126,0.9106706230897677,4.120571747546305,4.611191885558628,FALSE,TRUE,FALSE,0.36588181655246643,TRUE
2020-01-01,1.78,4.11,4,1.378793486892914,0.2541305159077093,-0.11350696247135306,2.7603278121627985,0.11028161826556143,0.2519833119638305,0.852567970702508,0.030368561107985713,4.328329964911107,0.12568234600387124,0.7930466846685522,0.9120892567364638,4.081997093251018,4.574662836571195,FALSE,TRUE,FALSE,0.32832996491110666,TRUE
2020-02-01,1.24,3.85,4,1.245199629765225,0.25916526377161353,-0.11350700712311472,2.7475763174696355,0.1092831739589582,0.2519833119465174,0.8539027595181881,0.03034438230616289,4.301600365161094,0.12844439635291438,0.7944288630649944,0.9133766559713817,4.049853974293394,4.553346756028794,FALSE,TRUE,FALSE,0.3016003651610939,TRUE
2020-03-01,1.77,3.99,4,1.873689765106093,0.26879976476359246,-0.11350687621175898,2.7478337955773044,0.1084840383083214,0.25198331194749146,0.8549710988524013,0.030270869751538657,4.296627852661529,0.13017369655232813,0.7956412843586826,0.91430091334612,4.04149209568452,4.551763609638538,FALSE,TRUE,FALSE,0.2966278526615289,TRUE
