fecha,codigo_modelo,descripcion,c0_t,c_t,d_t,lambda_t,pi_estrella_t,inflacion,expectativa,meta_inflacion,brecha_ancla_meta,ancla_dentro_banda_meta
2012-04-01,B0,Modelo base TVP-VAR,3.233420138434631,0.17270766290892225,0.25202463486946247,0.7690997979876234,5.620722536564365,4.27,5.54,4.5,1.1207225365643652,FALSE
2012-05-01,B0,Modelo base TVP-VAR,3.195107724009122,0.17121353199251343,0.2520246348694624,0.7710973650012751,5.539735017876096,3.9,5.28,4.5,1.0397350178760956,FALSE
2012-06-01,B0,Modelo base TVP-VAR,3.161114123386487,0.16987779412456736,0.25202463486946236,0.7728831696282937,5.468132512450637,3.47,5.11,4.5,0.9681325124506373,TRUE
2012-07-01,B0,Modelo base TVP-VAR,3.1316350418501315,0.1686932799574526,0.25202463486946236,0.7744667968737018,5.406062300225326,2.86,4.9,4.5,0.9060623002253259,TRUE
2012-08-01,B0,Modelo base TVP-VAR,3.1128340049140544,0.16782701326559257,0.25202463486946236,0.7756249455671536,5.365582777073376,2.71,4.55,4.5,0.8655827770733762,TRUE
2012-09-01,B0,Modelo base TVP-VAR,3.122319241589737,0.16765558772752995,0.25202463486946236,0.7758541316420622,5.380342637230883,3.28,5.17,4.5,0.8803426372308829,TRUE
2012-10-01,B0,Modelo base TVP-VAR,3.0863185055831965,0.16642541922168477,0.2520246348694624,0.7774987961098959,5.30705664628661,3.35,4.76,4.5,0.8070566462866102,TRUE
2012-11-01,B0,Modelo base TVP-VAR,3.0681569692307207,0.16569781656247418,0.25202463486946225,0.7784715589749986,5.269234537336927,3.11,4.82,4.5,0.7692345373369269,TRUE
2012-12-01,B0,Modelo base TVP-VAR,3.050288940085842,0.1649786590527101,0.2520246348694623,0.7794330311615039,5.23208606204139,3.45,4.93,4.5,0.7320860620413896,TRUE
2013-01-01,B0,Modelo base TVP-VAR,3.016953928402177,0.16384634965092457,0.25202463486946236,0.7809468636412512,5.164875992207021,3.86,4.83,4,1.1648759922070209,FALSE
2013-02-01,B0,Modelo base TVP-VAR,2.98307967936504,0.16269806149827915,0.25202463486946236,0.7824820587909538,5.096865470182949,4.18,4.61,4,1.0968654701829488,FALSE
2013-03-01,B0,Modelo base TVP-VAR,2.9714455260763057,0.16228711321725206,0.2520246348694623,0.783031472983165,5.073425182030533,4.34,4.66,4,1.0734251820305332,FALSE
2013-04-01,B0,Modelo base TVP-VAR,2.9752549856806256,0.1624306233147772,0.25202463486946225,0.7828396082450796,5.08117445723179,4.13,4.93,4,1.08117445723179,FALSE
2013-05-01,B0,Modelo base TVP-VAR,2.9713893143916774,0.16228803247411955,0.25202463486946225,0.7830302439896576,5.073337169364364,4.27,4.83,4,1.0733371693643639,FALSE
2013-06-01,B0,Modelo base TVP-VAR,2.9730354989581613,0.16234096184787677,0.2520246348694623,0.7829594804642466,5.076606637679385,4.79,5.21,4,1.0766066376793848,FALSE
2013-07-01,B0,Modelo base TVP-VAR,2.9414305304891335,0.16117440093226523,0.25202463486946225,0.7845191052460172,5.012654562536237,4.74,4.81,4,1.0126545625362366,FALSE
2013-08-01,B0,Modelo base TVP-VAR,2.931875318184741,0.16091499829123418,0.2520246348694623,0.7848659116424896,4.994163264622641,4.42,4.89,4,0.9941632646226406,TRUE
2013-09-01,B0,Modelo base TVP-VAR,2.924036276834515,0.1607254643482725,0.2520246348694623,0.7851193076121932,4.979202674942062,4.21,4.91,4,0.9792026749420621,TRUE
2013-10-01,B0,Modelo base TVP-VAR,2.911801964668907,0.16036907062387182,0.2520246348694623,0.785595785503064,4.955362105359264,4.15,4.71,4,0.9553621053592636,TRUE
2013-11-01,B0,Modelo base TVP-VAR,2.9112183219174708,0.16043396261799717,0.25202463486946225,0.7855090286429447,4.954916044159685,4.63,4.7,4,0.9549160441596847,TRUE
2013-12-01,B0,Modelo base TVP-VAR,2.917158355371103,0.16073138743058552,0.25202463486946225,0.7851113887921504,4.967540692024946,4.39,5.19,4,0.9675406920249463,TRUE
2014-01-01,B0,Modelo base TVP-VAR,2.888049688515938,0.15963502440520838,0.25202463486946225,0.7865771630361802,4.9088078593343365,4.14,4.94,4,0.9088078593343365,TRUE
2014-02-01,B0,Modelo base TVP-VAR,2.8545469736775693,0.15837298023872398,0.25202463486946225,0.7882644434271114,4.841477997415751,3.5,4.68,4,0.8414779974157511,TRUE
2014-03-01,B0,Modelo base TVP-VAR,2.828704265575613,0.15738331484222925,0.25202463486946225,0.7895875690842271,4.7896077574947515,3.25,4.54,4,0.7896077574947515,TRUE
2014-04-01,B0,Modelo base TVP-VAR,2.804798756835203,0.1564518847197447,0.2520246348694622,0.7908328375327702,4.741652444442889,3.27,4.66,4,0.7416524444428889,TRUE
2014-05-01,B0,Modelo base TVP-VAR,2.7602655951241504,0.15494464759876123,0.25202463486946225,0.7928479267873748,4.654506947991689,3.22,4.28,4,0.6545069479916892,TRUE
