fecha,raiz_1_real,raiz_1_imaginaria,raiz_2_real,raiz_2_imaginaria,radio_espectral,estable
2015-04-01,0.2862623833064268,0,-0.22898947791247146,0,0.2862623833064268,TRUE
2015-05-01,0.28643421594277674,0,-0.22916131054882133,0,0.28643421594277674,TRUE
2015-06-01,0.28655181160014853,0,-0.22927890620619307,0,0.28655181160014853,TRUE
2015-07-01,0.2866678486632299,0,-0.22939494326927437,0,0.2866678486632299,TRUE
2015-08-01,0.28679166003652945,0,-0.22951875464257396,0,0.28679166003652945,TRUE
2015-09-01,0.28693425753392837,0,-0.2296613521399729,0,0.28693425753392837,TRUE
2015-10-01,0.2870400243545373,0,-0.22976711896058175,0,0.2870400243545373,TRUE
2015-11-01,0.2871519414073265,0,-0.22987903601337095,0,0.2871519414073265,TRUE
2015-12-01,0.28726500535368804,0,-0.2299920999597325,0,0.28726500535368804,TRUE
2016-01-01,0.2874540378016838,0,-0.23018113240772828,0,0.2874540378016838,TRUE
2016-02-01,0.2877189853709827,0,-0.23044607997702735,0,0.2877189853709827,TRUE
2016-03-01,0.2881258321913119,0,-0.2308529267973564,0,0.2881258321913119,TRUE
2016-04-01,0.2885317435637805,0,-0.23125883816982493,0,0.2885317435637805,TRUE
2016-05-01,0.2889351243679881,0,-0.2316622189740326,0,0.2889351243679881,TRUE
2016-06-01,0.28932753716851983,0,-0.2320546317745643,0,0.28932753716851983,TRUE
2016-07-01,0.2897707286459256,0,-0.23249782325197013,0,0.2897707286459256,TRUE
2016-08-01,0.2902186539420167,0,-0.23294574854806116,0,0.2902186539420167,TRUE
2016-09-01,0.29067008951935835,0,-0.23339718412540272,0,0.29067008951935835,TRUE
2016-10-01,0.29111691361691233,0,-0.2338440082229567,0,0.29111691361691233,TRUE
2016-11-01,0.2915558912961143,0,-0.2342829859021588,0,0.2915558912961143,TRUE
2016-12-01,0.2920246428105253,0,-0.2347517374165697,0,0.2920246428105253,TRUE
2017-01-01,0.2924809976688067,0,-0.23520809227485123,0,0.2924809976688067,TRUE
2017-02-01,0.2930129014018299,0,-0.2357399960078743,0,0.2930129014018299,TRUE
2017-03-01,0.2935197186355943,0,-0.2362468132416388,0,0.2935197186355943,TRUE
2017-04-01,0.29400241791071674,0,-0.23672951251676105,0,0.29400241791071674,TRUE
2017-05-01,0.2944917424180331,0,-0.23721883702407753,0,0.2944917424180331,TRUE
2017-06-01,0.29495424305413254,0,-0.23768133766017693,0,0.29495424305413254,TRUE
2017-07-01,0.2954109396102702,0,-0.23813803421631474,0,0.2954109396102702,TRUE
2017-08-01,0.29595070366503523,0,-0.23867779827107968,0,0.29595070366503523,TRUE
2017-09-01,0.29647410199913127,0,-0.23920119660517575,0,0.29647410199913127,TRUE
2017-10-01,0.29683603194560854,0,-0.23956312655165293,0,0.29683603194560854,TRUE
2017-11-01,0.2972351260215127,0,-0.23996222062755718,0,0.2972351260215127,TRUE
2017-12-01,0.2976223852683688,0,-0.24034947987441319,0,0.2976223852683688,TRUE
2018-01-01,0.29796216959907995,0,-0.2406892642051243,0,0.29796216959907995,TRUE
2018-02-01,0.29832235263136697,0,-0.24104944723741145,0,0.29832235263136697,TRUE
2018-03-01,0.29867153702995436,0,-0.24139863163599887,0,0.29867153702995436,TRUE
2018-04-01,0.2989682059932222,0,-0.2416953005992667,0,0.2989682059932222,TRUE
2018-05-01,0.2992658980763081,0,-0.2419929926823525,0,0.2992658980763081,TRUE
2018-06-01,0.29956092730946954,0,-0.242288021915514,0,0.29956092730946954,TRUE
2018-07-01,0.2998462124531414,0,-0.24257330705918592,0,0.2998462124531414,TRUE
2018-08-01,0.3001438981516714,0,-0.2428709927577158,0,0.3001438981516714,TRUE
2018-09-01,0.30034093444960264,0,-0.24306802905564706,0,0.30034093444960264,TRUE
2018-10-01,0.3004713247393782,0,-0.2431984193454226,0,0.3004713247393782,TRUE
2018-11-01,0.30046021734452727,0,-0.2431873119505718,0,0.30046021734452727,TRUE
2018-12-01,0.30041168625689524,0,-0.24313878086293975,0,0.30041168625689524,TRUE
2019-01-01,0.30026596571071534,0,-0.24299306031675982,0,0.30026596571071534,TRUE
2019-02-01,0.30031711893133706,0,-0.24304421353738156,0,0.30031711893133706,TRUE
2019-03-01,0.30022115615887685,0,-0.24294825076492138,0,0.30022115615887685,TRUE
2019-04-01,0.30016669450450484,0,-0.24289378911054924,0,0.30016669450450484,TRUE
2019-05-01,0.3001079594240771,0,-0.24283505403012165,0,0.3001079594240771,TRUE
2019-06-01,0.3000621617701523,0,-0.2427892563761969,0,0.3000621617701523,TRUE
2019-07-01,0.3000113996139938,0,-0.2427384942200382,0,0.3000113996139938,TRUE
2019-08-01,0.30001531023757244,0,-0.24274240484361698,0,0.30001531023757244,TRUE
2019-09-01,0.29999930543891534,0,-0.24272640004495982,0,0.29999930543891534,TRUE
2019-10-01,0.30005593549960735,0,-0.24278303010565183,0,0.30005593549960735,TRUE
2019-11-01,0.30015058502202546,0,-0.24287767962807008,0,0.30015058502202546,TRUE
2019-12-01,0.30023304137255497,0,-0.2429601359785995,0,0.30023304137255497,TRUE
2020-01-01,0.3001560649008939,0,-0.24288315950693853,0,0.3001560649008939,TRUE
2020-02-01,0.3000431881661892,0,-0.24277028277223375,0,0.3000431881661892,TRUE
