fecha,d_inflacion,d_expectativa,d_inflacion_lag1,d_expectativa_lag1,a0_t,a_t,b_t,c0_t,c_t,d_t,c0_se,c_se,c0_li_95,c0_ls_95,c_li_95,c_ls_95,c_significativo_5pct,radio_espectral,estable
2011-07-01,0.6173750989612596,-0.28000000000000025,0.029277304363179546,0.41999999999999993,-0.003406136032683025,0.3180348981952361,-0.09375859955604063,-0.007737512609782729,0.2839302474086915,-0.2607619928012807,0.016167002173935515,0.07159065678643763,-0.03942425460867709,0.02394922938911163,0.14361513847770577,0.4242453563396772,TRUE,0.26765644744254163,TRUE
2011-08-01,0.5861516652435608,0.07000000000000028,0.6173750989612596,-0.28000000000000025,-0.0034061360326830136,0.3180348981952361,-0.09375859955604063,-0.007737512624330752,0.2818003519110309,-0.26076199280128065,0.016167002148034737,0.0712646572122436,-0.039424254572460515,0.023949229323799014,0.14212419040444088,0.42147651341762093,TRUE,0.26807382218476417,TRUE
2011-09-01,-0.3765105071147108,0.47999999999999954,0.5861516652435608,0.07000000000000028,-0.0034061360326829437,0.3180348981952361,-0.09375859955604061,-0.007737512635505574,0.28027080595997184,-0.26076199280128065,0.016167002122403136,0.07105268846212394,-0.039424254533398324,0.023949229262387177,0.1410100955694643,0.41953151635047936,TRUE,0.26837310403247683,TRUE
2011-10-01,-0.5993156240494892,0.08000000000000007,-0.3765105071147108,0.47999999999999954,-0.0034061360326829554,0.31803489819523617,-0.09375859955604063,-0.007737512653490714,0.2775904925277686,-0.2607619928012807,0.016167002097061987,0.07091431699786156,-0.03942425450171573,0.0239492291947343,0.13860098522370337,0.4165799998318338,TRUE,0.26889665420220693,TRUE
2011-11-01,-0.5951561248999404,-0.4500000000000002,-0.5993156240494892,0.08000000000000007,-0.0034061360326829485,0.31803489819523606,-0.09375859955604061,-0.007737512677802023,0.27559682108704714,-0.2607619928012807,0.016167002072083225,0.07079517596163322,-0.03942425447706956,0.023949229121465514,0.13684082592307029,0.414352816251024,TRUE,0.26928534272057664,TRUE
2011-12-01,0.14515612489994023,-0.4399999999999995,-0.5951561248999404,-0.4500000000000002,-0.0034061360326829593,0.31803489819523617,-0.09375859955604061,-0.007737512697006611,0.27272086366841986,-0.26076199280128065,0.016167002047456566,0.07076802885224996,-0.03942425444800679,0.023949229053993566,0.13401807586111855,0.41142365147572113,TRUE,0.2698449393004626,TRUE
2012-01-01,-0.7599999999999998,0.33000000000000007,0.14515612489994023,-0.4399999999999995,-0.0034061360326829633,0.3180348981952361,-0.09375859955604063,-0.0077375127084923934,0.2685205894578572,-0.2607619928012807,0.016167002023155387,0.07079535542661086,-0.03942425441186313,0.02394922899487835,0.12976424254898763,0.4072769363667267,TRUE,0.27065989337427504,TRUE
2012-02-01,-0.27000000000000046,0.16000000000000014,-0.7599999999999998,0.33000000000000007,-0.003406136032682974,0.3180348981952361,-0.09375859955604063,-0.007737512723645813,0.26416684219999026,-0.26076199280128065,0.016167001999152476,0.0707765381274249,-0.03942425437997171,0.02394922893268009,0.12544737651981153,0.402886307880169,TRUE,0.2715017385716695,TRUE
2012-03-01,-0.6200000000000001,-0.6400000000000006,-0.27000000000000046,0.16000000000000014,-0.003406136032682974,0.31803489819523606,-0.09375859955604063,-0.007737512747858562,0.26179791481041775,-0.2607619928012807,0.016167001975507574,0.07095924110700502,-0.039424254357841304,0.02394922886212418,0.12272035787039381,0.4008754717504417,TRUE,0.27195857334672874,TRUE
2012-04-01,-0.28000000000000025,0.07000000000000028,-0.6200000000000001,-0.6400000000000006,-0.003406136032682964,0.3180348981952361,-0.09375859955604063,-0.007737512761710557,0.2586225578762447,-0.26076199280128065,0.016167001952198484,0.07111479796749638,-0.03942425432600832,0.023949228802587208,0.1192401150921096,0.3980050006603798,TRUE,0.27256958168262957,TRUE
2012-05-01,-0.36999999999999966,-0.2599999999999998,-0.28000000000000025,0.07000000000000028,-0.0034061360326829654,0.3180348981952361,-0.09375859955604063,-0.007737512776981491,0.25570081103706715,-0.26076199280128065,0.01616700192919732,0.07132458116344602,-0.0394242542961978,0.02394922874223482,0.11590720074430905,0.39549442132982526,TRUE,0.2731304409842753,TRUE
2012-06-01,-0.4299999999999997,-0.16999999999999993,-0.36999999999999966,-0.2599999999999998,-0.0034061360326829685,0.3180348981952361,-0.0937585995560406,-0.007737512789015523,0.2525177885468414,-0.26076199280128065,0.01616700190652692,0.07150821597712852,-0.03942425426379867,0.023949228685767626,0.1123642606329579,0.39267131646072495,TRUE,0.2737399941639834,TRUE
2012-07-01,-0.6100000000000003,-0.20999999999999996,-0.4299999999999997,-0.16999999999999993,-0.0034061360326829706,0.3180348981952361,-0.0937585995560406,-0.007737512798326522,0.24904432031079518,-0.2607619928012807,0.01616700188417427,0.07167827123545646,-0.03942425422929928,0.023949228632646233,0.10855749021520722,0.38953115040638314,TRUE,0.2744034430701406,TRUE
2012-08-01,-0.1499999999999999,-0.35000000000000053,-0.6100000000000003,-0.20999999999999996,-0.0034061360326829706,0.3180348981952361,-0.0937585995560406,-0.007737512804857215,0.24522620687427177,-0.26076199280128076,0.016167001862144075,0.0718577852576965,-0.03942425419265159,0.023949228582937156,0.1043875357603734,0.38606487798817013,TRUE,0.2751306605920859,TRUE
2012-09-01,0.5699999999999998,0.6200000000000001,-0.1499999999999999,-0.35000000000000053,-0.0034061360326829706,0.3180348981952361,-0.09375859955604059,-0.007737512806456516,0.24054091104020572,-0.2607619928012807,0.016167001840437834,0.07211964587796098,-0.03942425415170743,0.0239492285387944,0.09918900254161966,0.3818928195387918,TRUE,0.27602012495879985,TRUE
2012-10-01,0.07000000000000028,-0.41000000000000014,0.5699999999999998,0.6200000000000001,-0.003406136032682972,0.3180348981952361,-0.09375859955604061,-0.007737512819466827,0.23634904627312112,-0.26076199280128076,0.01616700181904147,0.07232768990738442,-0.039424254122781645,0.02394922848384799,0.09458937896966654,0.3781087135765757,TRUE,0.27681321363932454,TRUE
2012-11-01,-0.2400000000000002,0.0600000000000005,0.07000000000000028,-0.41000000000000014,-0.0034061360326829715,0.3180348981952361,-0.0937585995560406,-0.0077375128249971975,0.23338627289208094,-0.26076199280128076,0.016167001797982535,0.07257802020012677,-0.03942425408703726,0.023949228437042863,0.09113596723061199,0.3756365785535499,TRUE,0.2773722365215875,TRUE
2012-12-01,0.3400000000000003,0.10999999999999943,-0.2400000000000002,0.0600000000000005,-0.00340613603268297,0.3180348981952361,-0.0937585995560406,-0.00773751282942121,0.23044582519651674,-0.26076199280128076,0.01616700177722656,0.07277733760045764,-0.03942425405078031,0.02394922839193789,0.08780486460890713,0.37308678578412635,TRUE,0.2779258074894495,TRUE
2013-01-01,0.4099999999999997,-0.09999999999999964,0.3400000000000003,0.10999999999999943,-0.003406136032682966,0.31803489819523617,-0.09375859955604061,-0.007737512837605836,0.22776556174146373,-0.2607619928012808,0.016167001756800473,0.07294706840710308,-0.03942425401893054,0.02394922834371887,0.08479193488576212,0.37073918859716537,TRUE,0.27842932721671637,TRUE
2013-02-01,0.31999999999999984,-0.21999999999999975,0.4099999999999997,-0.09999999999999964,-0.0034061360326829637,0.31803489819523617,-0.0937585995560406,-0.007737512842979943,0.22536076983615633,-0.26076199280128076,0.016167001736693914,0.07310633449155121,-0.03942425398489652,0.02394922829893663,0.08207498719097767,0.368646552481335,TRUE,0.27888023400252626,TRUE
2013-03-01,0.16000000000000014,0.04999999999999982,0.31999999999999984,-0.21999999999999975,-0.0034061360326829624,0.31803489819523617,-0.09375859955604061,-0.00773751284176244,0.22373506581032768,-0.26076199280128076,0.016167001716896227,0.07328482517918482,-0.03942425394487625,0.023949228261351374,0.08009944784581136,0.367370683774844,TRUE,0.2791845993970752,TRUE
2013-04-01,-0.20999999999999996,0.2699999999999996,0.16000000000000014,0.04999999999999982,-0.0034061360326829637,0.31803489819523617,-0.0937585995560406,-0.007737512839125407,0.2222403115969714,-0.26076199280128076,0.0161670016974044,0.07345800757189944,-0.03942425390403594,0.023949228225785126,0.07826526237997797,0.3662153608139649,TRUE,0.27946412237593943,TRUE
2013-05-01,0.13999999999999968,-0.09999999999999964,-0.20999999999999996,0.2699999999999996,-0.0034061360326829624,0.31803489819523617,-0.09375859955604061,-0.007737512841574876,0.22051094540090962,-0.26076199280128076,0.016167001678233713,0.07358705073554561,-0.03942425386891155,0.023949228185761805,0.07628297623071856,0.3647389145711007,TRUE,0.27978713023785273,TRUE
2013-06-01,0.5200000000000005,0.3799999999999999,0.13999999999999968,-0.09999999999999964,-0.0034061360326829663,0.3180348981952361,-0.0937585995560406,-0.0077375128445116475,0.2188110796281962,-0.2607619928012807,0.01616700165940087,0.07368613008089316,-0.03942425383493664,0.023949228145913343,0.07438891850951215,0.36323324074688024,TRUE,0.2801042237204699,TRUE
2013-07-01,-0.04999999999999982,-0.40000000000000036,0.5200000000000005,0.3799999999999999,-0.003406136032682962,0.31803489819523617,-0.09375859955604059,-0.007737512854045832,0.21684494965125137,-0.2607619928012807,0.016167001640883454,0.07374086668891298,-0.03942425380817735,0.02394922810008569,0.07231550675221257,0.36137439255029014,TRUE,0.2804704882376628,TRUE
2013-08-01,-0.3200000000000003,0.08000000000000007,-0.04999999999999982,-0.40000000000000036,-0.003406136032682964,0.3180348981952361,-0.0937585995560406,-0.007737512855489749,0.2160915864424885,-0.2607619928012807,0.016167001622696273,0.07383960696820244,-0.03942425377397505,0.02394922806299555,0.07136861615221893,0.3608145567327581,TRUE,0.2806106889516347,TRUE
2013-09-01,-0.20999999999999996,0.020000000000000462,-0.3200000000000003,0.08000000000000007,-0.0034061360326829637,0.31803489819523617,-0.0937585995560406,-0.007737512856818813,0.21533656778124433,-0.26076199280128076,0.01616700160481466,0.07388506727240603,-0.03942425374025679,0.023949228026619168,0.07052449693200949,0.3601486386304792,TRUE,0.2807511195222827,TRUE
2013-10-01,-0.05999999999999961,-0.20000000000000018,-0.20999999999999996,0.020000000000000462,-0.0034061360326829593,0.31803489819523617,-0.09375859955604059,-0.007737512860489789,0.21479758754133552,-0.2607619928012807,0.016167001587262454,0.07392367931285163,-0.03942425370952608,0.0239492279885465,0.06990983848345772,0.3596853365992133,TRUE,0.280851319944959,TRUE
2013-11-01,0.47999999999999954,-0.009999999999999787,-0.05999999999999961,-0.20000000000000018,-0.003406136032682959,0.31803489819523617,-0.09375859955604059,-0.007737512861331891,0.2140873521383625,-0.26076199280128065,0.016167001570035436,0.0739288139747552,-0.03942425367660384,0.023949227953940062,0.06918953932808089,0.3589851649486441,TRUE,0.2809832972139138,TRUE
2013-12-01,-0.2400000000000002,0.4900000000000002,0.47999999999999954,-0.009999999999999787,-0.003406136032682961,0.31803489819523617,-0.09375859955604057,-0.0077375128613455055,0.21336278667922357,-0.2607619928012807,0.016167001553122475,0.07388186847519383,-0.03942425364346867,0.02394922792077766,0.0685569853573185,0.3581685880011286,TRUE,0.28111786623149954,TRUE
2014-01-01,-0.25,-0.25,-0.2400000000000002,0.4900000000000002,-0.0034061360326829637,0.31803489819523617,-0.09375859955604057,-0.0077375128691859795,0.21155519269978632,-0.26076199280128076,0.016167001536527614,0.07388016455425864,-0.039424253618783815,0.023949227880411855,0.06675273100154672,0.3563576543980259,TRUE,0.28145326713080476,TRUE
2014-02-01,-0.6399999999999997,-0.2600000000000007,-0.25,-0.25,-0.0034061360326829633,0.31803489819523617,-0.09375859955604057,-0.007737512875756591,0.20965974115744812,-0.2607619928012807,0.016167001520277568,0.07385922268830647,-0.03942425359350492,0.023949227841991733,0.06489832476224383,0.3544211575526524,TRUE,0.28180449282567205,TRUE
2014-03-01,-0.25,-0.13999999999999968,-0.6399999999999997,-0.2600000000000007,-0.003406136032682963,0.3180348981952361,-0.09375859955604057,-0.00773751287704497,0.20738360215851953,-0.2607619928012807,0.016167001504339917,0.07380711151081677,-0.03942425356355607,0.023949227809466133,0.06272432179438703,0.35204288252265203,TRUE,0.28222561679422103,TRUE
2014-04-01,0.020000000000000018,0.1200000000000001,-0.25,-0.13999999999999968,-0.0034061360326829637,0.31803489819523617,-0.09375859955604057,-0.007737512876991356,0.20485986819185867,-0.2607619928012807,0.01616700148871515,0.07386343285128802,-0.03942425353287848,0.023949227778895764,0.06009020002884152,0.3496295363548758,TRUE,0.28269173390542796,TRUE
2014-05-01,-0.04999999999999982,-0.3799999999999999,0.020000000000000018,0.1200000000000001,-0.0034061360326829624,0.31803489819523617,-0.09375859955604056,-0.0077375128797767,0.20254073628007963,-0.2607619928012807,0.016167001473407293,0.07389115705763415,-0.03942425350566097,0.023949227746107575,0.057716729671124095,0.3473647428890352,TRUE,0.2831193096247851,TRUE
2014-06-01,-0.0900000000000003,0.08000000000000007,-0.04999999999999982,-0.3799999999999999,-0.003406136032682963,0.3180348981952362,-0.09375859955604056,-0.007737512875685727,0.20026125014606438,-0.2607619928012807,0.01616700145842678,0.07386639411159814,-0.03942425347220874,0.023949227720837282,0.05548577801949056,0.3450367222726382,TRUE,0.2835388769651113,TRUE
2014-07-01,0.28000000000000025,0.04999999999999982,-0.0900000000000003,0.08000000000000007,-0.003406136032682963,0.31803489819523617,-0.09375859955604056,-0.007737512871568068,0.19798137936267007,-0.26076199280128076,0.016167001443752195,0.07378884217823524,-0.03942425343932942,0.02394922769619328,0.053357906232418956,0.34260485249292116,TRUE,0.2839578254599944,TRUE
2014-08-01,0.29000000000000004,-0.35000000000000053,0.28000000000000025,0.04999999999999982,-0.0034061360326829637,0.31803489819523617,-0.09375859955604054,-0.007737512869372004,0.19575136436187518,-0.26076199280128076,0.016167001429403718,0.07366260919013165,-0.03942425340901086,0.02394922767026685,0.05137530334196799,0.34012742538178237,TRUE,0.2843669484792657,TRUE
2014-09-01,-0.25,0.07000000000000028,0.29000000000000004,-0.35000000000000053,-0.0034061360326829654,0.31803489819523617,-0.09375859955604054,-0.007737512859522091,0.19413915078990815,-0.26076199280128076,0.016167001415378093,0.07351558538544282,-0.03942425337167123,0.023949227652627043,0.0500512511320611,0.3382270504477552,TRUE,0.2846623212332404,TRUE
2014-10-01,0.18999999999999995,0.040000000000000036,-0.25,0.07000000000000028,-0.0034061360326829654,0.3180348981952361,-0.09375859955604054,-0.007737512848280472,0.19264328483686272,-0.2607619928012808,0.016167001401657867,0.07335757277865092,-0.03942425333353845,0.023949227636977512,0.0488650841974311,0.33642148547629436,TRUE,0.2849360735640964,TRUE
2014-11-01,-0.26000000000000023,-0.009999999999999787,0.18999999999999995,0.040000000000000036,-0.003406136032682964,0.3180348981952361,-0.09375859955604054,-0.007737512839313906,0.19131138066313497,-0.26076199280128076,0.016167001388264223,0.07317338072540827,-0.03942425329832083,0.023949227619693023,0.04789418981429741,0.33472857151197255,TRUE,0.2851795740756269,TRUE
2014-12-01,-0.4299999999999997,0.04999999999999982,-0.26000000000000023,-0.009999999999999787,-0.003406136032682964,0.31803489819523617,-0.09375859955604057,-0.007737512829785684,0.1900102397913607,-0.2607619928012808,0.01616700137519347,0.07294958976584245,-0.039424253263174405,0.023949227603603036,0.04703167116333781,0.3329888084193836,TRUE,0.28541722743033476,TRUE
2015-01-01,-0.6300000000000003,-0.31999999999999984,-0.4299999999999997,0.04999999999999982,-0.0034061360326829637,0.3180348981952361,-0.09375859955604057,-0.007737512822340807,0.18886525009065824,-0.26076199280128076,0.016167001362445886,0.07269935958333772,-0.03942425323074472,0.023949227586063104,0.04637712360818952,0.33135337657312697,TRUE,0.2856261779847934,TRUE
2015-02-01,0.1200000000000001,0.18000000000000016,-0.6300000000000003,-0.31999999999999984,-0.0034061360326829633,0.31803489819523617,-0.09375859955604057,-0.0077375128105509235,0.18718165605684,-0.2607619928012808,0.01616700135002513,0.07247268432043247,-0.0394242531946106,0.023949227573508754,0.04513780492585173,0.3292255071878283,TRUE,0.2859331108997975,TRUE
2015-03-01,-0.009999999999999787,0.040000000000000036,0.1200000000000001,0.18000000000000016,-0.0034061360326829624,0.31803489819523617,-0.09375859955604057,-0.007737512803189869,0.1863024032818012,-0.2607619928012808,0.016167001337916986,0.07234309354804191,-0.039424253163518025,0.023949227557138283,0.044512545397427133,0.3280922611661753,TRUE,0.28609326039718613,TRUE
2015-04-01,0.1499999999999999,-0.2900000000000005,-0.009999999999999787,0.040000000000000036,-0.0034061360326829624,0.31803489819523617,-0.09375859955604057,-0.007737512797270126,0.18537329073516462,-0.2607619928012808,0.016167001326137777,0.07216245070733043,-0.03942425313451146,0.023949227539971203,0.04393748631265004,0.3268090951576792,TRUE,0.2862623833064268,TRUE
2015-05-01,-0.03000000000000025,-0.25,0.1499999999999999,-0.2900000000000005,-0.003406136032682962,0.31803489819523617,-0.09375859955604057,-0.0077375127859696914,0.18442866685456338,-0.26076199280128076,0.016167001314682617,0.07192586775280721,-0.039424253100759324,0.02394922752881994,0.0434565565022704,0.32540077720685634,TRUE,0.28643421594277674,TRUE
2015-06-01,-0.1599999999999997,0.10000000000000009,-0.03000000000000025,-0.25,-0.003406136032682962,0.3180348981952362,-0.09375859955604056,-0.00773751276778246,0.18378183953524016,-0.26076199280128076,0.016167001303535128,0.07164450272994691,-0.039424253060723405,0.023949227525158486,0.04336119449426268,0.32420248457621764,TRUE,0.28655181160014853,TRUE
2015-07-01,-0.07000000000000028,-0.10999999999999988,-0.1599999999999997,0.10000000000000009,-0.003406136032682962,0.3180348981952363,-0.09375859955604057,-0.007737512750553079,0.18314329601576715,-0.26076199280128076,0.016167001292699455,0.07130573793724396,-0.0394242530222565,0.02394922752115034,0.04338661776771763,0.32289997426381667,TRUE,0.2866678486632299,TRUE
2015-08-01,-0.3599999999999999,-0.25,-0.07000000000000028,-0.10999999999999988,-0.003406136032682962,0.3180348981952362,-0.09375859955604057,-0.0077375127323893065,0.18246165430464123,-0.26076199280128076,0.016167001282192995,0.07092044821978732,-0.03942425298350044,0.02394922751872183,0.043460130026420324,0.3214631785828621,TRUE,0.28679166003652945,TRUE
2015-09-01,-0.08000000000000007,0.08999999999999986,-0.3599999999999999,-0.25,-0.0034061360326829602,0.3180348981952362,-0.09375859955604057,-0.007737512709080101,0.181676180679723,-0.2607619928012807,0.0161670012720053,0.0704777124982689,-0.039424252940223725,0.02394922752206352,0.043542402470347547,0.31980995888909847,TRUE,0.28693425753392837,TRUE
2015-10-01,0.3500000000000001,-0.1200000000000001,-0.08000000000000007,0.08999999999999986,-0.003406136032682961,0.3180348981952363,-0.09375859955604057,-0.007737512687723064,0.1810933022871829,-0.2607619928012807,0.016167001262136587,0.07002268820006163,-0.039424252899524365,0.02394922752407824,0.043851355314384305,0.31833524925998147,TRUE,0.2870400243545373,TRUE
2015-11-01,0.2799999999999998,0.0900000000000003,0.3500000000000001,-0.1200000000000001,-0.003406136032682961,0.3180348981952363,-0.09375859955604059,-0.007737512664885089,0.18047627027048385,-0.2607619928012807,0.016167001252595903,0.06950970679392597,-0.03942425285798699,0.02394922752821681,0.04423974837844988,0.3167127921625178,TRUE,0.2871519414073265,TRUE
2015-12-01,0.56,0.2799999999999998,0.2799999999999998,0.0900000000000003,-0.003406136032682961,0.3180348981952363,-0.09375859955604059,-0.007737512642112472,0.17985264378255467,-0.26076199280128076,0.01616700124336273,0.06898488243551168,-0.039424252817117686,0.023949227532892744,0.044644758731222034,0.3150605288338873,TRUE,0.28726500535368804,TRUE
2016-01-01,1.31,0.1499999999999999,0.56,0.2799999999999998,-0.0034061360326829602,0.3180348981952363,-0.09375859955604059,-0.007737512624538565,0.178809388970834,-0.2607619928012807,0.01616700123444739,0.06842507738250604,-0.03942425278207004,0.023949227532992907,0.04469870166175596,0.31292007627991203,TRUE,0.2874540378016838,TRUE
2016-02-01,-0.11000000000000032,0.29000000000000004,1.31,0.1499999999999999,-0.003406136032682963,0.3180348981952362,-0.0937585995560406,-0.007737512609567879,0.177345881857941,-0.26076199280128076,0.01616700122584875,0.06791310835648838,-0.03942425275024632,0.02394922753111057,0.04423863540105763,0.3104531283148244,TRUE,0.2877189853709827,TRUE
2016-03-01,-0.009999999999999787,-0.09999999999999964,-0.11000000000000032,0.29000000000000004,-0.0034061360326829646,0.3180348981952363,-0.0937585995560406,-0.007737512596680461,0.17509564204445535,-0.2607619928012807,0.01616700121753632,0.06799069378071448,-0.039424252721066845,0.02394922752770592,0.04183633095036354,0.30835495313854716,TRUE,0.2881258321913119,TRUE
2016-04-01,-0.16999999999999993,0.20000000000000018,-0.009999999999999787,-0.09999999999999964,-0.0034061360326829654,0.3180348981952363,-0.0937585995560406,-0.00773751258384524,0.17284705743052456,-0.2607619928012807,0.01616700120956211,0.06800854946500645,-0.03942425269260246,0.023949227524911985,0.03955274983830118,0.3061413650227479,TRUE,0.2885317435637805,TRUE
2016-05-01,0.27000000000000046,-0.03000000000000025,-0.16999999999999993,0.20000000000000018,-0.0034061360326829693,0.3180348981952362,-0.0937585995560406,-0.007737512574664995,0.1706090092947153,-0.2607619928012807,0.01616700120190608,0.06796003651561275,-0.03942425266841666,0.023949227519086676,0.03740978533608741,0.3038082332533432,TRUE,0.2889351243679881,TRUE
2016-06-01,0.0699999999999994,0.22999999999999954,0.27000000000000046,-0.03000000000000025,-0.003406136032682973,0.3180348981952363,-0.09375859955604061,-0.007737512566658498,0.16842848345256,-0.2607619928012807,0.016167001194585893,0.06785828443511234,-0.03942425264606287,0.02394922751274587,0.035428689907064936,0.3014282769980551,TRUE,0.28932753716851983,TRUE
2016-07-01,0.1900000000000004,0.020000000000000462,0.0699999999999994,0.22999999999999954,-0.0034061360326829698,0.3180348981952362,-0.0937585995560406,-0.007737512562327885,0.16596184515455148,-0.2607619928012807,0.016167001187578908,0.06771791817069847,-0.03942425262799882,0.023949227503343048,0.033237164431952015,0.29868652587715094,TRUE,0.2897707286459256,TRUE
2016-08-01,0.1200000000000001,0.040000000000000036,0.1900000000000004,0.020000000000000462,-0.00340613603268297,0.3180348981952362,-0.0937585995560406,-0.007737512559513863,0.16346460293967782,-0.2607619928012807,0.016167001180902196,0.06751125571836897,-0.039424252612098684,0.02394922749307096,0.031144973180600888,0.29578423269875476,TRUE,0.2902186539420167,TRUE
