fecha,inflacion,expectativa,meta_inflacion,a0,a_pi1,a_pi2,a_pi3,a_pi4,b_e1,b_e2,b_e3,b_e4,c0,c,d,lambda_t,lambda_se,pi_estrella_t,pi_estrella_se,denominador_1_menos_d,denominador_ancla,codigo_modelo,lambda_li_95,lambda_ls_95,pi_estrella_li_95,pi_estrella_ls_95,lambda_fuera_0_1,lambda_significativamente_menor_1,lambda_no_distinta_de_1,brecha_ancla_meta,ancla_dentro_banda_meta
2011-03-01,4.99,6.13,5,0.18306591092543564,1.3143607926096896,-0.534584254272485,0.2161224094404888,-0.07279013170328798,0.16451289909822983,-0.0984511293330304,0.2569322504122497,-0.29461057930140466,3.356675130655798,0.1803210282464635,0.2821032566228324,0.7488203841151475,0.04296400599801465,6.244097410240469,0.13482352768378184,0.7178967433771676,0.5375757151307041,M3A,0.664612479727476,0.8330282885028191,5.979848151711618,6.50834666876932,FALSE,TRUE,FALSE,1.2440974102404692,FALSE
2011-04-01,5.76114812916453,6.19,5,0.18306591092544203,1.3143607926096843,-0.5345842542724837,0.2161224094404867,-0.07279013170328621,0.16451289909823394,-0.09845112933303092,0.2569322504122512,-0.29461057930140444,3.3323268938983235,0.17929709147519263,0.2821032566228314,0.7502466850152661,0.0422724863063218,6.1870201403412715,0.12873679539333152,0.7178967433771686,0.538599651901976,M3A,0.6673941343179128,0.8330992357126195,5.93470065788524,6.439339622797303,FALSE,TRUE,FALSE,1.1870201403412715,FALSE
2011-05-01,6.3930220625962,5.74,5,0.18306591092547572,1.3143607926097016,-0.5345842542725074,0.21612240944050495,-0.07279013170329256,0.164512899098221,-0.09845112933301618,0.25693225041224277,-0.2946105793014073,3.2732801120308928,0.17657840870675381,0.28210325662283164,0.7540336958821067,0.04141512484581026,6.046867254226392,0.12106301209055746,0.7178967433771684,0.5413183346704146,M3A,0.6728615427690886,0.8352058489951247,5.809588110668962,6.284146397783822,FALSE,TRUE,FALSE,1.0468672542263917,FALSE
2011-06-01,6.42229936695938,6.16,5,0.183065910925593,1.3143607926097134,-0.5345842542725162,0.21612240944051653,-0.07279013170329786,0.16451289909820851,-0.09845112933301729,0.25693225041223616,-0.2946105793014109,3.2583020141531756,0.17634475761511365,0.2821032566228314,0.7543591620355552,0.04058970899326885,6.01660062157873,0.1188640301898343,0.7178967433771686,0.541551985762055,M3A,0.6748047942657868,0.8339135298053236,5.783631403349373,6.249569839808087,FALSE,TRUE,FALSE,1.0166006215787302,FALSE
2011-07-01,7.03967446592064,5.88,5,0.18306591092563834,1.314360792609717,-0.5345842542725201,0.21612240944052158,-0.07279013170329425,0.16451289909819927,-0.09845112933301378,0.2569322504122296,-0.2946105793014109,3.220301786964404,0.17467050291629319,0.28210325662283275,0.7566913284846521,0.03983881851515528,5.928104254007123,0.11885159627457957,0.7178967433771672,0.5432262404608741,M3A,0.6786086790083203,0.834773977960984,5.695159405803852,6.161049102210394,FALSE,TRUE,FALSE,0.9281042540071232,TRUE
2011-08-01,7.6258261311642,5.95,5,0.1830659109256588,1.3143607926097158,-0.5345842542725268,0.21612240944052538,-0.07279013170329246,0.16451289909819927,-0.09845112933300555,0.25693225041222634,-0.29461057930141266,3.211974927643287,0.17486155466834138,0.28210325662283225,0.7564252014213793,0.0391504082463536,5.914855969611092,0.12048356426427412,0.7178967433771677,0.5430351887088263,M3A,0.6796918112784863,0.8331585915642722,5.678712522924098,6.150999416298086,FALSE,TRUE,FALSE,0.9148559696110921,TRUE
2011-09-01,7.24931562404949,6.43,5,0.18306591092560143,1.3143607926097163,-0.5345842542725312,0.21612240944053274,-0.07279013170329948,0.16451289909820407,-0.0984511293330037,0.2569322504122269,-0.2946105793014038,3.2261744338064013,0.17660476649641016,0.28210325662283253,0.7539969805885778,0.038649010461264344,5.960137174760128,0.12160155946188068,0.7178967433771675,0.5412919768807574,M3A,0.6782463120463879,0.8297476491307677,5.721802497750936,6.19847185176932,FALSE,TRUE,FALSE,0.9601371747601277,TRUE
2011-10-01,6.65,6.51,5,0.18306591092561655,1.3143607926097163,-0.5345842542725284,0.21612240944053038,-0.07279013170329744,0.16451289909820951,-0.09845112933300904,0.256932250412226,-0.2946105793014109,3.21386179019111,0.17636907467478463,0.28210325662283225,0.7543252893931516,0.03849221300707211,5.934806245250986,0.12094969598876776,0.7178967433771677,0.5415276687023831,M3A,0.6788819382140461,0.8297686405722571,5.697749197171932,6.1718632933300395,FALSE,TRUE,FALSE,0.9348062452509858,TRUE
2011-11-01,6.05484387510006,6.06,5,0.18306591092561716,1.314360792609716,-0.5345842542725294,0.21612240944053168,-0.0727901317032978,0.16451289909821148,-0.09845112933300952,0.2569322504122274,-0.29461057930141,3.171309306840644,0.17398768137895834,0.2821032566228321,0.7576424701963735,0.03858972567171209,5.8305873691273105,0.12065526493207834,0.7178967433771679,0.5439090619982095,M3A,0.6820079977065371,0.83327694268621,5.594107395315298,6.067067342939323,FALSE,TRUE,FALSE,0.8305873691273105,TRUE
2011-12-01,6.2,5.62,5,0.18306591092565838,1.3143607926097207,-0.5345842542725338,0.21612240944053607,-0.07279013170330047,0.16451289909821276,-0.09845112933301549,0.25693225041222434,-0.2946105793014091,3.1443207059738962,0.17261934161271308,0.28210325662283264,0.7595485099978749,0.03882523181642713,5.766460696517479,0.11930169888776528,0.7178967433771674,0.5452774017644543,M3A,0.6834524539462592,0.8356445660494907,5.532633663403017,6.000287729631941,FALSE,TRUE,FALSE,0.7664606965174787,TRUE
2012-01-01,5.44,5.95,4.5,0.18306591092564212,1.3143607926097212,-0.5345842542725335,0.21612240944053496,-0.072790131703300745,0.1645128990982125,-0.09845112933301227,0.2569322504122245,-0.29461057930140644,3.158766109064823,0.1737065737649723,0.282103256622833,0.7580340412914915,0.03907495511231415,5.804526221625519,0.11822750836428234,0.717896743377167,0.5441901696121947,M3A,0.6814485365738365,0.8346195460091466,5.572804563249617,6.0362478800014205,FALSE,TRUE,FALSE,1.304526221625519,FALSE
2012-02-01,5.17,6.11,4.5,0.18306591092564475,1.314360792609722,-0.5345842542725354,0.21612240944053565,-0.07279013170330123,0.1645128990982118,-0.09845112933301196,0.25693225041222173,-0.2946105793014051,3.1540820815424917,0.17363292802998462,0.2821032566228328,0.7581366267059918,0.03942721312846118,5.795134625164309,0.12101054299076171,0.7178967433771672,0.5442638153471826,M3A,0.6808607089634231,0.8354125444485605,5.55795831915278,6.032310931175838,FALSE,TRUE,FALSE,1.2951346251643088,FALSE
2012-03-01,4.55,5.47,4.5,0.18306591092558297,1.314360792609722,-0.5345842542725363,0.2161224094405369,-0.07279013170330254,0.16451289909821165,-0.09845112933300669,0.25693225041222245,-0.29461057930140333,3.099977052251621,0.17092778304977732,0.282103256622833,0.7619047800026366,0.03975686670271807,5.667555706261871,0.12459268908167043,0.717896743377167,0.5469689603273897,M3A,0.6839827531271495,0.8398268068781237,5.423358522924801,5.911752889598942,FALSE,TRUE,FALSE,1.1675557062618713,FALSE
2012-04-01,4.27,5.54,4.5,0.18306591092561225,1.3143607926097218,-0.5345842542725353,0.2161224094405365,-0.0727901317033018,0.16451289909821118,-0.09845112933300482,0.25693225041222123,-0.29461057930140333,3.081110589107271,0.170005844319142,0.28210325662283314,0.7631890019177525,0.04014736239555957,5.62358417415684,0.12969871909654535,0.7178967433771668,0.5478908990580248,M3A,0.6845016175481781,0.841876386287327,5.369379355886634,5.877788992427046,FALSE,TRUE,FALSE,1.1235841741568402,FALSE
2012-05-01,3.9,5.28,4.5,0.18306591092560845,1.314360792609722,-0.5345842542725349,0.2161224094405369,-0.07279013170330244,0.1645128990982093,-0.09845112933300265,0.25693225041222184,-0.29461057930140244,3.0411212909163385,0.16814319418225115,0.2821032566228331,0.7657835952963608,0.04047745301066235,5.531790191022679,0.13511023132483668,0.7178967433771669,0.5497535491949157,M3A,0.6864492452095502,0.8451179453831713,5.266979003683124,5.796601378362235,FALSE,TRUE,FALSE,1.0317901910226794,FALSE
2012-06-01,3.47,5.11,4.5,0.18306591092558638,1.3143607926097212,-0.5345842542725345,0.21612240944053665,-0.0727901317033032,0.16451289909820865,-0.09845112933300289,0.256932250412222,-0.29461057930140133,3.00736006046655,0.1665408439496373,0.2821032566228331,0.7680156018452079,0.040784229967076584,5.454480606064211,0.1410026017508605,0.7178967433771669,0.5513558994275296,M3A,0.6880799799725386,0.8479512237178772,5.17812058490608,5.730840627222341,FALSE,TRUE,FALSE,0.9544806060642106,TRUE
2012-07-01,2.86,4.9,4.5,0.1830659109255875,1.3143607926097214,-0.5345842542725351,0.2161224094405367,-0.07279013170330308,0.16451289909821024,-0.09845112933300312,0.25693225041222156,-0.2946105793014018,2.978999816414633,0.16514466610270284,0.28210325662283287,0.7699604189234504,0.041051322465416804,5.389395967725032,0.1472228447885052,0.7178967433771671,0.5527520772744643,M3A,0.6895013053734934,0.8504195324734073,5.100844494238031,5.677947441212033,FALSE,TRUE,FALSE,0.889395967725032,TRUE
2012-08-01,2.71,4.55,4.5,0.18306591092557925,1.3143607926097212,-0.5345842542725348,0.21612240944053612,-0.07279013170330285,0.16451289909821076,-0.09845112933300239,0.25693225041222173,-0.29461057930140144,2.9645374596370537,0.16422051984709762,0.2821032566228329,0.7712477158280967,0.04125337743113398,5.354279872695407,0.15333483602660142,0.717896743377167,0.5536762235300694,M3A,0.6903925818224367,0.8521028498337567,5.053749116507913,5.6548106288829,FALSE,TRUE,FALSE,0.8542798726954066,TRUE
2012-09-01,3.28,5.17,4.5,0.18306591092558067,1.3143607926097214,-0.5345842542725345,0.21612240944053626,-0.07279013170330297,0.16451289909821057,-0.0984511293330028,0.2569322504122217,-0.29461057930140144,2.9896478034109544,0.1644041561614881,0.282103256622833,0.7709919181579101,0.041338977120384646,5.401423383916036,0.15908476804838576,0.717896743377167,0.553492587215679,M3A,0.689969011844231,0.8520148244715893,5.089622968052292,5.71322379977978,FALSE,TRUE,FALSE,0.9014233839160362,TRUE
2012-10-01,3.35,4.76,4.5,0.18306591092556226,1.3143607926097212,-0.5345842542725348,0.21612240944053665,-0.07279013170330366,0.1645128990982085,-0.09845112933300004,0.25693225041222206,-0.2946105793013998,2.9477558132425865,0.16281052813330213,0.2821032566228332,0.7732117750424657,0.0412700848690235,5.3104467959946655,0.1544599315979571,0.7178967433771668,0.5550862152438647,M3A,0.6923238950602683,0.8540996550246632,5.0077108930081495,5.6131826989811815,FALSE,TRUE,FALSE,0.8104467959946655,TRUE
2012-11-01,3.11,4.82,4.5,0.18306591092556146,1.3143607926097212,-0.5345842542725345,0.21612240944053643,-0.07279013170330371,0.16451289909820788,-0.09845112933299992,0.256932250412222,-0.2946105793014002,2.9326275374084108,0.16207613723386866,0.2821032566228333,0.7742347507088251,0.04118091029630421,5.276212333611,0.1515864201420472,0.7178967433771667,0.555820606143298,M3A,0.6935216496774942,0.854947851740156,4.979108409587231,5.57331625763477,FALSE,TRUE,FALSE,0.7762123336110003,TRUE
2012-12-01,3.45,4.93,4.5,0.18306591092556754,1.3143607926097212,-0.5345842542725344,0.21612240944053626,-0.07279013170330355,0.16451289909820768,-0.09845112933299982,0.25693225041222173,-0.2946105793014001,2.9172608132082187,0.16133392768099566,0.2821032566228333,0.7752686174309131,0.04105577631128334,5.241566146597832,0.14815747761402306,0.7178967433771667,0.556562815696171,M3A,0.6948007745034651,0.8557364603583612,4.951182826434048,5.531949466761617,FALSE,TRUE,FALSE,0.7415661465978323,TRUE
2013-01-01,3.86,4.83,4,0.18306591092556887,1.3143607926097216,-0.5345842542725344,0.21612240944053634,-0.07279013170330396,0.16451289909820715,-0.09845112933299986,0.2569322504122217,-0.29461057930139956,2.879435657757822,0.15990807002719065,0.2821032566228335,0.7772547772330838,0.04083692092155155,5.160383705408679,0.14056787371749044,0.7178967433771666,0.5579886733499759,M3A,0.6972158829873325,0.8572936714788351,4.8848757355390235,5.435891675278335,FALSE,TRUE,FALSE,1.1603837054086794,FALSE
2013-02-01,4.18,4.61,4,0.18306591092556834,1.3143607926097214,-0.5345842542725341,0.21612240944053593,-0.07279013170330373,0.16451289909820635,-0.09845112933299899,0.2569322504122216,-0.2946105793013998,2.8404059455061716,0.15844153628475868,0.2821032566228335,0.7792975971176441,0.04057139188386002,5.077092695710683,0.1325410728125307,0.7178967433771666,0.5594552070924079,M3A,0.6997791302226178,0.8588160640126704,4.817316966525822,5.3368684248955445,FALSE,TRUE,FALSE,1.0770926957106832,FALSE
2013-03-01,4.34,4.66,4,0.18306591092557123,1.3143607926097212,-0.5345842542725341,0.21612240944053562,-0.07279013170330365,0.1645128990982072,-0.09845112933299975,0.25693225041222195,-0.2946105793013998,2.831748196344311,0.1581225032811544,0.2821032566228334,0.7797419966870076,0.040320269160399026,5.058732598803781,0.1277763968910908,0.7178967433771666,0.5597742400960122,M3A,0.7007157212856645,0.8587682720883507,4.808295462822947,5.309169734784614,FALSE,TRUE,FALSE,1.0587325988037808,FALSE
2013-04-01,4.13,4.93,4,0.18306591092557165,1.314360792609722,-0.5345842542725348,0.21612240944053726,-0.07279013170330444,0.16451289909820543,-0.09845112933299871,0.2569322504122211,-0.2946105793013991,2.842867772860231,0.15861263446411042,0.2821032566228335,0.7790592645427575,0.0401099502161026,5.0830476452928695,0.12575389673462428,0.7178967433771666,0.5592841089130561,M3A,0.7004452066975019,0.8576733223880132,4.836574536777436,5.3295207538083025,FALSE,TRUE,FALSE,1.0830476452928695,FALSE
2013-05-01,4.27,4.83,4,0.1830659109255701,1.314360792609722,-0.5345842542725353,0.21612240944053776,-0.07279013170330478,0.1645128990982041,-0.0984511293329969,0.25693225041222073,-0.29461057930139845,2.841492211356128,0.15857197459514447,0.2821032566228335,0.7791159020318409,0.0399359766714092,5.080218810162336,0.12376291471292826,0.7178967433771666,0.5593247687820221,M3A,0.7008428260684471,0.8573889779952347,4.837647954703294,5.322789665621378,FALSE,TRUE,FALSE,1.0802188101623358,FALSE
2013-06-01,4.79,5.21,4,0.18306591092556626,1.3143607926097216,-0.5345842542725344,0.21612240944053718,-0.07279013170330496,0.16451289909820502,-0.09845112933299831,0.2569322504122208,-0.29461057930139867,2.8486044367625314,0.15887442784641825,0.28210325662283353,0.7786945973608501,0.03974801353332553,5.09569002457085,0.1222713570806493,0.7178967433771665,0.5590223155307482,M3A,0.7007899223785214,0.8565992723431788,4.85604256835194,5.335337480789759,FALSE,TRUE,FALSE,1.0956900245708496,FALSE
2013-07-01,4.74,4.81,4,0.18306591092556931,1.3143607926097216,-0.5345842542725351,0.21612240944053773,-0.07279013170330494,0.16451289909820624,-0.09845112933299906,0.25693225041222073,-0.294610579301398,2.8081364562365474,0.15718828309836935,0.2821032566228335,0.7810433261489442,0.039523411581558594,5.008193482296088,0.11805654361985848,0.7178967433771666,0.5607084602787973,M3A,0.7035788629029361,0.8585077893949523,4.776806908661883,5.2395800559302925,FALSE,TRUE,FALSE,1.0081934822960879,FALSE
2013-08-01,4.42,4.89,4,0.1830659109255667,1.3143607926097218,-0.5345842542725351,0.21612240944053837,-0.07279013170330528,0.1645128990982059,-0.09845112933299834,0.25693225041222073,-0.294610579301398,2.800457333369935,0.15703942411485214,0.2821032566228333,0.7812506804584469,0.03943801067387744,4.993172482893378,0.11749173164885002,0.7178967433771667,0.5608573192623145,M3A,0.7039535999157409,0.8585477610011529,4.762892920380387,5.223452045406369,FALSE,TRUE,FALSE,0.9931724828933781,TRUE
2013-09-01,4.21,4.91,4,0.1830659109255687,1.3143607926097218,-0.5345842542725354,0.21612240944053893,-0.07279013170330541,0.1645128990982055,-0.09845112933299868,0.2569322504122209,-0.294610579301398,2.7945215248272444,0.15697144619350023,0.2821032566228333,0.7813453708466943,0.03943373468775504,4.981985192784451,0.11814536760772959,0.7178967433771667,0.5609252971836665,M3A,0.7040566710827866,0.858634070610602,4.750424527333056,5.213545858235847,FALSE,TRUE,FALSE,0.9819851927844514,TRUE
2013-10-01,4.15,4.71,4,0.18306591092556948,1.3143607926097223,-0.5345842542725353,0.216122409440539,-0.07279013170330555,0.16451289909820482,-0.09845112933299814,0.25693225041222106,-0.2946105793013982,2.7823227571654283,0.15663251484285515,0.2821032566228333,0.7818174879774263,0.03943700073661606,4.957242267926465,0.11869474446852285,0.7178967433771667,0.5612642285343116,M3A,0.7045223868753793,0.8591125890794734,4.724604843613975,5.1898796922389545,FALSE,TRUE,FALSE,0.9572422679264649,TRUE
2013-11-01,4.63,4.7,4,0.18306591092556726,1.314360792609722,-0.5345842542725351,0.21612240944053882,-0.07279013170330557,0.1645128990982041,-0.09845112933299785,0.2569322504122206,-0.29461057930139756,2.7874775393071554,0.15700867764698515,0.28210325662283325,0.7812935089963261,0.03942486583718167,4.969757264630563,0.11975827563658763,0.7178967433771668,0.5608880657301817,M3A,0.7040221918601265,0.8585648261325257,4.735035357532231,5.204479171728895,FALSE,TRUE,FALSE,0.9697572646305632,TRUE
2013-12-01,4.39,5.19,4,0.18306591092556643,1.314360792609722,-0.534584254272536,0.2161224094405397,-0.07279013170330594,0.16451289909820385,-0.09845112933299777,0.2569322504122206,-0.294610579301398,2.802694969293578,0.15779358613209968,0.2821032566228333,0.7802001644556862,0.03938234093830068,5.00389068163615,0.12104312704177146,0.7178967433771667,0.560103157245067,M3A,0.7030121945897395,0.8573881343216329,4.766650512058172,5.241130851214129,FALSE,TRUE,FALSE,1.0038906816361504,FALSE
2014-01-01,4.14,4.94,4,0.18306591092556965,1.3143607926097223,-0.5345842542725361,0.21612240944053995,-0.07279013170330599,0.16451289909820332,-0.09845112933299728,0.25693225041222045,-0.2946105793013978,2.7687891039292425,0.1563523094244573,0.28210325662283325,0.7822078023519974,0.0394078051620158,4.930667880437786,0.12123524738055973,0.7178967433771668,0.5615444339527095,M3A,0.7049699235246748,0.85944568117932,4.693051161915085,5.168284598960487,FALSE,TRUE,FALSE,0.9306678804377864,TRUE
2014-02-01,3.5,4.68,4,0.18306591092556818,1.314360792609722,-0.5345842542725362,0.21612240944054045,-0.07279013170330607,0.16451289909820366,-0.09845112933299734,0.25693225041222023,-0.29461057930139756,2.731808408557307,0.1547789097136337,0.2821032566228332,0.784399482040391,0.03951639513638402,4.851219842896295,0.12277838384238435,0.7178967433771668,0.5631178336635331,M3A,0.7069487707742246,0.8618501933065574,4.610578632485188,5.091861053307403,FALSE,TRUE,FALSE,0.8512198428962954,TRUE
2014-03-01,3.25,4.54,4,0.18306591092556845,1.314360792609722,-0.5345842542725364,0.21612240944054034,-0.07279013170330603,0.16451289909820352,-0.09845112933299732,0.25693225041221984,-0.29461057930139756,2.707624414087518,0.1537240606327051,0.2821032566228331,0.7858688424890348,0.03967976576631671,4.799283086370062,0.12585726943866832,0.7178967433771669,0.5641726827444618,M3A,0.7080979306720686,0.8636397543060009,4.552607371077719,5.0459588016624055,FALSE,TRUE,FALSE,0.7992830863700622,TRUE
2014-04-01,3.27,4.66,4,0.18306591092556843,1.3143607926097218,-0.5345842542725365,0.21612240944054031,-0.07279013170330594,0.16451289909820357,-0.0984511293329971,0.2569322504122198,-0.29461057930139756,2.6872863955846618,0.15280096664606924,0.2821032566228331,0.7871546736272197,0.039789168324906546,4.755452980253671,0.12826300054590858,0.7178967433771669,0.5650957767310977,M3A,0.709169336735601,0.8651400105188384,4.504062118634649,5.006843841872693,FALSE,TRUE,FALSE,0.7554529802536711,TRUE
2014-05-01,3.22,4.28,4,0.18306591092556868,1.3143607926097216,-0.5345842542725364,0.21612240944054015,-0.07279013170330584,0.16451289909820374,-0.09845112933299734,0.25693225041221984,-0.29461057930139767,2.6379405720124787,0.15095510782632482,0.28210325662283314,0.7897258774065556,0.03981597280305137,4.6529314599543365,0.12775784541990678,0.7178967433771668,0.566941635550842,M3A,0.7116880047031486,0.8677637501099627,4.402530684188884,4.903332235719789,FALSE,TRUE,FALSE,0.6529314599543365,TRUE
2014-06-01,3.13,4.36,4,0.18306591092556876,1.314360792609722,-0.5345842542725364,0.21612240944054026,-0.07279013170330584,0.16451289909820363,-0.09845112933299723,0.2569322504122199,-0.29461057930139767,2.6132673482462754,0.14989893688709235,0.2821032566228332,0.7911970791482769,0.039810038526629524,4.600840563795278,0.1274559564787653,0.7178967433771668,0.5679978064900745,M3A,0.713170837412931,0.8692233208836228,4.351031479481794,4.850649648108762,FALSE,TRUE,FALSE,0.6008405637952778,TRUE
2014-07-01,3.41,4.41,4,0.1830659109255683,1.3143607926097218,-0.5345842542725363,0.21612240944054026,-0.0727901317033059,0.16451289909820369,-0.09845112933299721,0.25693225041221984,-0.2946105793013977,2.5801816753941784,0.14857762846663067,0.2821032566228331,0.7930376062611956,0.039751006724353166,4.532048209552269,0.12603813667412492,0.7178967433771669,0.5693191149105362,M3A,0.7151270647322538,0.8709481477901373,4.285018000992448,4.779078418112091,FALSE,TRUE,FALSE,0.5320482095522694,TRUE
2014-08-01,3.7,4.06,4,0.1830659109255689,1.3143607926097216,-0.5345842542725362,0.2161224094405403,-0.07279013170330594,0.16451289909820357,-0.09845112933299746,0.25693225041221973,-0.29461057930139767,2.527080529293474,0.14664311883163125,0.2821032566228331,0.7957322969013829,0.03963061397806288,4.423745287049878,0.12260645341846811,0.7178967433771669,0.5712536245455356,M3A,0.7180577208191701,0.8734068729835958,4.183441054077493,4.664049520022264,FALSE,TRUE,FALSE,0.42374528704987835,TRUE
2014-09-01,3.45,4.13,4,0.1830659109255693,1.314360792609722,-0.5345842542725364,0.21612240944054031,-0.07279013170330588,0.16451289909820369,-0.09845112933299746,0.2569322504122196,-0.29461057930139767,2.5053402285294952,0.14575533985668332,0.282103256622833,0.7969689357121005,0.03952268527947257,4.378882935431188,0.12088599778902535,0.717896743377167,0.5721414035204837,M3A,0.7195058959920229,0.8744319754321781,4.14195073352951,4.6158151373328655,FALSE,TRUE,FALSE,0.37888293543118756,TRUE
2014-10-01,3.64,4.17,4,0.18306591092556926,1.3143607926097216,-0.5345842542725362,0.21612240944054026,-0.07279013170330573,0.1645128990982039,-0.09845112933299728,0.2569322504122197,-0.2946105793013978,2.4925050526173034,0.14519006446366892,0.282103256622833,0.7977563405836634,0.03946645280949952,4.352149441221677,0.12114943797029053,0.717896743377167,0.5727066789134981,M3A,0.7204035144794947,0.8751091666878321,4.114700906052638,4.589597976390715,FALSE,TRUE,FALSE,0.3521494412216768,TRUE
