fecha,modelo,parametro_anclaje,anclaje_porcentaje,anclaje_se,anclaje_li_95,anclaje_ls_95,anclaje_significativamente_menor_uno,anclaje_significativamente_mayor_cero,fuera_rango_0_1,y_observada,y_ajustada_estado,residuo_estado_u
2013-03-01,TVP base sin sorpresa,0.8663236484973351,86.6323648497335,1.0000000556680134e-6,0.8663216885332414,0.8663256084614288,TRUE,TRUE,FALSE,0.4800000000000004,0.4800000000000004,0.6359382567295205
2013-04-01,TVP base sin sorpresa,0.8663236484928084,86.63236484928085,1.0000000556655634e-6,0.8663216885287147,0.8663256084569021,TRUE,TRUE,FALSE,0.5899999999999999,0.5899999999999999,0.8845500404875546
2013-05-01,TVP base sin sorpresa,0.8663236484977079,86.6323648497708,1.0000000556684704e-6,0.8663216885336142,0.8663256084618016,TRUE,TRUE,FALSE,0.7000000000000002,0.7000000000000001,0.812622074304702
2013-06-01,TVP base sin sorpresa,0.866323648489429,86.6323648489429,1.0000000556668225e-6,0.8663216885253353,0.8663256084535227,TRUE,TRUE,FALSE,0.9400000000000004,0.9400000000000003,1.1739073850921458
2013-07-01,TVP base sin sorpresa,0.8663236485087313,86.63236485087313,1.000000055650593e-6,0.8663216885446378,0.8663256084728249,TRUE,TRUE,FALSE,0.019999999999999574,0.019999999999999574,0.7043956823218973
2013-08-01,TVP base sin sorpresa,0.8663236484953722,86.63236484953723,1.000000055652847e-6,0.8663216885312787,0.8663256084594658,TRUE,TRUE,FALSE,0.14999999999999947,0.14999999999999947,0.7910794998865751
2013-09-01,TVP base sin sorpresa,0.8663236484930902,86.63236484930901,1.0000000556637755e-6,0.8663216885289965,0.8663256084571839,TRUE,TRUE,FALSE,0.4900000000000002,0.4900000000000002,0.853855932367098
2013-10-01,TVP base sin sorpresa,0.8663236484970981,86.6323648497098,1.0000000556676695e-6,0.8663216885330044,0.8663256084611918,TRUE,TRUE,FALSE,0.5,0.5,0.6819279661843906
2013-11-01,TVP base sin sorpresa,0.8663236484979411,86.6323648497941,1.0000000556683059e-6,0.8663216885338474,0.8663256084620348,TRUE,TRUE,FALSE,0.5499999999999998,0.5499999999999998,0.6799485472746913
2013-12-01,TVP base sin sorpresa,0.8663236484839759,86.63236484839759,1.0000000556572805e-6,0.8663216885198823,0.8663256084480695,TRUE,TRUE,FALSE,0.5600000000000005,0.5600000000000006,1.1057838985449053
2014-01-01,TVP base sin sorpresa,0.8663236484958685,86.63236484958685,1.0000000556644904e-6,0.8663216885317748,0.8663256084599622,TRUE,TRUE,FALSE,0.5500000000000007,0.5500000000000007,0.8878662229133891
2014-02-01,TVP base sin sorpresa,0.8663236484967776,86.63236484967776,1.00000005566839e-6,0.8663216885326839,0.8663256084608713,TRUE,TRUE,FALSE,0.54,0.54,0.6612853107895487
2014-03-01,TVP base sin sorpresa,0.8663236484931798,86.63236484931798,1.0000000556616067e-6,0.8663216885290861,0.8663256084572735,TRUE,TRUE,FALSE,1.04,1.04,0.6068381757534101
2014-04-01,TVP base sin sorpresa,0.8663236485080543,86.63236485080543,1.0000000556524085e-6,0.8663216885439607,0.8663256084721479,TRUE,TRUE,FALSE,1.4100000000000001,1.4100000000000001,0.7602572636189594
2014-05-01,TVP base sin sorpresa,0.8663236484861713,86.63236484861713,1.0000000556532823e-6,0.8663216885220777,0.8663256084502649,TRUE,TRUE,FALSE,1.0100000000000002,1.0100000000000002,0.3775837366050952
2014-06-01,TVP base sin sorpresa,0.866323648496771,86.6323648496771,1.0000000556510596e-6,0.8663216885326774,0.8663256084608646,TRUE,TRUE,FALSE,1.1400000000000001,1.1400000000000001,0.46426755417251875
2014-07-01,TVP base sin sorpresa,0.8663236485076624,86.63236485076624,1.0000000556466854e-6,0.8663216885435688,0.866325608471756,TRUE,TRUE,FALSE,1.2800000000000002,1.2800000000000002,0.5262984257983339
2014-08-01,TVP base sin sorpresa,0.8663236484888771,86.6323648488877,1.000000055658721e-6,0.8663216885247835,0.8663256084529707,TRUE,TRUE,FALSE,0.6499999999999995,0.6499999999999995,0.13886904739156214
2014-09-01,TVP base sin sorpresa,0.8663236484957295,86.63236484957295,1.0000000556663198e-6,0.8663216885316358,0.8663256084598232,TRUE,TRUE,FALSE,0.4299999999999997,0.4299999999999997,0.170102905451281
2014-10-01,TVP base sin sorpresa,0.8663236484978627,86.63236484978627,1.000000055660061e-6,0.8663216885337691,0.8663256084619563,TRUE,TRUE,FALSE,0.7199999999999998,0.7199999999999998,0.2435219933261754
2014-11-01,TVP base sin sorpresa,0.8663236484948466,86.63236484948466,1.0000000556651543e-6,0.8663216885307529,0.8663256084589402,TRUE,TRUE,FALSE,0.52,0.5200000000000001,0.20812348654185545
2014-12-01,TVP base sin sorpresa,0.866323648502413,86.63236485024129,1.0000000556576538e-6,0.8663216885383194,0.8663256084665065,TRUE,TRUE,FALSE,0.8300000000000001,0.8300000000000001,0.29287933792850396
2015-01-01,TVP base sin sorpresa,0.8663236484798671,86.63236484798671,1.000000055636518e-6,0.8663216885157735,0.8663256084439607,TRUE,TRUE,FALSE,0.94,0.94,0.03036016909613971
2015-02-01,TVP base sin sorpresa,0.866323648507961,86.6323648507961,1.0000000555858794e-6,0.8663216885438675,0.8663256084720544,TRUE,TRUE,FALSE,1.7500000000000004,1.7500000000000004,0.29457627050662594
2015-03-01,TVP base sin sorpresa,0.8663236485104335,86.63236485104335,1.0000000555973376e-6,0.8663216885463401,0.866325608474527,TRUE,TRUE,FALSE,1.6700000000000004,1.6700000000000004,0.318535108323724
2015-04-01,TVP base sin sorpresa,0.8663236484951037,86.63236484951037,1.000000055596412e-6,0.8663216885310102,0.8663256084591971,TRUE,TRUE,FALSE,1.3899999999999997,1.3899999999999995,0.02987187186268695
2015-05-01,TVP base sin sorpresa,0.8663236484802675,86.63236484802675,1.0000000556096183e-6,0.866321688516174,0.8663256084443611,TRUE,TRUE,FALSE,0.9899999999999998,0.9899999999999998,-0.24017958084198
2015-06-01,TVP base sin sorpresa,0.8663236485039943,86.63236485039944,1.0000000556070832e-6,0.8663216885399008,0.8663256084680879,TRUE,TRUE,FALSE,1.12,1.1199999999999999,-0.13616929033079203
2015-07-01,TVP base sin sorpresa,0.8663236485028822,86.63236485028823,1.000000055592669e-6,0.8663216885387888,0.8663256084669757,TRUE,TRUE,FALSE,1.17,1.1699999999999997,-0.22478107408964046
2015-08-01,TVP base sin sorpresa,0.8663236484769441,86.6323648476944,1.0000000555858963e-6,0.8663216885128506,0.8663256084410376,TRUE,TRUE,FALSE,0.9900000000000002,0.9900000000000001,-0.4654237294412661
2015-09-01,TVP base sin sorpresa,0.8663236485102592,86.63236485102593,1.0000000555464674e-6,0.8663216885461659,0.8663256084743526,TRUE,TRUE,FALSE,1.44,1.4399999999999997,-0.3273002429609291
2015-10-01,TVP base sin sorpresa,0.8663236484859519,86.63236484859519,1.0000000555366685e-6,0.8663216885218585,0.8663256084500452,TRUE,TRUE,FALSE,1.4,1.4000000000000001,-0.436606134790218
2015-11-01,TVP base sin sorpresa,0.866323648485246,86.6323648485246,1.0000000555767535e-6,0.8663216885211525,0.8663256084493395,TRUE,TRUE,FALSE,1.1400000000000001,1.1400000000000001,-0.39339285781888517
2015-12-01,TVP base sin sorpresa,0.8663236485031038,86.63236485031038,1.0000000556036158e-6,0.8663216885390104,0.8663256084671973,TRUE,TRUE,FALSE,1.1400000000000001,1.1400000000000001,-0.1508222362696247
2016-01-01,TVP base sin sorpresa,0.8663236484948901,86.63236484948901,1.0000000556435026e-6,0.8663216885307965,0.8663256084589837,TRUE,TRUE,FALSE,0.73,0.73,-0.07568099310024794
2016-02-01,TVP base sin sorpresa,0.866323648493922,86.63236484939219,1.0000000556647117e-6,0.8663216885298283,0.8663256084580157,TRUE,TRUE,FALSE,-0.29000000000000004,-0.2900000000000001,0.03920298642769015
2016-03-01,TVP base sin sorpresa,0.8663236484984023,86.63236484984023,1.0000000556668219e-6,0.8663216885343086,0.866325608462496,TRUE,TRUE,FALSE,-0.27999999999999936,-0.27999999999999936,-0.04609261490543113
2016-04-01,TVP base sin sorpresa,0.8663236484945331,86.63236484945331,1.000000055666977e-6,0.8663216885304394,0.8663256084586268,TRUE,TRUE,FALSE,-0.0699999999999994,-0.0699999999999994,0.15524414860857905
2016-05-01,TVP base sin sorpresa,0.8663236484966381,86.63236484966382,1.0000000556687294e-6,0.8663216885325444,0.8663256084607318,TRUE,TRUE,FALSE,0.07000000000000028,0.07000000000000024,0.14796912836469756
2016-06-01,TVP base sin sorpresa,0.8663236484941578,86.63236484941578,1.000000055665152e-6,0.8663216885300641,0.8663256084582515,TRUE,TRUE,FALSE,0.02999999999999936,0.02999999999999936,0.34187651345789644
2016-07-01,TVP base sin sorpresa,0.8663236484961253,86.63236484961253,1.0000000556635252e-6,0.8663216885320316,0.866325608460219,TRUE,TRUE,FALSE,-0.019999999999999574,-0.019999999999999574,0.35251916885333406
2016-08-01,TVP base sin sorpresa,0.8663236484949612,86.63236484949613,1.0000000556576523e-6,0.8663216885308677,0.8663256084590548,TRUE,TRUE,FALSE,-0.16999999999999993,-0.16999999999999987,0.36712066206687616
2016-09-01,TVP base sin sorpresa,0.8663236484977972,86.63236484977972,1.0000000556528469e-6,0.8663216885337036,0.8663256084618908,TRUE,TRUE,FALSE,-0.3200000000000003,-0.3200000000000003,0.3210794998883698
2016-10-01,TVP base sin sorpresa,0.8663236484978518,86.63236484978518,1.0000000556597388e-6,0.8663216885337582,0.8663256084619454,TRUE,TRUE,FALSE,-0.1299999999999999,-0.12999999999999984,0.35514124315879686
2016-11-01,TVP base sin sorpresa,0.8663236484944135,86.63236484944134,1.000000055651964e-6,0.8663216885303199,0.866325608458507,TRUE,TRUE,FALSE,-0.16000000000000014,-0.16000000000000014,0.49840597285575394
2016-12-01,TVP base sin sorpresa,0.8663236484906396,86.63236484906396,1.000000055655752e-6,0.866321688526546,0.8663256084547332,TRUE,TRUE,FALSE,-0.009999999999999787,-0.009999999999999787,0.5704368444887287
2017-01-01,TVP base sin sorpresa,0.8663236484982006,86.63236484982006,1.0000000556674103e-6,0.866321688534107,0.8663256084622943,TRUE,TRUE,FALSE,0.16999999999999993,0.16999999999999993,0.36925443915458644
2017-02-01,TVP base sin sorpresa,0.8663236484976746,86.63236484976747,1.0000000556681157e-6,0.8663216885335809,0.8663256084617683,TRUE,TRUE,FALSE,0.6299999999999999,0.6299999999999999,0.4827249797553953
2017-03-01,TVP base sin sorpresa,0.8663236484956167,86.63236484956167,1.0000000556689202e-6,0.866321688531523,0.8663256084597104,TRUE,TRUE,FALSE,0.3200000000000003,0.32000000000000023,0.2853470540601755
2017-04-01,TVP base sin sorpresa,0.8663236484961079,86.63236484961078,1.0000000556689674e-6,0.8663216885320142,0.8663256084602016,TRUE,TRUE,FALSE,0.5099999999999998,0.5099999999999999,0.5099999999999999
2017-05-01,TVP base sin sorpresa,0.8663236484973279,86.6323648497328,1.0000000556687287e-6,0.8663216885332342,0.8663256084614216,TRUE,TRUE,FALSE,0.08000000000000007,0.07999999999999999,0.15796912836475938
2017-06-01,TVP base sin sorpresa,0.8663236484960047,86.63236484960048,1.0000000556688228e-6,0.866321688531911,0.8663256084600984,TRUE,TRUE,FALSE,0.3299999999999996,0.3299999999999996,0.26935734460527944
2017-07-01,TVP base sin sorpresa,0.8663236484934705,86.63236484934706,1.000000055665154e-6,0.8663216885293769,0.8663256084575642,TRUE,TRUE,FALSE,0.1200000000000001,0.1200000000000001,0.43187651345764977
2017-08-01,TVP base sin sorpresa,0.8663236485099736,86.63236485099736,1.000000055625141e-6,0.86632168854588,0.8663256084740671,TRUE,TRUE,FALSE,-0.71,-0.7099999999999999,0.3469148511821677
2017-09-01,TVP base sin sorpresa,0.8663236484858863,86.63236484858862,1.0000000556537096e-6,0.8663216885217927,0.8663256084499799,TRUE,TRUE,FALSE,0.03000000000000025,0.030000000000000138,0.653753026909838
2017-10-01,TVP base sin sorpresa,0.8663236484991357,86.63236484991357,1.0000000556651532e-6,0.866321688535042,0.8663256084632294,TRUE,TRUE,FALSE,0.16999999999999993,0.16999999999999987,0.481876513459689
2017-11-01,TVP base sin sorpresa,0.8663236484945692,86.63236484945692,1.000000055667791e-6,0.8663216885304755,0.8663256084586629,TRUE,TRUE,FALSE,0.4299999999999997,0.42999999999999977,0.6032647296989138
2017-12-01,TVP base sin sorpresa,0.8663236484991006,86.63236484991006,1.000000055654957e-6,0.866321688535007,0.8663256084631942,TRUE,TRUE,FALSE,-0.13000000000000078,-0.13000000000000073,0.467763317464379
2018-01-01,TVP base sin sorpresa,0.8663236484940091,86.63236484940091,1.0000000555858595e-6,0.8663216885299156,0.8663256084581026,TRUE,TRUE,FALSE,-0.9699999999999998,-0.9699999999999995,0.48542372946993545
2018-02-01,TVP base sin sorpresa,0.8663236484992305,86.63236484992305,1.0000000556541323e-6,0.8663216885351369,0.8663256084633241,TRUE,TRUE,FALSE,-0.15000000000000036,-0.1500000000000004,0.46508979043445325
2018-03-01,TVP base sin sorpresa,0.8663236484947935,86.63236484947934,1.0000000556683059e-6,0.8663216885306998,0.8663256084588872,TRUE,TRUE,FALSE,0.46999999999999975,0.46999999999999975,0.5999485472742191
2018-04-01,TVP base sin sorpresa,0.8663236484969412,86.63236484969413,1.0000000556683901e-6,0.8663216885328475,0.8663256084610349,TRUE,TRUE,FALSE,0.3200000000000003,0.3200000000000003,0.4412853107895718
2018-05-01,TVP base sin sorpresa,0.8663236484964046,86.63236484964047,1.0000000556687785e-6,0.866321688532311,0.8663256084604983,TRUE,TRUE,FALSE,0.5600000000000005,0.5600000000000005,0.4906941081202881
2018-06-01,TVP base sin sorpresa,0.8663236484962104,86.63236484962104,1.0000000556687285e-6,0.8663216885321167,0.866325608460304,TRUE,TRUE,FALSE,0.33999999999999986,0.3399999999999999,0.4179691283646587
2018-07-01,TVP base sin sorpresa,0.8663236484951635,86.63236484951635,1.000000055667671e-6,0.8663216885310698,0.8663256084592572,TRUE,TRUE,FALSE,0.5700000000000003,0.5700000000000003,0.388072033816016
2018-08-01,TVP base sin sorpresa,0.8663236485059835,86.63236485059835,1.000000055612071e-6,0.86632168854189,0.8663256084700771,TRUE,TRUE,FALSE,1.7200000000000002,1.7200000000000002,0.515810128576683
2018-09-01,TVP base sin sorpresa,0.8663236484970886,86.63236484970886,1.0000000556569082e-6,0.8663216885329951,0.8663256084611822,TRUE,TRUE,FALSE,0.9600000000000004,0.9600000000000004,0.40555286496186355
2018-10-01,TVP base sin sorpresa,0.8663236485015118,86.63236485015118,1.000000055660056e-6,0.8663216885374182,0.8663256084656054,TRUE,TRUE,FALSE,-0.22999999999999954,-0.22999999999999954,0.2464780066758318
2018-11-01,TVP base sin sorpresa,0.8663236484949925,86.63236484949925,1.0000000556655615e-6,0.8663216885308989,0.8663256084590862,TRUE,TRUE,FALSE,0.1299999999999999,0.1299999999999999,0.42455004048829725
2018-12-01,TVP base sin sorpresa,0.8663236485028489,86.63236485028489,1.000000055647698e-6,0.8663216885387554,0.8663256084669425,TRUE,TRUE,FALSE,1.23,1.23,0.49362489877257837
2019-01-01,TVP base sin sorpresa,0.8663236484893521,86.63236484893521,1.0000000555848564e-6,0.8663216885252586,0.8663256084534455,TRUE,TRUE,FALSE,1.7600000000000002,1.76,0.29591303405299524
2019-02-01,TVP base sin sorpresa,0.8663236484964284,86.63236484964284,1.0000000556686716e-6,0.8663216885323347,0.8663256084605221,TRUE,TRUE,FALSE,0.15000000000000036,0.15000000000000036,0.2366323648496429
2019-03-01,TVP base sin sorpresa,0.8663236484952423,86.63236484952424,1.000000055662736e-6,0.8663216885311487,0.866325608459336,TRUE,TRUE,FALSE,-0.11000000000000032,-0.11000000000000026,0.2885088783078112
2019-04-01,TVP base sin sorpresa,0.8663236484962192,86.63236484962192,1.000000055668118e-6,0.8663216885321255,0.8663256084603129,TRUE,TRUE,FALSE,0.1299999999999999,0.12999999999999987,0.2772750202443571
2019-05-01,TVP base sin sorpresa,0.866323648495764,86.6323648495764,1.0000000556524045e-6,0.8663216885316705,0.8663256084598576,TRUE,TRUE,FALSE,-0.3600000000000003,-0.3600000000000003,0.2897427363718227
2019-06-01,TVP base sin sorpresa,0.866323648499351,86.6323648499351,1.0000000556603867e-6,0.8663216885352574,0.8663256084634445,TRUE,TRUE,FALSE,-0.17999999999999972,-0.17999999999999972,0.28781477018964985
2019-07-01,TVP base sin sorpresa,0.8663236484909067,86.63236484909066,1.0000000556501239e-6,0.8663216885268131,0.8663256084550003,TRUE,TRUE,FALSE,-0.20000000000000018,-0.20000000000000023,0.49305891879272495
2019-08-01,TVP base sin sorpresa,0.8663236484961009,86.63236484961008,1.0000000556649343e-6,0.8663216885320072,0.8663256084601946,TRUE,TRUE,FALSE,0.16000000000000014,0.1600000000000001,0.4805397499435575
2019-09-01,TVP base sin sorpresa,0.8663236484947985,86.63236484947984,1.0000000556401172e-6,0.8663216885307049,0.8663256084588921,TRUE,TRUE,FALSE,1.33,1.33,0.47233958799014947
2019-10-01,TVP base sin sorpresa,0.8663236485003859,86.63236485003858,1.0000000555264708e-6,0.8663216885362925,0.8663256084644793,TRUE,TRUE,FALSE,2.42,2.42,0.5140879732991507
2019-11-01,TVP base sin sorpresa,0.8663236485087044,86.63236485087043,1.0000000555703876e-6,0.8663216885446109,0.8663256084727978,TRUE,TRUE,FALSE,2.08,2.08,0.4946277232290711
2019-12-01,TVP base sin sorpresa,0.8663236484899883,86.63236484899883,1.0000000556346378e-6,0.8663216885258948,0.8663256084540819,TRUE,TRUE,FALSE,1.1799999999999997,1.1799999999999997,0.24437045963081236
2020-01-01,TVP base sin sorpresa,0.8663236484958616,86.63236484958617,1.0000000556587333e-6,0.866321688531768,0.8663256084599552,TRUE,TRUE,FALSE,0.7000000000000002,0.7000000000000003,0.18886904738744204
2020-02-01,TVP base sin sorpresa,0.8663236484795572,86.63236484795573,1.0000000555238791e-6,0.8663216885154639,0.8663256084436506,TRUE,TRUE,FALSE,2.07,2.0699999999999994,0.14676150037538266
2020-03-01,TVP base sin sorpresa,0.8663236485207256,86.63236485207257,1.000000055444719e-6,0.8663216885566324,0.8663256084848189,TRUE,TRUE,FALSE,2.7500000000000004,2.7500000000000004,0.35894673008279787
2020-04-01,TVP base sin sorpresa,0.8663236484918756,86.63236484918755,1.000000055522602e-6,0.8663216885277822,0.866325608455969,TRUE,TRUE,FALSE,2.2,2.2,0.26809826386311775
2020-05-01,TVP base sin sorpresa,0.8663236485057021,86.63236485057021,1.0000000555366812e-6,0.8663216885416087,0.8663256084697954,TRUE,TRUE,FALSE,2.08,2.08,0.24339386516791142
2020-06-01,TVP base sin sorpresa,0.8663236484811406,86.63236484811407,1.0000000555264903e-6,0.8663216885170473,0.866325608445234,TRUE,TRUE,FALSE,1.9700000000000002,1.97,0.0640879733414905
2020-07-01,TVP base sin sorpresa,0.8663236485005624,86.63236485005625,1.000000055592672e-6,0.866321688536469,0.8663256084646559,TRUE,TRUE,FALSE,1.5099999999999998,1.5099999999999998,0.11521892591409429
2020-08-01,TVP base sin sorpresa,0.8663236484979746,86.63236484979745,1.000000055632036e-6,0.866321688533881,0.8663256084620682,TRUE,TRUE,FALSE,1.04,1.04,0.06971751368226842
2020-09-01,TVP base sin sorpresa,0.8663236484970253,86.63236484970253,1.0000000556679037e-6,0.8663216885329316,0.866325608461119,TRUE,TRUE,FALSE,-0.20000000000000018,-0.20000000000000018,-0.035398506785565054
2020-10-01,TVP base sin sorpresa,0.8663236484966237,86.63236484966237,1.0000000556412686e-6,0.8663216885325301,0.8663256084607173,TRUE,TRUE,FALSE,-0.8199999999999994,-0.8199999999999993,0.02033393904172547
2020-11-01,TVP base sin sorpresa,0.866323648492415,86.63236484924151,1.0000000556161117e-6,0.8663216885283215,0.8663256084565086,TRUE,TRUE,FALSE,-1.0700000000000003,-1.0700000000000003,0.09087368897983572
2020-12-01,TVP base sin sorpresa,0.8663236484950112,86.63236484950112,1.0000000556062141e-6,0.8663216885309176,0.8663256084591048,TRUE,TRUE,FALSE,-1.2000000000000002,-1.2000000000000002,0.06483252680271616
2021-01-01,TVP base sin sorpresa,0.8663236485026127,86.63236485026127,1.000000055649184e-6,0.8663216885385191,0.8663256084667063,TRUE,TRUE,FALSE,-0.7000000000000002,-0.7000000000000003,0.010385391772142373
2021-02-01,TVP base sin sorpresa,0.8663236484828782,86.63236484828782,1.0000000556237132e-6,0.8663216885187847,0.8663256084469718,TRUE,TRUE,FALSE,-0.8500000000000005,-0.8500000000000005,0.22424132411876863
2021-03-01,TVP base sin sorpresa,0.8663236485092703,86.63236485092703,1.0000000555512118e-6,0.8663216885451769,0.8663256084733638,TRUE,TRUE,FALSE,-1.6600000000000001,-1.6600000000000001,0.07264729701854046
2021-04-01,TVP base sin sorpresa,0.8663236484980109,86.63236484980109,1.0000000555693055e-6,0.8663216885339174,0.8663256084621044,TRUE,TRUE,FALSE,-1.4500000000000002,-1.4500000000000002,0.14403551323633978
2021-05-01,TVP base sin sorpresa,0.8663236484862257,86.63236484862257,1.0000000556265889e-6,0.8663216885221321,0.8663256084503193,TRUE,TRUE,FALSE,-0.79,-0.7900000000000001,0.2495883781834708
2021-06-01,TVP base sin sorpresa,0.866323648504197,86.63236485041969,1.0000000556286605e-6,0.8663216885401034,0.8663256084682905,TRUE,TRUE,FALSE,-0.9399999999999995,-0.9399999999999995,0.07359866874991079
2021-07-01,TVP base sin sorpresa,0.8663236484961757,86.63236484961757,1.000000055668728e-6,0.866321688532082,0.8663256084602694,TRUE,TRUE,FALSE,0.20999999999999996,0.20999999999999996,0.13203087163534427
2021-08-01,TVP base sin sorpresa,0.866323648495817,86.6323648495817,1.0000000556680139e-6,0.8663216885317233,0.8663256084599107,TRUE,TRUE,FALSE,0.31999999999999984,0.31999999999999984,0.16406174327075265
2021-09-01,TVP base sin sorpresa,0.8663236485005883,86.63236485005883,1.000000055664716e-6,0.8663216885364946,0.866325608464682,TRUE,TRUE,FALSE,0.5800000000000001,0.5800000000000001,0.2507970135697767
