fecha,modelo,parametro_anclaje,anclaje_porcentaje,anclaje_se,anclaje_li_95,anclaje_ls_95,anclaje_significativamente_menor_uno,anclaje_significativamente_mayor_cero,fuera_rango_0_1,y_observada,y_ajustada_estado,residuo_estado_u,sorpresa_inflacion_raw,sorpresa_transicion,efecto_sorpresa_sobre_A_siguiente,componente_persistencia,componente_intercepto,A_siguiente_condicional_sin_innovacion,contribucion_meta_observacion,contribucion_inflacion_observacion,cambio_exp24_reconstruido
2011-12-01,TVP con sorpresa en transición,0.7041721467611728,70.41721467611728,0.06595017886796822,0.5749121714059806,0.833432122116365,TRUE,TRUE,FALSE,-0.43484387510005984,-0.4348438751000598,0.30794780092702384,0.10484387510005977,0.29666467994017726,0.0012351460601240814,0.6695586964920494,0.04262142171436849,0.7134152642665419,-0.7464224755668429,-0.0015253253601804132,-0.43999999999999956
2012-01-01,TVP con sorpresa en transición,0.7134152637594703,71.34152637594703,0.06270841018087088,0.5905090382771985,0.8363214892417421,TRUE,TRUE,FALSE,-0.25,-0.2499999999999999,0.9628059483910997,0.4900000000000002,0.4974185320101324,0.0020709729927031106,0.6783474698017704,0.04262142171436849,0.723039864508842,-0.7990250954106068,0.16621914701950724,0.33000000000000007
2012-02-01,TVP con sorpresa en transición,0.7230398642480789,72.30398642480789,0.059625990115215285,0.6061750710797157,0.839904657416442,TRUE,TRUE,FALSE,0.6699999999999999,0.67,1.3496574723931944,-0.5499999999999998,-0.044657765509459824,-1.859299972415902e-4,0.687498974852133,0.04262142171436849,0.7299344665692599,-1.0484078031597144,-0.14124966923347973,0.16000000000000036
2012-03-01,TVP con sorpresa en transición,0.7299344668083461,72.99344668083461,0.05669508582153919,0.6188141404977218,0.8410547931189704,TRUE,TRUE,FALSE,0.2999999999999998,0.2999999999999998,0.7890560927615916,-0.33000000000000007,0.07001222050429994,2.9149178909286517e-4,0.6940546745121039,0.04262142171436849,0.7369675880155652,-1.1751944915614374,-0.25386160120015483,-0.6400000000000007
2012-04-01,TVP con sorpresa en transición,0.7369675879729944,73.69675879729944,0.0539082495930024,0.6313093603011137,0.8426258156448752,TRUE,TRUE,FALSE,0.9900000000000002,0.9900000000000002,1.0268483793986498,-1.6900000000000004,-0.6388567839443978,-0.0026598428900655906,0.7007420839203459,0.04262142171436849,0.7407036627446487,-0.7148585603338045,-0.2419898190648451,0.07000000000000028
2012-05-01,TVP con sorpresa en transición,0.740703662712331,74.0703662712331,0.05125839978401585,0.6402390452305042,0.8411682801941578,TRUE,TRUE,FALSE,1.0100000000000007,1.0100000000000007,0.8396381575761642,-1.8000000000000007,-0.6961917769512779,-0.002898553783232819,0.704294512604117,0.04262142171436849,0.7440173805352527,-0.7703318092208242,-0.32930634835533973,-0.2599999999999998
2012-06-01,TVP con sorpresa en transición,0.7440173805135976,74.40173805135976,0.04873880285325442,0.6484910822716209,0.8395436787555742,TRUE,TRUE,FALSE,1.2100000000000004,1.2100000000000004,0.7635895716918418,-2.06,-0.8317108513311756,-0.003462779530718993,0.7074453452261733,0.04262142171436849,0.7466039874098228,-0.5803335568006063,-0.3532560148912355,-0.16999999999999993
2012-07-01,TVP con sorpresa en transición,0.7466039873736692,74.66039873736692,0.046343056245399805,0.6557732661991715,0.8374347085481668,TRUE,TRUE,FALSE,1.4300000000000002,1.4300000000000002,0.6609978930051211,-2.9099999999999997,-1.2747539791116114,-0.005307363705193026,0.7099048079094571,0.04262142171436849,0.7472188659186325,-0.45542843229793845,-0.4155694607071826,-0.20999999999999985
2012-08-01,TVP con sorpresa en transición,0.7472188658204126,74.72188658204126,0.04406507211865079,0.660852911491697,0.8335848201491283,TRUE,TRUE,FALSE,1.69,1.69,0.4645610600545231,-3.1,-1.3737871488507678,-0.005719682520663694,0.7104894621210674,0.04262142171436849,0.7473912013147722,-0.29888754632816533,-0.5156735137263584,-0.3500000000000006
2012-09-01,TVP con sorpresa en transición,0.7473912015312874,74.73912015312874,0.04189906190498434,0.6652705492115039,0.8295118538510708,TRUE,TRUE,FALSE,1.96,1.96,0.6221697492589955,-3.62,-1.644825297610564,-0.006848134015636044,0.7106533267022825,0.04262142171436849,0.746426614401015,-0.03736956007656424,-0.4648001891824312,0.12
2012-10-01,TVP con sorpresa en transición,0.746426614408392,74.64266144083919,0.039839521558530475,0.6683425869923653,0.8245106418244187,TRUE,TRUE,FALSE,1.48,1.48,0.5693595304217616,-3.4100000000000006,-1.535367583688339,-0.00639241321958952,0.7097361536791383,0.04262142171436849,0.7459651621739173,-0.12689252444942659,-0.3524670059723352,0.08999999999999975
2012-11-01,TVP con sorpresa en transición,0.7459651622413084,74.59651622413084,0.037881217530087934,0.6717193401918087,0.8202109842908081,TRUE,TRUE,FALSE,1.4700000000000002,1.4700000000000002,0.6121400634224955,-3.3400000000000003,-1.498881679047597,-0.00624050628757401,0.7092973841070855,0.04262142171436849,0.74567829953388,-0.19395094218274003,-0.3581891212397551,0.060000000000000386
2012-12-01,TVP con sorpresa en transición,0.745678299681472,74.56782996814721,0.03601917357423294,0.6750820167230787,0.8162745826398654,TRUE,TRUE,FALSE,1.8199999999999998,1.8199999999999994,0.7835071634427534,-3.7399999999999998,-1.7073725627089782,-0.007108545899091201,0.7090246222227653,0.04262142171436849,0.7445374980380426,-0.23861705589807125,-0.43489010754468294,0.10999999999999921
2013-01-01,TVP con sorpresa en transición,0.7445374981946584,74.45374981946584,0.03424865808235307,0.6774113618344197,0.8116636345548971,TRUE,TRUE,FALSE,1.38,1.38,0.9705043759929378,-2.49,-1.0558385512671609,-0.004395922113099975,0.707939896619828,0.04262142171436849,0.7461653962210965,-0.6924198733210322,-0.3780845026719054,-0.09999999999999976
2013-02-01,TVP con sorpresa en transición,0.7461653962225138,74.61653962225138,0.032565171956616505,0.6823388320371917,0.8099919604078358,TRUE,TRUE,FALSE,0.7500000000000004,0.7500000000000003,0.6455368445288483,-2.11,-0.8577722117888482,-0.0035712844821586417,0.7094877756243672,0.04262142171436849,0.748537912856577,-0.6193172788646865,-0.2462195656641617,-0.21999999999999986
2013-03-01,TVP con sorpresa en transición,0.7485379128803066,74.85379128803066,0.030964437289959883,0.6878487309904362,0.809227094770177,TRUE,TRUE,FALSE,0.4800000000000004,0.4800000000000005,0.6147368243184554,-1.8200000000000003,-0.7066163211343468,-0.002941955763808678,0.7117436716692531,0.04262142171436849,0.7514231376198129,-0.45660812685698726,-0.10812869746146832,0.04999999999999982
2013-04-01,TVP con sorpresa en transición,0.7514231376193795,75.14231376193796,0.02944238645146382,0.6937171205556004,0.8091291546831586,TRUE,TRUE,FALSE,0.5899999999999999,0.5899999999999999,0.8454838667905887,-1.25,-0.4095168119168778,-0.0017049993173966777,0.7144870737255056,0.04262142171436849,0.7554034961224774,-0.4959392708287906,-0.07954459596179862,0.2699999999999996
2013-05-01,TVP con sorpresa en transición,0.7554034961778464,75.54034961778464,0.027995151754542417,0.70053400699721,0.8102729853584828,TRUE,TRUE,FALSE,0.7000000000000002,0.7000000000000003,0.7982024545031202,-1.71,-0.6492813281274666,-0.002703244870641449,0.7182717785029326,0.04262142171436849,0.7581899553466596,-0.7025252514453969,-0.19567720305772282,-0.09999999999999953
2013-06-01,TVP con sorpresa en transición,0.7581899553772863,75.81899553772863,0.026619055623801454,0.7060175650521671,0.8103623457024055,TRUE,TRUE,FALSE,0.9400000000000004,0.9400000000000005,1.1447112879518675,-0.9900000000000002,-0.2739977375369798,-0.001140773569910503,0.7209212698211941,0.04262142171436849,0.762401917965652,-0.6292976629631477,-0.1354136249887198,0.38
2013-07-01,TVP con sorpresa en transición,0.7624019181326335,76.24019181326335,0.02531060125644201,0.7127940512429529,0.812009785022314,TRUE,TRUE,FALSE,0.019999999999999574,0.019999999999999574,0.6222975153247801,-0.09999999999999964,0.18989447860959457,7.906145657152518e-4,0.7249261943344889,0.04262142171436849,0.7683382306145726,-0.9225063209404865,-0.09979119438429393,-0.40000000000000036
2013-08-01,TVP con sorpresa en transición,0.7683382305209991,76.83382305209992,0.02406646374324467,0.7211688283490005,0.8155076326929978,TRUE,TRUE,FALSE,0.14999999999999947,0.14999999999999947,0.718570290585539,0.03000000000000025,0.25765401579954356,0.0010727274394583392,0.7305707083968603,0.04262142171436849,0.7742648575506871,-0.622353966722009,-0.01621632386352992,0.08000000000000007
2013-09-01,TVP con sorpresa en transición,0.7742648574571557,77.42648574571557,0.022883481598341967,0.7294140576835204,0.8191156572307909,TRUE,TRUE,FALSE,0.4900000000000002,0.49000000000000027,0.8151912401320056,-0.020000000000000462,0.23159265534187048,9.642224880186885e-4,0.7362060130936159,0.04262142171436849,0.779791657296003,-0.6890957231368683,-0.10609551699513678,0.020000000000000573
2013-10-01,TVP con sorpresa en transición,0.7797916572593673,77.97916572593672,0.021758648738774113,0.7371454893791122,0.8224378251396224,TRUE,TRUE,FALSE,0.5,0.5000000000000001,0.6637562480244672,-0.2999999999999998,0.08564903677890369,3.565947599566552e-4,0.7414611440844706,0.04262142171436849,0.7844391605587957,-0.7096104081060244,-0.15414583991844294,-0.20000000000000018
2013-11-01,TVP con sorpresa en transición,0.7844391605032723,78.44391605032723,0.020689106848551606,0.7438892562078102,0.8249890647987345,TRUE,TRUE,FALSE,0.5499999999999998,0.5499999999999998,0.6676658740754909,-0.5499999999999998,-0.044657765509459824,-1.859299972415902e-4,0.7458802001750078,0.04262142171436849,0.7883156918921347,-0.5569518039573234,-0.12071407011816741,-0.009999999999999787
2013-12-01,TVP con sorpresa en transición,0.7883156918023343,78.83156918023343,0.019672138110972383,0.7497590096059307,0.8268723739987379,TRUE,TRUE,FALSE,0.5600000000000005,0.5600000000000005,1.056638885835471,0.14999999999999947,0.32020128089795763,0.0013331393229134953,0.7495661813025614,0.04262142171436849,0.7935207423398433,-0.5518209842616342,-0.01481790157383666,0.4900000000000001
2014-01-01,TVP con sorpresa en transición,0.7935207424593868,79.35207424593868,0.01870515830970684,0.7568593058472413,0.8301821790715322,TRUE,TRUE,FALSE,0.5500000000000007,0.5500000000000007,0.8594730895591614,-0.2600000000000007,0.10649812514504141,4.4339872110837257e-4,0.7545153786673545,0.04262142171436849,0.7975801991028313,-0.9442896835266705,-0.16518340603249074,-0.25
2014-02-01,TVP con sorpresa en transición,0.7975801992343313,79.75801992343314,0.017785710244176745,0.7627208477162798,0.8324395507523829,TRUE,TRUE,FALSE,0.54,0.54,0.6516612278928062,-0.39000000000000057,0.038738587955092434,1.6128584736528522e-4,0.7583752936032112,0.04262142171436849,0.801158001164945,-0.7497253872802717,-0.16193584061253508,-0.26000000000000056
2014-03-01,TVP con sorpresa en transición,0.8011580012887385,80.11580012887384,0.01691145750256126,0.7680121536576388,0.8343038489198382,TRUE,TRUE,FALSE,1.04,1.04,0.6394209993556309,-0.9100000000000001,-0.23229956080470346,-9.671656476070643e-4,0.7617772294663006,0.04262142171436849,0.803431485533062,-0.5447874408763419,-0.23463355847928852,-0.13999999999999957
2014-04-01,TVP con sorpresa en transición,0.8034314857108601,80.343148571086,0.016080178520138416,0.7719149149464142,0.834948056475306,TRUE,TRUE,FALSE,1.4100000000000001,1.4100000000000001,0.8074263857168551,-1.3399999999999999,-0.45642726074068857,-0.0019003082299880458,0.7639389611865512,0.04262142171436849,0.8046600746709316,-0.4338530022838645,-0.25357338343299046,0.1200000000000001
2014-05-01,TVP con sorpresa en transición,0.8046600746198938,80.46600746198938,0.015289760931215979,0.7746926938624829,0.83462745537730465,TRUE,TRUE,FALSE,1.0100000000000002,1.0100000000000005,0.42259814552747793,-1.5799999999999996,-0.5815217909375174,-0.0024211319968983607,0.7651071590373762,0.04262142171436849,0.8053074487548464,-0.53107564924913,-0.27152249627834774,-0.37999999999999984
2014-06-01,TVP con sorpresa en transición,0.8053074488930005,80.53074488930005,0.014538196200866497,0.7768131079391252,0.8338017898468759,TRUE,TRUE,FALSE,1.1400000000000001,1.1400000000000001,0.5118601898634598,-1.4899999999999998,-0.5346113421137066,-0.002225823084306993,0.7657227117490782,0.04262142171436849,0.8061183103791397,-0.22548608569004036,-0.20637410417341942,0.08000000000000007
2014-07-01,TVP con sorpresa en transición,0.8061183105117135,80.61183105117135,0.013823574525852332,0.7790246023034375,0.8332120187199894,TRUE,TRUE,FALSE,1.2800000000000002,1.2800000000000002,0.5786770698548096,-1.7400000000000002,-0.6649181444020704,-0.002768347841505239,0.7664937156164677,0.04262142171436849,0.8063467894893309,-0.2902025917842171,-0.23847447807059252,0.050000000000000044
2014-08-01,TVP con sorpresa en transición,0.8063467893952811,80.63467893952811,0.013144079981478974,0.7805848660216684,0.8321087127688939,TRUE,TRUE,FALSE,0.6499999999999995,0.6499999999999996,0.17425539425678385,-1.4699999999999998,-0.5241867979306376,-0.0021824211037311334,0.7667109636632148,0.04262142171436849,0.8071499642738521,-0.3306021836520654,-0.19365321060471885,-0.3500000000000004
2014-09-01,TVP con sorpresa en transición,0.8071499643136253,80.71499643136252,0.012497985899466189,0.7826543620713822,0.8316455665558684,TRUE,TRUE,FALSE,0.4299999999999997,0.4299999999999997,0.18785501070591226,-1.1499999999999995,-0.3573940910015321,-0.0014879894145173784,0.7674746586685556,0.04262142171436849,0.8086080909684067,-0.0484289978588172,-0.06942601284709479,0.07000000000000027
2014-10-01,TVP con sorpresa en transición,0.8086080910229245,80.86080910229245,0.01188365048703675,0.7853165640634706,0.8318996179823784,TRUE,TRUE,FALSE,0.7199999999999998,0.7199999999999998,0.2752655499373914,-1.3899999999999997,-0.48248862119836117,-0.0020088131814276944,0.7688611114319731,0.04262142171436849,0.8094737199649139,-0.1051190518329801,-0.13014649810441126,0.040000000000000036
2014-11-01,TVP con sorpresa en transición,0.8094737199808378,80.94737199808378,0.01129951265736305,0.7873270821295518,0.8316203578321238,TRUE,TRUE,FALSE,0.52,0.5199999999999999,0.22858946080689843,-1.0799999999999996,-0.3209081863607904,-0.00133608248250187,0.7696841905602403,0.04262142171436849,0.8109695297921069,-0.13761053239674237,-0.1009789284101559,-0.009999999999999842
2014-12-01,TVP con sorpresa en transición,0.81096952983826,81.096952983826,0.010744088053328002,0.7899115042070101,0.8320275554695099,TRUE,TRUE,FALSE,0.8300000000000001,0.8300000000000001,0.32719889150027875,-1.3100000000000005,-0.44079044446608523,-0.0018352052591242576,0.7711064741636774,0.04262142171436849,0.8118926906189216,-0.1297551247741217,-0.14744376672615725,0.04999999999999977
2015-01-01,TVP con sorpresa en transición,0.8118926905494747,81.18926905494746,0.010215965284296745,0.7918697665249416,0.8319156145740078,TRUE,TRUE,FALSE,0.94,0.9399999999999998,0.08751267492305158,-2.1399999999999997,-0.8734090280634518,-0.003636387453022431,0.7719842570826646,0.04262142171436849,0.8109692913440106,-0.17049746501538965,-0.2370152099076619,-0.31999999999999995
2015-02-01,TVP con sorpresa en transición,0.8109692915906255,81.09692915906254,0.00971380233558222,0.7919305888599433,0.8300079943213077,TRUE,TRUE,FALSE,1.7500000000000004,1.7500000000000004,0.38757159012774933,-2.4100000000000006,-1.0141403745348847,-0.004222314190796537,0.7711062476270608,0.04262142171436849,0.8095053551506327,0.0892066220749687,-0.29677821220271805,0.18
2015-03-01,TVP con sorpresa en transición,0.8095053551431629,80.95053551431629,0.009236323167544783,0.7914024943852023,0.8276082159011235,TRUE,TRUE,FALSE,1.6700000000000004,1.6700000000000006,0.40717164597666633,-2.1199999999999997,-0.8629844838803826,-0.003592985472446571,0.7697142707020737,0.04262142171436849,0.8087427069439955,-0.056665374860021635,-0.31050627111664453,0.04000000000000015
2015-04-01,TVP con sorpresa en transición,0.8087427066651912,80.87427066651912,0.008782314448140446,0.7915296866459302,0.8259557266844523,TRUE,TRUE,FALSE,1.3899999999999997,1.3899999999999997,0.12027395053564952,-2.03,-0.8160740350565718,-0.0033976765598552026,0.7689891100675029,0.04262142171436849,0.8082128552220161,-0.0889616977331713,-0.32131225280247877,-0.2900000000000006
2015-05-01,TVP con sorpresa en transición,0.8082128549398008,80.82128549398007,0.008350622496669352,0.7918459355978389,0.8245797742817627,TRUE,TRUE,FALSE,0.9899999999999998,0.9899999999999997,-0.15766225401451728,-1.9299999999999997,-0.7639513141412264,-0.0031806666569759046,0.7684853031046484,0.04262142171436849,0.8079260581620409,0.14547831388916427,-0.237816059874647,-0.25
2015-06-01,TVP con sorpresa en transición,0.8079260581789964,80.79260581789964,0.007940150336894759,0.7923636494868491,0.8234884668711437,TRUE,TRUE,FALSE,1.12,1.12,-0.051492784359544894,-1.6400000000000006,-0.6127954234867252,-0.002551337938625942,0.768212603785021,0.04262142171436849,0.8082826875607635,0.3474082050169686,-0.19591542065742365,0.10000000000000007
2015-07-01,TVP con sorpresa en transición,0.808282687434252,80.8282687434252,0.007549854917196326,0.7934852437080446,0.8230801311604594,TRUE,TRUE,FALSE,1.17,1.17,-0.1313351267691458,-1.85,-0.7222531374089503,-0.003007058734672467,0.768551702995886,0.04262142171436849,0.808166065975582,0.2667332868533032,-0.24539816008415738,-0.10999999999999996
2015-08-01,TVP con sorpresa en transición,0.8081660657106902,80.81660657106902,0.00717874445817976,0.7940959851184414,0.822236146302939,TRUE,TRUE,FALSE,0.9900000000000002,0.9900000000000002,-0.36771899039395955,-1.9200000000000004,-0.7587390420496922,-0.0031589656666879762,0.7684408137913501,0.04262142171436849,0.8079032698390306,0.35559306891270365,-0.23787407851874423,-0.2500000000000001
2015-09-01,TVP con sorpresa en transición,0.807903269947995,80.7903269947995,0.006825875927412039,0.7945247989673284,0.8212817409286616,TRUE,TRUE,FALSE,1.44,1.44,-0.20812267069390988,-2.13,-0.8681967559719174,-0.0036146864627345015,0.7681909357052555,0.04262142171436849,0.8071976709568894,0.5574532562641165,-0.2593305855702068,0.0899999999999998
2015-10-01,TVP con sorpresa en transición,0.8071976707855422,80.71976707855421,0.006490352653853514,0.7944768133370254,0.819918528234059,TRUE,TRUE,FALSE,1.4,1.4,-0.3112590620653494,-2.3600000000000003,-0.988079014077212,-0.004113809239356888,0.7675200201377614,0.04262142171436849,0.806027632612773,0.48431860247132535,-0.2930595404059759,-0.12
2015-11-01,TVP con sorpresa en transición,0.8060276326017092,80.60276326017092,0.00617132203913642,0.7939320636680035,0.8181232015354148,TRUE,TRUE,FALSE,1.1400000000000001,1.1400000000000001,-0.2866689097050252,-1.85,-0.7222531374089503,-0.003007058734672467,0.7664074949621826,0.04262142171436849,0.8060218579418786,0.5803398954732307,-0.20367098576820533,0.09000000000000025
2015-12-01,TVP con sorpresa en transición,0.8060218581434827,80.60218581434827,0.005867973389614576,0.7945208416375987,0.8175228746493667,TRUE,TRUE,FALSE,1.1400000000000001,1.1400000000000001,-0.06097256863378922,-1.6500000000000004,-0.6180076955782596,-0.0025730389289138713,0.7664020043463711,0.04262142171436849,0.8064503871318256,0.507793770630394,-0.16682120199660494,0.2799999999999998
2016-01-01,TVP con sorpresa en transición,0.8064503871968084,80.64503871968084,0.005579535866797349,0.7955146978474361,0.8173860765461807,TRUE,TRUE,FALSE,0.73,0.73,-0.01999886009303199,-1.1300000000000003,-0.3469695468184634,-0.0014445874339415205,0.7668094691341697,0.04262142171436849,0.8079863034145967,0.282257635518883,-0.11225877542585115,0.14999999999999986
2016-02-01,TVP con sorpresa en transición,0.8079863034846582,80.79863034846582,0.005305276521834779,0.7975881525738361,0.8183844543954802,TRUE,TRUE,FALSE,-0.29000000000000004,-0.29000000000000004,0.01703479532416998,0.6299999999999999,0.5703903412916157,0.002374786856734127,0.7682698877439423,0.04262142171436849,0.8132660963150449,0.16159726069693178,0.11136794397889828,0.29000000000000004
2016-03-01,TVP con sorpresa en transición,0.8132660964117331,81.3266096411733,0.0050444984331669855,0.8033790611626571,0.8231531316608091,TRUE,TRUE,FALSE,-0.27999999999999936,-0.27999999999999936,-0.06041815396883176,0.47999999999999954,0.4922062599185975,0.002049272002415179,0.7732901534364438,0.04262142171436849,0.8179608471532275,-0.07319394867705586,0.033612102645887994,-0.09999999999999963
2016-04-01,TVP con sorpresa en transición,0.817960847211284,81.79608472112841,0.00479653893502648,0.808559803648188,0.82736189077438,TRUE,TRUE,FALSE,-0.0699999999999994,-0.06999999999999937,0.1426698202749343,0.43999999999999995,0.47135717155245954,0.0019624680412634607,0.7777541346378595,0.04262142171436849,0.8223380243934914,0.008179608472112666,0.04915057125295323,0.2000000000000002
2016-05-01,TVP con sorpresa en transición,0.8223380244834614,82.23380244834614,0.0045607679369496345,0.8133990835851951,0.8312769653817277,TRUE,TRUE,FALSE,0.07000000000000028,0.07000000000000033,0.14401042220351173,0.46999999999999975,0.4869939878270631,0.00202757101212725,0.7819161525792871,0.04262142171436849,0.8265651453057828,-0.15624422465185797,-0.017766197551653956,-0.030000000000000193
2016-06-01,TVP con sorpresa en transición,0.8265651453910816,82.65651453910816,0.004336586320313069,0.8180655923874189,0.8350646983947443,TRUE,TRUE,FALSE,0.02999999999999936,0.029999999999999416,0.32756345234078904,0.9000000000000004,0.7111216877630486,0.0029607135945082332,0.7859354901487131,0.04262142171436849,0.8315176254575898,-0.13225042326257316,0.03468697092178371,0.2299999999999996
2016-07-01,TVP con sorpresa en transición,0.831517625582631,83.1517625582631,0.004123424416812582,0.8234358622327053,0.8395993889325567,TRUE,TRUE,FALSE,-0.019999999999999574,-0.019999999999999574,0.33755257900053154,1.1799999999999997,0.8570653063260154,0.0035683413225702666,0.7906445321020313,0.04262142171436849,0.83683429513897,-0.3242918739772258,0.006739294976694767,0.020000000000000517
2016-08-01,TVP con sorpresa en transición,0.8368342952706779,83.68342952706779,0.003920740559780915,0.8291497849807818,0.8445188055605739,TRUE,TRUE,FALSE,-0.16999999999999993,-0.16999999999999993,0.3488372630678205,1.46,1.0030089248889826,0.004175969050632302,0.7956998618852111,0.04262142171436849,0.8424972526502119,-0.34310206106097807,0.03426479799315764,0.040000000000000036
2016-09-01,TVP con sorpresa en transición,0.8424972528092299,84.24972528092299,0.0037280197088731567,0.835190468446183,0.8498040371722768,TRUE,TRUE,FALSE,-0.3200000000000003,-0.3200000000000003,0.30344796707883004,1.7000000000000002,1.1281034550858118,0.004696792817542618,0.8010844578043235,0.04262142171436849,0.8484026723362346,-0.37912376376415363,0.045675796685323324,-0.03000000000000025
2016-10-01,TVP con sorpresa en transición,0.848402672467951,84.8402672467951,0.0035447721408869135,0.8414550467384116,0.8553502981974903,TRUE,TRUE,FALSE,-0.1299999999999999,-0.12999999999999984,0.34510549658205236,1.4999999999999996,1.0238580132551205,0.00426277301178402,0.8066995976634023,0.04262142171436849,0.8535837923895547,-0.35632912243653936,0.021223625854486814,0.009999999999999842
2016-11-01,TVP con sorpresa en transición,0.853583792496869,85.3583792496869,0.0033705322039662435,0.8469776707683627,0.8601899142253753,TRUE,TRUE,FALSE,-0.16000000000000014,-0.16000000000000003,0.4887236822976202,1.8199999999999998,1.190650720184226,0.004957204700997775,0.8116260407056145,0.04262142171436849,0.8592046671209808,-0.3670410307736534,0.048317348476033244,0.17000000000000004
2016-12-01,TVP con sorpresa en transición,0.8592046672647861,85.92046672647861,0.0032048571373236036,0.8529232627000357,0.8654860718295364,TRUE,TRUE,FALSE,-0.009999999999999787,-0.009999999999999676,0.565667127067407,1.65,1.1020420946281388,0.004588287866102968,0.8169706224248173,0.04262142171436849,0.8641803320052888,-0.5155228003588713,0.009855673291465016,0.06000000000000061
