fecha_inicio,fecha_fin,ventana,n_obs,alpha,alpha_se_hac,alpha_p_value,rho,rho_se_hac,rho_p_value,rho_estable,beta_corto_plazo,beta_se_hac,beta_t_hac,beta_p_value,beta_ic_inf,beta_ic_sup,gamma_tc,gamma_se_hac,gamma_p_value,beta_largo_plazo,beta_largo_plazo_se,beta_largo_plazo_ic_inf,beta_largo_plazo_ic_sup,r_squared,adj_r_squared
2018-05-01,2021-04-01,36,36,0.08808193249470077,NA,NA,0.5971519756144156,NA,NA,NA,0.05934771736893166,0.013065468440786135,4.542333681941891,7.474533146637163e-5,0.033739869783846146,0.08495556495401717,0.01240238742014332,0.007306369966883762,0.09931336433169419,0.14732036345330868,0.0389181141334241,0.0710422614055782,0.22359846550103915,0.7759634234521502,0.7549599944007892
2018-06-01,2021-05-01,36,36,0.08839864637885021,NA,NA,0.5704232218474343,NA,NA,NA,0.06026104215537525,0.01244160310640477,4.84351105239434,3.130030414271257e-5,0.03587594815688025,0.08464613615387025,0.014335154902998162,0.006200058759143861,0.027361182773594145,0.14028002727366545,0.031587823443997,0.07836903097342138,0.20219102357390953,0.7802563946408452,0.7596554316384244
2018-07-01,2021-06-01,36,36,0.08319184349877941,NA,NA,0.526602460917961,NA,NA,NA,0.057469959994858585,0.012469272954349794,4.608926294681095,6.169431493233803e-5,0.03303063409093364,0.08190928589878353,0.01928135292775493,0.006948382295064195,0.009141819063147037,0.12139894116538519,0.02791739310592233,0.06668185613553064,0.17611602619523975,0.7590545585208313,0.7364659233821592
2018-08-01,2021-07-01,36,36,0.08004471215530135,NA,NA,0.5158935993494843,NA,NA,NA,0.057450377403635795,0.012635346165331416,4.546798849189179,7.379062424136682e-5,0.03268555398738995,0.08221520081988165,0.020639218879591713,0.007178005798035896,0.007121141988020756,0.11867303825447695,0.027188337113232687,0.06538487671300719,0.1719611997959467,0.7523940656644649,0.7291810093205084
2018-09-01,2021-08-01,36,36,0.08171536067791858,NA,NA,0.49872639186300666,NA,NA,NA,0.06028074587220614,0.0131238739785649,4.593212794534763,6.45542269599138e-5,0.03455842553657655,0.08600306620783572,0.02057605754508754,0.0069736986495366375,0.00589150837923311,0.1202551758035743,0.02659785735348777,0.06812433332480444,0.17238601828234415,0.7577812630900578,0.7350732565047506
2018-10-01,2021-09-01,36,36,0.0849051026019147,NA,NA,0.4938133429222651,NA,NA,NA,0.06109741006783321,0.013307745634451328,4.591116463006563,6.494555968254031e-5,0.035014707908888484,0.08718011222677793,0.019550735946614124,0.00666115232568966,0.006127119687716874,0.12070134448141034,0.026641273888134073,0.06848540715840021,0.17291728180442048,0.7546652701533073,0.7316651392301798
2018-11-01,2021-10-01,36,36,0.07502978270938958,NA,NA,0.4670825356807339,NA,NA,NA,0.06185903473221804,0.014479448325922727,4.2721955519169255,1.6207717566933734e-4,0.03347983749740073,0.09023823196703536,0.026135654539781634,0.00934898290825713,0.008687447935888597,0.1160762010515738,0.02537752771944865,0.06633716070478757,0.16581524139836004,0.7248277585236417,0.6990303608852331
2018-12-01,2021-11-01,36,36,0.08516332485961293,NA,NA,0.4516974774031662,NA,NA,NA,0.06158562645170244,0.013774405693548868,4.471018773648113,9.175780669644992e-5,0.034588287383903196,0.08858296551950168,0.021481322299583813,0.009344372634874754,0.02819215445881458,0.11232052364089937,0.024831182017808144,0.06365230119243678,0.16098874608936195,0.7067821973368296,0.6792930283371573
2019-01-01,2021-12-01,36,36,0.08599394071083716,NA,NA,0.44636203224032445,NA,NA,NA,0.06268949908571968,0.015404999166647986,4.069425671988559,2.8804874589301153e-4,0.03249625553722009,0.09288274263421926,0.020741243471498777,0.010391813541803923,0.05451233884394586,0.1132319362766899,0.02477547135689092,0.06467290471718,0.16179096783619978,0.7039886562834955,0.6762375928100732
2019-02-01,2022-01-01,36,36,0.07680542694438798,NA,NA,0.4694682072277147,NA,NA,NA,0.05126516510879571,0.011525233461318455,4.448080403824732,9.800397009939559e-5,0.028676122611195638,0.07385420760639579,0.03055039365559807,0.008205077669340834,7.566673720815276e-4,0.09662976999155964,0.021252400377509858,0.054975830666614885,0.1382837093165044,0.7336706318951528,0.7087022536353234
