fecha,rho_rolling_36,beta_rolling_36,beta_rolling_36_li_95,beta_rolling_36_ls_95,beta_lp_rolling_36,beta_lp_rolling_36_li_95,beta_lp_rolling_36_ls_95,gamma_tc_rolling_36,beta_tvp_base,beta_tvp_base_li_95,beta_tvp_base_ls_95,rho_rolling_30,beta_rolling_30,beta_lp_rolling_30,gamma_tc_rolling_30,beta_tvp_pulso,beta_tvp_pulso_li_95,beta_tvp_pulso_ls_95,z_beta_rolling_36,z_beta_lp_rolling_36,z_beta_tvp_base,indice_anclaje_rolling_36,indice_anclaje_lp_rolling_36,indice_anclaje_tvp_base,d_beta_rolling_36,d_beta_lp_rolling_36,d_beta_tvp_base,z_beta_rolling_30,d_beta_rolling_30,z_beta_tvp_pulso,indice_anclaje_tvp_pulso,d_beta_tvp_pulso
2013-11-01,0.0909102102338914,0.19331654477992247,0.1203916096600399,0.26624147989980507,0.21264846108288063,0.15122056924236033,0.27407635292340093,-0.022277778187042997,0.11037499434368352,0.05744282273810006,0.163307165949267,0.039634265179997796,0.23959689993055042,0.24948505683145514,0.002230685172857031,0.1197360649992883,0.0662736329689109,0.1731984970296657,0.8248628022080372,-0.212713413688868,1.3787887839614323,0.4224831166376939,0.7471229016343672,0.01523413334527779,0.022532601986747725,0.021673219868444615,-1.9700889947783795e-4,1.2018849234643614,-0.03655301807694625,1.4608016914656736,0.04734669218528054,-5.887285396313918e-4
2013-12-01,0.029922180608358502,0.22146267175341122,0.13580878348806164,0.3071165600187608,0.22829371760329048,0.16190414075575865,0.2946832944508223,-0.011797704960211009,0.11016712235787827,0.05740085087933347,0.16293339383642308,0.014135218962519755,0.27035023974946937,0.2742264912485917,0.02478547837303892,0.1191351053671951,0.0658682291434578,0.1724019815909324,1.1826142107744821,-0.09929328885184552,1.3728924613253888,0.3323755242359461,0.7158476033315008,0.017255440873484518,0.028146126973488755,0.01564525652040985,-2.0787198580524135e-4,1.564701891962312,0.03075333981891895,1.445105873398196,0.05240827064972309,-6.009596320931954e-4
2014-01-01,0.04676135521260944,0.2150898953643601,0.12756257134741802,0.30261721938130215,0.22564118286699714,0.15883667928289985,0.2924456864510944,-0.014498451752574752,0.11018997225959563,0.05764291345319677,0.16273703106599452,0.03082233714912711,0.2589437108056207,0.26717878540857815,0.010029134254823059,0.11882159193666315,0.06581686359711056,0.17182632027621578,1.1016130225182983,-0.11852281190456491,1.373540602498455,0.35277746223164186,0.7211500932605133,0.01703325278892287,-0.006372776389051121,-0.002652534736293344,2.28499017173589e-5,1.430131719198657,-0.011406528943848693,1.4369175534103784,0.0550488354123958,-3.135134305319448e-4
2014-02-01,0.04046648121353337,0.21400352166640055,0.11768261467995578,0.3103244286528453,0.22302870871780833,0.14756612130318086,0.2984912961324358,-0.01684007344737189,0.11020285417524804,0.0578631116281834,0.1625425967223127,-0.055538051077137926,0.28364470311941387,0.2687204907771585,-0.006871335761098479,0.11848694644842848,0.06573104396674831,0.17124284893010863,1.087804667250071,-0.1374619161466682,1.3739060001279753,0.35625540143314993,0.7263725009735359,0.016907991498975372,-0.0010863736979595529,-0.0026124741491888037,1.2881915652407372e-5,1.7215452438093526,0.02470099231379319,1.4281773079430773,0.057867384789118015,-3.3464548823466944e-4
2014-03-01,0.04976532232204037,0.23325366843583853,0.13898638693680884,0.32752094993486824,0.2454695391730269,0.17452509710475944,0.3164139812412944,-9.027092944385817e-4,0.10980419396622318,0.05763421255117252,0.16197417538127384,-0.10770007373636663,0.32152233304640415,0.29026118230892767,0.001994576681405215,0.11768468085954722,0.06512914284226252,0.17024021887683194,1.3324836999412821,0.025222651431816668,1.3625979385560543,0.29462758385071053,0.6815126633776852,0.020784487307570654,0.01925014676943798,0.02244083045521858,-3.98660209024862e-4,2.168412053883217,0.037877629926990286,1.4072237961722147,0.06462446132236344,-8.022655888812597e-4
2014-04-01,-0.021864104922679702,0.2831200873954306,0.1956846272248653,0.3705555475659959,0.27706236673892476,0.22278462389084147,0.33134010958700805,0.028081033822892818,0.10921742524265313,0.05716685177884596,0.1612679987064603,-0.1061665488220673,0.3093741728414367,0.2796813673048444,-0.0012645268108694393,0.11669489970939798,0.06427554885386673,0.16911425056492924,1.9663109273876052,0.2542545271191314,1.3459541484199942,0.13498419993582733,0.618357731717377,0.026490114420690047,0.04986641895959207,0.031592827565897846,-5.867687235700525e-4,2.0250923791959727,-0.01214816020496745,1.3813727672016831,0.07296088641077891,-9.897811501492493e-4
2014-05-01,-0.011997977438795476,0.28538580615620357,0.18258035365873115,0.388191258653676,0.28200234834309573,0.22123445934765903,0.34277023733853246,0.024985741692344222,0.10897547567411538,0.05701267294262122,0.16093827840560954,-0.09401267356543651,0.3318600684302331,0.30334206947410053,0.00106207480633234,0.11616191850500585,0.06383892553406756,0.1684849114759441,1.9951093506607407,0.2900668725100006,1.3390912096154997,0.12773068108454722,0.6084825725546257,0.02884278586141953,0.0022657187607729723,0.004939981604170973,-2.4194956853774985e-4,2.290372980246975,0.02248589558879638,1.3674524045503915,0.07744991702454485,-5.3298120439213e-4
2014-06-01,0.02431192596316356,0.2931641862172525,0.19658554733524897,0.389742825099256,0.30046917044328275,0.2327346325454211,0.3682037083411444,0.04146702107602999,0.10830513756096376,0.05637307287177035,0.16023720225015717,-0.06281977390852252,0.34273164146942336,0.32247390374477775,-0.03456485262872169,0.11511497317845028,0.06281804390555645,0.16741190245134413,2.0939764674696177,0.4239419077460114,1.320076960172182,0.10282881445305447,0.5715668870153141,0.035361025773875565,0.007778380061048917,0.01846682210018702,-6.703381131516195e-4,2.418631933456881,0.010871573039190285,1.3401083659583557,0.08626780700475023,-0.0010469453265555678
2014-07-01,0.039520104158736025,0.29171181453040945,0.19156919254711596,0.39185443651370294,0.3037146490972674,0.2327990710424042,0.3746302271521307,0.034146953773836565,0.1077303360661771,0.05582472865546472,0.15963594347688947,0.03197059587752671,0.309232207505122,0.31944505630533354,-0.014453045817279193,0.11422328144492828,0.06194612824543221,0.16650043464442432,2.0755160939617627,0.44746997157868995,1.3037726224240562,0.10747846717782039,0.5650790858784941,0.04095028583764038,-0.0014523716868430347,0.003245478653984668,-5.748014947866559e-4,2.0234175226354565,-0.033499433964301384,1.3168192289278264,0.09377807464052457,-8.916917335219932e-4
2014-08-01,0.020952427939278928,0.3252839309688928,0.23387434709764143,0.41669351484014416,0.3322452761761392,0.23486861565685374,0.42962193669542464,0.03825180391409814,0.1073438280606856,0.05548003123857891,0.15920762488279228,-0.030684341110548644,0.3243497185527143,0.3146935541906378,0.08012898940300764,0.11357044112807374,0.06133305443038479,0.1658078278257627,2.5022345535117023,0.6543024566033203,1.2928092600788923,0,0.508045577255896,0.044708615937705365,0.033572116438483346,0.028530627078871773,-3.8650800549150377e-4,2.201768542778885,0.015117511047592291,1.2997683950726928,0.09927661782386843,-6.528403168545444e-4
2014-09-01,0.12183226456105181,0.3149071731029999,0.1994178656064458,0.43039648059955404,0.35859569919816625,0.23528789726180235,0.4819035011345302,0.05005868519874539,0.10671645178720254,0.05493784466558773,0.15849505890881735,0.12110238396170618,0.2762044090502721,0.314262325906955,0.10167995559113129,0.11262230542635655,0.06047970664864936,0.16476490420406378,2.3703407499211484,0.845329574935821,1.2750136301948316,0.03322036701931386,0.45537035653672664,0.05080910311829967,-0.010376757865892872,0.02635042302202706,-6.273762734830546e-4,1.6337672998593875,-0.04814530950244217,1.275005058764065,0.10726228440261232,-9.481357017171871e-4
2014-10-01,0.14568652090502557,0.31072929169132935,0.18836431373113074,0.433094269651528,0.36371811904513496,0.23883650060673875,0.48859973748353114,0.06579946382532878,0.1061008009649196,0.05444920909693434,0.15775239283290488,0.07915445193850609,0.2830754426669573,0.30740816770290075,0.1079017209420402,0.11170588769483628,0.0597103544408535,0.1637014209488191,2.3172377790841114,0.8824645044751936,1.25755059463829,0.04659552288712632,0.44513049830637574,0.056795574248628244,-0.004177881411670581,0.0051224198469687066,-6.156508222829454e-4,1.7148293113980373,0.006871033616685174,1.251070129994137,0.11498080659043386,-9.164177315202776e-4
2014-11-01,0.17463312880932416,0.3148772426537562,0.18762263355287673,0.4421318517546357,0.3814997350202749,0.23283908196679745,0.5301603880737523,0.06850861368976548,0.10558563757056794,0.05410016116717948,0.1570711139739564,0.0856807474926241,0.280793083967182,0.3071061701885325,0.10408758398604226,0.11091608493602606,0.05911750729344567,0.16271466257860645,2.369960318880457,1.0113721450161703,1.2429379012943071,0.03331618697789618,0.40958455866620247,0.061804924802652095,0.004147950962426872,0.01778161597513994,-5.151633943516615e-4,1.687902854975637,-0.0022823586997752776,1.230442121473334,0.12163291502112328,-7.898027588102152e-4
2014-12-01,0.19965934994676973,0.3244238922812115,0.18203925657465272,0.4668085279877703,0.4053572591366366,0.21943184733076584,0.5912826709425074,0.05523504785266542,0.10513514115477345,0.05384701905973679,0.1564232632498101,0.09339521791030299,0.2744323001588014,0.30270334503006163,0.09962644248532454,0.11021057292382772,0.0586491018088278,0.1617720440388276,2.4913030298875305,1.1843270185939885,1.230159497299099,0.002753345623442871,0.36189271145783886,0.06618546599557973,0.009546649627455273,0.023857524116361717,-4.5049641579449073e-4,1.6128605892504755,-0.006360783808380621,1.2120156122761772,0.1275750852046854,-7.055120121983449e-4
2015-01-01,0.2973842361814574,0.2612536083354566,0.13905285071015516,0.383454365960758,0.37182998416603685,0.22177987697114726,0.5218800913609265,0.06912959659728996,0.10497656390455218,0.05384993614938054,0.1561031916597238,0.08862771477667579,0.2792547723218074,0.3064113061693316,0.1095025921815594,0.10988230107507464,0.05851434539245703,0.16125025675769225,1.6883769973849885,0.9412713865147142,1.2256614278434232,0.2049879977675284,0.4289146567113299,0.06772744092035321,-0.06317028394575491,-0.03352727497059976,-1.5857725022126734e-4,1.669754401147004,0.00482247216300602,1.2034418330411958,0.13033995264568798,-3.282718487530728e-4
2015-02-01,0.11456344477305735,0.2703203703553641,0.1367350390133672,0.403905701697361,0.305296148842736,0.22508059381297627,0.38551170387249567,0.09569185704642597,0.10446543377622423,0.05331059736459364,0.15562027018785482,0.12592384908384796,0.22634497899834838,0.25895338611070406,0.10753699364257494,0.10914796808574144,0.05773871647819808,0.16055721969328476,1.8036200959048632,0.45893503757660203,1.2111631387452106,0.17596147851452404,0.5619176243683608,0.07269757276510547,0.009066762019907526,-0.06653383532330087,-5.11130128327944e-4,1.045543472171378,-0.05290979332345902,1.1842625797502968,0.13652486731556757,-7.343329893332029e-4
2015-03-01,0.10255123488420151,0.2704238542178159,0.11729629672744751,0.4235514117081843,0.301325117075539,0.22321237165947347,0.3794378624916045,0.09647534770161446,0.10435419014793312,0.05312665918824513,0.15558172110762108,0.18165724727500382,0.2549929223281957,0.31159672579624587,0.08880642320799145,0.10894726199993976,0.05744139970955197,0.16045312429032757,1.8049354277652963,0.43014708397675494,1.208007695162625,0.17563018313925804,0.5698558261439104,0.07377928458143712,1.0348386245179197e-4,-0.003971031767196986,-1.1124362829111056e-4,1.3835217214879645,0.028647943329847325,1.1790205534318132,0.1382153129750172,-2.0070608580168015e-4
2015-04-01,0.05383269061966436,0.2930166655981497,0.14272449159418016,0.44330883960211925,0.30968800411213987,0.23383414927872256,0.38554185894555715,0.10233323128827353,0.10470511859594056,0.05333334698811286,0.15607689020376825,0.24060455968186448,0.23061221200776535,0.3036786893415562,0.0975450327492362,0.10932297599433508,0.05763304331513831,0.16101290867353185,2.092101406317285,0.49077374678997293,1.2179618375815875,0.10330109001087762,0.5531381848318832,0.07036692330980376,0.02259281138033381,0.008362887036600875,3.5092844800743705e-4,1.095886769955205,-0.02438071032043035,1.1888334230265545,0.13505086438102887,3.7571399439531583e-4
2015-05-01,0.22436932066913154,0.26170445627162026,0.1265957182104577,0.39681319433278284,0.3374085930914839,0.21959306512435398,0.4552241210586139,0.08760732652679812,0.10474653830406004,0.05318475736475829,0.15630831924336175,0.3903346509381458,0.21239919024661513,0.3483865215129128,0.0808076986523339,0.10932811866193072,0.0573979353300398,0.16125830199382166,1.694107501065433,0.6917338690156088,1.2191367143290104,0.20354464387001803,0.49772396466047597,0.06996416597088817,-0.03131220932652945,0.02772058897934404,4.141970811948059e-5,0.8810160150558428,-0.018213021761150222,1.1889677388285687,0.1350075502977497,5.1426675956450785e-6
2015-06-01,0.35706136905658825,0.2276258621081828,0.10071665455358123,0.35453506966278436,0.35403979657308426,0.20753052118651422,0.5005490719596544,0.07767359579339234,0.1043873645371759,0.05262536521447582,0.15614936385987596,0.46174843290610096,0.21667332176345522,0.40255028505222384,0.06452866561152848,0.10886538016500556,0.05668193918469493,0.16104882114531616,1.26095145528274,0.8123016061193288,1.2089486921010597,0.3126445593005134,0.46447773125138025,0.07345670315008013,-0.03407859416343745,0.016631203481600354,-3.591737668841438e-4,0.9314406989774079,0.004274131516840085,1.1768819698805655,0.1389049621797207,-4.62738496925158e-4
2015-07-01,0.4060113697117569,0.21675213218557252,0.09106278804429763,0.3424414763268474,0.364909564145007,0.20426740454058967,0.5255517237494244,0.07884365590311662,0.10421912041527318,0.05224386706980875,0.1561943737607376,0.4419138289396493,0.2817973198670742,0.5049351417034145,0.03708291503579079,0.108663971773078,0.05621051907328285,0.16111742447287314,1.1227408872763829,0.8911018733663756,1.2041764202602272,0.34745594292981874,0.4427487667661242,0.0750926768906548,-0.010873729922610292,0.010869767571922762,-1.6824412190272198e-4,1.699750473055529,0.06512399810361896,1.1716216007839804,0.14060132300779782,-2.0140839192756e-4
2015-08-01,0.5321903538105119,0.17056876283719818,0.03360927121744409,0.3075282544569523,0.36461147012797734,0.1363057150788989,0.5929172251770558,0.07804280057501926,0.10405435928607557,0.05186235385212435,0.1562463647200268,0.5167692981078413,0.2691107276274073,0.5568990682373158,0.035190741801868826,0.10847033319481438,0.05574263668508191,0.16119802970454683,0.535727069983234,0.8889408438824186,1.1995029440731177,0.4953083357262572,0.44334466490897273,0.07669478267471652,-0.04618336934837433,-2.9809401702968197e-4,-1.6476112919761032e-4,1.550078568668288,-0.012686592239666894,1.1665641630910613,0.14223224263248313,-1.936385782636274e-4
2015-09-01,0.5209490014204206,0.22259185731259146,0.07609939345891681,0.3690843211662661,0.4646516925600662,0.25680067787089944,0.672502707249233,0.05878356890415867,0.10356764953621855,0.0511168603219332,0.15601843875050392,0.4995451347901765,0.27314186258146883,0.5457872059390407,0.037503845281644944,0.1078989089536984,0.05484339875283083,0.160954419154566,1.1969667262985584,1.6141813985622966,1.185697342976134,0.32876052625741814,0.24336150740899443,0.08142745541860075,0.05202309447539327,0.10004022243208888,-4.8670974985701165e-4,1.5976364655422721,0.004031134954061544,1.1516397481238478,0.14704505946481994,-5.714242411159753e-4
2015-10-01,0.6202541736639846,0.18006263876025513,0.0026600145668237984,0.35746526295368647,0.47416620874439314,0.21904571155287172,0.7292867059359145,0.05813739539047531,0.10328517418418363,0.05054198176523394,0.15602836660313332,0.5455415364655377,0.26212629253257375,0.5767882294323171,0.022910478423361073,0.10760789806639148,0.05418070972258182,0.16103508641020114,0.6563990007049225,1.683156784934674,1.177684883741303,0.46491444519938774,0.22434172774069172,0.08417419184577846,-0.04252921855233632,0.009514516184326915,-2.8247535203491936e-4,1.4676786868115774,-0.011015570048895085,1.144039147852387,0.14949609670833752,-2.910108873069167e-4
2015-11-01,0.654004654173622,0.1753831252967154,-0.00983453846036067,0.36060078905379145,0.5068944637906297,0.25071979189770716,0.7630691356835524,0.04927170162701691,0.10297496354716,0.049943047918863157,0.15600687917545686,0.5639417281731275,0.25713507973214333,0.5896805458015328,0.0195273122722301,0.10728525283180534,0.05348996549963927,0.1610805401639714,0.5969200345734955,1.9204199303615044,1.168885708643521,0.4798955362819476,0.1589170453030444,0.08719062089232221,-0.004679513463539731,0.03272825504623661,-3.102106370236335e-4,1.4087941328722913,-0.004991212800430411,1.1356123240992446,0.152213574029315,-3.226452345861386e-4
2015-12-01,0.5991238797014076,0.21285448897720252,0.03772138788016552,0.38798759007423955,0.5309732313779577,0.3303661364150582,0.7315803263408572,0.045361266098655574,0.10271756476764622,0.04943773315115363,0.1559973963841388,0.53573315845173,0.252340414354946,0.5435245246320484,0.01771952162586588,0.10703269648463926,0.05291921988223058,0.16114617308704793,1.0731998847364173,2.094978706186859,1.1615845504607196,0.3599339384237654,0.1107829263081489,0.08969351751288879,0.03747136368048712,0.024078767587327965,-2.573987795137789e-4,1.3522283755477271,-0.00479466537719736,1.1290160765890775,0.15434072816680944,-2.5255634716608855e-4
2016-01-01,0.5208948997480652,0.28094322606727334,0.130511983908999,0.4313744682255477,0.5863916412485296,0.45566358015006925,0.71711970234699,0.022991824818059295,0.10243824643956442,0.04895822630809603,0.1559182665710328,0.5593236355572538,0.2625720709860681,0.5958387882184277,0.01673042010556172,0.10675322404833164,0.05238058417244324,0.16112586392422007,1.9386419267064237,2.496733893619534,1.1536616407230236,0.14195324876650584,0,0.09240955564150322,0.06808873709007082,0.055418409870571894,-2.7931832808179846e-4,1.4729378225045089,0.010231656631122132,1.1217168367052266,0.15669458288429328,-2.7947243630761787e-4
2016-02-01,0.6017902075878346,0.22853882941589962,0.11682196745578152,0.34025569137601774,0.5739156438909254,0.4293759405918114,0.7184553471900395,0.026817632730956994,0.10197737906312028,0.04821965606731098,0.15573510205892954,0.613742822639227,0.22526784823562396,0.5832068928138483,0.016019114637649382,0.10627758492197978,0.05154772246718661,0.16100744737677294,1.2725557282478428,2.406289280204607,1.1405890627447306,0.30972176689936504,0.024939862026284176,0.09689094207701943,-0.052404396651373725,-0.012475997357604185,-4.6086737644414344e-4,1.0328358664183555,-0.03730422275044415,1.109294130096815,0.16070065023095248,-4.7563912635185945e-4
2016-03-01,0.6664615430902792,0.1836321997793518,0.05732667866872371,0.3099377208899799,0.5505578021818807,0.37463188764235833,0.726483716721403,0.025098885106744313,0.10126354020890832,0.04723605482507262,0.15529102559274402,0.6694969835035837,0.17629665419594368,0.5334191986046677,0.011655966095481045,0.10549683017338936,0.05041883146998768,0.16057482887679106,0.7017699138592811,2.236956849054807,1.1203409077166602,0.4534867788044734,0.07163283035240342,0.103832174895649,-0.04490662963654782,-0.023357841709044758,-7.138388542119595e-4,0.4550911313807847,-0.04897119403968028,1.0889024368203288,0.16727655185634438,-7.807547485904204e-4
2016-04-01,0.6770772738607668,0.17258676933537728,0.06613989248105338,0.27903364618970117,0.534452224526817,0.3554148612702524,0.7134895877833816,0.017982496297806076,0.10057753582262312,0.04631756882997916,0.1548375028152671,0.6836804308395766,0.17374856943098527,0.5492817592416094,0.011712251693894529,0.10475585219323624,0.04937514300298959,0.1601365613834829,0.5613769459999173,2.1201996309275946,1.1008822818916855,0.48884784803026704,0.1038283232703362,0.1105027506589471,-0.011045430443974519,-0.016105577655063708,-6.860043862852022e-4,0.42502973332315674,-0.002548084764958408,1.0695496301634473,0.173517433916768,-7.409779801531152e-4
2016-05-01,0.6906507362351445,0.1631887475189531,0.062349291892791744,0.26402820314511444,0.5275226633252864,0.34093957618229126,0.7141057504682815,0.015725550839348634,0.09986979228101156,0.04542183188683916,0.154317752675184,0.6900872669336588,0.16468463214036183,0.5313903385347797,0.007993416522520886,0.10398741069267808,0.04835830706993224,0.1596165143154239,0.4419233691106069,2.069963848886049,1.0808070213954117,0.518934869239783,0.117680706796494,0.11738471382082993,-0.009398021816424185,-0.006929561201530543,-7.07743541611558e-4,0.3180966239502209,-0.009063937290623436,1.049479533364683,0.1799896272933207,-7.684415005581591e-4
2016-06-01,0.6540743078425046,0.1718185386561907,0.08488376727386103,0.25875331003852037,0.49669204268864775,0.31646576750220834,0.6769183178750872,0.009499708211035478,0.0991623042048984,0.04456869404364375,0.15375591436615307,0.6624359431325648,0.1481575155012326,0.4389019283513812,-0.0026991465612171903,0.10322122554133234,0.04739516400130834,0.15904728708135635,0.5516123482688751,1.8464575844250788,1.0607390072194882,0.4913072775985293,0.17931196583117315,0.12426419288494883,0.008629791137237608,-0.03083062063663866,-7.074880761131636e-4,0.12311557823849416,-0.01652711663912923,1.0294683677234262,0.18644281658378847,-7.66185151345744e-4
2016-07-01,0.685802965807444,0.17020606902711652,0.09061880695619237,0.24979333109804067,0.5417176182599024,0.36983321834304,0.7136020181767648,0.008883768410191912,0.09837926580226104,0.04367621444524616,0.15308231715927592,0.6673310481737232,0.14601566900937124,0.4389218416921041,-0.0024295236885399107,0.102361401179067,0.04638217108258188,0.1583406312755521,0.5311170495155063,2.1728700274226393,1.0385279957622355,0.4964694711832335,0.08930460127232387,0.13187830890926366,-0.001612469629074187,0.04502557557125464,-7.830384026373538e-4,0.09784683488441295,-0.00214184649186136,1.0070115402771382,0.19368468149921836,-8.598243622653379e-4
