fecha,exp_inf_12m,exp_inf_24m,infl_gt,d_exp24,d_exp24_lag1,exp12_lag1,shock_inf,dummy_sep2012,beta_t,se_beta_t,beta_li_95,beta_ls_95,indice_anclaje,beta_constante,beta_constante_li_95,beta_constante_ls_95,diferencia_tvp_menos_constante,residuo_estandarizado_constante,residuo_estandarizado_tvp
2013-08-01,4.85,4.89,4.42,0.08000000000000007,-0.40000000000000036,4.88,-0.45999999999999996,0,0.1212992355831079,0.02741630412351604,0.06756426691181949,0.1750342042543963,-0.1212992355831079,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.08040423810500935,0.11241283311603542,0.10686272892059659
2013-09-01,4.84,4.91,4.21,0.020000000000000462,0.08000000000000007,4.85,-0.6399999999999997,0,0.12074863896131975,0.027388128510000626,0.06706889347776387,0.17442838444487563,-0.12074863896131975,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07985364148322119,0.682140554353943,0.7080376387531502
2013-10-01,4.72,4.71,4.15,-0.20000000000000018,0.020000000000000462,4.84,-0.6899999999999995,0,0.12032479353891967,0.02734102586162767,0.06673736754975125,0.1739122195280881,-0.12032479353891967,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07942979606082112,-0.6481472342431578,-0.7059576260305712
2013-11-01,4.69,4.7,4.63,-0.009999999999999787,-0.20000000000000018,4.72,-0.08999999999999986,0,0.1197360649992883,0.027277252261818208,0.0662736329689109,0.1731984970296657,-0.1197360649992883,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07884106752118974,-0.36572762421548183,-0.3893770661391532
2013-12-01,5.09,5.19,4.39,0.4900000000000002,-0.009999999999999787,4.69,-0.3000000000000007,0,0.1191351053671951,0.027177477057690667,0.0658682291434578,0.1724019815909324,-0.1191351053671951,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07824010788909655,2.9539831401589445,3.1310438469697273
2014-01-01,4.73,4.94,4.14,-0.25,0.4900000000000002,5.09,-0.9500000000000002,0,0.11882159193666317,0.027043725679475314,0.06581686359711056,0.17182632027621578,-0.11882159193666317,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07792659445856462,-0.03599541771151136,-0.06857080906974325
2014-02-01,4.56,4.68,3.5,-0.2600000000000007,-0.25,4.73,-1.2300000000000004,0,0.11848694644842847,0.02691677137835797,0.06573104396674831,0.17124284893010863,-0.11848694644842847,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07759194897032992,-1.0156370236530778,-1.1025609681576414
2014-03-01,4.46,4.54,3.25,-0.13999999999999968,-0.2600000000000007,4.56,-1.3099999999999996,0,0.11768468085954722,0.026814542732333906,0.06512914284226252,0.17024021887683194,-0.11768468085954722,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07678968338144868,-0.23380848349090036,-0.2438873316497538
2014-04-01,4.51,4.66,3.27,0.1200000000000001,-0.13999999999999968,4.46,-1.19,0,0.11669489970939798,0.02674505820974692,0.06427554885386673,0.16911425056492924,-0.11669489970939798,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07579990223129943,1.327318731102357,1.3954803843329286
2014-05-01,4.19,4.28,3.22,-0.3799999999999999,0.1200000000000001,4.51,-1.2899999999999996,0,0.11616191850500583,0.026695895120346796,0.06383892553406756,0.1684849114759441,-0.11616191850500583,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07526692102690727,-1.0739603843799859,-1.1564806202185445
2014-06-01,4.24,4.36,3.13,0.08000000000000007,-0.3799999999999999,4.19,-1.0600000000000005,0,0.11511497317845029,0.026682597070867297,0.06281804390555645,0.16741190245134413,-0.11511497317845029,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07421997570035174,0.5908475593908568,0.6224680377384556
2014-07-01,4.24,4.41,3.41,0.04999999999999982,0.08000000000000007,4.24,-0.8300000000000001,0,0.11422328144492827,0.026672507052094625,0.06194612824543221,0.16650043464442432,-0.11422328144492827,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07332828396682972,0.9563123072817062,1.0013781678080294
2014-08-01,4.09,4.06,3.7,-0.35000000000000053,0.04999999999999982,4.24,-0.54,0,0.11357044112807374,0.026652217647737817,0.061333054430384795,0.1658078278257627,-0.11357044112807374,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07267544364997519,-1.6385238967071798,-1.748256481974537
2014-09-01,4.24,4.13,3.45,0.07000000000000028,-0.35000000000000053,4.09,-0.6399999999999997,0,0.11262230542635657,0.026603855575409237,0.06047970664864936,0.16476490420406378,-0.11262230542635657,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07172730794825802,0.2186848739670921,0.2253520390517367
2014-10-01,4.08,4.17,3.64,0.040000000000000036,0.07000000000000028,4.24,-0.6000000000000001,0,0.11170588769483629,0.026528820766155366,0.0597103544408535,0.16370142094881907,-0.11170588769483629,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07081089021673773,0.7063732382904104,0.7423966560399995
2014-11-01,4.16,4.16,3.38,-0.009999999999999787,0.040000000000000036,4.08,-0.7000000000000002,0,0.11091608493602606,0.02642833136280104,0.05911750729344567,0.16271466257860645,-0.11091608493602606,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.07002108745792751,0.43655218378025096,0.44823418021596806
2014-12-01,4.2,4.21,2.95,0.04999999999999982,-0.009999999999999787,4.16,-1.21,0,0.11021057292382772,0.0263073564217048,0.058649101808827805,0.1617720440388276,-0.11021057292382772,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06931557544572917,1.1008381746243388,1.112202613658283
2015-01-01,3.75,3.89,2.32,-0.31999999999999984,0.04999999999999982,4.2,-1.8800000000000003,0,0.10988230107507464,0.026208622243980764,0.05851434539245703,0.16125025675769225,-0.10988230107507464,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06898730359697608,-0.39837927456089095,-0.5206356211221298
2015-02-01,3.79,4.07,2.44,0.18000000000000016,-0.31999999999999984,3.75,-1.31,0,0.10914796808574143,0.02622969198059402,0.05773871647819808,0.16055721969328476,-0.10914796808574143,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06825297060764288,1.3834807947343657,1.3940620473108514
2015-03-01,3.82,4.11,2.43,0.040000000000000036,0.18000000000000016,3.79,-1.3599999999999999,0,0.10894726199993977,0.026278984051063943,0.05744139970955197,0.16045312429032757,-0.10894726199993977,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06805226452184121,1.4212963278905384,1.3797314436419106
2015-04-01,3.62,3.82,2.58,-0.2900000000000005,0.040000000000000036,3.82,-1.2399999999999998,0,0.10932297599433509,0.026372899240455633,0.05763304331513831,0.16101290867353185,-0.10932297599433509,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06842797851623653,-0.831810248770158,-1.0050138498520496
2015-05-01,3.46,3.57,2.55,-0.25,-0.2900000000000005,3.62,-1.0700000000000003,0,0.10932811866193073,0.02649547835649512,0.057397935330039805,0.16125830199382166,-0.10932811866193073,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06843312118383219,-1.2527236876080872,-1.4019453111676052
2015-06-01,3.25,3.67,2.39,0.10000000000000009,-0.25,3.46,-1.0699999999999998,0,0.10886538016500555,0.02662469381678794,0.05668193918469493,0.16104882114531616,-0.10886538016500555,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.067970382686907,0.8433286895299464,0.8336552668725368
2015-07-01,3.16,3.56,2.32,-0.10999999999999988,0.10000000000000009,3.25,-0.9300000000000002,0,0.10866397177307799,0.026762457429596306,0.05621051907328285,0.16111742447287314,-0.10866397177307799,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06776897429497944,0.08365488524535887,0.03032962870506695
2015-08-01,3.04,3.31,1.96,-0.25,-0.10999999999999988,3.16,-1.2000000000000002,0,0.10847033319481438,0.026902380311904617,0.05574263668508191,0.16119802970454683,-0.10847033319481438,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06757533571671581,-0.849654285472663,-0.9665982921687173
2015-09-01,3.06,3.4,1.88,0.08999999999999986,-0.25,3.04,-1.1600000000000001,0,0.10789890895369841,0.027069635268485895,0.054843398752830834,0.160954419154566,-0.10789890895369841,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06700391147559986,0.8502707730035998,0.8451732265450325
2015-10-01,2.94,3.28,2.23,-0.1200000000000001,0.08999999999999986,3.06,-0.8300000000000001,0,0.10760789806639148,0.02725927045865971,0.05418070972258182,0.16103508641020114,-0.10760789806639148,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06671290058829293,-0.06468310007789192,-0.1120575725788853
2015-11-01,3.02,3.37,2.51,0.0900000000000003,-0.1200000000000001,2.94,-0.43000000000000016,0,0.10728525283180534,0.027447079515999503,0.053489965499639275,0.16108054016397141,-0.10728525283180534,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.0663902553537068,0.47667671575249676,0.49291156373050576
2015-12-01,3.17,3.65,3.07,0.2799999999999998,0.0900000000000003,3.02,0.04999999999999982,0,0.10703269648463926,0.027609423963526315,0.05291921988223058,0.16114617308704793,-0.10703269648463926,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.0661376990065407,1.5113213976409834,1.626333227772108
2016-01-01,3.62,3.8,4.38,0.1499999999999999,0.2799999999999998,3.17,1.21,0,0.10675322404833165,0.02774165255319632,0.05238058417244324,0.16112586392422007,-0.10675322404833165,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.0658582265702331,0.071374463259481,0.1592680634049706
2016-02-01,3.94,4.09,4.27,0.29000000000000004,0.1499999999999999,3.62,0.6499999999999995,0,0.10627758492197978,0.027923912320070854,0.05154772246718661,0.16100744737677294,-0.10627758492197978,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06538258744388123,1.0882858239163915,1.1890917897572968
2016-03-01,3.99,3.99,4.26,-0.09999999999999964,0.29000000000000004,3.94,0.31999999999999984,0,0.10549683017338937,0.028101536118954194,0.05041883146998768,0.16057482887679106,-0.10549683017338937,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06460183269529082,-0.6675103087179198,-0.6944775581697216
2016-04-01,4.18,4.19,4.09,0.20000000000000018,-0.09999999999999964,3.99,0.09999999999999964,0,0.10475585219323624,0.028255983082894703,0.04937514300298959,0.1601365613834829,-0.10475585219323624,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.0638608547151377,0.6183968693564716,0.6654257597133713
2016-05-01,4.15,4.16,4.36,-0.03000000000000025,0.20000000000000018,4.18,0.1800000000000006,0,0.10398741069267807,0.02838271726498095,0.04835830706993224,0.1596165143154239,-0.10398741069267807,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.063092413214579507,-0.2832291393058707,-0.2912082100055236
2016-06-01,4.33,4.39,4.43,0.22999999999999954,-0.03000000000000025,4.15,0.27999999999999936,0,0.10322122554133234,0.02848320784482412,0.047395164001308346,0.15904728708135635,-0.10322122554133234,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.062326228063233784,0.7356238987765918,0.793434129040222
2016-07-01,4.28,4.41,4.62,0.020000000000000462,0.22999999999999954,4.33,0.29000000000000004,0,0.10236140117906699,0.0285613565035083,0.046382171082581886,0.1583406312755521,-0.10236140117906699,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.06146640370096843,-0.05843801226549161,-0.052123476156807055
2016-08-01,4.4,4.45,4.74,0.040000000000000036,0.020000000000000462,4.28,0.45999999999999996,0,0.10147912652359811,0.02861680259719553,0.04539122408040261,0.15756702896679362,-0.10147912652359811,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.060584129045499556,-0.4389839450665196,-0.45035839442851966
2016-09-01,4.43,4.42,4.56,-0.03000000000000025,0.040000000000000036,4.4,0.15999999999999925,0,0.10061099029443481,0.028658266690789292,0.04444181972114393,0.15678016086772567,-0.10061099029443481,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.05971599281633625,-0.5295121245497515,-0.5544713378402195
2016-10-01,4.42,4.43,4.76,0.009999999999999787,-0.03000000000000025,4.43,0.33000000000000007,0,0.0997579438185859,0.02867400396194068,0.04355792876062336,0.15595795887654842,-0.0997579438185859,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.05886294634048734,-0.5466201988291131,-0.5653291585994219
2016-11-01,4.67,4.6,4.67,0.16999999999999993,0.009999999999999787,4.42,0.25,0,0.09893410070953032,0.028669719053686482,0.042742483917423066,0.15512571750163756,-0.09893410070953032,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.058039103231431764,0.5150812869801344,0.5590839441175228
