fecha_inicio,fecha_fin,ventana,n_obs,alpha,alpha_se_hac,alpha_p_value,rho,rho_se_hac,rho_p_value,rho_estable,beta_corto_plazo,beta_se_hac,beta_t_hac,beta_p_value,beta_ic_inf,beta_ic_sup,gamma_tc,gamma_se_hac,gamma_p_value,beta_largo_plazo,beta_largo_plazo_se,beta_largo_plazo_ic_inf,beta_largo_plazo_ic_sup,r_squared,adj_r_squared
2010-12-01,2013-05-01,30,30,0.6948818740927069,NA,NA,0.11063357624553503,NA,NA,NA,0.19209529679783213,0.03815079999866094,5.035157763521984,3.062853220238782e-5,0.11732110281906596,0.2668694907765983,-0.02142978220750101,0.01234690616697026,0.09446676622958045,0.2159911726675051,0.03429668895197629,0.14877089753265882,0.28321144780235136,0.5754686162481413,0.5264842258152345
2011-01-01,2013-06-01,30,30,0.741379215267189,NA,NA,0.0704625355032202,NA,NA,NA,0.2142294743386755,0.04491421391612101,4.769747829467908,6.171654997775838e-5,0.12619923266915067,0.30225971600820034,-0.010413066537518379,0.015571350667643934,0.5095606193523079,0.2304688971892619,0.037644001470042016,0.1566880100740067,0.3042497843045171,0.5610984788476947,0.5104559956378133
2011-02-01,2013-07-01,30,30,0.7384536656316503,NA,NA,0.06521470909459587,NA,NA,NA,0.20563707118903324,0.04519045054585765,4.550454104907852,1.1012143463805914e-4,0.11706541567401384,0.2942087267040526,-0.016953123649341862,0.01610849418015436,0.3022839044939642,0.21998321239079352,0.03541790564207539,0.15056539292448778,0.28940103185709926,0.5562328613614987,0.505028960749364
2011-03-01,2013-08-01,30,30,0.7318690469198514,NA,NA,0.07063938549131771,NA,NA,NA,0.19838339058256735,0.04769986564715243,4.158992648953308,3.084971228210229e-4,0.10489337184674925,0.29187340931838546,-0.021179670620120848,0.022020884782568556,0.34501072698397894,0.2134622314368735,0.038849493601212405,0.13731862316087795,0.2896058397128691,0.5560843375186701,0.5048632995400552
2011-04-01,2013-09-01,30,30,0.7274749427873493,NA,NA,0.07577753672205517,NA,NA,NA,0.2140924901014369,0.04705010815893564,4.550308139106307,1.101638603713495e-4,0.12187597264120892,0.3063090075616649,-0.007173004772420362,0.02083407418091867,0.7333959074376036,0.23164605774903363,0.03583912522556838,0.1614026630694987,0.30188945242856857,0.5611870790266926,0.5105548189143879
2011-05-01,2013-10-01,30,30,0.7821849855688243,NA,NA,-0.004125974608840719,NA,NA,NA,0.27614991800749666,0.04923416298165659,5.608908556247481,6.791332098483372e-6,0.1796527317544746,0.3726471042605187,0.026907922124446284,0.018845273058323952,0.16524176672824528,0.2750152122248122,0.030214906063226805,0.21579508454462676,0.3342353399049976,0.5930808221010356,0.5461286092665397
2011-06-01,2013-11-01,30,30,0.7442761922685149,NA,NA,0.039634265179997796,NA,NA,NA,0.23959689993055042,0.06248993913557366,3.8341675995353155,7.194105744529487e-4,0.11711886982872603,0.3620749300323748,0.002230685172857031,0.031075926222194752,0.9433249076006557,0.24948505683145514,0.037280753081357657,0.1764161234754635,0.3225539901874468,0.5965905160968795,0.5500432679542118
2011-07-01,2013-12-01,30,30,0.7702956514539713,NA,NA,0.014135218962519755,NA,NA,NA,0.27035023974946937,0.06354763303952873,4.254292832296406,2.4024001178022352e-4,0.14579916768922546,0.3949013118097133,0.02478547837303892,0.04596000156834473,0.5942796557173691,0.2742264912485917,0.04104742337197935,0.19377501978134454,0.3546779627158389,0.5852335095553028,0.5373758375809147
2011-08-01,2014-01-01,30,30,0.765623570456546,NA,NA,0.03082233714912711,NA,NA,NA,0.2589437108056207,0.06392619217806514,4.050666901672137,4.09595181716992e-4,0.1336506764678269,0.38423674514341444,0.010029134254823059,0.046571288854178446,0.8311747122279833,0.26717878540857815,0.0424710486896002,0.18393705959131473,0.35042051122584156,0.6001320096901317,0.5539933954236085
2011-09-01,2014-02-01,30,30,0.8400478357409504,NA,NA,-0.055538051077137926,NA,NA,NA,0.28364470311941387,0.06115203462713771,4.638352670501982,8.731789260281144e-5,0.1637889176688777,0.40350048856995,-0.006871335761098479,0.046710677372198896,0.8841845623802356,0.2687204907771585,0.0379907038873768,0.19426007941057416,0.3431809021437428,0.6333130560753728,0.5910030240840696
2011-10-01,2014-03-01,30,30,0.8818412662212587,NA,NA,-0.10770007373636663,NA,NA,NA,0.32152233304640415,0.06566276603859071,4.896570041801803,4.415235735379976e-5,0.1928256764854866,0.4502189896073217,0.001994576681405215,0.044776438411088734,0.9648101638240896,0.29026118230892767,0.0378440375938299,0.21608823159544122,0.3644341330224141,0.6072731895638839,0.5619585575904859
2011-11-01,2014-04-01,30,30,0.8805801884577023,NA,NA,-0.1061665488220673,NA,NA,NA,0.3093741728414367,0.058242240039776,5.311852233536218,1.4783484262095844e-5,0.1952214799845391,0.4235268656983343,-0.0012645268108694393,0.04177218164785414,0.9760813211405344,0.2796813673048444,0.03294310689835669,0.2151140642452123,0.3442486703644765,0.5471262916342798,0.4948716329766967
2011-12-01,2014-05-01,30,30,0.8694383719439917,NA,NA,-0.09401267356543651,NA,NA,NA,0.3318600684302331,0.055657713631637115,5.962517084812414,2.71195094593837e-6,0.22277295425038035,0.4409471826100858,0.00106207480633234,0.04493513005321421,0.9813236374866567,0.30334206947410053,0.04078684998746193,0.22340131245583722,0.38328282649236384,0.5524011349091309,0.5007551120140306
2012-01-01,2014-06-01,30,30,0.8628549383243806,NA,NA,-0.06281977390852252,NA,NA,NA,0.34273164146942336,0.0556652247654799,6.157015316355358,1.6442082599198476e-6,0.2336298057377557,0.451833477201091,-0.03456485262872169,0.05753821113032678,0.5532219711013142,0.32247390374477775,0.05377085781358694,0.21708495901232322,0.42786284847723227,0.6420808468522642,0.6007824830275255
2012-02-01,2014-07-01,30,30,0.7697783805424286,NA,NA,0.03197059587752671,NA,NA,NA,0.309232207505122,0.05733449612962068,5.393475627761967,1.1932531956555911e-5,0.19685866001931435,0.4216057549909296,-0.014453045817279193,0.05690446680347733,0.8015027929159969,0.31944505630533354,0.051954447292693065,0.21761621077497065,0.42127390183569646,0.6004400400688695,0.5543369677691237
2012-03-01,2014-08-01,30,30,0.7591823391103066,NA,NA,-0.030684341110548644,NA,NA,NA,0.3243497185527143,0.055158346938456976,5.880337909956005,3.3538675481658196e-6,0.21624134510657347,0.4324580919988551,0.08012898940300764,0.04346927541373234,0.07670656969845316,0.3146935541906378,0.04092500298686127,0.23448202226919562,0.39490508611208003,0.5719581870983462,0.5225687471481554
2012-04-01,2014-09-01,30,30,0.6199080025085059,NA,NA,0.12110238396170618,NA,NA,NA,0.2762044090502721,0.07111297945550332,3.884022455044205,6.321755496709921e-4,0.13682553048414883,0.4155832876163954,0.10167995559113129,0.04449825872132988,0.030712674787947994,0.314262325906955,0.05129015825802716,0.21373546295986218,0.41478918885404786,0.5470719772281324,0.4948110515236861
2012-05-01,2014-10-01,30,30,0.6381533847084131,NA,NA,0.07915445193850609,NA,NA,NA,0.2830754426669573,0.07185295637337087,3.9396492079742274,5.470870529029352e-4,0.14224623599242267,0.42390464934149186,0.1079017209420402,0.028830796648920982,9.115040405352406e-4,0.30740816770290075,0.04737644203867141,0.2145520475914554,0.4002642878143461,0.575847713108525,0.5269070646210471
2012-06-01,2014-11-01,30,30,0.6358984934610269,NA,NA,0.0856807474926241,NA,NA,NA,0.280793083967182,0.07530425197444598,3.728781265398763,9.445166303991924e-4,0.13319946221453866,0.42838670571982534,0.10408758398604226,0.0198513775875964,1.770031999249539e-5,0.3071061701885325,0.04731283132347795,0.21437472478789715,0.3998376155891678,0.5972047945391984,0.5507284246783366
2012-07-01,2014-12-01,30,30,0.6355099789001654,NA,NA,0.09339521791030299,NA,NA,NA,0.2744323001588014,0.07832713092290793,3.503668485303087,0.0016804757436879583,0.1209139445375483,0.4279506557800544,0.09962644248532454,0.020310882566068743,4.3171797679678716e-5,0.30270334503006163,0.0455108314789608,0.21350375442482672,0.39190293563529655,0.6145870489593965,0.5701163238393269
2012-08-01,2015-01-01,30,30,0.6404442585720589,NA,NA,0.08862771477667579,NA,NA,NA,0.2792547723218074,0.07798370523069366,3.5809374727157146,0.0013801879508861575,0.12640951868866004,0.4321000259549548,0.1095025921815594,0.020841874679146118,1.721249540284433e-5,0.3064113061693316,0.044563384166165544,0.21906867817442466,0.39375393416423854,0.6562734051549992,0.6166126442113453
2012-09-01,2015-02-01,30,30,0.6149503753534916,NA,NA,0.12592384908384796,NA,NA,NA,0.22634497899834838,0.0792660489358503,2.8555097931212448,0.008333555606673286,0.07098637788729234,0.3817035801094044,0.10753699364257494,0.019262282208071475,7.2707584686560825e-6,0.25895338611070406,0.04980746720895831,0.16133254421998608,0.356574228001422,0.6697438334890279,0.6316373527377619
2012-10-01,2015-03-01,30,30,0.5717999446933206,NA,NA,0.18165724727500382,NA,NA,NA,0.2549929223281957,0.08019971331494828,3.179474237355759,0.0037906030879056225,0.09780437266045969,0.4121814719959317,0.08880642320799145,0.02091741257434873,2.4580564147629687e-4,0.31159672579624587,0.05665668193400777,0.20055166972204952,0.4226417818704422,0.7378279060778598,0.7075772798560743
2012-11-01,2015-04-01,30,30,0.5368638513187198,NA,NA,0.24060455968186448,NA,NA,NA,0.23061221200776535,0.07465959606562929,3.0888489110635744,0.004738480137911687,0.08428209261882366,0.3769423313967071,0.0975450327492362,0.02236290270107905,1.8101880215328503e-4,0.3036786893415562,0.05735475334391872,0.19126543844529725,0.4160919402378151,0.7686089422426506,0.7419099740398796
2012-12-01,2015-05-01,30,30,0.4258308667953328,NA,NA,0.3903346509381458,NA,NA,NA,0.21239919024661513,0.07743460063216286,2.7429493858381706,0.010879057916663494,0.06063016185033346,0.36416821864289683,0.0808076986523339,0.03331624884521642,0.022534089131458903,0.3483865215129128,0.10398389997208461,0.14458182259561145,0.5521912204302141,0.7645561453668548,0.737389546755338
2013-01-01,2015-06-01,30,30,0.3688475627421054,NA,NA,0.46174843290610096,NA,NA,NA,0.21667332176345522,0.08142771560393884,2.660928409404798,0.013176678576148257,0.05707793183636495,0.3762687116905455,0.06452866561152848,0.032114573715876754,0.05498931176169762,0.40255028505222384,0.12317342648582279,0.16113480528761925,0.6439657648168284,0.7896287789259606,0.7653551764943407
2013-02-01,2015-07-01,30,30,0.3623693215079617,NA,NA,0.4419138289396493,NA,NA,NA,0.2817973198670742,0.0792770456032848,3.5545890708040973,0.001476184234902653,0.12641716568389658,0.43717747405025176,0.03708291503579079,0.022721373148618208,0.1147189622273635,0.5049351417034145,0.10035103298055015,0.30825073125014507,0.7016195521566839,0.8432037698467295,0.8251118971367367
2013-03-01,2015-08-01,30,30,0.31609287369331424,NA,NA,0.5167692981078413,NA,NA,NA,0.2691107276274073,0.08150069369209156,3.3019440134350724,0.0027949666138518637,0.1093723032758771,0.42884915197893747,0.035190741801868826,0.02294623222735117,0.1372034084341634,0.5568990682373158,0.12100107089903234,0.3197413271844349,0.7940568092901967,0.8577997683523367,0.8413920493160679
2013-04-01,2015-09-01,30,30,0.33053316438128594,NA,NA,0.4995451347901765,NA,NA,NA,0.27314186258146883,0.0840561548246582,3.249516506569268,0.0031857084837077663,0.10839482644621609,0.43788889871672154,0.037503845281644944,0.023954848096279673,0.12953234293056284,0.5457872059390407,0.09717992472238955,0.3553180534628436,0.7362563584152378,0.8720859791276111,0.8573266690269509
2013-05-01,2015-10-01,30,30,0.2832461096669154,NA,NA,0.5455415364655377,NA,NA,NA,0.26212629253257375,0.09300911935660447,2.8182859309479147,0.009105539675820933,0.07983176835984182,0.44442081670530564,0.022910478423361073,0.021733112991822953,0.30150168596980437,0.5767882294323171,0.08452821482883001,0.41111597269034583,0.7424604861742884,0.8827216611266004,0.8691895451027467
2013-06-01,2015-11-01,30,30,0.26930010513781083,NA,NA,0.5639417281731275,NA,NA,NA,0.25713507973214333,0.08949280133965277,2.8732487516648004,0.00798784911010764,0.08173241223082603,0.4325377472334606,0.0195273122722301,0.0175762948597428,0.2767361026981118,0.5896805458015328,0.07659663698403989,0.439553895975926,0.7398071956271397,0.8882554815686501,0.8753618832881097
2013-07-01,2015-12-01,30,30,0.26085538992633667,NA,NA,0.53573315845173,NA,NA,NA,0.252340414354946,0.09122016688729682,2.766278806162615,0.010297778444102186,0.07355217259211103,0.43112865611778095,0.01771952162586588,0.01453711770157104,0.2338202341206989,0.5435245246320484,0.08573515111709892,0.37548671623343555,0.7115623330306612,0.8983924200753021,0.8866684685455293
2013-08-01,2016-01-01,30,30,0.2720808493426419,NA,NA,0.5593236355572538,NA,NA,NA,0.2625720709860681,0.08192286693852455,3.2051133071686064,0.0035573617326360002,0.10200620227629292,0.4231379396958433,0.01673042010556172,0.011871356337896337,0.17059272221225757,0.5958387882184277,0.06574693036319118,0.46697717261251015,0.7247004038243453,0.9066228579436028,0.8958485723217108
2013-09-01,2016-02-01,30,30,0.22843052292382962,NA,NA,0.613742822639227,NA,NA,NA,0.22526784823562396,0.0618321892938163,3.6432132002505773,0.001176859124458374,0.10407898413448091,0.346456712336767,0.016019114637649382,0.011802035889203684,0.1863464604716233,0.5832068928138483,0.07879255979886882,0.42877631335834693,0.7376374722693497,0.8975823173469771,0.8857648924254745
2013-10-01,2016-03-01,30,30,0.16437026458132661,NA,NA,0.6694969835035837,NA,NA,NA,0.17629665419594368,0.06562260219565466,2.68652336690814,0.012414962229906653,0.04767871732066151,0.30491459107122587,0.011655966095481045,0.013742686234301197,0.4040911374112788,0.5334191986046677,0.11488357168652565,0.30825153568375196,0.7585868615255834,0.8748380757551172,0.860396315265323
2013-11-01,2016-04-01,30,30,0.16334863555551804,NA,NA,0.6836804308395766,NA,NA,NA,0.17374856943098527,0.05621993663926826,3.0905152125274027,0.0047191621467603225,0.0635595184048957,0.2839376204570748,0.011712251693894529,0.012048753211625988,0.3399721654557314,0.5492817592416094,0.1213617997356261,0.3114170026608196,0.7871465158223991,0.8692575153064533,0.8541718439956595
2013-12-01,2016-05-01,30,30,0.14629255948136538,NA,NA,0.6900872669336588,NA,NA,NA,0.16468463214036183,0.05199731566948592,3.16717565166552,0.003907634810344723,0.06277176613540925,0.2665974981453144,0.007993416522520886,0.013380077531176695,0.5554002556279325,0.5313903385347797,0.13016172625653108,0.27627804290641733,0.786502634163142,0.8580084656877269,0.8416248271132338
2014-01-01,2016-06-01,30,30,0.11112553948941961,NA,NA,0.6624359431325648,NA,NA,NA,0.1481575155012326,0.03374468678972271,4.390543507618376,1.6787324850833562e-4,0.08201914472379157,0.21429588627867363,-0.0026991465612171903,0.011108224994888607,0.8099227795869343,0.4389019283513812,0.0897666934108843,0.26296244225479903,0.6148414144479634,0.8691876212755519,0.8540938852688849
2014-02-01,2016-07-01,30,30,0.10932006798680553,NA,NA,0.6673310481737232,NA,NA,NA,0.14601566900937124,0.03187928479924863,4.58026803075622,1.0178862805160234e-4,0.08353341894994873,0.20849791906879375,-0.0024295236885399107,0.011438736878443588,0.8334557234054598,0.4389218416921041,0.09275814589019447,0.2571192164746109,0.6207244669095973,0.8491746475063294,0.8317717222185982
2014-03-01,2016-08-01,30,30,0.10899315782661159,NA,NA,0.6876282132742428,NA,NA,NA,0.14121827810592083,0.029607955593468543,4.769605846648639,6.173969756863759e-5,0.08318775148686125,0.1992488047249804,-4.245175479769764e-4,0.011939585565595082,0.9719083945159853,0.45208397207108086,0.09951353725789606,0.25704102307141985,0.6471269210707419,0.8417353680647504,0.8234740643799139
2014-04-01,2016-09-01,30,30,0.1011630269519321,NA,NA,0.6814750804284794,NA,NA,NA,0.13464715985240353,0.032356799439946335,4.1613250439774285,3.0661700790314664e-4,0.07122899829512293,0.19806532140968414,0.0012454126380064443,0.013267057405803483,0.9259300686925773,0.42272096021099614,0.09285928786825769,0.24072010035917396,0.6047218200628184,0.8356098485277341,0.8166417541270881
2014-05-01,2016-10-01,30,30,0.10122333552357317,NA,NA,0.5995338707139991,NA,NA,NA,0.15857367472195377,0.03136368955791878,5.055963662346501,2.8993340549695362e-5,0.09710197276613801,0.22004537667776952,-0.004803261226518406,0.013633065337119712,0.7274349600507537,0.3959727505661414,0.07082988163025643,0.25714873354160367,0.5347967675906791,0.8510134991257272,0.8338227490248495
2014-06-01,2016-11-01,30,30,0.10550992316448807,NA,NA,0.6435918645405307,NA,NA,NA,0.15151444546530785,0.03890668777521208,3.8943033737721446,6.155247233250273e-4,0.07525873866814739,0.2277701522624683,-0.0033598300900344806,0.015405230603375624,0.8290564912241191,0.4251150026920137,0.0801994064759614,0.267927054417641,0.5823029509663864,0.8621109622743682,0.8462006886906415
2014-07-01,2016-12-01,30,30,0.10498509098461992,NA,NA,0.5974286245123811,NA,NA,NA,0.17034748113983508,0.036546877744614945,4.661067966741295,8.223448083663505e-5,0.09871691701300137,0.2419780452666688,-0.010295979612540532,0.013119165238867962,0.439660984681991,0.42314851852916735,0.0671744315755661,0.2914890519591076,0.5548079850992271,0.8795055842679484,0.8656023824527117
2014-08-01,2017-01-01,30,30,0.09869092759042186,NA,NA,0.4401651837692161,NA,NA,NA,0.22082122691953496,0.048394573720887124,4.562933608902281,1.0655378197109601e-4,0.12596960537942767,0.3156728484596423,-0.03096575741910952,0.011100131375995855,0.0097442943252644,0.39443996785741986,0.04893045754097115,0.29853803333005013,0.4903419023847896,0.8944358969467636,0.882255423517544
2014-09-01,2017-02-01,30,30,0.10324951703547987,NA,NA,0.5255997536724626,NA,NA,NA,0.19464006114359206,0.04141283419646857,4.699993731899416,7.42010574349888e-5,0.11347239762078493,0.2758077246663992,-0.02188187580043823,0.009773517417862199,0.033939052852442274,0.4102865937578115,0.05494571709450102,0.30259496714786277,0.5179782203677603,0.8972581138251382,0.8854032808049619
2014-10-01,2017-03-01,30,30,0.10267124039638463,NA,NA,0.5222170485527108,NA,NA,NA,0.19272883489451956,0.0433176915733585,4.449194495236048,1.4383462182667668e-4,0.10782771951732273,0.2776299502717164,-0.017486872675424946,0.0103797177802571,0.10401192417746147,0.4033815654382597,0.05418650781847497,0.2971779616660507,0.5095851692104687,0.8955129459780458,0.883456747437051
2014-11-01,2017-04-01,30,30,0.10044549935575578,NA,NA,0.48208214007257477,NA,NA,NA,0.20941499297393815,0.046346854161485394,4.518429497809663,1.1983088712775903e-4,0.11857682802069647,0.3002531579271798,-0.029516816600602815,0.011496818790166737,0.01634778265981348,0.40434016506648957,0.052016075219418624,0.3023905310193027,0.5062897991136764,0.895471065226624,0.8834100342912344
2014-12-01,2017-05-01,30,30,0.1085521822749208,NA,NA,0.5059927793496862,NA,NA,NA,0.1954537898713693,0.048245279823207476,4.051252072484611,4.089695356943607e-4,0.10089477899382572,0.2900128007489129,-0.011225119101292359,0.015047348212426304,0.46236746653405025,0.3956496619909176,0.054666068281431224,0.28850613698290506,0.5027931869989302,0.8763658429702696,0.8621003633129931
2015-01-01,2017-06-01,30,30,0.109751550125394,NA,NA,0.5026084360978789,NA,NA,NA,0.19765918336399893,0.04935870321965243,4.004545712726502,4.61995685459698e-4,0.10091790272987898,0.29440046399811887,-0.00966832628910304,0.01204361630748075,0.42938187925488946,0.39739150743396034,0.05363449165368199,0.29226983546362956,0.5025131794042912,0.8787744033412878,0.8647868344960518
2015-02-01,2017-07-01,30,30,0.10755431851209689,NA,NA,0.5049514574680923,NA,NA,NA,0.1959104269572086,0.05758235120654717,3.402265153336312,0.0021723443574085087,0.08305109244723963,0.30876976146717755,-0.016860726868660823,0.011359220935062959,0.14974729410816945,0.39573983180564853,0.05790023467350778,0.28225745714915607,0.509222206462141,0.8846974753871465,0.8713933379318173
2015-03-01,2017-08-01,30,30,0.112584150295386,NA,NA,0.49538931130339225,NA,NA,NA,0.20865620227361487,0.04321083559677334,4.828793504960495,5.280531852106589e-5,0.1239645207620578,0.29334788378517196,-0.007117524395417288,0.010663901858423055,0.5103716859058591,0.41349937079725113,0.044475800513152385,0.3263284036078844,0.5006703379866179,0.9048919119648267,0.893917901806922
2015-04-01,2017-09-01,30,30,0.12170057564682045,NA,NA,0.3809240830890581,NA,NA,NA,0.26522794466482746,0.031331440698380446,8.465232965764558,6.030540624081522e-9,0.20381944931224932,0.3266364400174056,-0.01602274261937413,0.010445565261328765,0.13712724248433877,0.4284255572212515,0.03266173872880531,0.364409725640336,0.4924413888021669,0.9222273246347521,0.9132535544003004
2015-05-01,2017-10-01,30,30,0.12346092503534672,NA,NA,0.3449948808950255,NA,NA,NA,0.2806014794791544,0.04253094912723915,6.597583294924445,5.366551851431913e-7,0.19724235096146048,0.3639606079968484,-0.017790191394561214,0.010754657862156838,0.11011442902317245,0.42839585721494766,0.03015311000154597,0.3692968475900431,0.4874948668398522,0.9240379745761531,0.9152731254887861
2015-06-01,2017-11-01,30,30,0.12725224195746182,NA,NA,0.4273186634679147,NA,NA,NA,0.24756453067420686,0.04246408808158588,5.829974028844403,3.8213086480247e-6,0.164336447397962,0.33079261395045173,-0.012779983752226014,0.011297925591851388,0.26830582658052016,0.4322902020403745,0.037744116346409666,0.358313093373122,0.506267310707627,0.9174184706821448,0.9078898326839306
2015-07-01,2017-12-01,30,30,0.12342201799739523,NA,NA,0.4221985558757686,NA,NA,NA,0.2523045920320587,0.042906539355797677,5.8803295679442025,3.353939973943677e-6,0.16820932019344484,0.33639986387067256,-0.013513933362843542,0.011088249371920472,0.23387773946237245,0.43666313851893285,0.03910685885172308,0.3600151036210642,0.5133111734168014,0.9168243313838114,0.9072271388511742
2015-08-01,2018-01-01,30,30,0.11751192052623148,NA,NA,0.4508407548360595,NA,NA,NA,0.23186703918930918,0.040832916509718854,5.67843443497653,5.665527263461365e-6,0.15183599344652926,0.3118980849320891,-0.012808726166328908,0.01078157808108651,0.2455652223136339,0.42222186229440595,0.04235705420530504,0.33920356156079723,0.5052401630280147,0.9132518531519731,0.9032424515925854
2015-09-01,2018-02-01,30,30,0.12175767665371122,NA,NA,0.4365387042483208,NA,NA,NA,0.21580798815382382,0.035616605116090064,6.059195912985288,2.113819588933412e-6,0.14600072487470228,0.28561525143294536,-0.01625153932313549,0.01090380040908558,0.1481396143917901,0.38300410299864096,0.03209596341311582,0.3200971706598187,0.44591103533746324,0.912200158782755,0.9020694078730729
2015-10-01,2018-03-01,30,30,0.12737104872034138,NA,NA,0.49722444020736684,NA,NA,NA,0.19449557260105713,0.03956004044645641,4.916465463787944,4.1893168943081144e-5,0.11695931809905474,0.2720318271030595,-0.00984126004039577,0.01298954195840442,0.4554851021834412,0.38684372939940775,0.046007449864496015,0.2966707846444634,0.4770166741543521,0.8877662727411446,0.8748162272881997
2015-11-01,2018-04-01,30,30,0.13563150646240732,NA,NA,0.49944684071541856,NA,NA,NA,0.16801486244555336,0.03253753189165279,5.163724864105506,2.1826161185558625e-5,0.1042424717920905,0.2317872530990162,-0.011123540952384346,0.0119655076208525,0.36111210378772707,0.335658379792647,0.036487071494569,0.26414503376195375,0.40717172582334027,0.8556164202481756,0.8389567764306575
2015-12-01,2018-05-01,30,30,0.15571679310610267,NA,NA,0.5084916223029939,NA,NA,NA,0.14090926713588842,0.03202292867642737,4.400261717461656,1.6363051316012713e-4,0.07814548025059588,0.20367305402118097,-0.006846870304804382,0.01244708449634135,0.5869607309602637,0.2866874167966939,0.03225090619258809,0.22347680219044147,0.34989803140294634,0.7826019509848745,0.7575175607138984
2016-01-01,2018-06-01,30,30,0.1502988091606197,NA,NA,0.5236098399024156,NA,NA,NA,0.14502194308513083,0.029520244352985534,4.912626784217794,4.231985491597603e-5,0.08716332733845729,0.2028805588318044,-0.005696579254104097,0.010936118093046432,0.6068476321556833,0.3044184268109659,0.043430770669161886,0.2192956804785901,0.38954117314334175,0.6928424029706731,0.6574011417749815
