fecha,inflacion,expectativa,meta_inflacion,a0,a1,a2,b,c0_t,c_t,d,lambda_t,pi_estrella_t,brecha_ancla_meta
2015-02-01,2.44,4.07,4,0.12238155259209986,1.2720841868601003,-0.3487565609892927,0.04090061220341912,2.6330852067243873,0.1464701004284881,0.23474954071847964,0.8085984808607548,4.255282458552917,0.25528245855291676
2015-03-01,2.43,4.11,4,0.1223815525921004,1.2720841868601003,-0.3487565609892928,0.04090061220341912,2.6017756682707303,0.14562830956206696,0.23474954071847964,0.8096985009341978,4.198971372228603,0.19897137222860284
2015-04-01,2.58,3.82,4,0.12238155259210029,1.2720841868601003,-0.34875656098929275,0.04090061220341912,2.5305676546654112,0.1439854933409556,0.23474954071847964,0.8118452702711987,4.073250212707963,0.07325021270796306
2015-05-01,2.55,3.57,4,0.12238155259210047,1.2720841868601005,-0.3487565609892929,0.04090061220341901,2.464466253028609,0.14244478030043997,0.23474954071847964,0.8138586150811608,3.957038826396884,-0.04296117360311591
2015-06-01,2.39,3.67,4,0.12238155259210023,1.2720841868601005,-0.3487565609892929,0.04090061220341912,2.430434878141462,0.14158486666362818,0.23474954071847956,0.8149823172970591,3.897016136387281,-0.10298386361271916
2015-07-01,2.32,3.56,4,0.12238155259210032,1.2720841868601005,-0.34875656098929303,0.04090061220341901,2.388226655024151,0.14055338899020312,0.23474954071847962,0.8163302128270971,3.8230156160496165,-0.17698438395038352
2015-08-01,1.96,3.31,4,0.12238155259210036,1.2720841868601007,-0.3487565609892929,0.04090061220341912,2.3512072922038305,0.1396239512151891,0.23474954071847964,0.8175447665248323,3.758164434993133,-0.2418355650068671
2015-09-01,1.88,3.4,4,0.12238155259210108,1.272084186860101,-0.34875656098929314,0.040900612203418896,2.3547698851736496,0.13946919121577017,0.23474954071847964,0.8177470009665656,3.7629280474503375,-0.2370719525496625
2015-10-01,2.23,3.28,4,0.12238155259210101,1.2720841868601007,-0.34875656098929336,0.04090061220341901,2.3593731731529877,0.1393312146061728,0.23474954071847962,0.8179273035170886,3.769452997689422,-0.230547002310578
2015-11-01,2.51,3.37,4,0.12238155259210143,1.2720841868601012,-0.34875656098929336,0.040900612203418785,2.3921563207465173,0.13962914797746795,0.23474954071847967,0.8175379755948619,3.8236490310093156,-0.17635096899068436
2015-12-01,3.07,3.65,4,0.12238155259210204,1.2720841868601012,-0.34875656098929336,0.040900612203418674,2.4458540377256095,0.14031083624433555,0.23474954071847975,0.8166471714684486,3.913744540374708,-0.08625545962529202
2016-01-01,4.38,3.8,4,0.12238155259210215,1.272084186860101,-0.34875656098929325,0.040900612203418674,2.487254550379435,0.1407385557800608,0.2347495407184797,0.8160882439558447,3.9827176014325913,-0.017282398567408652
2016-02-01,4.27,4.09,4,0.12238155259210234,1.272084186860101,-0.3487565609892932,0.040900612203418674,2.5238375466039353,0.14104458340273895,0.23474954071847967,0.8156883387758262,4.043277457218387,0.04327745721838738
2016-03-01,4.26,3.99,4,0.12238155259210241,1.272084186860101,-0.3487565609892932,0.040900612203418674,2.5490368194853343,0.1409403515865655,0.2347495407184797,0.8158245449223358,4.0829658018781,0.08296580187809965
2016-04-01,4.09,4.19,4,0.12238155259210248,1.2720841868601012,-0.34875656098929314,0.04090061220341873,2.5986805983462764,0.14169495386734962,0.2347495407184797,0.8148384595542949,4.167520895545957,0.16752089554595706
2016-05-01,4.36,4.16,4,0.12238155259210243,1.2720841868601012,-0.3487565609892932,0.040900612203418674,2.638009679997817,0.1420880079334636,0.2347495407184797,0.8143248315500948,4.233261606650305,0.23326160665030482
2016-06-01,4.43,4.39,4,0.12238155259210247,1.2720841868601012,-0.3487565609892932,0.0409006122034187,2.6859767780034356,0.1427717569370639,0.23474954071847964,0.8134313345318216,4.314969761836312,0.31496976183631187
2016-07-01,4.62,4.41,4,0.12238155259210248,1.272084186860101,-0.3487565609892931,0.040900612203418674,2.7127317848695434,0.14269453142612057,0.23474954071847973,0.8135322498726837,4.357410577093768,0.3574105770937681
2016-08-01,4.74,4.45,4,0.12238155259210257,1.272084186860101,-0.34875656098929314,0.040900612203418646,2.7324994368885425,0.14236261311754375,0.23474954071847978,0.8139659880097224,4.386824134900854,0.3868241349008539
2016-09-01,4.56,4.42,4,0.12238155259210255,1.2720841868601012,-0.34875656098929314,0.040900612203418674,2.7473086257548753,0.14184220442272708,0.23474954071847973,0.8146460381665107,4.40691730393779,0.4069173039377896
2016-10-01,4.76,4.43,4,0.12238155259210261,1.2720841868601014,-0.3487565609892931,0.040900612203418646,2.7710641557113926,0.14167071417617724,0.23474954071847978,0.8148701350546208,4.443800776824895,0.4438007768248946
2016-11-01,4.67,4.6,4,0.12238155259210261,1.2720841868601014,-0.34875656098929314,0.04090061220341864,2.7998055814894456,0.14168629566760832,0.2347495407184797,0.8148497737582086,4.490003988142882,0.49000398814288193
2016-12-01,4.23,4.66,4,0.12238155259210261,1.2720841868601012,-0.34875656098929314,0.040900612203418646,2.8112049481795336,0.14102266140137895,0.2347495407184797,0.8157169856078459,4.503492086905293,0.5034920869052932
2017-01-01,3.83,4.4,4,0.1223815525921026,1.2720841868601014,-0.3487565609892931,0.040900612203418646,2.80030291689373,0.13950208971637895,0.2347495407184797,0.8177040104655998,4.475126189844933,0.47512618984493304
2017-02-01,3.96,4.46,4,0.12238155259210261,1.2720841868601012,-0.34875656098929303,0.040900612203418646,2.8064403489577354,0.13857457500721512,0.2347495407184797,0.8189160511745132,4.478296387944802,0.4782963879448019
2017-03-01,4,4.28,4,0.1223815525921027,1.2720841868601012,-0.34875656098929303,0.040900612203418646,2.7944085244878347,0.1370744804363193,0.2347495407184797,0.820876317323591,4.4484485535803175,0.44844855358031754
2017-04-01,4.09,4.51,4,0.12238155259210268,1.2720841868601007,-0.34875656098929303,0.040900612203418674,2.8034324279119054,0.13626045137076265,0.23474954071847967,0.8219400593386182,4.457038097033906,0.4570380970339061
2017-05-01,3.93,4.17,4,0.12238155259210266,1.2720841868601012,-0.3487565609892931,0.040900612203418674,2.780774114155401,0.13440368311435558,0.2347495407184797,0.8243664130034698,4.40800241708541,0.4080024170854104
2017-06-01,4.36,4.26,4,0.12238155259210264,1.2720841868601012,-0.34875656098929314,0.040900612203418674,2.8024080202960246,0.1340374797708115,0.23474954071847973,0.8248449535114858,4.439718623131514,0.43971862313151444
2017-07-01,5.22,4.48,4,0.1223815525921026,1.2720841868601014,-0.3487565609892932,0.04090061220341869,2.8337570512164367,0.13398542932640017,0.23474954071847975,0.8249129710393162,4.4890131984943045,0.48901319849430447
2017-08-01,4.72,4.51,4,0.12238155259210252,1.2720841868601014,-0.3487565609892932,0.040900612203418715,2.8525717381630966,0.13348371476081305,0.2347495407184798,0.8255685924237948,4.515229335673903,0.5152293356739026
2017-09-01,4.36,4.75,4,0.12238155259210252,1.2720841868601012,-0.3487565609892932,0.040900612203418715,2.889780697748727,0.13377204780017637,0.23474954071847975,0.8251918098477555,4.576214554935899,0.5762145549358992
2017-10-01,4.2,4.53,4,0.12238155259210252,1.272084186860101,-0.3487565609892932,0.0409006122034187,2.8926206612520855,0.13272560301215877,0.2347495407184797,0.8265592638300767,4.573133581362783,0.5731335813627831
2017-11-01,4.69,4.63,4,0.1223815525921025,1.2720841868601012,-0.34875656098929314,0.04090061220341869,2.906849538043264,0.13208773051922404,0.23474954071847975,0.8273928111807488,4.590999131811755,0.5909991318117553
2017-12-01,5.68,4.56,4,0.12238155259210248,1.2720841868601012,-0.34875656098929325,0.04090061220341867,2.8998690914919996,0.13071690483171775,0.23474954071847973,0.8291841537025074,4.570079976316534,0.5700799763165341
2018-01-01,4.71,4.71,4,0.12238155259210255,1.2720841868601012,-0.3487565609892933,0.0409006122034187,2.900934943005259,0.1296565845015083,0.23474954071847973,0.830569739712093,4.564132944184388,0.5641329441843883
2018-02-01,4.15,4.56,4,0.1223815525921025,1.2720841868601012,-0.34875656098929325,0.04090061220341872,2.901564803857981,0.12857588785561,0.23474954071847975,0.8319819527108451,4.557375045401253,0.5573750454012529
2018-03-01,4.14,4.62,4,0.12238155259210251,1.2720841868601012,-0.34875656098929325,0.04090061220341873,2.9128688919355348,0.12790886450813377,0.23474954071847978,0.8328535932820935,4.570341737967433,0.5703417379674329
2018-04-01,3.92,4.46,4,0.1223815525921025,1.2720841868601014,-0.34875656098929325,0.04090061220341872,2.9027848677048818,0.12651150855325902,0.23474954071847978,0.8346796045414486,4.5445559009596295,0.5445559009596295
2018-05-01,4.09,4.48,4,0.12238155259210251,1.272084186860101,-0.3487565609892933,0.0409006122034187,2.9030230492600126,0.1254657721312969,0.23474954071847978,0.8360461328581306,4.537500048947521,0.5375000489475212
2018-06-01,3.79,4.43,4,0.12238155259210251,1.2720841868601012,-0.3487565609892933,0.0409006122034187,2.8955490508697594,0.12417128555446066,0.23474954071847978,0.8377377183529653,4.516679326885362,0.5166793268853622
2018-07-01,2.61,4.36,4,0.12238155259210254,1.2720841868601012,-0.3487565609892933,0.04090061220341869,2.8931441898581887,0.12304739052468837,0.23474954071847978,0.8392063813457684,4.505030154182693,0.5050301541826929
2018-08-01,3.36,4.33,4,0.12238155259210225,1.2720841868601012,-0.3487565609892933,0.04090061220341873,2.8987073328474704,0.12217197403801593,0.2347495407184798,0.8403503420922858,4.50754829987799,0.5075482998779899
2018-09-01,4.55,4.32,4,0.12238155259210212,1.272084186860101,-0.34875656098929336,0.040900612203418785,2.886304334393348,0.12091072802450777,0.2347495407184798,0.8419984900916901,4.479475957136139,0.4794759571361391
2018-10-01,4.34,4.32,4,0.12238155259210215,1.2720841868601014,-0.3487565609892933,0.04090061220341876,2.8716847391606337,0.11958820097289331,0.2347495407184798,0.8437267178053411,4.447657737782727,0.4476577377827269
