fecha,observado,predicho_constante,error_constante,varianza_prediccion_constante,predicho_tvp,error_tvp,varianza_prediccion_tvp
2013-10-01,-0.20000000000000018,-0.0859794569568184,-0.11402054304318178,0.030947022155159185,-0.08253823830083823,-0.11746176169916195,0.02768444058706076
2013-11-01,-0.009999999999999787,0.05497582166946016,-0.06497582166945995,0.03156370900173414,0.05513879067741456,-0.06513879067741435,0.027985859275511754
2013-12-01,0.4900000000000002,-0.029800789537685612,0.5198007895376858,0.03096405606584513,-0.029048997785698027,0.5190489977856982,0.027481372232558702
2014-01-01,-0.25,-0.24338216486023195,-0.006617835139768047,0.03380161513699343,-0.23801403807640242,-0.011985961923597577,0.030553941299973356
2014-02-01,-0.2600000000000007,-0.07897072734980415,-0.18102927265019653,0.031770245059923534,-0.07111004389247211,-0.18888995610752857,0.029350297218326177
2014-03-01,-0.13999999999999968,-0.09828419147604628,-0.0417158085239534,0.03183323686016392,-0.09813291030333145,-0.04186708969666823,0.02946911282097885
2014-04-01,0.1200000000000001,-0.1145528649955469,0.234552864995547,0.03122705569239258,-0.11600492584135835,0.23600492584135846,0.028601885436463345
2014-05-01,-0.3799999999999999,-0.18935533056107318,-0.19064466943892672,0.031511770864533495,-0.18303698868874307,-0.19696301131125682,0.029006319875719704
2014-06-01,0.08000000000000007,-0.02556885321929739,0.10556885321929746,0.03192425094107203,-0.025968605018015317,0.10596860501801539,0.028981464117576156
2014-07-01,0.04999999999999982,-0.11800526814730677,0.1680052681473066,0.030863580708059855,-0.11676713157270113,0.16676713157270096,0.02773477714099728
2014-08-01,-0.35000000000000053,-0.062612629688654,-0.28738737031134653,0.030763078779731175,-0.060617210395367216,-0.2893827896046333,0.027399024671731564
2014-09-01,0.07000000000000028,0.031178507838243122,0.03882149216175716,0.03151424875889045,0.032192702190919784,0.0378072978090805,0.02814675237823044
2014-10-01,0.040000000000000036,-0.08388008011109067,0.12388008011109071,0.030756327784532675,-0.0830111026016909,0.12301110260169093,0.027454694058199246
2014-11-01,-0.009999999999999787,-0.08647931563363333,0.07647931563363354,0.03069132626441763,-0.08432831197137489,0.0743283119713751,0.027497841124182236
2014-12-01,0.04999999999999982,-0.14378116087826226,0.19378116087826208,0.030986758223337758,-0.13802299677933155,0.18802299677933138,0.028579466538896696
2015-01-01,-0.31999999999999984,-0.24827846494661238,-0.07172153505338746,0.03241198874969423,-0.2274346590554537,-0.09256534094454613,0.031610331697013806
2015-02-01,0.18000000000000016,-0.06594029282054498,0.24594029282054514,0.03160189328081136,-0.057940017862461834,0.237940017862462,0.02913203156960501
2015-03-01,0.040000000000000036,-0.21221768584230405,0.2522176858423041,0.03149066306989887,-0.1953304409724389,0.23533044097243894,0.029091565569655017
2015-04-01,-0.2900000000000005,-0.14374944994472047,-0.14625055005528,0.030913379275651093,-0.1208822665591992,-0.16911773344080128,0.02831615008341272
2015-05-01,-0.25,-0.02886885221621424,-0.22113114778378576,0.03115941254420612,-0.014165872652562361,-0.23583412734743764,0.02829770132664145
2015-06-01,0.10000000000000009,-0.048428166472608974,0.14842816647260906,0.030976967156668263,-0.039812252336049625,0.1398122523360497,0.028126614941347026
2015-07-01,-0.10999999999999988,-0.1246668160156725,0.014666816015672629,0.0307389531224264,-0.11505215993929953,0.0050521599392996525,0.027747253008313596
2015-08-01,-0.25,-0.10097775064819209,-0.1490222493518079,0.03076222357939146,-0.08774475081483452,-0.16225524918516548,0.028177695038019538
2015-09-01,0.08999999999999986,-0.05965266998637109,0.14965266998637095,0.030978075733644087,-0.052163056365259336,0.1421630563652592,0.02829319818127958
2015-10-01,-0.1200000000000001,-0.10867527119293444,-0.01132472880706567,0.030653069442205517,-0.10139288002184471,-0.018607119978155395,0.027572484106347033
2015-11-01,0.0900000000000003,0.0065131927831631325,0.08348680721683717,0.03067523005118298,0.008600569107856865,0.08139943089214344,0.027271229823557213
2015-12-01,0.2799999999999998,0.012737924134703038,0.26726207586529677,0.03127238557811096,0.008922176089597056,0.27107782391040275,0.02778234569456336
2016-01-01,0.1499999999999999,0.1366666750204098,0.013333324979590111,0.034897251095372166,0.12120191897015124,0.02879808102984867,0.03269412358982997
2016-02-01,0.29000000000000004,0.09449936888917099,0.19550063111082905,0.032270848411877696,0.08740905944934246,0.20259094055065757,0.02902747638745786
2016-03-01,-0.09999999999999964,0.019193520850378593,-0.11919352085037824,0.03188521449443387,0.016951241620198412,-0.11695124162019806,0.028359152064934112
2016-04-01,0.20000000000000018,0.09101810503244384,0.10898189496755634,0.031058047199775212,0.0895272933721417,0.11047270662785848,0.027562002696126804
2016-05-01,-0.03000000000000025,0.020085547830931284,-0.05008554783093153,0.03127152002338976,0.018516248190664233,-0.04851624819066448,0.027756658903409996
2016-06-01,0.22999999999999954,0.10013670161381791,0.12986329838618163,0.03116457426719065,0.09790085570718857,0.13209914429281097,0.02771904438476306
2016-07-01,0.020000000000000462,0.030354977697395494,-0.010354977697395032,0.03139839619349533,0.028707515880655423,-0.008707515880654961,0.027907556166389992
2016-08-01,0.040000000000000036,0.11770589993678382,-0.07770589993678378,0.03133363028947633,0.11534663276392464,-0.0753466327639246,0.027990533271681717
2016-09-01,-0.03000000000000025,0.06302097486599009,-0.09302097486599034,0.030860997229271388,0.06175172773486369,-0.09175172773486394,0.02738232366726875
2016-10-01,0.009999999999999787,0.10636100701895236,-0.09636100701895257,0.03107644332310462,0.10401905892965924,-0.09401905892965945,0.02765852573684521
2016-11-01,0.16999999999999993,0.07944275942353085,0.09055724057646908,0.03090970188923837,0.07735704324557593,0.092642956754424,0.027458118450035526
2016-12-01,0.0600000000000005,-0.06768004805023914,0.12768004805023964,0.030646504962440865,-0.06535488008494747,0.12535488008494797,0.027455016243905395
2017-01-01,-0.2599999999999998,-0.09452086859021347,-0.16547913140978632,0.030512432014244695,-0.08753545546265862,-0.17246454453734117,0.02798465947616418
2017-02-01,0.05999999999999961,0.05441300052467191,0.005586999475327696,0.030832933087196722,0.05472917858490381,0.0052708214150958,0.027594807315046124
2017-03-01,-0.17999999999999972,-0.0295808842419506,-0.15041911575804912,0.030437148825293844,-0.029273424172529122,-0.1507265758274706,0.02719811879807392
2017-04-01,0.22999999999999954,0.0791554983040918,0.15084450169590774,0.03075524118804794,0.0784384656275035,0.15156153437249603,0.027287517583059404
2017-05-01,-0.33999999999999986,-0.088655785263691,-0.25134421473630886,0.030786970398760147,-0.0891550254150637,-0.25084497458493615,0.02758691428218246
2017-06-01,0.08999999999999986,0.17626996271152048,-0.08626996271152063,0.031626882254019724,0.17667422424110787,-0.08667422424110802,0.028089289202955798
2017-07-01,0.22000000000000064,0.1738185233750097,0.04618147662499095,0.03214780935379649,0.17826742975911986,0.041732570240880784,0.03004237729127149
2017-08-01,0.02999999999999936,0.03669864830840931,-0.006698648308409952,0.031150541258212615,0.038415895556029186,-0.008415895556029826,0.02777184996073364
2017-09-01,0.2400000000000002,0.017215595846302584,0.22278440415369763,0.03045904334346622,0.015563016070805347,0.22443698392919487,0.027035787223536487
2017-10-01,-0.21999999999999975,-0.08647911853140283,-0.13352088146859692,0.030760134324513994,-0.08913654502423032,-0.13086345497576943,0.027541519975797315
2017-11-01,0.09999999999999964,0.1447313037009255,-0.044731303700925845,0.03105183072430864,0.14545257449666135,-0.04545257449666171,0.027568686245574462
2017-12-01,-0.07000000000000028,0.19697362696789678,-0.26697362696789706,0.032164193528117724,0.204810496066744,-0.2748104960667443,0.03044814420729014
2018-01-01,0.15000000000000036,0.08603620617413933,0.06396379382586102,0.030652174273046697,0.08453289873537036,0.06546710126463,0.02719037730749607
2018-02-01,-0.15000000000000036,-0.11345906459171057,-0.03654093540828979,0.030568804429064355,-0.10837129547475494,-0.04162870452524542,0.02795167764290315
2018-03-01,0.0600000000000005,0.009151673160680121,0.050848326839320376,0.03043786239775874,0.011806362482994874,0.04819363751700562,0.02744416973856145
2018-04-01,-0.16000000000000014,-0.07087602324419767,-0.08912397675580247,0.03037679654265307,-0.06676213089839315,-0.09323786910160699,0.027553635359422873
2018-05-01,0.020000000000000462,0.041422915406562504,-0.02142291540656204,0.030477742587962875,0.042255114738289044,-0.022255114738288582,0.027206241063730936
2018-06-01,-0.05000000000000071,-0.04356030770296599,-0.00643969229703472,0.030322595868561293,-0.042275019888384134,-0.0077249801116165764,0.02731351627333245
2018-07-01,-0.0699999999999994,-0.19922928343907995,0.12922928343908055,0.03125058349317506,-0.19430448551980223,0.12430448551980283,0.032224093565409444
2018-08-01,-0.03000000000000025,-0.06786912736306722,0.03786912736306697,0.030405352591777027,-0.056829270543697026,0.026829270543696777,0.027977388385346354
2018-09-01,-0.009999999999999787,0.11640847588675485,-0.12640847588675463,0.030877360297905165,0.1097519837239695,-0.1197519837239693,0.02762434717801131
2018-10-01,0,0.07004042873438754,-0.07004042873438754,0.03058641546475749,0.0665403023692154,-0.0665403023692154,0.02715791927686264
2018-11-01,0.14999999999999947,-0.12491000023237264,0.2749100002323721,0.030558381788139074,-0.10632172486567948,0.25632172486567895,0.028818588137419124
2018-12-01,-0.08999999999999986,-0.2990661701259882,0.20906617012598833,0.032159783678149076,-0.23755506632548695,0.1475550663254871,0.03398662290778896
2019-01-01,-0.3099999999999996,0.044306092992246526,-0.35430609299224614,0.03040908109494066,0.050897713072128814,-0.3608977130721284,0.026986470102437154
2019-02-01,0.17999999999999972,0.1761490757343647,0.0038509242656350195,0.031421756882622574,0.16315937314487453,0.01684062685512519,0.027987093732041
2019-03-01,0.09999999999999964,-0.03014403834642357,0.1301440383464232,0.03057597374268514,-0.028152164198913587,0.12815216419891323,0.02710728475805285
2019-04-01,-0.04999999999999982,0.05552584114268683,-0.10552584114268665,0.030733585791753677,0.04154850942497387,-0.0915485094249737,0.02740502384337534
2019-05-01,0.08999999999999986,0.07275326663038974,0.01724673336961012,0.030547025960651366,0.0662569706886442,0.023743029311355662,0.02711188356737808
2019-06-01,-0.02999999999999936,0.05238069054581017,-0.08238069054580953,0.030669132608655628,0.03952447700658296,-0.06952447700658232,0.02732605724821964
2019-07-01,0.23999999999999932,0.03443023790326541,0.20556976209673392,0.03036925922203665,0.03721122582365105,0.20278877417634827,0.026925593754668475
2019-08-01,-0.0699999999999994,-0.23595257991728907,0.16595257991728968,0.03139384583345948,-0.1774065174547818,0.10740651745478241,0.03083574021814533
2019-09-01,-0.1900000000000004,-0.2928965717287874,0.10289657172878702,0.03290786650911025,-0.17089874232098853,-0.019101257679011857,0.03793128148444354
2019-10-01,-0.1200000000000001,-0.17294918340220136,0.052949183402201255,0.031588383510791525,-0.08834703144687424,-0.03165296855312587,0.03169285337469235
2019-11-01,0.03000000000000025,-0.08361080258328209,0.11361080258328234,0.030535094801967054,-0.03764774235184862,0.06764774235184887,0.028189237262110062
2019-12-01,-0.15000000000000036,-0.05188853713498526,-0.0981114628650151,0.03027606609602317,-0.027049067648009156,-0.1229509323519912,0.027136540465683735
2020-01-01,0.010000000000000675,-0.173755504714868,0.18375550471486868,0.03136681738179424,-0.10051045105968714,0.11051045105968782,0.030989850264673224
2020-02-01,-0.26000000000000023,-0.29398471653416375,0.03398471653416352,0.032503098911337555,-0.18797067401976547,-0.07202932598023476,0.033786286763199
2020-03-01,0.14000000000000012,-0.13635893463956833,0.27635893463956845,0.031427112552746723,-0.06638281263102724,0.20638281263102737,0.030285944834517017
2020-04-01,-0.020000000000000018,-0.2251602917261965,0.2051602917261965,0.031249349800181965,-0.15149200241034486,0.13149200241034484,0.029581396181720197
2020-05-01,-0.010000000000000231,-0.1462267007946728,0.13622670079467256,0.030747786224943438,-0.07465393562271355,0.06465393562271332,0.028714601117625138
2020-06-01,-0.18999999999999995,-0.10901048357084271,-0.08098951642915724,0.030475116624574434,-0.05021897925291324,-0.1397810207470867,0.02795262097649178
2020-07-01,0.1299999999999999,0.0211429765669386,0.10885702343306129,0.03040576797221319,0.049112861953677533,0.08088713804632236,0.027178833607190377
2020-08-01,0.020000000000000018,0.0640529842702181,-0.04405298427021809,0.03089229498026511,0.04100942777199419,-0.021009427771994174,0.027624816263267744
2020-09-01,0.07000000000000028,0.16267249016401353,-0.09267249016401324,0.03155752385109707,0.11729563308274253,-0.04729563308274225,0.028947687604564887
2020-10-01,0.16000000000000014,0.160291971323363,-2.9197132336286624e-4,0.031701018731434355,0.10895289180370415,0.05104710819629599,0.029309386157449883
2020-11-01,0.11999999999999922,0.10769137377802855,0.012308626221970667,0.03135171628960559,0.06906361226052206,0.05093638773947716,0.028572838747735228
2020-12-01,-0.009999999999999787,0.025688283245621238,-0.035688283245621025,0.030514554502693424,0.020665503050821987,-0.030665503050821774,0.027078146649633112
2021-01-01,-0.13999999999999968,0.10548679787233542,-0.2454867978723351,0.030734977153184462,0.08818859768724369,-0.22818859768724337,0.027504932987669057
2021-02-01,0.2699999999999996,0.22665157634221317,0.043348423657786406,0.03190685681506549,0.17639684410039871,0.09360315589960086,0.0298664226190197
2021-03-01,-0.04999999999999982,0.07020483164292449,-0.12020483164292431,0.031405180979666554,0.035267247073524216,-0.08526724707352404,0.028701419725919747
2021-04-01,0.04999999999999982,0.0953129592301005,-0.045312959230100675,0.030579809079969614,0.08489204420491377,-0.034892044204913944,0.027245328904353945
2021-05-01,0.020000000000000462,0.06737531212692849,-0.047375312126928026,0.030555346930793495,0.054991738831847554,-0.03499173883184709,0.027255810571251992
2021-06-01,-0.17999999999999972,-0.04438124140252617,-0.13561875859747355,0.030228929863981104,-0.014500799501443007,-0.1654992004985567,0.027207403634815882
2021-07-01,-0.11000000000000032,0.030706151109933577,-0.1407061511099339,0.030368292578056493,0.05469257522988624,-0.16469257522988656,0.02718198541026095
2021-08-01,0.019999999999999574,-0.01277583988080934,0.03277583988080891,0.030265563989666837,0.01466596331033927,0.005334036689660303,0.02732413786067708
2021-09-01,0.0600000000000005,-0.03862387517346849,0.09862387517346899,0.03021723740933618,-0.01603562486394361,0.0760356248639441,0.027129509421981085
2021-10-01,-0.31000000000000005,-0.1161722148786338,-0.19382778512136625,0.030428300139457395,-0.07290616542896938,-0.23709383457103067,0.02850905828600043
2021-11-01,0.18999999999999995,-0.016055073859149532,0.20605507385914948,0.030785840295339324,0.018829543629722167,0.17117045637027778,0.029003745257960328
2021-12-01,-0.0600000000000005,-0.14318473760008507,0.08318473760008457,0.03058654426324985,-0.10899899396608298,0.04899899396608248,0.028259192698995485
2022-01-01,0.07000000000000028,-0.08878683796659026,0.15878683796659054,0.030400424685221986,-0.04427386692622989,0.11427386692623018,0.028613405180338752
2022-02-01,-0.16999999999999993,-0.11417396041490566,-0.05582603958509427,0.030404606701473026,-0.06896888247723332,-0.10103111752276661,0.028275300928574516
2022-03-01,-0.1200000000000001,0.10436014252128367,-0.22436014252128378,0.030566449446185088,0.10357184777822126,-0.22357184777822137,0.027172954490769813
2022-04-01,0.14000000000000012,0.13103882253125945,0.008961177468740672,0.03078003620580322,0.1142664331624586,0.02573356683754152,0.02783210469944883
2022-05-01,0.06999999999999984,0.131605706857455,-0.06160570685745517,0.03144415002280609,0.0886871229810462,-0.018687122981046356,0.030268412246650545
2022-06-01,0.15000000000000036,0.29372935458515814,-0.1437293545851578,0.03366708211288032,0.20631361003768595,-0.05631361003768559,0.03821211218352487
2022-07-01,0.34999999999999964,0.2966464126075646,0.053353587392435065,0.034119061774125256,0.19229613710503818,0.15770386289496147,0.03789717983149227
2022-08-01,0.040000000000000036,0.2644490107894041,-0.22444901078940405,0.034253044337358776,0.19426795813095066,-0.15426795813095062,0.036560849396041026
2022-09-01,0.0600000000000005,0.29830703327556746,-0.23830703327556696,0.033013909082025866,0.22557572238663862,-0.16557572238663812,0.03308872149143359
2022-10-01,0.05999999999999961,0.3100318157035651,-0.2500318157035655,0.03342074987410745,0.2123986581293371,-0.15239865812933748,0.0341871044105792
2022-11-01,0.1299999999999999,0.24295084835153863,-0.11295084835153874,0.032363274467361834,0.15434759410457718,-0.02434759410457729,0.0315980308686385
2022-12-01,-0.08999999999999986,0.17431901294985852,-0.2643190129498584,0.03163150801961824,0.10585359488761775,-0.1958535948876176,0.03002834902856695
