codigo_modelo,fecha,lambda_t,pi_estrella_t
M3A_PULSOS_CONJUNTOS,2024-07-01,0.8743676551058981,4.105551483399938
M3A_PULSOS_CONJUNTOS,2024-08-01,0.874487067352732,4.090488075385289
M3A_PULSOS_CONJUNTOS,2024-09-01,0.8742038141695248,4.084898351403642
M3A_PULSOS_CONJUNTOS,2024-10-01,0.8738469206344064,4.081359107446825
M3A_PULSOS_CONJUNTOS,2024-11-01,0.8739705602552174,4.0593387255074465
M3A_PULSOS_CONJUNTOS,2024-12-01,0.8736882260297258,4.064159315809821
M3A_PULSOS_CONJUNTOS,2025-01-01,0.8744522778922188,4.019199487845673
M3A_PULSOS_CONJUNTOS,2025-02-01,0.8750089003193371,3.9839488721483107
M3A_PULSOS_CONJUNTOS,2025-03-01,0.8757518931371987,3.9418480642812583
M3A_PULSOS_CONJUNTOS,2025-04-01,0.8764764906163149,3.900631037564389
M3A_PULSOS_CONJUNTOS,2025-05-01,0.8770872686395044,3.8651330166927504
M3A_PULSOS_CONJUNTOS,2025-06-01,0.8775428784453313,3.8378563011772626
M3A_PULSOS_CONJUNTOS,2025-07-01,0.8778249732222418,3.8186486647314646
M3A_PULSOS_CONJUNTOS,2025-08-01,0.8780214379392326,3.8032186594760864
M3A_PULSOS_CONJUNTOS,2025-09-01,0.8781793839853157,3.790297527481758
M3A_PULSOS_CONJUNTOS,2025-10-01,0.8781476522442585,3.7896997064463354
M3A_PULSOS_CONJUNTOS,2025-11-01,0.8776702554000093,3.8125486838294753
M3A_PULSOS_CONJUNTOS,2025-12-01,0.8766382383306491,3.8691346196798815
M3A_PULSOS_CONJUNTOS,2026-01-01,0.8766706541046114,3.8773577518473905
M3A_PULSOS_CONJUNTOS,2026-02-01,0.8766917276054629,3.8861190950086093
M3A_PULSOS_CONJUNTOS,2026-03-01,0.876863865275328,3.8830275946712645
M3A_PULSOS_CONJUNTOS,2026-04-01,0.8770589476635184,3.8787909204326385
M3A_PULSOS_CONJUNTOS,2026-05-01,0.8774963246547428,3.8666045608228066
M3A_PULSOS_CONJUNTOS,2026-06-01,0.8777256479093305,3.8599023686889007
