fecha,beta_base,beta_base_li_95,beta_base_ls_95,beta_dummy,beta_dummy_li_95,beta_dummy_ls_95,diferencia_dummy_menos_base,diferencia_absoluta
2017-06-01,0.03305046296087519,0.003848601935044417,0.06225232398670596,0.032967583248300375,-0.024623335774058716,0.09055850227065947,-8.287971257481264e-5,8.287971257481264e-5
2017-07-01,0.03308880671954768,0.003946718628206485,0.062230894810888865,0.034397378208171694,-0.022023629439686672,0.09081838585603005,0.0013085714886240177,0.0013085714886240177
2017-08-01,0.032995130585065625,0.0038949479134804434,0.06209531325665081,0.03425021990025647,-0.02152642961878915,0.0900268694193021,0.0012550893151908465,0.0012550893151908465
2017-09-01,0.03287301217051517,0.0038083379467666705,0.06193768639426367,0.03380456679286363,-0.02160103615413403,0.08921016973986129,9.315546223484586e-4,9.315546223484586e-4
2017-10-01,0.0326648363505672,0.003642114906313547,0.06168755779482086,0.03231828713418602,-0.02267914142006522,0.08731571568843725,-3.4654921638118535e-4,3.4654921638118535e-4
2017-11-01,0.03252733087969409,0.0035553591784590888,0.06149930258092909,0.031734949911293775,-0.022783247142072055,0.0862531469646596,-7.923809684003136e-4,7.923809684003136e-4
2017-12-01,0.03240319544146742,0.0034758598295213487,0.06133053105341349,0.03133210235092149,-0.02290014525954808,0.08556434996139106,-0.001071093090545934,0.001071093090545934
2018-01-01,0.03237574840278439,0.003458976331339566,0.061292520474229215,0.032158166261554245,-0.022650152032698226,0.08696648455580672,-2.1758214123014652e-4,2.1758214123014652e-4
2018-02-01,0.032313679771796416,0.0034152047053307433,0.06121215483826209,0.03257262504558672,-0.022758421107822863,0.08790367119899631,2.589452737903064e-4,2.589452737903064e-4
2018-03-01,0.032254462274917246,0.0033946717198817394,0.06111425282995275,0.033024107059893046,-0.022547919023361278,0.08859613314314738,7.696447849757995e-4,7.696447849757995e-4
2018-04-01,0.03219541252247663,0.0033941460403720952,0.06099667900458117,0.033480552046944584,-0.02206166612884778,0.08902277022273694,0.0012851395244679528,0.0012851395244679528
2018-05-01,0.03212019543571134,0.0033978322088454617,0.06084255866257722,0.03373019531068591,-0.02152357269593308,0.0889839633173049,0.0016099998749745728,0.0016099998749745728
2018-06-01,0.03204381728896851,0.003421433795377727,0.0606662007825593,0.03396418961317846,-0.02071724702079343,0.08864562624715035,0.0019203723242099471,0.0019203723242099471
2018-07-01,0.03195904839584626,0.0034547387945134955,0.06046335799717903,0.034083620723909594,-0.019828425826683246,0.08799566727450243,0.0021245723280633316,0.0021245723280633316
2018-08-01,0.03184550154849864,0.003446039061037659,0.06024496403595962,0.033843751768686516,-0.01988735901729135,0.08757486255466437,0.001998250220187875,0.001998250220187875
2018-09-01,0.031719473550863964,0.0034351532954865274,0.0600037938062414,0.03343879493390821,-0.020108998140234105,0.08698658800805052,0.001719321383044245,0.001719321383044245
2018-10-01,0.03159525074664061,0.003447460735440385,0.05974304075784083,0.03305926242848574,-0.019983884672146124,0.0861024095291176,0.0014640116818451301,0.0014640116818451301
2018-11-01,0.03147068334537133,0.0034817959592502203,0.05945957073149244,0.03267347951232625,-0.01952767623881419,0.0848746352634667,0.0012027961669549211,0.0012027961669549211
2018-12-01,0.03146205687071385,0.0036330379724191786,0.05929107576900852,0.03370675570483743,-0.017849192332718915,0.08526270374239378,0.002244698834123579,0.002244698834123579
2019-01-01,0.03147821025485203,0.00377002062511762,0.05918639988458643,0.03504928813592394,-0.016954928004754448,0.08705350427660233,0.0035710778810719088,0.0035710778810719088
2019-02-01,0.03145095125075832,0.0038866700700903763,0.05901523243142627,0.03584866048554726,-0.016253923892303533,0.08795124486339806,0.004397709234788938,0.004397709234788938
2019-03-01,0.031423692246664615,0.004026957180557997,0.058820427312771234,0.03664803283517059,-0.015187245852543066,0.08848331152288424,0.005224340588505974,0.005224340588505974
2019-04-01,0.03140367450046057,0.004198562283279174,0.05860878671764196,0.03753451612787682,-0.013663178229052983,0.08873221048480662,0.006130841627416249,0.006130841627416249
2019-05-01,0.03138706347014919,0.004397063943778149,0.058377062996520235,0.03847134305115464,-0.011724284455219863,0.08866697055752915,0.007084279581005451,0.007084279581005451
2019-06-01,0.03136200171274632,0.004609738601727011,0.05811426482376563,0.03931638268762329,-0.009515088881785407,0.08814785425703198,0.007954380974876968,0.007954380974876968
2019-07-01,0.03134291649775004,0.0048499392055091906,0.05783589378999089,0.040261671326626135,-0.0068520149092362315,0.0873753575624885,0.008918754828876094,0.008918754828876094
2019-08-01,0.03133441132602579,0.005127497626853054,0.05754132502519853,0.04133640946295792,-0.003566505517276275,0.08623932444319211,0.01000199813693213,0.01000199813693213
2019-09-01,0.03135622328519129,0.005438989311766278,0.0572734572586163,0.04286199544955812,2.376991875291043e-4,0.08548629171158714,0.01150577216436683,0.01150577216436683
2019-10-01,0.03121540626789024,0.005528040812015914,0.05690277172376457,0.04283864671594129,0.0012974481017972508,0.08437984533008533,0.011623240448051055,0.011623240448051055
2019-11-01,0.030956346186527418,0.005475191262868679,0.05643750111018615,0.04165000666434139,8.042871535925353e-4,0.08249572617509024,0.010693660477813973,0.010693660477813973
2019-12-01,0.030722868060631327,0.005451144256664681,0.05599459186459797,0.04091140626642743,9.840790894498491e-4,0.08083873344340502,0.010188538205796106,0.010188538205796106
2020-01-01,0.03043369288469806,0.005389977156069214,0.05547740861332691,0.03952569001659352,0.0011222682443916762,0.07792911178879536,0.00909199713189546,0.00909199713189546
2020-02-01,0.030196343810629505,0.005329278493325786,0.05506340912793323,0.03914262264519279,0.001583073180620051,0.07670217210976553,0.008946278834563285,0.008946278834563285
2020-03-01,0.029724925605317358,0.004955832848320352,0.054494018362314364,0.036300570668163834,-0.0015016677410416915,0.07410280907736935,0.006575645062846476,0.006575645062846476
2020-04-01,0.029412824916449573,0.004697960058986803,0.054127689773912344,0.035675013557449176,-0.00288691671895748,0.07423694383385583,0.0062621886409996025,0.0062621886409996025
2020-05-01,0.029203633902098285,0.004506685833217835,0.05390058197097873,0.036478138263475554,-0.0032396283150362692,0.07619590484198738,0.0072745043613772695,0.0072745043613772695
2020-06-01,0.02905534525347046,0.0043366785851159766,0.053774011921824946,0.03825430544262076,-0.003243044234276772,0.07975165511951829,0.009198960189150302,0.009198960189150302
2020-07-01,0.02878280466688133,0.004032356450849355,0.0535332528829133,0.03864531121052006,-0.004798462839885602,0.08208908526092573,0.009862506543638731,0.009862506543638731
2020-08-01,0.028574574192433904,0.0038030214999270166,0.053346126884940795,0.03992318654337272,-0.005329892622639977,0.08517626570938541,0.011348612350938817,0.011348612350938817
2020-09-01,0.028369823952975055,0.003606310226297947,0.053133337679652164,0.0412416997978894,-0.005301565693801781,0.08778496528958057,0.012871875844914345,0.012871875844914345
2020-10-01,0.028151294332837307,0.003419837783215019,0.0528827508824596,0.042433317873816705,-0.005029873502207384,0.0898965092498408,0.014282023540979398,0.014282023540979398
2020-11-01,0.027869233829475072,0.0031876088668665835,0.05255085879208356,0.04294072618118934,-0.0052497868733985265,0.0911312392357772,0.015071492351714268,0.015071492351714268
2020-12-01,0.02752945419356931,0.0029172088608157044,0.052141699526322915,0.04283740686436131,-0.005883415047465937,0.09155822877618856,0.015307952670792001,0.015307952670792001
2021-01-01,0.02718802465552331,0.002673453438299951,0.05170259587274667,0.04274093419610926,-0.006125136409631075,0.0916070048018496,0.015552909540585951,0.015552909540585951
2021-02-01,0.026938397796118674,0.0025369370839457735,0.05133985850829158,0.04392316180138637,-0.005013550715579795,0.09285987431835253,0.016984764005267695,0.016984764005267695
2021-03-01,0.026562864013645833,0.002271201571514305,0.05085452645577736,0.043851734361981115,-0.005532413998291526,0.09323588272225375,0.017288870348335282,0.017288870348335282
2021-04-01,0.02619333557255262,0.00202219473076172,0.05036447641434352,0.0441041363318375,-0.005863870193027844,0.09407214285670285,0.017910800759284876,0.017910800759284876
2021-05-01,0.025823235343262925,0.001796433391848394,0.049850037294677456,0.044445711773193244,-0.005914876453643969,0.09480630000003046,0.01862247642993032,0.01862247642993032
2021-06-01,0.025450549204947433,0.0015954148454649063,0.049305683564429964,0.04483428170108288,-0.0056820557449450484,0.09535061914711082,0.01938373249613545,0.01938373249613545
2021-07-01,0.02504507626692131,0.001394351808147204,0.04869580072569542,0.0448261970986711,-0.005506136301034477,0.09515853049837666,0.019781120831749786,0.019781120831749786
2021-08-01,0.024586907179395566,0.0011711324836598778,0.04800268187513125,0.04421412461289032,-0.005687772967020575,0.09411602219280121,0.019627217433494756,0.019627217433494756
2021-09-01,0.024127855787349918,9.761235847811252e-4,0.047279587989918714,0.043659328701457716,-0.005612626633832399,0.09293128403674783,0.019531472914107798,0.019531472914107798
2021-10-01,0.023690052766922865,8.355672703053117e-4,0.04654453826354042,0.04339899159545824,-0.004931910881467945,0.09172989407238444,0.019708938828535378,0.019708938828535378
2021-11-01,0.023107428097028822,5.733416330985924e-4,0.04564151456095905,0.04147623976235022,-0.00587036545597884,0.08882284498067929,0.0183688116653214,0.0183688116653214
2021-12-01,0.022589373939548543,4.0091455217485666e-4,0.04477783332692223,0.040515999175088586,-0.005806762692644171,0.08683876104282134,0.017926625235540044,0.017926625235540044
2022-01-01,0.022078865085848158,2.666736044889574e-4,0.04389105656720736,0.03972101562335706,-0.005342262049339831,0.08478429329605394,0.0176421505375089,0.0176421505375089
2022-02-01,0.021605000618075167,1.988924055255567e-4,0.04301110883062478,0.039498393153254714,-0.004126147506929134,0.08312293381343856,0.017893392535179548,0.017893392535179548
2022-03-01,0.0210803008194669,1.1883304367470843e-4,0.04204176859525909,0.03869501408568759,-0.003078137444204619,0.08046816561557979,0.01761471326622069,0.01761471326622069
2022-04-01,0.020570072773560447,1.0175995340799132e-4,0.0410383855937129,0.038077506154810356,-0.001173726971744074,0.07732873928136479,0.01750743338124991,0.01750743338124991
2022-05-01,0.020037983879332776,1.1165405665244238e-4,0.03996431370201311,0.037240572903202776,0.0012502715985906604,0.07323087420781489,0.01720258902387,0.01720258902387
2022-06-01,0.019450109318444375,9.666106130702679e-5,0.038803557575581724,0.036077071570628845,0.003819622059839871,0.06833452108141783,0.01662696225218447,0.01662696225218447
2022-07-01,0.018715327396302477,-1.1515092378621555e-4,0.03754580571639117,0.034444576643777355,0.005085759895119883,0.06380339339243482,0.015729249247474878,0.015729249247474878
2022-08-01,0.017394921332175406,-9.941455387266623e-4,0.035783988203077474,0.027325036753257967,-3.961421284696606e-5,0.0546896877193629,0.009930115421082561,0.009930115421082561
2022-09-01,0.015946934105226282,-0.002101299254231373,0.03399516746468394,0.020075905067260376,-0.00605738970387602,0.046209199838396775,0.004128970962034094,0.004128970962034094
2022-10-01,0.01453288202656108,-0.0032830791470437534,0.032348843200165914,0.013925471655527289,-0.011445917768514549,0.039296861079569124,-6.074103710337914e-4,6.074103710337914e-4
2022-11-01,0.013141297805461322,-0.004584775894777883,0.030867371505700528,0.008091441046227525,-0.017346126565367957,0.033529008657823,-0.0050498567592337975,0.0050498567592337975
2022-12-01,0.011588917394035197,-0.006136943342259872,0.029314778130330267,-2.6039008703002955e-4,-0.02568833305946721,0.025167552885407153,-0.011849307481065227,0.011849307481065227
2023-01-01,0.010278164900949507,-0.007542499782656862,0.028098829584555875,-0.007039212567475123,-0.032499959378940325,0.018421534243990078,-0.01731737746842463,0.01731737746842463
2023-02-01,0.009408528445187976,-0.00865752450367074,0.027474581394046693,-0.0110797232402385,-0.037523273247046234,0.01536382676656923,-0.02048825168542648,0.02048825168542648
2023-03-01,0.009059029840781836,-0.009407325859911917,0.02752538554147559,-0.011875520501520366,-0.04068338934720956,0.016932348344168825,-0.020934550342302204,0.020934550342302204
2023-04-01,0.008991138803835308,-0.009952749818587693,0.027935027426258308,-0.01121287018135634,-0.04302011365298221,0.02059437329026953,-0.020204008985191646,0.020204008985191646
2023-05-01,0.009097165087126331,-0.010382159261249198,0.02857648943550186,-0.009963467178399773,-0.045695358931184885,0.025768424574385343,-0.019060632265526102,0.019060632265526102
2023-06-01,0.009322459081496351,-0.010670160804185909,0.02931507896717861,-0.007646153686068732,-0.047002955295012985,0.03171064792287552,-0.016968612767565082,0.016968612767565082
2023-07-01,0.00957904252754456,-0.010876773497878505,0.030034858552967624,-0.00497039238441836,-0.04721771343187082,0.037276928663034094,-0.014549434911962918,0.014549434911962918
2023-08-01,0.009846515133497184,-0.011023526410170096,0.030716556677164462,-0.002163774966287512,-0.046674250935162837,0.042346701002587805,-0.012010290099784696,0.012010290099784696
2023-09-01,0.0101226774589782,-0.011115231172117712,0.03136058609007411,7.510270689036393e-4,-0.04548501482885899,0.046987068966666275,-0.00937165039007456,0.00937165039007456
2023-10-01,0.01040860070690287,-0.011154744241225041,0.03197194565503078,0.0037856983033697712,-0.04373528505930644,0.05130668166604598,-0.006622902403533099,0.006622902403533099
2023-11-01,0.010627651600797774,-0.01123017540080893,0.03248547860240448,0.0059730757387125265,-0.04267791083589785,0.054624062313322896,-0.004654575862085248,0.004654575862085248
2023-12-01,0.010832133358890892,-0.011280065454297739,0.032944332172079524,0.0079845686469668,-0.041392365118828905,0.05736150241276251,-0.002847564711924091,0.002847564711924091
2024-01-01,0.01104236729060327,-0.011285385919813944,0.033370120501020485,0.010071236071598837,-0.03964179348414922,0.05978426562734689,-9.711312190044327e-4,9.711312190044327e-4
2024-02-01,0.011244332950097215,-0.011261247215297244,0.03374991311549168,0.012049583033015572,-0.03762728604254566,0.0617264521085768,8.052500829183566e-4,8.052500829183566e-4
2024-03-01,0.011440628801187397,-0.011208335591772674,0.03408959319414747,0.013945533473727473,-0.035396788432839346,0.0632878553802943,0.0025049046725400762,0.0025049046725400762
2024-04-01,0.011602130390735418,-0.011155626673453468,0.034359887454924305,0.015401164772295915,-0.033275783802752805,0.06407811334734463,0.0037990343815604965,0.0037990343815604965
2024-05-01,0.011722050899426332,-0.011110125289913236,0.0345542270887659,0.016336581305546737,-0.03132481927334677,0.06399798188444025,0.004614530406120405,0.004614530406120405
2024-06-01,0.011833959326300849,-0.011036451386858426,0.03470437003946013,0.017169228812397744,-0.029029561752322335,0.06336801937711782,0.0053352694860968955,0.0053352694860968955
2024-07-01,0.01195002578854583,-0.010924156592210363,0.034824208169302026,0.01804982123776807,-0.026239739582420263,0.0623393820579564,0.006099795449222239,0.006099795449222239
2024-08-01,0.012084826783694278,-0.010760443487226013,0.03493009705461457,0.019162795339187966,-0.022744921551498973,0.061070512229874904,0.007077968555493688,0.007077968555493688
2024-09-01,0.012204313452822715,-0.01059335185943213,0.03500197876507756,0.020131881865641667,-0.01914704700816154,0.059410810739444875,0.007927568412818952,0.007927568412818952
2024-10-01,0.01227633587667187,-0.010490374483282425,0.035043046236626164,0.02072099052788536,-0.016293734075923248,0.05773571513169397,0.008444654651213489,0.008444654651213489
2024-11-01,0.012360583743644517,-0.010446636522725398,0.03516780401001443,0.021938194874885426,-0.014071772719878858,0.057948162469649706,0.009577611131240909,0.009577611131240909
2024-12-01,0.012078526213790857,-0.010817160796685063,0.034974213224266776,0.019039132398673168,-0.01658683060526962,0.05466509540261595,0.00696060618488231,0.00696060618488231
2025-01-01,0.012078570882049862,-0.010943380648090492,0.035100522412190215,0.01993257309006127,-0.015674164678928435,0.05553931085905098,0.007854002208011407,0.007854002208011407
2025-02-01,0.012001841192106101,-0.011159628703518241,0.035163311087730444,0.02004316679627522,-0.015371962163513407,0.05545829575606385,0.00804132560416912,0.00804132560416912
2025-03-01,0.011915293191373372,-0.011408884352854948,0.03523947073560169,0.020295705304657137,-0.01493042582177529,0.055521836431089565,0.008380412113283765,0.008380412113283765
2025-04-01,0.011774248758280686,-0.011746517739753402,0.035295015256314774,0.02016743838525467,-0.015018725028870292,0.055353601799379634,0.008393189626973985,0.008393189626973985
2025-05-01,0.011520389601749108,-0.012234445533799067,0.03527522473729729,0.018958429936876284,-0.01637674276366244,0.054293602637415006,0.007438040335127176,0.007438040335127176
2025-06-01,0.011179526646846672,-0.01283205976916003,0.03519111306285337,0.016885333054489023,-0.018495358421115885,0.052266024530093935,0.005705806407642351,0.005705806407642351
2025-07-01,0.010813413750160995,-0.013471678018638631,0.03509850551896062,0.01462930153292553,-0.02055361105788809,0.049812214123739144,0.003815887782764534,0.003815887782764534
2025-08-01,0.0104833964475716,-0.014125623064841025,0.035092415959984226,0.012940336460053686,-0.022360789207806896,0.04824146212791427,0.002456940012482086,0.002456940012482086
2025-09-01,0.010122886382000314,-0.014860771336797168,0.0351065441007978,0.01092059433502753,-0.024788824520247714,0.04663001319030278,7.977079530272161e-4,7.977079530272161e-4
2025-10-01,0.009684717077724354,-0.01570856865197302,0.035078002807421724,0.007909892558217172,-0.02822399183531508,0.04404377695174942,-0.0017748245195071816,0.0017748245195071816
2025-11-01,0.009178718232465015,-0.016684420840850252,0.035041857305780286,0.0039053033456034796,-0.033137361797253524,0.04094796848846049,-0.005273414886861535,0.005273414886861535
2025-12-01,0.008591772879891485,-0.017783616761721306,0.03496716252150427,-0.0013657357003169783,-0.039542643837700425,0.03681117243706647,-0.009957508580208463,0.009957508580208463
2026-01-01,0.008474262194356616,-0.01845756955028345,0.035406093938996686,-0.0012431518381360769,-0.04089650982119362,0.03841020614492146,-0.009717414032492693,0.009717414032492693
