fecha,exp_inf_12m,exp_inf_24m,infl_gt,d_exp24,d_exp24_lag1,exp12_lag1,shock_inf,dummy_sep2012,alpha,se_alpha,rho,se_rho,gamma_sep2012,se_gamma_sep2012,beta_t,se_beta_t,beta_li_95,beta_ls_95,indice_anclaje,ajustado_tvp,residuo_tvp,residuo_estandarizado
2016-08-01,4.4,4.45,4.74,0.040000000000000036,0.020000000000000462,4.06,0.6800000000000006,0,0.012840968242618721,0.015354434322050942,-0.32296116901880545,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.021763787489891433,0.029985250768854114,-0.037006224084464585,0.08053379906424746,-0.021763787489891433,0.02118112035536865,0.018818879644631387,-0.5529211519152417
2016-09-01,4.43,4.42,4.56,-0.03000000000000025,0.040000000000000036,4.13,0.4299999999999997,0,0.012840968242618708,0.015354434322050945,-0.32296116901880545,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.02308531129315159,0.030339762926146603,-0.0363795313415793,0.08255015392788248,-0.02308531129315159,0.009849205337921656,-0.039849205337921904,-0.8315675940269704
2016-10-01,4.42,4.43,4.76,0.009999999999999787,-0.03000000000000025,4.17,0.5899999999999999,0,0.012840968242618702,0.01535443432205094,-0.32296116901880545,0.06565829273901568,0.6865217740919033,0.1578256393136999,0.02449770927473682,0.03060598315520037,-0.03548891542089545,0.0844843339703691,-0.02449770927473682,0.03698345178527766,-0.026983451785277876,-0.6689278845860431
2016-11-01,4.67,4.6,4.67,0.16999999999999993,0.009999999999999787,4.16,0.5099999999999998,0,0.012840968242618706,0.015354434322050936,-0.32296116901880545,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.025994538248472247,0.03081326785996493,-0.03439835700304459,0.08638743349998909,-0.025994538248472247,0.022868571059151563,0.14713142894084835,0.5199381747889235
2016-12-01,4.68,4.66,4.23,0.0600000000000005,0.16999999999999993,4.21,0.020000000000000462,0,0.012840968242618715,0.01535443432205094,-0.3229611690188055,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.027093417683896583,0.03094822065630581,-0.03356398018806135,0.08775081555585451,-0.027093417683896583,-0.04152056213690026,0.10152056213690075,0.1942180182621177
2017-01-01,4.42,4.4,3.83,-0.2599999999999998,0.0600000000000005,3.89,-0.06000000000000005,0,0.012840968242618721,0.015354434322050935,-0.3229611690188055,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.02818152908612473,0.030969034009813524,-0.03251666220910582,0.08887972038135528,-0.02818152908612473,-0.008227593643677254,-0.25177240635632253,-2.136104816122648
2017-02-01,4.4,4.46,3.96,0.05999999999999961,-0.2599999999999998,4.07,-0.11000000000000032,0,0.012840968242618735,0.015354434322050933,-0.3229611690188055,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.02918952587198954,0.030876612095712984,-0.03132752180022169,0.08970657354420078,-0.02918952587198954,0.09360002434158923,-0.033600024341589624,-0.6008080801094766
2017-03-01,4.22,4.28,4,-0.17999999999999972,0.05999999999999961,4.11,-0.11000000000000032,0,0.01284096824261875,0.015354434322050942,-0.32296116901880545,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.030177921367885305,0.030671064359605683,-0.029936260144451877,0.09029210288022249,-0.030177921367885305,-0.009856273248976847,-0.17014372675102288,-1.4787151958034446
2017-04-01,4.38,4.51,4.09,0.22999999999999954,-0.17999999999999972,3.82,0.27,0,0.012840968242618756,0.015354434322050942,-0.3229611690188055,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.031067059896269476,0.03035078083815948,-0.028419377449191485,0.09055349724173044,-0.031067059896269476,0.07936208483799642,0.15063791516200312,0.7052877402153461
2017-05-01,4.2,4.17,3.93,-0.33999999999999986,0.22999999999999954,3.57,0.3600000000000003,0,0.012840968242618761,0.015354434322050947,-0.3229611690188055,0.06565829273901566,0.6865217740919034,0.1578256393136999,0.031740498279791335,0.02992141195435545,-0.026904391517331566,0.09038538807691424,-0.031740498279791335,-0.05001352125098147,-0.2899864787490184,-2.193131496519391
2017-06-01,4.17,4.26,4.36,0.08999999999999986,-0.33999999999999986,3.67,0.6900000000000004,0,0.012840968242618765,0.015354434322050943,-0.32296116901880545,0.06565829273901566,0.6865217740919034,0.1578256393136999,0.032967583248300375,0.029383661881865652,-0.024623335774058716,0.09055850227065947,-0.032967583248300375,0.14539539815033986,-0.05539539815034,-0.5349286169993847
2017-07-01,4.33,4.48,5.22,0.22000000000000064,0.08999999999999986,3.56,1.6599999999999997,0,0.012840968242618756,0.015354434322050949,-0.32296116901880545,0.06565829273901566,0.6865217740919034,0.1578256393136999,0.034397378208171694,0.02878675735518616,-0.022023629439686672,0.09081838585603005,-0.034397378208171694,0.040874110856491314,0.17912588914350933,1.1070077916641474
2017-08-01,4.48,4.51,4.72,0.02999999999999936,0.22000000000000064,3.31,1.4099999999999997,0,0.01284096824261876,0.015354434322050942,-0.3229611690188054,0.06565829273901566,0.6865217740919034,0.1578256393136999,0.03425021990025647,0.02845799716678711,-0.02152642961878915,0.0900268694193021,-0.03425021990025647,-0.00991767888215702,0.03991767888215638,0.01705777122029616
2017-09-01,4.6,4.75,4.36,0.2400000000000002,0.02999999999999936,3.4,0.9600000000000004,0,0.012840968242618754,0.015354434322050945,-0.3229611690188054,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.03380456679286363,0.028268684212582478,-0.02160103615413403,0.08921016973986129,-0.03380456679286363,0.035604517293203894,0.2043954827067963,1.0576770860805798
2017-10-01,4.5,4.53,4.2,-0.21999999999999975,0.2400000000000002,3.28,0.9200000000000004,0,0.012840968242618753,0.015354434322050942,-0.3229611690188054,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.03231828713418602,0.0280604281446312,-0.02267914142006522,0.08731571568843725,-0.03231828713418602,-0.034936888158443466,-0.18506311184155627,-1.5275822946584687
2017-11-01,4.49,4.63,4.69,0.09999999999999964,-0.21999999999999975,3.37,1.3200000000000003,0,0.012840968242618747,0.015354434322050945,-0.32296116901880534,0.06565829273901565,0.6865217740919034,0.1578256393136999,0.031734949911293775,0.02781591778389727,-0.022783247142072055,0.0862531469646596,-0.031734949911293775,0.12578255930966364,-0.025782559309664,-0.4194172032327765
2017-12-01,4.53,4.56,5.68,-0.07000000000000028,0.09999999999999964,3.65,2.03,0,0.012840968242618747,0.015354434322050936,-0.32296116901880545,0.06565829273901565,0.6865217740919033,0.1578256393136999,0.03133210235092149,0.02767002253013149,-0.02290014525954808,0.08556434996139106,-0.03133210235092149,0.04414901911310893,-0.1141490191131092,-0.8007394620054059
2018-01-01,4.88,4.71,4.71,0.15000000000000036,-0.07000000000000028,3.8,0.9100000000000001,0,0.012840968242618746,0.015354434322050938,-0.3229611690188054,0.06565829273901565,0.6865217740919034,0.1578256393136999,0.032158166261554245,0.027963941545137313,-0.022650152032698226,0.08696648455580672,-0.032158166261554245,0.06471218137194959,0.08528781862805077,0.45283823911000887
2018-02-01,4.67,4.56,4.15,-0.15000000000000036,0.15000000000000036,4.09,0.0600000000000005,0,0.012840968242618753,0.015354434322050938,-0.32296116901880534,0.06565829273901566,0.6865217740919034,0.1578256393136999,0.03257262504558672,0.028230644333188688,-0.022758421107822863,0.08790367119899631,-0.03257262504558672,-0.033648849607466946,-0.11635115039253341,-0.978319107924923
2018-03-01,4.55,4.62,4.14,0.0600000000000005,-0.15000000000000036,3.99,0.14999999999999947,0,0.012840968242618744,0.015354434322050936,-0.32296116901880545,0.06565829273901566,0.6865217740919034,0.1578256393136999,0.033024107059893046,0.028353595536244232,-0.022547919023361278,0.08859613314314738,-0.033024107059893046,0.06623875965442362,-0.006238759654423123,-0.25576626096779326
2018-04-01,4.42,4.46,3.92,-0.16000000000000014,0.0600000000000005,4.19,-0.27000000000000046,0,0.012840968242618739,0.015354434322050938,-0.3229611690188054,0.06565829273901565,0.6865217740919033,0.1578256393136999,0.033480552046944584,0.028338387140734375,-0.02206166612884778,0.08902277022273694,-0.033480552046944584,-0.015576450951184798,-0.14442354904881535,-1.1734887633534994
