fecha,d_inflacion,d_expectativa,d_inflacion_lag1,d_expectativa_lag1,alpha_t,beta_t,rho_t,alpha_se,beta_se,beta_li_95,beta_ls_95
2015-07-01,-0.07000000000000028,-0.10999999999999988,-0.1599999999999997,0.10000000000000009,-0.00773748713759836,0.1831432935745595,-0.26076164601294927,0.016166992552864266,0.07130541110834027,0.0433872558993903,0.3228993312497287
2015-08-01,-0.3599999999999999,-0.25,-0.07000000000000028,-0.10999999999999988,-0.007737487119434612,0.1824616377502134,-0.26076164601294927,0.016166992542357806,0.07092012467991338,0.043460747598493,0.3214625279019338
2015-09-01,-0.08000000000000007,0.08999999999999986,-0.3599999999999999,-0.25,-0.007737487096125427,0.1816761515417594,-0.2607616460129492,0.01616699253217011,0.07047739323480805,0.0435429990772688,0.31980930400624996
2015-10-01,0.3500000000000001,-0.1200000000000001,-0.08000000000000007,0.08999999999999986,-0.007737487074768407,0.18109325769455817,-0.2607616460129492,0.016166992522301388,0.07002237330125535,0.04385192791207865,0.3183345874770377
2015-11-01,0.2799999999999998,0.0900000000000003,0.3500000000000001,-0.1200000000000001,-0.00773748705193045,0.18047621069709768,-0.2607616460129492,0.016166992512760697,0.06950939727163774,0.04424029545760105,0.3167121259365943
2015-12-01,0.56,0.2799999999999998,0.2799999999999998,0.0900000000000003,-0.007737487029157855,0.1798525692511635,-0.26076164601294927,0.01616699250352752,0.06898457843600268,0.044645280027919815,0.3150598584744072
2016-01-01,1.31,0.1499999999999999,0.56,0.2799999999999998,-0.007737487011583974,0.17880930570288678,-0.26076164601294927,0.016166992494612172,0.06842477947493741,0.04469920228191396,0.3129194091238596
2016-02-01,-0.11000000000000032,0.29000000000000004,1.31,0.1499999999999999,-0.007737486996613312,0.17734579627100094,-0.2607616460129492,0.01616699248601353,0.06791281548660635,0.04423912382853851,0.3104524687134634
2016-03-01,-0.009999999999999787,-0.09999999999999964,-0.11000000000000032,0.29000000000000004,-0.007737486983725921,0.1750955654346871,-0.2607616460129492,0.016166992477701102,0.06799039459198414,0.041836840739731346,0.3083542901296429
2016-04-01,-0.16999999999999993,0.20000000000000018,-0.009999999999999787,-0.09999999999999964,-0.007737486970890724,0.17284698968854556,-0.2607616460129492,0.016166992469726884,0.06800824503102813,0.03955327877595535,0.30614070060113574
2016-05-01,0.27000000000000046,-0.03000000000000025,-0.16999999999999993,0.20000000000000018,-0.0077374869617104994,0.17060895026624492,-0.2607616460129492,0.016166992462070845,0.06795972800691474,0.037410330973554035,0.30380756955893584
2016-06-01,0.0699999999999994,0.22999999999999954,0.27000000000000046,-0.03000000000000025,-0.007737486953704029,0.1684284321901368,-0.26076164601294916,0.016166992454750655,0.0678579727728523,0.03542924949144674,0.30142761488882686
2016-07-01,0.1900000000000004,0.020000000000000462,0.0699999999999994,0.22999999999999954,-0.007737486949373445,0.16596180586279136,-0.2607616460129492,0.016166992447743667,0.06771760396750984,0.03323774096712542,0.2986858707584573
2016-08-01,0.1200000000000001,0.040000000000000036,0.1900000000000004,0.020000000000000462,-0.007737486946559453,0.16346457610937146,-0.2607616460129492,0.01616699244106695,0.0675109401016221,0.03114556494775131,0.29578358727099163
2016-09-01,-0.1800000000000006,-0.03000000000000025,0.1200000000000001,0.040000000000000036,-0.007737486944181817,0.16094344615233602,-0.2607616460129492,0.01616699243470835,0.06724988947406428,0.029136084818870783,0.2927508074858013
2016-10-01,0.20000000000000018,0.009999999999999787,-0.1800000000000006,-0.03000000000000025,-0.007737486941183452,0.15844378892064848,-0.2607616460129492,0.016166992428670764,0.06692535410456134,0.027272505223118415,0.28961507261817854
2016-11-01,-0.08999999999999986,0.16999999999999993,0.20000000000000018,0.009999999999999787,-0.007737486938951093,0.15598387901468044,-0.26076164601294927,0.01616699242295815,0.06654369810578245,0.025560627329240665,0.28640713070012025
2016-12-01,-0.4399999999999995,0.0600000000000005,-0.08999999999999986,0.16999999999999993,-0.007737486939691273,0.15335258824171083,-0.2607616460129492,0.016166992417563964,0.06610613612610114,0.023786942277450457,0.2829182342059712
2017-01-01,-0.40000000000000036,-0.2599999999999998,-0.4399999999999995,0.0600000000000005,-0.007737486942940032,0.1507863814643452,-0.2607616460129492,0.01616699241250109,0.0656001790109218,0.022212393223558113,0.2793603697051323
2017-02-01,0.1299999999999999,0.05999999999999961,-0.40000000000000036,-0.2599999999999998,-0.007737486942795277,0.14778974043678555,-0.26076164601294927,0.016166992407770718,0.06509485395355072,0.020206171108931414,0.2753733097646397
2017-03-01,0.040000000000000036,-0.17999999999999972,0.1299999999999999,0.05999999999999961,-0.0077374869438275,0.14492881608980182,-0.2607616460129492,0.01616699240335792,0.06456993438133615,0.018374070218268423,0.2714835619613352
2017-04-01,0.08999999999999986,0.22999999999999954,0.040000000000000036,-0.17999999999999972,-0.007737486941362836,0.14219893943908626,-0.2607616460129492,0.016166992399267797,0.06397333660790377,0.016813503716737094,0.2675843751614354
2017-05-01,-0.1599999999999997,-0.33999999999999986,0.08999999999999986,0.22999999999999954,-0.007737486942587481,0.1394265216083447,-0.26076164601294927,0.016166992395491436,0.06329788007509177,0.015364956363429383,0.26348808685326003
2017-06-01,0.43000000000000016,0.08999999999999986,-0.1599999999999997,-0.33999999999999986,-0.007737486938135321,0.13680138619876375,-0.2607616460129492,0.016166992392045852,0.06254225196612558,0.014220824833128268,0.25938194756439925
2017-07-01,0.8599999999999994,0.22000000000000064,0.43000000000000016,0.08999999999999986,-0.0077374869343003316,0.13420471699268394,-0.2607616460129492,0.016166992388910124,0.06170884911881903,0.013257595192382426,0.2551518387929854
2017-08-01,-0.5,0.02999999999999936,0.8599999999999994,0.22000000000000064,-0.007737486934321779,0.13113001365843285,-0.2607616460129492,0.01616699238609422,0.06085065100882674,0.011864929245316569,0.25039509807154914
2017-09-01,-0.35999999999999943,0.2400000000000002,-0.5,0.02999999999999936,-0.007737486933991124,0.12814260130604485,-0.2607616460129492,0.016166992383598453,0.060152025685330554,0.010246797365668733,0.24603840524642095
2017-10-01,-0.16000000000000014,-0.21999999999999975,-0.35999999999999943,0.2400000000000002,-0.007737486940030762,0.12607338139918192,-0.2607616460129492,0.016166992381431593,0.059445950051669444,0.00956146027114288,0.24258530252722096
2017-11-01,0.4900000000000002,0.09999999999999964,-0.16000000000000014,-0.21999999999999975,-0.007737486943991823,0.1237884502077465,-0.2607616460129492,0.016166992379600592,0.058688529005380984,0.008761047051565468,0.23881585336392752
2017-12-01,0.9899999999999993,-0.07000000000000028,0.4900000000000002,0.09999999999999964,-0.007737486949351499,0.12156802841893279,-0.2607616460129492,0.016166992378083535,0.057836295194354535,0.00821097283877091,0.23492508399909467
2018-01-01,-0.9699999999999998,0.15000000000000036,0.9899999999999993,-0.07000000000000028,-0.007737486952802778,0.11961717569492736,-0.2607616460129492,0.016166992376889518,0.05695532222505656,0.007986795405942826,0.2312475559839119
2018-02-01,-0.5599999999999996,-0.15000000000000036,-0.9699999999999998,0.15000000000000036,-0.007737486956673845,0.11754651855285249,-0.2607616460129492,0.016166992376009274,0.056284928084056794,0.007230086635674163,0.2278629504700308
2018-03-01,-0.010000000000000675,0.0600000000000005,-0.5599999999999996,-0.15000000000000036,-0.007737486960761589,0.11553644980071215,-0.2607616460129492,0.016166992375459658,0.05580666322486516,0.006157399782620546,0.22491549981880377
2018-04-01,-0.21999999999999975,-0.16000000000000014,-0.010000000000000675,0.0600000000000005,-0.0077374869667092856,0.1138266384379283,-0.26076164601294927,0.016166992375225935,0.05530763891205051,0.005425658100363259,0.22222761877549335
2018-05-01,0.16999999999999993,0.020000000000000462,-0.21999999999999975,-0.16000000000000014,-0.00773748696995688,0.11210904340389198,-0.2607616460129492,0.016166992375317015,0.05468594536555376,0.004926560026881549,0.2192915267809024
2018-06-01,-0.2999999999999998,-0.05000000000000071,0.16999999999999993,0.020000000000000462,-0.00773748697341732,0.11040494707634939,-0.2607616460129492,0.016166992375723176,0.05395181122256897,0.00466134017941032,0.21614855397328847
2018-07-01,-1.1800000000000002,-0.0699999999999994,-0.2999999999999998,-0.05000000000000071,-0.007737486975765336,0.10875536656588072,-0.2607616460129492,0.016166992376452603,0.05309445923969656,0.004692138677445598,0.21281859445431583
2018-08-01,0.75,-0.03000000000000025,-1.1800000000000002,-0.0699999999999994,-0.0077374869772628575,0.10703223339082868,-0.2607616460129492,0.01616699237750158,0.052125648351236314,0.004867839951605876,0.20919662683005147
2018-09-01,1.19,-0.009999999999999787,0.75,-0.03000000000000025,-0.007737486980470027,0.10589065840493082,-0.2607616460129492,0.016166992378867855,0.05142661002506848,0.005096354908810136,0.2066849619010515
2018-10-01,-0.20999999999999996,0,1.19,-0.009999999999999787,-0.007737486981893386,0.10513475224531857,-0.2607616460129492,0.016166992380554596,0.05074211923784797,0.005682026039899549,0.2045874784507376
2018-11-01,-1.19,0.14999999999999947,-0.20999999999999996,0,-0.007737486980925521,0.10519914384494651,-0.2607616460129492,0.016166992382561463,0.05031255320086732,0.006588351600991166,0.20380993608890186
2018-12-01,-0.8399999999999999,-0.08999999999999986,-1.19,0.14999999999999947,-0.0077374869835416735,0.10548050246142739,-0.2607616460129492,0.01616699238489054,0.04973308375483663,0.008005449461833583,0.20295555546102118
2019-01-01,1.7899999999999996,-0.3099999999999996,-0.8399999999999999,-0.08999999999999986,-0.0077374869877995375,0.10632504286338963,-0.2607616460129492,0.01616699238754714,0.04939203932097958,0.009518424671283485,0.2031316610554958
2019-02-01,0.3600000000000003,0.17999999999999972,1.7899999999999996,-0.3099999999999996,-0.007737486987345568,0.10602861432211012,-0.2607616460129492,0.01616699239052224,0.04907872446433422,0.00983608196485021,0.20222114667937002
2019-03-01,-0.29000000000000004,0.09999999999999964,0.3600000000000003,0.17999999999999972,-0.007737486985239593,0.10658463457250537,-0.2607616460129492,0.01616699239380072,0.04949924116520701,0.009567904626637203,0.20360136451837355
