fecha,variable,medida,c0_t,c_t,d_t,lambda_t,pi_estrella_t,expectativa,inflacion
2010-02-01,infl_interanual_base,Inflación interanual de la base,3.6022410876405515,0.18438580963360793,0.252024666810576,0.7534867776356037,6.391604061255758,4.25,2.48
2010-03-01,infl_interanual_base,Inflación interanual de la base,3.659889745505647,0.1850938651489229,0.25202466681057656,0.7525401481360774,6.502061185717186,6.26,3.93
2010-04-01,infl_interanual_base,Inflación interanual de la base,3.608567561213122,0.1834807661052882,0.2520246668105739,0.75469676877857494,6.392563846722133,5.81,3.75
2010-05-01,infl_interanual_base,Inflación interanual de la base,3.5671570261272487,0.1822022320918845,0.25202466681057345,0.7564060952184618,6.304925100198875,5.7,3.51
2010-06-01,infl_interanual_base,Inflación interanual de la base,3.5272414371811776,0.18097184836608599,0.2520246668105752,0.7580510474932268,6.220846135152344,5.45,4.07
2010-07-01,infl_interanual_base,Inflación interanual de la base,3.5024999907848833,0.18019892487432576,0.2520246668105761,0.7590844017463199,6.168801555490318,5.11,4.12
2010-08-01,infl_interanual_base,Inflación interanual de la base,3.528624180449032,0.18120412094737592,0.2520246668105708,0.75774051241141,6.225835229863524,5.57,4.1
2010-09-01,infl_interanual_base,Inflación interanual de la base,3.5540386366962835,0.18218420194181673,0.2520246668105708,0.756430200492083,6.281538257518031,5.68,3.76
2010-10-01,infl_interanual_base,Inflación interanual de la base,3.5819759097368684,0.18325312356873016,0.252024666810571,0.7550011137568887,6.342898948746389,5.89,4.51
2010-11-01,infl_interanual_base,Inflación interanual de la base,3.5908181270513198,0.18370537799917094,0.252024666810571,0.75439647559521,6.363652882848571,6.22,5.25
2010-12-01,infl_interanual_base,Inflación interanual de la base,3.5674524926099367,0.18291001804836182,0.25202466681057123,0.7554598261035984,6.313345372683744,6.2,5.39
2011-01-01,infl_interanual_base,Inflación interanual de la base,3.533426132501611,0.18163394257835544,0.252024666810571,0.7571658656123682,6.239039192754566,5.85,4.9
2011-02-01,infl_interanual_base,Inflación interanual de la base,3.522313363796582,0.181418643880439,0.2520246668105709,0.7574537075883843,6.217053704003791,5.81,5.24
2011-03-01,infl_interanual_base,Inflación interanual de la base,3.5189009588923597,0.18152742306723807,0.2520246668105709,0.7573082760721667,6.212223394262821,6.13,4.99
2011-04-01,infl_interanual_base,Inflación interanual de la base,3.4955645051177813,0.18073949443430168,0.252024666810571,0.7583616913359783,6.162453544524358,6.19,5.76114812916453
2011-05-01,infl_interanual_base,Inflación interanual de la base,3.447007865760776,0.17887065241487254,0.25202466681057056,0.7608602256278251,6.056896002101697,5.74,6.3930220625962
2011-06-01,infl_interanual_base,Inflación interanual de la base,3.428754132267536,0.17850127214032416,0.25202466681057045,0.7613540658096574,6.020913623266639,6.16,6.42229936695938
2011-07-01,infl_interanual_base,Inflación interanual de la base,3.3958896108319356,0.17732961935353972,0.25202466681057056,0.762920498196924,5.950959638344974,5.88,7.03967446592064
2011-08-01,infl_interanual_base,Inflación interanual de la base,3.384129865545935,0.17732212842861583,0.2520246668105706,0.7629305131327,5.930274004093915,5.95,7.6258261311642
2011-09-01,infl_interanual_base,Inflación interanual de la base,3.389105716444083,0.17832653340434643,0.2520246668105705,0.761587681449404,5.949465210358952,6.43,7.24931562404949
2011-10-01,infl_interanual_base,Inflación interanual de la base,3.3756008235066046,0.1781204840227205,0.25202466681057045,0.7618631576215223,5.923615159970472,6.51,6.65
2011-11-01,infl_interanual_base,Inflación interanual de la base,3.339422392398187,0.17650268275435693,0.25202466681057045,0.7640260648680288,5.843538426302332,6.06,6.05484387510006
2011-12-01,infl_interanual_base,Inflación interanual de la base,3.312801642497906,0.1754307854624437,0.25202466681057056,0.7654591298961797,5.786102855489237,5.62,6.2
2012-01-01,infl_interanual_base,Inflación interanual de la base,3.3149292705348006,0.17585394729083875,0.25202466681057056,0.7648933868701487,5.794101308288406,5.95,5.44
2012-02-01,infl_interanual_base,Inflación interanual de la base,3.3039803045706004,0.17558075780221688,0.25202466681057056,0.765258625503697,5.772207576103475,6.11,5.17
2012-03-01,infl_interanual_base,Inflación interanual de la base,3.2572519754740075,0.1736358096699149,0.25202466681057056,0.767858909291143,5.671300410450221,5.47,4.55
2012-04-01,infl_interanual_base,Inflación interanual de la base,3.2334203120837692,0.17270758971174296,0.2520246668105705,0.7690998859878129,5.620722435324913,5.54,4.27
2012-05-01,infl_interanual_base,Inflación interanual de la base,3.1951078634361516,0.1712134620816725,0.2520246668105706,0.771097448693122,5.53973489492201,5.28,3.9
2012-06-01,infl_interanual_base,Inflación interanual de la base,3.1611142332824738,0.16987772705576937,0.25202466681057056,0.7728832495967527,5.468132370282818,5.11,3.47
2012-07-01,infl_interanual_base,Inflación interanual de la base,3.1316351269461777,0.16869321530073267,0.2520246668105706,0.7744668736849775,5.406062141810995,4.9,2.86
2012-08-01,infl_interanual_base,Inflación interanual de la base,3.1128340747507792,0.16782695006693032,0.25202466681057056,0.7756250204785469,5.365582608360903,4.55,2.71
2012-09-01,infl_interanual_base,Inflación interanual de la base,3.1223193196213663,0.1676555238592957,0.25202466681057056,0.7758542074584218,5.380342475686771,5.17,3.28
2012-10-01,infl_interanual_base,Inflación interanual de la base,3.086318566682786,0.16642535821880844,0.25202466681057045,0.7774988681656696,5.307056486140682,4.76,3.35
2012-11-01,infl_interanual_base,Inflación interanual de la base,3.0681570279239736,0.16569775687858418,0.25202466681057056,0.7784716293089037,5.26923438708218,4.82,3.11
2012-12-01,infl_interanual_base,Inflación interanual de la base,3.050288997667033,0.16497860069218487,0.2520246668105705,0.7794330997672045,5.232085923708757,4.93,3.45
2013-01-01,infl_interanual_base,Inflación interanual de la base,3.0169539776449135,0.16384629402839432,0.2520246668105705,0.780946928651056,5.16487586711673,4.83,3.86
2013-02-01,infl_interanual_base,Inflación interanual de la base,2.9830797214195273,0.16269800871000348,0.2520246668105705,0.7824821200770813,5.096865360490129,4.61,4.18
2013-03-01,infl_interanual_base,Inflación interanual de la base,2.9714455749750273,0.16228706085931424,0.25202466681057045,0.7830315337174174,5.073425088662543,4.66,4.34
2013-04-01,infl_interanual_base,Inflación interanual de la base,2.975255049380663,0.16243056951533938,0.25202466681057045,0.7828396708983413,5.081174376339685,4.93,4.13
2013-05-01,infl_interanual_base,Inflación interanual de la base,2.9713893856561104,0.1622879780766949,0.25202466681057045,0.783030307450534,5.073337096519985,4.83,4.27
2013-06-01,infl_interanual_base,Inflación interanual de la base,2.973035581867109,0.16234090623638772,0.25202466681057045,0.7829595455452354,5.076606574062453,5.21,4.79
2013-07-01,infl_interanual_base,Inflación interanual de la base,2.9414306029027135,0.16117434804002204,0.25202466681057034,0.7845191667581322,5.012654506968466,4.81,4.74
2013-08-01,infl_interanual_base,Inflación interanual de la base,2.9318753932863375,0.16091494513067647,0.2520246668105704,0.7848659735281355,4.994163212035548,4.89,4.42
2013-09-01,infl_interanual_base,Inflación interanual de la base,2.924036353398223,0.16072541059761783,0.2520246668105704,0.7851193702975856,4.979202620398938,4.91,4.21
2013-10-01,infl_interanual_base,Inflación interanual de la base,2.9118020392808,0.1603690168028023,0.2520246668105704,0.7855958483029443,4.955362047818631,4.71,4.15
2013-11-01,infl_interanual_base,Inflación interanual de la base,2.911218402819699,0.1604339073852358,0.25202466681057034,0.7855090933264709,4.954915985430279,4.7,4.63
2013-12-01,infl_interanual_base,Inflación interanual de la base,2.917158447118668,0.16073133004365855,0.25202466681057034,0.7851114563386915,4.967540633011018,5.19,4.39
2014-01-01,infl_interanual_base,Inflación interanual de la base,2.8880497653747437,0.1596349692642656,0.25202466681057034,0.7865772276425632,4.9088077964035435,4.94,4.14
2014-02-01,infl_interanual_base,Inflación interanual de la base,2.854547032783097,0.1583729278804565,0.25202466681057045,0.7882645043852702,4.841477930008122,4.68,3.5
2014-03-01,infl_interanual_base,Inflación interanual de la base,2.828704312035077,0.1573832643883592,0.25202466681057045,0.7895876275528182,4.78960768602511,4.54,3.25
2014-04-01,infl_interanual_base,Inflación interanual de la base,2.804798793908055,0.15645183604165044,0.25202466681057045,0.7908328936804283,4.741652372952715,4.66,3.27
2014-05-01,infl_interanual_base,Inflación interanual de la base,2.7602656115254054,0.15494460262201598,0.25202466681057034,0.7928479780725934,4.654506873335847,4.28,3.22
2014-06-01,infl_interanual_base,Inflación interanual de la base,2.732167018093826,0.15389895099633477,0.25202466681057034,0.7942459541545351,4.599016389117754,4.36,3.13
2014-07-01,infl_interanual_base,Inflación interanual de la base,2.6986082565958314,0.15270228998034663,0.25202466681057034,0.7958458211058763,4.53339570367203,4.41,3.41
2014-08-01,infl_interanual_base,Inflación interanual de la base,2.6513406096530088,0.1511370856334888,0.2520246668105703,0.7979384092934889,4.442310157752586,4.06,3.7
2014-09-01,infl_interanual_base,Inflación interanual de la base,2.626290022690763,0.15022258463010338,0.25202466681057023,0.7991610445366673,4.393605933256711,4.13,3.45
2014-10-01,infl_interanual_base,Inflación interanual de la base,2.608911763101639,0.1495519045218932,0.25202466681057023,0.8000577052665744,4.35964174883778,4.17,3.64
2014-11-01,infl_interanual_base,Inflación interanual de la base,2.5910983939757846,0.14886833124189927,0.2520246668105702,0.800971603425594,4.324934253068054,4.16,3.38
2014-12-01,infl_interanual_base,Inflación interanual de la base,2.5757213472882348,0.1482609269560337,0.25202466681057023,0.8017836680203922,4.294913246232439,4.21,2.95
2015-01-01,infl_interanual_base,Inflación interanual de la base,2.551714596856597,0.14740299560043324,0.25202466681057023,0.8029306728981362,4.2488047436558265,3.89,2.32
2015-02-01,infl_interanual_base,Inflación interanual de la base,2.5437562279166843,0.14695169041612705,0.2520246668105702,0.80353404197233,4.232372983164243,4.07,2.44
2015-03-01,infl_interanual_base,Inflación interanual de la base,2.5149258549880695,0.1460844801702965,0.25202466681057023,0.8046934521926279,4.178375269158848,4.11,2.43
2015-04-01,infl_interanual_base,Inflación interanual de la base,2.464414046085333,0.14476288915728608,0.25202466681057,0.8064603433645267,4.08548276890987,3.82,2.58
2015-05-01,infl_interanual_base,Inflación interanual de la base,2.417162203395036,0.1435093376960961,0.25202466681057006,0.8081362695689974,3.998839010658116,3.57,2.55
2015-06-01,infl_interanual_base,Inflación interanual de la base,2.388257702908857,0.14266235586905723,0.25202466681057,0.8092686355568266,3.945492319496116,3.67,2.39
2015-07-01,infl_interanual_base,Inflación interanual de la base,2.3574970628356944,0.14177472101529662,0.25202466681056995,0.8104553523031873,3.8889717619725768,3.56,2.32
2015-08-01,infl_interanual_base,Inflación interanual de la base,2.3329763518876785,0.14101517746042364,0.25202466681057,0.8114708183502215,3.8437059333583314,3.31,1.96
2015-09-01,infl_interanual_base,Inflación interanual de la base,2.333645799432869,0.14075758448124043,0.25202466681057,0.8118152053476975,3.8431778458345893,3.4,1.88
2015-10-01,infl_interanual_base,Inflación interanual de la base,2.338769143021452,0.14057497025609142,0.25202466681057,0.8120593500635003,3.85045726961169,3.28,2.23
2015-11-01,infl_interanual_base,Inflación interanual de la base,2.3622177725914875,0.1406882599259824,0.25202466681057,0.8119078882908133,3.8897876747110214,3.37,2.51
2015-12-01,infl_interanual_base,Inflación interanual de la base,2.399170322559179,0.14106019621385177,0.2520246668105701,0.8114106308661821,3.9530573162417606,3.65,3.07
2016-01-01,infl_interanual_base,Inflación interanual de la base,2.4312908129739728,0.14132796120474408,0.25202466681057,0.8110526444741035,4.007749683345447,3.8,4.38
2016-02-01,infl_interanual_base,Inflación interanual de la base,2.461889510869509,0.14155559926953848,0.25202466681057,0.8107483054742816,4.059712066023772,4.09,4.27
2016-03-01,infl_interanual_base,Inflación interanual de la base,2.4873549162956765,0.14159012403174254,0.25202466681056995,0.8107021478529375,4.101938633613426,3.99,4.26
2016-04-01,infl_interanual_base,Inflación interanual de la base,2.5263376992221787,0.14212039841315244,0.2520246668105699,0.8099932015042006,4.16987228164622,4.19,4.09
2016-05-01,infl_interanual_base,Inflación interanual de la base,2.5599582684187188,0.14245447424557375,0.2520246668105699,0.8095465613309254,4.227696256217785,4.16,4.36
2016-06-01,infl_interanual_base,Inflación interanual de la base,2.5975080419152636,0.14292657896637764,0.2520246668105698,0.8089153844727384,4.293055764160266,4.39,4.43
2016-07-01,infl_interanual_base,Inflación interanual de la base,2.6227438503299427,0.14293755039405287,0.2520246668105699,0.8089007163049682,4.334843087339804,4.41,4.62
2016-08-01,infl_interanual_base,Inflación interanual de la base,2.6431263079511957,0.14276385559277097,0.25202466681056984,0.8091329362640693,4.367277234145082,4.45,4.74
2016-09-01,infl_interanual_base,Inflación interanual de la base,2.6598550021460454,0.14244517532455847,0.25202466681056984,0.809558993453487,4.392605335339237,4.42,4.56
2016-10-01,infl_interanual_base,Inflación interanual de la base,2.680306612386892,0.14227806170788576,0.25202466681056984,0.8097824147472884,4.425158802236013,4.43,4.76
2016-11-01,infl_interanual_base,Inflación interanual de la base,2.70208664182999,0.14216297668152736,0.25202466681056984,0.8099362768083108,4.4602699380476265,4.6,4.67
2016-12-01,infl_interanual_base,Inflación interanual de la base,2.7131986301024678,0.14161174383371078,0.2520246668105698,0.8106732434211884,4.474540816320003,4.66,4.23
2017-01-01,infl_interanual_base,Inflación interanual de la base,2.7114618067487255,0.14054513768694873,0.25202466681056984,0.812099234492597,4.463824529674125,4.4,3.83
2017-02-01,infl_interanual_base,Inflación interanual de la base,2.7179135558625376,0.13977603405138583,0.25202466681056984,0.813127481817657,4.468787714346982,4.46,3.96
2017-03-01,infl_interanual_base,Inflación interanual de la base,2.7144012757603226,0.13867915540681836,0.2520246668105698,0.8145939454774817,4.454978341795511,4.28,4
2017-04-01,infl_interanual_base,Inflación interanual de la base,2.7218475411685894,0.13795500317819043,0.2520246668105698,0.8155620953568902,4.461896443874974,4.51,4.09
2017-05-01,infl_interanual_base,Inflación interanual de la base,2.7132363007314098,0.13667917995325018,0.2520246668105698,0.8172677976285145,4.4384972592541825,4.17,3.93
2017-06-01,infl_interanual_base,Inflación interanual de la base,2.7289542269648432,0.13625801522260483,0.2520246668105698,0.817830870649719,4.46113612744382,4.26,4.36
2017-07-01,infl_interanual_base,Inflación interanual de la base,2.7503134315296616,0.13602727031171996,0.2520246668105698,0.8181393633240709,4.494357607075676,4.48,5.22
2017-08-01,infl_interanual_base,Inflación interanual de la base,2.7652582049466954,0.13555631782033117,0.25202466681056973,0.8187689997178015,4.51530428603707,4.51,4.72
2017-09-01,infl_interanual_base,Inflación interanual de la base,2.789565818555249,0.13550514382328407,0.25202466681056973,0.818837416408535,4.554614848180951,4.75,4.36
2017-10-01,infl_interanual_base,Inflación interanual de la base,2.795111772892276,0.13469337158840022,0.25202466681056973,0.8199227091967642,4.557629194890022,4.53,4.2
2017-11-01,infl_interanual_base,Inflación interanual de la base,2.805698219988344,0.13407035569718923,0.25202466681056973,0.8207556456099938,4.570248365552312,4.63,4.69
2017-12-01,infl_interanual_base,Inflación interanual de la base,2.8041107294931487,0.13300818015304758,0.25202466681056973,0.8221757132205291,4.559773177555797,4.56,5.68
2018-01-01,infl_interanual_base,Inflación interanual de la base,2.806066745877029,0.13208874543132115,0.25202466681056973,0.823404944561362,4.556141993757977,4.71,4.71
2018-02-01,infl_interanual_base,Inflación interanual de la base,2.8075709087685388,0.13114726682895816,0.25202466681056973,0.8246636473027324,4.551626396208444,4.56,4.15
2018-03-01,infl_interanual_base,Inflación interanual de la base,2.8144026310881975,0.13042131006442484,0.2520246668105698,0.8256342097428571,4.5573383472533955,4.62,4.14
2018-04-01,infl_interanual_base,Inflación interanual de la base,2.8095103744435685,0.12927746020124278,0.2520246668105698,0.8271634712203774,4.541005387450571,4.46,3.92
2018-05-01,infl_interanual_base,Inflación interanual de la base,2.809615935667371,0.1283113248275358,0.2520246668105698,0.8284551386468784,4.534095732128607,4.48,4.09
2018-06-01,infl_interanual_base,Inflación interanual de la base,2.8053041279044524,0.12719646176934463,0.2520246668105698,0.829945646433328,4.519007100688004,4.43,3.79
2018-07-01,infl_interanual_base,Inflación interanual de la base,2.803498526610077,0.1261696391556042,0.2520246668105698,0.8313184492092724,4.508640807746556,4.36,2.61
2018-08-01,infl_interanual_base,Inflación interanual de la base,2.805578368144722,0.12526929652667756,0.25202466681056973,0.8325221555201311,4.505461972362693,4.33,3.36
2018-09-01,infl_interanual_base,Inflación interanual de la base,2.797612142582208,0.12414374857362719,0.25202466681056973,0.8340269483964562,4.484563160272116,4.32,4.55
2018-10-01,infl_interanual_base,Inflación interanual de la base,2.788220291930414,0.12297705849940366,0.2520246668105698,0.8355867459224637,4.461164782116009,4.32,4.34
2018-11-01,infl_interanual_base,Inflación interanual de la base,2.7906945969387547,0.12227409662808195,0.25202466681056973,0.8365265655129364,4.460107210712112,4.47,3.15
2018-12-01,infl_interanual_base,Inflación interanual de la base,2.7870695091028446,0.12134377248124578,0.2520246668105698,0.8377703553888259,4.447700505146999,4.38,2.31
2019-01-01,infl_interanual_base,Inflación interanual de la base,2.774874475680118,0.1201815857405697,0.25202466681056973,0.8393241322168938,4.420041593208375,4.07,4.1
2019-02-01,infl_interanual_base,Inflación interanual de la base,2.771474936006301,0.11919390657184739,0.25202466681056973,0.8406446024582195,4.407692114754333,4.25,4.46
2019-03-01,infl_interanual_base,Inflación interanual de la base,2.7717326681286525,0.11833501770623144,0.25202466681056973,0.8417928874717822,4.402088938669005,4.35,4.17
2019-04-01,infl_interanual_base,Inflación interanual de la base,2.7740895868733064,0.11755654215828555,0.25202466681056973,0.8428336645046642,4.4003916544680814,4.3,4.75
2019-05-01,infl_interanual_base,Inflación interanual de la base,2.7826190640927027,0.11699914349679867,0.25202466681056973,0.8435788744557866,4.410022294895476,4.39,4.54
2019-06-01,infl_interanual_base,Inflación interanual de la base,2.7944148031102354,0.11657500080465809,0.25202466681056973,0.8441459288402301,4.425741735921882,4.36,4.8
2019-07-01,infl_interanual_base,Inflación interanual de la base,2.8133451163136063,0.11642906378623967,0.2520246668105698,0.8443410382401566,4.454693587173288,4.6,4.37
2019-08-01,infl_interanual_base,Inflación interanual de la base,2.8191407636286305,0.11574162193239312,0.25202466681056973,0.8452601084599127,4.459016837339282,4.53,3.01
2019-09-01,infl_interanual_base,Inflación interanual de la base,2.8202765273410404,0.11487927654744792,0.25202466681056973,0.8464130146410137,4.454737156791224,4.34,1.8
2019-10-01,infl_interanual_base,Inflación interanual de la base,2.818126266672645,0.1139319780395184,0.2520246668105697,0.8476794982613894,4.444690167924453,4.22,2.17
2019-11-01,infl_interanual_base,Inflación interanual de la base,2.8054850924338512,0.11282248810791506,0.2520246668105697,0.8491628224866314,4.417023578118108,4.25,2.92
2019-12-01,infl_interanual_base,Inflación interanual de la base,2.778978193629804,0.11145456731529706,0.2520246668105697,0.8509916539091666,4.36588771744695,4.1,3.41
2020-01-01,infl_interanual_base,Inflación interanual de la base,2.7601636479937053,0.11027956958116679,0.2520246668105697,0.8525625582986469,4.3283393202675775,4.11,1.78
2020-02-01,infl_interanual_base,Inflación interanual de la base,2.7474106957243474,0.10928210654667529,0.2520246668105696,0.8538961090057782,4.301612387790479,3.85,1.24
2020-03-01,infl_interanual_base,Inflación interanual de la base,2.747668810409316,0.10848356192521728,0.2520246668105696,0.8549637172356551,4.296644513466439,3.99,1.77
2020-04-01,infl_interanual_base,Inflación interanual de la base,2.733921613340413,0.10753585587404416,0.25202466681056956,0.8562307457179075,4.268821192598166,3.97,1.88
2020-05-01,infl_interanual_base,Inflación interanual de la base,2.7160841877331974,0.10652596807683844,0.2520246668105696,0.8575809076181662,4.234292425024773,3.96,1.8
2020-06-01,infl_interanual_base,Inflación interanual de la base,2.693856340381595,0.10544518682147075,0.25202466681056956,0.8590258499944865,4.192575796807667,3.77,2.39
2020-07-01,infl_interanual_base,Inflación interanual de la base,2.6830020154246514,0.10454024228203798,0.2520246668105696,0.8602357087950087,4.169809905208927,3.9,2.88
2020-08-01,infl_interanual_base,Inflación interanual de la base,2.6704149271028315,0.10359972812224247,0.25202466681056956,0.8614931221321371,4.1441899819040975,3.92,4.19
2020-09-01,infl_interanual_base,Inflación interanual de la base,2.6610541043718134,0.10273901980292949,0.2520246668105696,0.8626438396506452,4.1241542814063905,3.99,4.97
2020-10-01,infl_interanual_base,Inflación interanual de la base,2.6608050343657137,0.10220622401969297,0.2520246668105696,0.8633561569686036,4.120365927361715,4.15,5.34
2020-11-01,infl_interanual_base,Inflación interanual de la base,2.6630357141152863,0.10177928200316959,0.2520246668105696,0.8639269538887411,4.121095616766138,4.27,5.46
2020-12-01,infl_interanual_base,Inflación interanual de la base,2.6634779479209905,0.1012703125487276,0.2520246668105696,0.8646074167754939,4.1185360603544305,4.26,4.82
2021-01-01,infl_interanual_base,Inflación interanual de la base,2.6672361557393005,0.10091684862248973,0.2520246668105696,0.8650799777150782,4.122094400051662,4.12,5.24
2021-02-01,infl_interanual_base,Inflación interanual de la base,2.6819202884300255,0.10101570628848461,0.2520246668105696,0.8649478107015307,4.145421409488737,4.39,6
2021-03-01,infl_interanual_base,Inflación interanual de la base,2.6823038440175684,0.10047094782009865,0.2520246668105696,0.8656761214414892,4.142526142873306,4.34,5.84
2021-04-01,infl_interanual_base,Inflación interanual de la base,2.6879342067250573,0.10019657797923485,0.25202466681056956,0.8660429381380959,4.149463354741942,4.39,5.2
2021-05-01,infl_interanual_base,Inflación interanual de la base,2.6912088321148877,0.09980404506436916,0.2520246668105696,0.8665677320683876,4.152002536088321,4.41,5.17
2021-06-01,infl_interanual_base,Inflación interanual de la base,2.6849689550499987,0.09898656834883657,0.2520246668105696,0.8676606514191458,4.1371578377161695,4.23,3.91
2021-07-01,infl_interanual_base,Inflación interanual de la base,2.6866890713957665,0.09852255574333195,0.2520246668105696,0.868281009584603,4.136850537403005,4.12,3.82
2021-08-01,infl_interanual_base,Inflación interanual de la base,2.690240006322947,0.0981200274247635,0.2520246668105696,0.8688191667947506,4.139752314797854,4.14,3.62
2021-09-01,infl_interanual_base,Inflación interanual de la base,2.690063446156328,0.09759520021624905,0.2520246668105696,0.8695208305866253,4.136140250562134,4.2,3.67
2021-10-01,infl_interanual_base,Inflación interanual de la base,2.6783519959303175,0.09671172856823305,0.2520246668105696,0.870701981366356,4.11254671215377,3.89,2.96
2021-11-01,infl_interanual_base,Inflación interanual de la base,2.6871915097106265,0.09647605601172045,0.2520246668105696,0.8710170620194941,4.124627000894798,4.08,2.89
2021-12-01,infl_interanual_base,Inflación interanual de la base,2.683110681194052,0.09591190430966648,0.2520246668105696,0.8717713003974477,4.114800128882553,4.02,3.07
2022-01-01,infl_interanual_base,Inflación interanual de la base,2.675827527665419,0.0952682639208637,0.2520246668105697,0.8726318105777209,4.099584106947074,4.09,2.87
2022-02-01,infl_interanual_base,Inflación interanual de la base,2.6574881601075697,0.09433309109405846,0.2520246668105696,0.8738820828598529,4.065661594312658,3.92,2.98
2022-03-01,infl_interanual_base,Inflación interanual de la base,2.6431212397024355,0.09349584067799273,0.2520246668105696,0.8750014385109218,4.038508876053507,3.8,4.17
2022-04-01,infl_interanual_base,Inflación interanual de la base,2.639924171159504,0.092944484728151755,0.2520246668105696,0.8757385697041257,4.030228770692103,3.94,4.62
2022-05-01,infl_interanual_base,Inflación interanual de la base,2.64133010862075,0.0925579904381751,0.2520246668105696,0.8762552903402576,4.029997280104306,4.01,5.82
2022-06-01,infl_interanual_base,Inflación interanual de la base,2.648024343988748,0.09238134179275707,0.2520246668105696,0.8764914594190758,4.039122351239696,4.16,7.55
2022-07-01,infl_interanual_base,Inflación interanual de la base,2.6584158068191317,0.09238950985381365,0.2520246668105697,0.8764805391912365,4.055023327522746,4.51,8.36
2022-08-01,infl_interanual_base,Inflación interanual de la base,2.65805037274056,0.09170012681173764,0.2520246668105696,0.8774022046680062,4.050206905440866,4.55,8.87
2022-09-01,infl_interanual_base,Inflación interanual de la base,2.65883523986906,0.09109333994255812,0.2520246668105696,0.8782134438122065,4.0476604126820765,4.61,9.03
2022-10-01,infl_interanual_base,Inflación interanual de la base,2.6599811864478875,0.09051406167185243,0.2520246668105696,0.8789879055424291,4.0458370731222155,4.67,9.7
2022-11-01,infl_interanual_base,Inflación interanual de la base,2.657985930213675,0.08969115618664383,0.2520246668105696,0.8800880828460036,4.037748472575582,4.8,9.17
2022-12-01,infl_interanual_base,Inflación interanual de la base,2.646309878324943,0.08806171265496461,0.2520246668105697,0.8822665551289479,4.010085253554382,4.71,9.24
2023-01-01,infl_interanual_base,Inflación interanual de la base,2.6299035749213315,0.08605970962430805,0.2520246668105697,0.8849431180339301,3.973170418242273,4.62,9.69
2023-02-01,infl_interanual_base,Inflación interanual de la base,2.6126959051676257,0.08399410834664338,0.2520246668105697,0.8877047081372519,3.9348942521473287,4.49,9.92
2023-03-01,infl_interanual_base,Inflación interanual de la base,2.605769721713454,0.08278420749839677,0.2520246668105697,0.8893222759828217,3.9173248425502534,4.43,8.71
2023-04-01,infl_interanual_base,Inflación interanual de la base,2.6119386868325947,0.08269004965843425,0.2520246668105697,0.8894481595992787,3.926043084809801,4.39,8.32
2023-05-01,infl_interanual_base,Inflación interanual de la base,2.624079640391234,0.08304265686206035,0.2520246668105697,0.8889767440485512,3.9463839480484584,4.3,6.54
2023-06-01,infl_interanual_base,Inflación interanual de la base,2.64858276946661,0.08427866998183929,0.2520246668105697,0.8873242655978134,3.990652531935642,4.24,4.93
2023-07-01,infl_interanual_base,Inflación interanual de la base,2.6775132158433155,0.08576337433063916,0.2520246668105697,0.8853393012775744,4.043287319150126,4.21,4.53
2023-08-01,infl_interanual_base,Inflación interanual de la base,2.702258997313796,0.08707088440777368,0.25202466681056973,0.8835912355070641,4.088728714559679,4.17,4.47
2023-09-01,infl_interanual_base,Inflación interanual de la base,2.7257535120998626,0.08832971004756082,0.2520246668105697,0.881908258029158,4.132148257297899,4.15,4.69
2023-10-01,infl_interanual_base,Inflación interanual de la base,2.7514407572423587,0.0896727207082274,0.2520246668105697,0.8801127300203132,4.179598721129066,4.32,4.98
2023-11-01,infl_interanual_base,Inflación interanual de la base,2.766730511145544,0.09059689587591989,0.2520246668105697,0.8788771609758746,4.2087332867994,4.43,4.3
2023-12-01,infl_interanual_base,Inflación interanual de la base,2.7694577049537927,0.09098373055390076,0.2520246668105696,0.8783599852605588,4.215362409266847,4.32,4.18
2024-01-01,infl_interanual_base,Inflación interanual de la base,2.767821576350678,0.09120941615129224,0.2520246668105696,0.8780582565973566,4.21431975159873,4.29,3.82
2024-02-01,infl_interanual_base,Inflación interanual de la base,2.760871557146049,0.0912443225752911,0.2520246668105696,0.8780115887161445,4.203961001573889,4.28,3.3
2024-03-01,infl_interanual_base,Inflación interanual de la base,2.7448177271783893,0.09098053351543832,0.2520246668105697,0.8783642595171025,4.177837828458304,4.14,3.24
2024-04-01,infl_interanual_base,Inflación interanual de la base,2.7271057729778727,0.09066974713722914,0.2520246668105697,0.87877976302961,4.14891616752713,4.02,3.36
2024-05-01,infl_interanual_base,Inflación interanual de la base,2.7139012404409737,0.09048439475838203,0.2520246668105697,0.8790275684994198,4.1276633361930095,3.99,3.76
2024-06-01,infl_interanual_base,Inflación interanual de la base,2.7048792550532315,0.09041974652743247,0.2520246668105697,0.8791139994658982,4.113537030054336,4.02,3.62
2024-07-01,infl_interanual_base,Inflación interanual de la base,2.6989570013837856,0.09045520289402659,0.2520246668105697,0.8790665963430666,4.1047518958411615,4.07,3.78
2024-08-01,infl_interanual_base,Inflación interanual de la base,2.6899329708573103,0.09039421837417788,0.2520246668105697,0.8791481291385248,4.090648150096354,4.02,3.07
2024-09-01,infl_interanual_base,Inflación interanual de la base,2.684714208842102,0.09045677714897557,0.2520246668105697,0.8790644916547445,4.083100293031002,3.97,2.11
2024-10-01,infl_interanual_base,Inflación interanual de la base,2.680061261870111,0.09053425544672854,0.2520246668105697,0.8789609076268828,4.0765041196878,3.96,1.16
