fecha,inflacion,expectativa,meta_inflacion,a0_t,a_t,b_t,c0_t,c_t,d_t,lambda_t,lambda_se,pi_estrella_t,pi_estrella_se,codigo,medida,lambda_li_95,lambda_ls_95,pi_estrella_li_95,pi_estrella_ls_95,brecha_ancla_meta,lambda_fuera_0_1
2026-03-01,4.126584356253815,3.61,4,1.7134772276076828,0.7423386746519056,-0.16420184204924632,3.706474201431529,0.012612100373257225,-0.02663886314920209,0.9877151539592318,0.00579843595430127,3.655203528637534,0.06975689172279666,M3AA,3 meses SA anualizada,0.9763504283221391,0.9990798795963245,3.518482533187392,3.7919245240876758,-0.34479647136246605,FALSE
2026-04-01,8.892459450503054,3.71,4,1.7134772276076826,0.7423386746519055,-0.16420184204924632,3.7372714379879137,0.012612100377927832,-0.026638863149202087,0.9877151539546823,0.005798436028440489,3.6855747552206366,0.0691735862530375,M3AA,3 meses SA anualizada,0.9763504281722796,0.9990798797370851,3.549997017483208,3.821152492958065,-0.3144252447793634,FALSE
2026-05-01,7.606955487500144,3.74,4,1.7134772276076826,0.7423386746519055,-0.16420184204924626,3.7270117237082414,0.012612100373838451,-0.026638863149202087,0.9877151539586657,0.005798436101615378,3.675456960827653,0.07302815920938086,M3AA,3 meses SA anualizada,0.9763504280328428,0.9990798798844887,3.5323243989200095,3.8185895227352966,-0.32454303917234695,FALSE
2026-06-01,1.7480426540753768,3.71,4,1.7134772276076828,0.7423386746519054,-0.16420184204924626,3.7175661635030286,0.0126121003701234,-0.02663886314920209,0.9877151539622844,0.00579843618325146,3.666142058533575,0.0801298853271352,M3AA,3 meses SA anualizada,0.9763504278764576,0.9990798800481111,3.5090903692070654,3.823193747860085,-0.3338579414664249,FALSE
2011-02-01,3.78,5.81,5,0.004481081993310293,0.9731263172336754,0.020657645215196425,4.752538649023725,0.6446779455827116,-0.1974666369128325,0.4616318102650907,0.11070114388415188,8.597387615850389,1.240541211923979,SUBY,Inflación subyacente,0.2446615552047666,0.6786020653254148,6.165971519141721,11.028803712559057,3.597387615850389,FALSE
2011-03-01,3.84,6.13,5,0.004481081993310294,0.9731263172336753,0.020657645215196432,4.758983722530673,0.6657445172322063,-0.19746663691283572,0.44403919348555,0.1021918437426038,8.950133060834638,1.2056927758608007,SUBY,Inflación subyacente,0.24374686023630168,0.6443315267347983,6.587018643727346,11.31324747794193,3.950133060834638,FALSE
2011-04-01,4.15,6.19,5,0.004481081993313159,0.9731263172336706,0.020657645215194934,4.763153461320049,0.6786387824912408,-0.19746663691294764,0.43327123982279614,0.09937368979619086,9.180604743415577,1.23190014692097,SUBY,Inflación subyacente,0.23850238681140662,0.6280400928341856,6.766124822900875,11.59508466393028,4.180604743415577,FALSE
2011-05-01,4.56,5.74,5,0.004481081993396944,0.9731263172336732,0.020657645215180764,4.727327796998947,0.545601613775821,-0.19746663691309863,0.5443700918613437,0.09185272701098478,7.252004064042884,0.5315978651725088,SUBY,Inflación subyacente,0.36434205503802414,0.7243981286846632,6.210091394046388,8.293916734039382,2.2520040640428842,FALSE
2011-06-01,4.7,6.16,5,0.004481081993505876,0.9731263172336714,0.020657645215152343,4.728833115158644,0.5597702932179413,-0.1974666369130913,0.5325378795847255,0.08458670914269908,7.415493536872554,0.470490463850295,SUBY,Inflación subyacente,0.36675097609427043,0.6983247830751806,6.493349172656432,8.337637901088677,2.415493536872554,FALSE
2011-07-01,5.18,5.88,5,0.004481081993086422,0.97312631723364,0.020657645215258924,4.714933356244357,0.5071912787894312,-0.1974666369130933,0.5764464218419467,0.08095659141481198,6.830510897941806,0.308107474747431,SUBY,Inflación subyacente,0.4177744183577907,0.7351184253261027,6.226631344069257,7.434390451814354,1.8305108979418057,FALSE
2011-08-01,5.4,5.95,5,0.0044810819928759755,0.9731263172336394,0.02065764521529445,4.70401676115397,0.467934665587128,-0.1974666369130924,0.6092294756592129,0.07397086256735567,6.447992611761978,0.16982564704548328,SUBY,Inflación subyacente,0.4642492491218338,0.7542097021965921,6.11514045990162,6.780844763622336,1.4479926117619781,FALSE
2011-09-01,5.38,6.43,5,0.00448108199296931,0.9731263172336387,0.020657645215287346,4.7145556520494,0.5342809082459467,-0.19746663691309152,0.5538239715611191,0.07120877122311568,7.108952210905689,0.24306032544980635,SUBY,Inflación subyacente,0.41425734458046015,0.693390598541778,6.632562726953484,7.585341694857894,2.108952210905689,FALSE
2011-10-01,5.27,6.51,5,0.004481081992983099,0.9731263172336386,0.020657645215287346,4.718390468410687,0.5662286005123778,-0.1974666369130912,0.527144570831602,0.07074863941080178,7.474819634308963,0.29499326553699795,SUBY,Inflación subyacente,0.38847978563121954,0.6658093560319845,6.896643458174586,8.05299581044334,2.474819634308963,FALSE
2011-11-01,5.46,6.06,5,0.004481081992882518,0.9731263172336366,0.02065764521530511,4.7030721911403255,0.5002659085870579,-0.19746663691309418,0.5822297731177921,0.0714821461779697,6.745650140716719,0.19665666997904022,SUBY,Inflación subyacente,0.44212734107134405,0.7223322051642402,6.3602101502382205,7.131090131195217,1.7456501407167186,FALSE
2011-12-01,5.27,5.62,5,0.0044810819929098945,0.9731263172336372,0.020657645215301557,4.680054112266329,0.3957467083137108,-0.19746663691309418,0.6695133742231918,0.06906018358843352,5.837517498713613,0.07362167962851665,SUBY,Inflación subyacente,0.534157901624138,0.8048688468222456,5.693221658160374,5.981813339266852,0.8375174987136127,FALSE
2012-01-01,4.64,5.95,4.5,0.004481081992900739,0.9731263172336381,0.020657645215298004,4.687894207226052,0.45131979593525845,-0.1974666369130944,0.6231044924151714,0.0717986148430558,6.282803799159024,0.1393228166810163,SUBY,Inflación subyacente,0.4823817931829191,0.7638271916474237,6.009736096239555,6.555871502078492,1.7828037991590238,FALSE
2012-02-01,4.4,6.11,4.5,0.004481081992836105,0.9731263172336361,0.020657645215312215,4.7041394256218005,0.5489812682465482,-0.19746663691309485,0.5415477547986248,0.08028028026093852,7.254040959003787,0.3978841042039529,SUBY,Inflación subyacente,0.38420129681840354,0.6988942127788461,6.4742024447430575,8.033879473264516,2.7540409590037873,FALSE
2012-03-01,4.25,5.47,4.5,0.004481081992831675,0.9731263172336361,0.020657645215312215,4.677620449439883,0.45810173250108893,-0.19746663691309374,0.6174409220435461,0.08384052315304784,6.326538386562799,0.27480223954020216,SUBY,Inflación subyacente,0.4531165162185758,0.7817653278685164,5.787935894193054,6.865140878932544,1.8265383865627989,FALSE
2012-04-01,4.11,5.54,4.5,0.004481081992825792,0.9731263172336362,0.020657645215312215,4.672470722691723,0.45656292581552776,-0.19746663691309352,0.618725973867226,0.08680824672371514,6.306447994125959,0.2984124384949061,SUBY,Inflación subyacente,0.4485849367276773,0.7888670110067748,5.721570362137169,6.891325626114749,1.8064479941259588,FALSE
2012-05-01,3.98,5.28,4.5,0.00448108199283024,0.9731263172336362,0.020657645215311327,4.65803247227423,0.41751445551375715,-0.19746663691309418,0.651335208311062,0.08910596188873969,5.972202634162912,0.2638774018695729,SUBY,Inflación subyacente,0.4766907322013335,0.8259796844207904,5.455012430164547,6.489392838161277,1.4722026341629117,FALSE
2012-06-01,3.85,5.11,4.5,0.004481081992838674,0.9731263172336363,0.020657645215309106,4.643660211943425,0.37872369331141137,-0.19746663691309374,0.6837292316655188,0.09164284059956633,5.671694941901766,0.2357088786430061,SUBY,Inflación subyacente,0.5041125646494238,0.8633458986816138,5.209714028925152,6.13367585487838,1.171694941901766,FALSE
2012-07-01,3.56,4.9,4.5,0.004481081992836722,0.9731263172336363,0.020657645215309772,4.627191043016902,0.33200298712884396,-0.19746663691309352,0.7227455221761312,0.094406086517869,5.346488028896891,0.2053629548912127,SUBY,Inflación subyacente,0.5377129926797356,0.9077780516725268,4.9439840335513905,5.7489920242423915,0.846488028896891,FALSE
2012-08-01,3.53,4.55,4.5,0.004481081992837789,0.9731263172336363,0.020657645215309585,4.606061919992209,0.2682352042306977,-0.19746663691309396,0.7759977639776491,0.10066441340569061,4.9568511761337755,0.18817256613067537,SUBY,Inflación subyacente,0.5786991391776445,0.9732963887776537,4.58803972363917,5.325662628628381,0.45685117613377546,FALSE
2012-09-01,3.66,5.17,4.5,0.004481081992838128,0.9731263172336364,0.020657645215309495,4.6403023777137475,0.3917635411815273,-0.19746663691309263,0.6728397024977324,0.1023622767488992,5.759320526751145,0.3531674448162393,SUBY,Inflación subyacente,0.4722133266943682,0.8734660783010966,5.067125054399279,6.451515999103011,1.2593205267511447,FALSE
2012-10-01,3.74,4.76,4.5,0.0044810819928382175,0.9731263172336364,0.02065764521530944,4.616809070207091,0.3216442711548842,-0.19746663691309307,0.7313960479232727,0.09800705046901323,5.271398916845734,0.22500760007574389,SUBY,Inflación subyacente,0.5393057587730075,0.923486337073538,4.830392124449484,5.712405709241984,0.771398916845734,FALSE
