fecha_inicio,fecha_fin,theta1,se_theta1,p_theta1,theta2,se_theta2,p_theta2,anclaje,se_anclaje,wald_anclaje_perfecto,p_anclaje_perfecto,r2_ajustado,rmse,n,theta1_ic_inf,theta1_ic_sup,theta2_ic_inf,theta2_ic_sup,anclaje_ic_inf,anclaje_ic_sup,restricciones_validas
2011-01-01,2015-12-01,-0.06256032071388917,0.03629988703760877,0.09013837474500169,0.8849245163570436,0.0635026574527137,3.6494859263521916e-20,0.17763580435684556,0.049654360362307366,274.62781299211895,2.3191461602994455e-60,0.8566925333807524,0.28962405933215724,60,-0.13370809930760236,0.008587457879824026,0.7604593077497248,1.0093897249643624,0.08031325804672312,0.274958350666968,FALSE
2011-02-01,2016-01-01,-0.06428413711013886,0.03713601880468962,0.0887606899705826,0.873505273655564,0.06240143262372684,2.980755436587723e-20,0.19077886345457484,0.05083150380776243,257.52575045277996,1.1994822211175297e-56,0.8493388029868778,0.2941594908803761,60,-0.13707073396733052,0.0085024597470527985,0.7511984657130594,0.9958120815980686,0.09114911599136047,0.29040861091778924,FALSE
2011-03-01,2016-02-01,-0.05954165956087439,0.03731306671029552,0.11598360630264126,0.8672285228779355,0.06575355134133466,4.1815684687882144e-19,0.19231313668293892,0.052500444913672416,237.50655292021716,2.6675177959869158e-52,0.8408145491461763,0.29960586844316883,60,-0.13267527031305362,0.013591951191304831,0.7383515622489196,0.9961054835069514,0.08941226465214099,0.2952140087137369,FALSE
2011-04-01,2016-03-01,-0.05704332646177267,0.037581563713005126,0.13448348880765504,0.8569909298487427,0.0638405367462128,1.9259568979991643e-19,0.20005239661302998,0.05125039800317789,245.50422065767964,4.891429992977801e-54,0.8502778189675922,0.2852148538960933,60,-0.13070319133926273,0.016616538415717377,0.7318634778261657,0.9821183818713197,0.09960161652680131,0.30050317669925863,FALSE
2011-05-01,2016-04-01,-0.05340643016828471,0.0389560139009108,0.17567489896438546,0.8501821471233117,0.06702662294540772,2.2671750608569288e-18,0.20322428304497286,0.05256265217610066,230.12673243824054,1.0681075423811378e-50,0.842988287737907,0.2860370422310536,60,-0.1297602174140699,0.022947357077500466,0.7188099661503127,0.9815543280963108,0.10020148477981557,0.3062470813101302,FALSE
2011-06-01,2016-05-01,-0.05374228685473622,0.03881033815296678,0.171435478721826,0.8538893689990228,0.06888942535536036,6.059225761459721e-18,0.19985291785571335,0.054467398813105666,215.99901100588215,1.248563721372224e-47,0.8409653287841027,0.2855413298677947,60,-0.1298105496345511,0.022325975925078657,0.7188660953025166,0.988912642695529,0.09309681618202625,0.30660901952940045,FALSE
2011-07-01,2016-06-01,-0.05732822370525007,0.038111930865530795,0.13795444909497923,0.8479192871929141,0.06817228136871303,5.234899508864845e-18,0.20940893651233605,0.053596245659709676,217.70450659976314,5.321904158439868e-48,0.8380464619711115,0.2826944521718292,60,-0.13202760820169043,0.017371160791190284,0.7143016157102365,0.9815369586755917,0.10436029501930509,0.314457578005367,FALSE
2011-08-01,2016-07-01,-0.055608020539305254,0.03826133040039901,0.1515095403684325,0.8553971362219204,0.07137389536998216,2.490020349434265e-17,0.20021088431738487,0.05879283835003471,185.91828911461653,4.2496824200390804e-41,0.835557762544298,0.2820246542478272,60,-0.1306002281240873,0.019384187045476807,0.7155043012967554,0.9952899711470854,0.08497692115131684,0.3154448474834529,FALSE
2011-09-01,2016-08-01,-0.05988488627159294,0.03657678110000649,0.10699577957315368,0.8543473207702972,0.07072152379329118,1.7873443902499016e-17,0.20553756550129565,0.057311074429314955,192.31139446080527,1.738246202536792e-42,0.8316428895807556,0.2820155471017893,60,-0.13157537722760565,0.011805604684419782,0.7157331341354465,0.9929615074051479,0.09320785961983834,0.31786727138275295,FALSE
2011-10-01,2016-09-01,-0.07443838354476406,0.03146218998803286,0.021345637181855386,0.8495140184979941,0.06962520611901807,1.1781119767027321e-17,0.22492436504677005,0.05721829391041044,183.52194502645705,1.4083674638493538e-40,0.8279813973832735,0.2758334561322668,60,-0.13610427592130847,-0.012772491168219664,0.7130486145047187,0.9859794224912696,0.11277650898236559,0.3370722211111745,FALSE
2011-11-01,2016-10-01,-0.07955727875578567,0.030415735818724338,0.011333009672272918,0.842014608790266,0.0740675766465816,2.166687486347985e-16,0.23754266996551965,0.06612220215800604,137.27810756583094,1.5503783639337527e-30,0.8159030408556228,0.27424805277290126,60,-0.13917212096048537,-0.019942436551085962,0.696842158562966,0.987187059017566,0.1079431537358278,0.3671421861952115,FALSE
2011-12-01,2016-11-01,-0.07366560957061927,0.031566058852159705,0.02309878137064664,0.8552698377280419,0.07502758683161373,1.9397136917130721e-16,0.2183957718425773,0.06775895798809123,137.9952707821607,1.083197590494846e-30,0.808929190715739,0.27515539593712024,60,-0.13553508492085228,-0.011796134220386244,0.7082157675380789,1.0023239079180049,0.0855882141859185,0.3512033294992361,FALSE
2012-01-01,2016-12-01,-0.07660375264525761,0.03312106282211159,0.024299128430028204,0.9202291465518739,0.0720830773373149,1.7190651788472608e-18,0.15637460609338372,0.06771451333180233,168.79662947230628,2.2196148828162438e-37,0.8459720712899137,0.24730459275366587,60,-0.1415210357765963,-0.011686469513918898,0.7789463149707367,1.0615119781330111,0.023654159963051175,0.28909505222371623,FALSE
2012-02-01,2017-01-01,-0.08015308980769652,0.03169402516269764,0.014181775174979802,0.902740030558417,0.07176730858136508,3.241598789009083e-18,0.17741305924927953,0.06792000345341827,161.6230406570383,8.016829497906036e-36,0.8342678863065999,0.2462116859774964,60,-0.1422733791265839,-0.01803280048880914,0.7620761057389415,1.0434039553778927,0.04428985248057973,0.31053626601797935,FALSE
2012-03-01,2017-02-01,-0.08104018178976644,0.030549699788592684,0.010282414658453911,0.8823730079404402,0.07863636659788194,3.6581560289970315e-16,0.1986671738493262,0.0744345642744953,127.09578272245369,2.520585567552481e-28,0.82169272496764445,0.24162224350281894,60,-0.1409175933754081,-0.021162770204124777,0.7282457294085916,1.0365002864722888,0.05277542787131542,0.344558919827337,FALSE
2012-04-01,2017-03-01,-0.08232721930538274,0.030886090065798025,0.009941395285520455,0.9024236854298244,0.07954304649052539,2.3517636665704816e-16,0.17990353387555835,0.07669626665631328,129.05749453951236,9.451943928506067e-29,0.8186741847598251,0.23843230627662726,60,-0.14286395583434686,-0.02179048277641861,0.7465193143083947,1.0583280565512543,0.029578851229184328,0.33022821652193235,FALSE
