fecha,inflacion,expectativa,meta_inflacion,a0_t,a_t,b_t,c0_t,c_t,d_t,c0_se,c_se,c0_li_95,c0_ls_95,c_li_95,c_ls_95,lambda_t,lambda_se,pi_estrella_t,pi_estrella_se,denominador_lambda,denominador_ancla,lambda_li_95,lambda_ls_95,pi_estrella_li_95,pi_estrella_ls_95,lambda_fuera_0_1,lambda_no_distinta_de_1,brecha_ancla_meta,banda_inferior,banda_superior,ancla_dentro_banda_meta,radio_espectral,estable
2010-12-01,5.39,6.2,5,0.29616362989957123,0.9455722819098529,-0.01613087685047887,3.5674522075167343,0.18291011593364037,0.252024634869462,0.311982490659655,0.03596223436930144,2.955977762016707,4.178926653016762,0.11242543176622107,0.2533948001010597,0.7554597056793193,0.04098851630613549,6.313345604931461,0.15411597020244575,0.747975365130538,0.5650652491968976,0.6751236899395611,0.8357957214190775,6.01128385389222,6.615407355970703,FALSE,FALSE,1.3133456049314614,4,6,FALSE,0.9412916468240894,TRUE
2011-01-01,4.9,5.85,5,0.2961636298995655,0.9455722819098527,-0.016130876850477094,3.5334258525084348,0.18163403614565507,0.2520246348694628,0.31342623056615654,0.035561206171901207,2.919121728788621,4.1477299762282485,0.11193535280192524,0.2513327194893849,0.7571657508881242,0.040477625204339285,6.239039377263523,0.14600732045952133,0.7479753651305372,0.5663413289848821,0.6778310633079085,0.8365004384683399,5.9528702876836626,6.525208466843383,FALSE,FALSE,1.2390393772635226,4,6,FALSE,0.9413216961559363,TRUE
2011-02-01,5.24,5.81,5,0.2961636298995792,0.9455722819098542,-0.016130876850477094,3.522313076344591,0.1814187366760696,0.2520246348694627,0.3134843897889478,0.03518305216411268,2.9078949626427377,4.1367311900464445,0.11246122156821474,0.2503762517839244,0.7574535938835255,0.04001653990540474,6.217053864418193,0.14184328017572187,0.7479753651305373,0.5665566284544677,0.6790226168830223,0.8358845708840287,5.939046143824754,6.495061585011632,FALSE,FALSE,1.217053864418193,4,6,FALSE,0.9413267658025277,TRUE
2011-03-01,4.99,6.13,5,0.29616362989957484,0.9455722819098537,-0.01613087685047887,3.5189006568638277,0.1815275160527008,0.25202463486946264,0.3139224815555375,0.03477766680652386,2.9036238990775347,4.134177414650121,0.11336454164557992,0.24969049045982167,0.7573081621197237,0.03950742415414621,6.212223530537741,0.13788118269122207,0.7479753651305374,0.5664478490778366,0.6798750336556494,0.8347412905837981,5.941981378317158,6.482465682758323,FALSE,FALSE,1.2122235305377407,4,6,FALSE,0.9413242043889862,TRUE
2011-04-01,5.76114812916453,6.19,5,0.2961636298995711,0.9455722819098535,-0.016130876850477094,3.49556420172509,0.1807395847149493,0.2520246348694626,0.31509068075977786,0.034380038837746894,2.8779978155717174,4.113130587878462,0.1133559468058771,0.2481232226240215,0.758361580954733,0.03900132044241807,6.16245364346383,0.13344638926653982,0.7479753651305374,0.5672357804155881,0.6819203975380879,0.8348027643713782,5.900903526634499,6.424003760293161,FALSE,FALSE,1.16245364346383,4,6,FALSE,0.9413427572705071,TRUE
2011-05-01,6.3930220625962,5.74,5,0.2961636298995801,0.945572281909854,-0.01613087685047887,3.447007572816176,0.17887073629089387,0.252024634869463,0.3154199693697252,0.03388077026507312,2.8287957928467877,4.065219352785564,0.11246564680287499,0.24527582577891274,0.7608601237025002,0.03840509323299525,6.056896040090796,0.1281184269959876,0.747975365130537,0.5691046288396431,0.6855875241429266,0.8361327232620739,5.805788537422735,6.308003542758856,FALSE,FALSE,1.0568960400907956,4,6,FALSE,0.9413867577513746,TRUE
2011-06-01,6.42229936695938,6.16,5,0.2961636298995792,0.945572281909854,-0.016130876850480647,3.4287538288623765,0.1785013544118438,0.2520246348694628,0.31480773319974625,0.03334894611776437,2.8117420097361796,4.045765647988573,0.1131386210986588,0.24386408772502882,0.7613539660083704,0.03777818330635361,6.020913622616747,0.1258744607034582,0.7479753651305372,0.5694740107186934,0.687310087326565,0.8353978446901758,5.774204213064566,6.2676230321689275,FALSE,FALSE,1.0209136226167468,4,6,FALSE,0.9413954538714553,TRUE
2011-07-01,7.03967446592064,5.88,5,0.2961636298995734,0.9455722819098535,-0.01613087685047887,3.395889310676237,0.17732969765155185,0.2520246348694626,0.31554501442060584,0.03293391635793312,2.777432446910678,4.014346174441797,0.1127804077201484,0.24187898758295528,0.7629204036410957,0.03726044937791846,5.950959595783303,0.12511151138171353,0.7479753651305374,0.5706456674789856,0.6898912648125977,0.8359495424695937,5.705745539423772,6.196173652142834,FALSE,FALSE,0.9509595957833028,4,6,TRUE,0.9414230359728575,TRUE
2011-08-01,7.6258261311642,5.95,5,0.2961636298995805,0.9455722819098533,-0.016130876850480647,3.384129555210212,0.17732220654234593,0.2520246348694625,0.31551961347185675,0.03252552206836875,2.7657224763893744,4.00253663403105,0.11357335470998046,0.24107105837471138,0.7629304188228185,0.03676068016567608,5.930273940098085,0.1256062800708175,0.7479753651305374,0.5706531585881915,0.6908808096508975,0.8349800279947396,5.684090154927232,6.176457725268938,FALSE,FALSE,0.9302739400980853,4,6,TRUE,0.9414232123147437,TRUE
2011-09-01,7.24931562404949,6.43,5,0.29616362989956047,0.945572281909852,-0.016130876850477094,3.3891053900693433,0.17832661491704924,0.2520246348694627,0.3161465880873456,0.0322700798852818,2.7694694635829267,4.00874131655576,0.11507842056366649,0.24157480927043198,0.7615875826526353,0.036406490556403936,5.949465155149035,0.12615271519941934,0.7479753651305373,0.569648750213488,0.690232172358586,0.8329429929466845,5.702210376806234,6.196719933491836,FALSE,FALSE,0.949465155149035,4,6,TRUE,0.9413995675741224,TRUE
2011-10-01,6.65,6.51,5,0.2961636298995568,0.9455722819098513,-0.016130876850475317,3.3756005040940993,0.17812056573079335,0.2520246348694625,0.3171589075533379,0.032276166029684965,2.7539804679134887,3.99722054027471,0.11486044275357568,0.24138068870801102,0.7618630585517913,0.03636098809134243,5.9236151167802475,0.12566283523561303,0.7479753651305374,0.569854799399744,0.6905968314504703,0.8331292856531122,5.677320485523255,6.16990974803724,FALSE,FALSE,0.9236151167802475,4,6,TRUE,0.9414044183034835,TRUE
2011-11-01,6.05484387510006,6.06,5,0.29616362989955286,0.9455722819098515,-0.016130876850477094,3.339422101903545,0.17650276053141564,0.2520246348694625,0.31632576284856523,0.03237150078924782,2.719434999338199,3.959409204468891,0.11305578485898,0.2399497362038513,0.7640259709614738,0.03651100025128725,5.843538386667008,0.12528254275561135,0.7479753651305374,0.5714726045991217,0.692465725429418,0.8355862164935297,5.5979891149744105,6.089087658359606,FALSE,FALSE,0.8435383866670083,4,6,TRUE,0.9414425016545493,TRUE
2011-12-01,6.2,5.62,5,0.29616362989954104,0.9455722819098514,-0.016130876850475317,3.3128013764786277,0.1754308611789801,0.25202463486946264,0.31313126185605145,0.03245169008766567,2.6990753808071863,3.926527372150069,0.11182671736969993,0.23903500498826027,0.7654590386832276,0.03671861382722901,5.786102833254901,0.12501095630507963,0.7479753651305374,0.5725445039515573,0.6934918780196243,0.8374261993468309,5.541085861224035,6.031119805285767,FALSE,FALSE,0.7861028332549012,4,6,TRUE,0.94146773197771,TRUE
2012-01-01,5.44,5.95,4.5,0.29616362989954864,0.9455722819098514,-0.01613087685047354,3.314929009758343,0.17585402576426898,0.25202463486946264,0.3094446917571058,0.032523394650107194,2.708428558707317,3.9214294608093687,0.11210934359507622,0.23959870793346172,0.7648932919955476,0.036912186418216794,5.794101323733612,0.1253331373087382,0.7479753651305374,0.5721213393662684,0.6925467360252141,0.837239847965881,5.548452888539072,6.039749758928152,FALSE,FALSE,1.2941013237336119,3.5,5.5,FALSE,0.9414577717689252,TRUE
2012-02-01,5.17,6.11,4.5,0.2961636298995435,0.9455722819098513,-0.01613087685047443,3.3039800624430584,0.17558083703678337,0.2520246348694626,0.3071774593299092,0.03272201478846672,2.7019233052939193,3.9060368195921975,0.11144686654980157,0.23971480752376517,0.7652585295959035,0.03722564950293791,5.772207630017544,0.12788616924803248,0.7479753651305374,0.572394528093754,0.6922975972690338,0.8382194619227731,5.521555344170606,6.0228599158644816,FALSE,FALSE,1.2722076300175438,3.5,5.5,FALSE,0.9414642019638744,TRUE
2012-03-01,4.55,5.47,4.5,0.2961636298995442,0.9455722819098512,-0.016130876850475317,3.2572517756721067,0.1736358842667101,0.25202463486946236,0.30420412822328957,0.03290042682802451,2.6610226404060544,3.853480910938159,0.1091522326077867,0.23811953592563348,0.7678588194727417,0.03755606456372008,5.671300483771516,0.13107890079067047,0.7479753651305376,0.5743394808638276,0.6942502855267894,0.841467353418694,5.4143905590887025,5.928210408454329,FALSE,FALSE,1.1713004837715157,3.5,5.5,FALSE,0.9415099779113754,TRUE
2012-04-01,4.27,5.54,4.5,0.29616362989955286,0.9455722819098517,-0.016130876850475317,3.233420138434631,0.17270766290892225,0.25202463486946247,0.2991842843912521,0.03303338644258951,2.647029716287388,3.819810560581874,0.10796341519405313,0.2374519106237914,0.7690997979876234,0.037872586824121444,5.620722536564365,0.13527627348197147,0.7479753651305375,0.5752677022216153,0.6948708918109792,0.8433287041642676,5.3555859125769105,5.88585916055182,FALSE,FALSE,1.1207225365643652,3.5,5.5,FALSE,0.9415318221541115,TRUE
2012-05-01,3.9,5.28,4.5,0.2961636298995558,0.9455722819098518,-0.016130876850476206,3.195107724009122,0.17121353199251343,0.2520246348694624,0.294775601690176,0.03315369102058022,2.617358161175253,3.7728572868429913,0.10623349163760723,0.23619357234741964,0.7710973650012751,0.038165322126701234,5.539735017876096,0.13974182441727412,0.7479753651305376,0.5767618331380242,0.6962947081745711,0.8459000218279792,5.265846074884318,5.813623960867873,FALSE,FALSE,1.0397350178760956,3.5,5.5,FALSE,0.9415669812722416,TRUE
2012-06-01,3.47,5.11,4.5,0.2961636298995605,0.945572281909852,-0.016130876850475317,3.161114123386487,0.16987779412456736,0.25202463486946236,0.28992739970364684,0.0332431027156215,2.5928668618359905,3.729361384936983,0.10472251006758355,0.23503307818155117,0.7728831696282937,0.038425689133372715,5.468132512450637,0.14434331561840494,0.7479753651305376,0.5780975710059703,0.6975702028457511,0.8481961364108364,5.185224812429466,5.751040212471809,FALSE,FALSE,0.9681325124506373,3.5,5.5,TRUE,0.9415984101139265,TRUE
2012-07-01,2.86,4.9,4.5,0.29616362989955713,0.9455722819098519,-0.01613087685047354,3.1316350418501315,0.1686932799574526,0.25202463486946236,0.285322692884845,0.033308819753763624,2.5724128398238526,3.6908572438764105,0.1034091928725396,0.2339773670423656,0.7744667968737018,0.03864817391638587,5.406062300225326,0.14893011233441997,0.7479753651305376,0.5792820851730851,0.6987177679293451,0.8502158258180584,5.114164643836358,5.6979599566142936,FALSE,FALSE,0.9060623002253259,3.5,5.5,TRUE,0.9416262783726904,TRUE
2012-08-01,2.71,4.55,4.5,0.2961636298995553,0.9455722819098517,-0.016130876850473985,3.1128340049140544,0.16782701326559257,0.25202463486946236,0.2811428737956514,0.03333941827587804,2.561804097764488,3.6638639120636207,0.10248295417935517,0.23317107235183,0.7756249455671536,0.03881322665063583,5.365582777073376,0.1530189419510167,0.7479753651305376,0.5801483518649451,0.6995524192081172,0.8516974719261899,5.065671161896958,5.665494392249794,FALSE,FALSE,0.8655827770733762,3.5,5.5,TRUE,0.9416466577368972,TRUE
2012-09-01,3.28,5.17,4.5,0.2961636298995524,0.9455722819098518,-0.01613087685047354,3.122319241589737,0.16765558772752995,0.25202463486946236,0.27774460163807135,0.033312697624002664,2.577949825478693,3.6666886577007816,0.1023639001566117,0.2329472752984482,0.7758541316420622,0.03888406356826219,5.380342637230883,0.15591311506184793,0.7479753651305376,0.5803197774030077,0.6996427674757023,0.8520654958084221,5.074758546992212,5.685926727469554,FALSE,FALSE,0.8803426372308829,3.5,5.5,TRUE,0.9416506904662305,TRUE
2012-10-01,3.35,4.76,4.5,0.2961636298995551,0.9455722819098515,-0.016130876850473097,3.0863185055831965,0.16642541922168477,0.2520246348694624,0.27659762066751825,0.03324676831585454,2.5441971308653892,3.628439880301004,0.1012629507202625,0.23158788772310704,0.7774987961098959,0.03888292616649727,5.30705664628661,0.15364536526456846,0.7479753651305376,0.5815499459088529,0.7012896612100312,0.8537079310097606,5.005917263976555,5.608196028596666,FALSE,FALSE,0.8070566462866102,3.5,5.5,TRUE,0.9416796283838136,TRUE
2012-11-01,3.11,4.82,4.5,0.2961636298995565,0.9455722819098517,-0.01613087685047354,3.0681569692307207,0.16569781656247418,0.25202463486946225,0.2742948032986635,0.03313557261116686,2.5305490336188416,3.6057649048425997,0.1007532876374753,0.23064234548747303,0.7784715589749986,0.03883564716400476,5.269234537336927,0.15128155706617177,0.7479753651305378,0.5822775485680636,0.7023550892172442,0.8545880287327531,4.9727281339620895,5.565740940711764,FALSE,FALSE,0.7692345373369269,3.5,5.5,TRUE,0.9416967430244062,TRUE
2012-12-01,3.45,4.93,4.5,0.29616362989955536,0.9455722819098517,-0.016130876850473097,3.050288940085842,0.1649786590527101,0.2520246348694623,0.2729019510557606,0.03301512700729606,2.515410944705839,3.5851669354658453,0.10027019917339419,0.22968711893202604,0.7794330311615039,0.038760446383807816,5.23208606204139,0.14849275479853175,0.7479753651305376,0.5829967060778275,0.7034639522245448,0.8554021100984629,4.9410456106711305,5.523126513411649,FALSE,FALSE,0.7320860620413896,3.5,5.5,TRUE,0.9417136581791672,TRUE
2013-01-01,3.86,4.83,4,0.2961636298995572,0.9455722819098517,-0.016130876850473097,3.016953928402177,0.16384634965092457,0.25202463486946236,0.27181842337032835,0.03285162409884175,2.484199608261873,3.5497082485424807,0.09945834958354664,0.22823434971830248,0.7809468636412512,0.03862787381517561,5.164875992207021,0.14328553542001168,0.7479753651305376,0.584129015479613,0.7052376221641492,0.8566561051183532,4.88404150327826,5.445710481135782,FALSE,FALSE,1.1648759922070209,3,5,FALSE,0.9417402893030009,TRUE
2013-02-01,4.18,4.61,4,0.2961636298995569,0.9455722819098517,-0.016130876850472653,2.98307967936504,0.16269806149827915,0.25202463486946236,0.2704373053022932,0.032653762383101956,2.4530323008964823,3.5131270578335974,0.09869786326767052,0.22669825972888777,0.7824820587909538,0.03845606531042839,5.096865470182949,0.13756925578173043,0.7479753651305376,0.5852773036322585,0.707109555795394,0.8578545617865135,4.8272346834707784,5.366496256895119,FALSE,FALSE,1.0968654701829488,3,5,FALSE,0.9417672941240073,TRUE
2013-03-01,4.34,4.66,4,0.29616362989955625,0.9455722819098515,-0.016130876850472653,2.9714455260763057,0.16228711321725206,0.2520246348694623,0.2692675886670205,0.03245689942703017,2.443690750085,3.4992003020676115,0.09867275929043422,0.2259014671440699,0.783031472983165,0.03827547251125229,5.073425182030533,0.13356587263622605,0.7479753651305376,0.5856882519132856,0.7080129253698577,0.8580500205964723,4.811640882099867,5.3352094819612,FALSE,FALSE,1.0734251820305332,3,5,FALSE,0.9417769580672444,TRUE
2013-04-01,4.13,4.93,4,0.2961636298995573,0.9455722819098517,-0.01613087685047221,2.9752549856806256,0.1624306233147772,0.25202463486946225,0.2694068204100443,0.032305114346798065,2.4472273204874884,3.503282650873763,0.09911376267860482,0.22574748395094957,0.7828396082450796,0.03812051655551359,5.08117445723179,0.13141741034064872,0.7479753651305378,0.58554474181576055,0.70812476872421,0.8575544477659491,4.823601066022597,5.338747848440983,FALSE,FALSE,1.08117445723179,3,5,FALSE,0.9417735832855872,TRUE
2013-05-01,4.27,4.83,4,0.2961636298995558,0.9455722819098514,-0.01613087685047221,2.9713893143916774,0.16228803247411955,0.25202463486946225,0.2705574500091937,0.0322010274319872,2.441106456624662,3.5016721721586928,0.09917517844223835,0.22540088650600076,0.7830302439896576,0.038004988169366954,5.073337169364364,0.12978829037276157,0.7479753651305378,0.5856873326564183,0.7085418359448276,0.8575186520344876,4.818956794618725,5.327717544110003,FALSE,FALSE,1.0733371693643639,3,5,FALSE,0.9417769364501171,TRUE
2013-06-01,4.79,5.21,4,0.2961636298995592,0.9455722819098517,-0.01613087685047221,2.9730354989581613,0.16234096184787677,0.2520246348694623,0.27130402912547014,0.03208128229790702,2.4412893730116343,3.5047816249046884,0.09946280396611665,0.2252191197296369,0.7829594804642466,0.03787550727314771,5.076606637679385,0.12836316583493376,0.7479753651305376,0.5856344032826608,0.7087248503126922,0.857194110615801,4.825019455701373,5.328193819657397,FALSE,FALSE,1.0766066376793848,3,5,FALSE,0.9417756917674132,TRUE
2013-07-01,4.74,4.81,4,0.2961636298995526,0.9455722819098512,-0.01613087685047132,2.9414305304891335,0.16117440093226523,0.25202463486946225,0.27227396750017446,0.03196519950022628,2.4077833602609626,3.4750777007173044,0.09852376115318401,0.22382504071134646,0.7845191052460172,0.037752928567327496,5.012654562536237,0.12572135162024717,0.7479753651305378,0.5868009641982725,0.710524724943142,0.8585134855488924,4.7662452412728555,5.259063883799618,FALSE,FALSE,1.0126545625362366,3,5,FALSE,0.9418031234686147,TRUE
2013-08-01,4.42,4.89,4,0.2961636298995542,0.945572281909851,-0.016130876850470877,2.931875318184741,0.16091499829123418,0.2520246348694623,0.2715358184660068,0.0318709679374915,2.3996748934787617,3.4640757428907203,0.09844904898132004,0.22338094760114832,0.7848659116424896,0.03769004111228284,4.994163264622641,0.12508432504072767,0.7479753651305376,0.5870603668393035,0.7109947884865814,0.8587370347983979,4.749002492512313,5.2393240367329685,FALSE,FALSE,0.9941632646226406,3,5,TRUE,0.941809223028298,TRUE
2013-09-01,4.21,4.91,4,0.2961636298995559,0.9455722819098512,-0.01613087685047132,2.924036276834515,0.1607254643482725,0.2520246348694623,0.2711386808923061,0.03183482188427394,2.3926142274698967,3.455458326199133,0.09833036000084806,0.22312056869569696,0.7851193076121932,0.03768893272453537,4.979202674942062,0.12543228329115985,0.7479753651305376,0.5872499007822651,0.7112503568563509,0.8589882583680355,4.733359917192764,5.225045432691361,FALSE,FALSE,0.9792026749420621,3,5,TRUE,0.9418136796360006,TRUE
2013-10-01,4.15,4.71,4,0.29616362989955586,0.9455722819098512,-0.016130876850471765,2.911801964668907,0.16036907062387182,0.2520246348694623,0.2705506380176966,0.03180584161185252,2.3815324581598887,3.4420714711779254,0.0980307665666555,0.22270737468108814,0.785595785503064,0.03770025680153307,4.955362105359264,0.12582989042326306,0.7479753651305376,0.5876062945066658,0.711704639964148,0.8594869310419799,4.708740051951047,5.20198415876748,FALSE,FALSE,0.9553621053592636,3,5,TRUE,0.9418220595455491,TRUE
2013-11-01,4.63,4.7,4,0.296163629899556,0.9455722819098512,-0.016130876850471765,2.9112183219174708,0.16043396261799717,0.25202463486946225,0.26955030496756405,0.031760245660786064,2.3829094321592574,3.439527211675684,0.09818502498271196,0.22268290025328236,0.7855090286429447,0.03769543800715025,4.954916044159685,0.12645191135133846,0.7479753651305378,0.5875414025125406,0.711627327767468,0.8593907295184214,4.707074852134809,5.20275723618456,FALSE,FALSE,0.9549160441596847,3,5,TRUE,0.9418205337509822,TRUE
2013-12-01,4.39,5.19,4,0.29616362989955636,0.9455722819098513,-0.01613087685047132,2.917158355371103,0.16073138743058552,0.25202463486946225,0.2690813511698309,0.03171456600646354,2.3897685981668597,3.444548112575346,0.0985719802725987,0.22289079458857233,0.7851113887921504,0.0376768860694659,4.967540692024946,0.1272090498007618,0.7479753651305378,0.5872439776999523,0.7112660490463784,0.8589567285379224,4.718215535907891,5.216865848142001,FALSE,FALSE,0.9675406920249463,3,5,TRUE,0.9418135403644394,TRUE
2014-01-01,4.14,4.94,4,0.2961636298995588,0.9455722819098515,-0.01613087685047221,2.888049688515938,0.15963502440520838,0.25202463486946225,0.2691831177319886,0.0317377937389524,2.3604604725150353,3.415638904516841,0.09743009172810087,0.2218399570823159,0.7865771630361802,0.03773704415269423,4.9088078593343365,0.12789459737265998,0.7479753651305378,0.5883403407253294,0.7126139156139016,0.8605404104584587,4.658139054666672,5.159476664002001,FALSE,FALSE,0.9088078593343365,3,5,TRUE,0.9418393185785163,TRUE
2014-02-01,3.5,4.68,4,0.29616362989955947,0.9455722819098514,-0.016130876850471765,2.8545469736775693,0.15837298023872398,0.25202463486946225,0.2671482874188941,0.03175519930985633,2.330945951804982,3.3781479955501563,0.0961339332695144,0.22061202720793355,0.7882644434271114,0.03783609735111474,4.841477997415751,0.1292180986011348,0.7479753651305378,0.5896023848918137,0.7141070553033753,0.8624218315508476,4.588215178006782,5.094740816824721,FALSE,FALSE,0.8414779974157511,3,5,TRUE,0.941868989969013,TRUE
2014-03-01,3.25,4.54,4,0.2961636298995601,0.9455722819098514,-0.016130876850471765,2.828704265575613,0.15738331484222925,0.25202463486946225,0.264067656940664,0.031775231346467286,2.3111411684900336,3.3462673626611927,0.09510500580272521,0.2196616238817333,0.7895875690842271,0.03795677921617922,4.7896077574947515,0.13136951735088692,0.7479753651305378,0.5905920502883085,0.7151936488513774,0.8639814893170769,4.532128234820603,5.0470872801689,FALSE,FALSE,0.7896077574947515,3,5,TRUE,0.9418922557815305,TRUE
2014-04-01,3.27,4.66,4,0.29616362989955847,0.9455722819098514,-0.016130876850471765,2.804798756835203,0.1564518847197447,0.2520246348694622,0.26089385712512386,0.031765692582792215,2.2934561930822217,3.316141320588184,0.09419227131350083,0.21871149812598856,0.7908328375327702,0.038039955168173885,4.741652444442889,0.1329623789590189,0.7479753651305379,0.5915234804107932,0.7162758954296311,0.8653897796359094,4.4810509703844454,5.002253918501332,FALSE,FALSE,0.7416524444428889,3,5,TRUE,0.9419141511135201,TRUE
2014-05-01,3.22,4.28,4,0.2961636298995602,0.9455722819098514,-0.016130876850471987,2.7602655951241504,0.15494464759876123,0.25202463486946225,0.2579583364957364,0.03172309770627629,2.254676546080643,3.265854644167658,0.0927685186164145,0.21712077658110795,0.7928479267873748,0.03807876745652917,4.654506947991689,0.13285316947160875,0.7479753651305378,0.5930307175317765,0.7182149139969017,0.8674809395778479,4.39411952059534,4.914894375388038,FALSE,FALSE,0.6545069479916892,3,5,TRUE,0.9419495791072784,TRUE
2014-06-01,3.13,4.36,4,0.2961636298995597,0.9455722819098515,-0.01613087685047221,2.7321670095845167,0.15389899370891816,0.2520246348694623,0.2542286431873765,0.03164376657734738,2.233888025098775,3.2304459940702586,0.09187835088212501,0.2159196365357113,0.7942459058366722,0.038079618113552934,4.599016458181067,0.1324900767317226,0.7479753651305376,0.5940763714216195,0.7196112257890694,0.868880585884275,4.339340679477942,4.858692236884192,FALSE,FALSE,0.5990164581810671,3,5,TRUE,0.9419741553203762,TRUE
