fecha,raiz_1_real,raiz_1_imaginaria,raiz_2_real,raiz_2_imaginaria,radio_espectral,estable
2016-08-01,0.9422357566759884,0,0.2553611601031213,0,0.9422357566759884,TRUE
2016-09-01,0.9422432406140951,0,0.2553536761650143,0,0.9422432406140951,TRUE
2016-10-01,0.942247165053124,0,0.2553497517259855,0,0.942247165053124,TRUE
2016-11-01,0.9422498676323997,0,0.2553470491467101,0,0.9422498676323997,TRUE
2016-12-01,0.9422628122629522,0,0.25533410451615757,0,0.9422628122629522,TRUE
2017-01-01,0.9422878580836046,0,0.2553090586955051,0,0.9422878580836046,TRUE
2017-02-01,0.9423059168697238,0,0.25529099990938575,0,0.9423059168697238,TRUE
2017-03-01,0.942331670287771,0,0.25526524649133875,0,0.942331670287771,TRUE
2017-04-01,0.9423486714588726,0,0.2552482453202371,0,0.9423486714588726,TRUE
2017-05-01,0.9423786223814095,0,0.2552182943977003,0,0.9423786223814095,TRUE
2017-06-01,0.9423885089473165,0,0.25520840783179305,0,0.9423885089473165,TRUE
2017-07-01,0.9423939253962257,0,0.25520299138288394,0,0.9423939253962257,TRUE
2017-08-01,0.9424049801902002,0,0.2551919365889097,0,0.9424049801902002,TRUE
2017-09-01,0.9424061813549731,0,0.2551907354241369,0,0.9424061813549731,TRUE
2017-10-01,0.942425235423525,0,0.255171681355585,0,0.942425235423525,TRUE
2017-11-01,0.9424398582437421,0,0.2551570585353677,0,0.9424398582437421,TRUE
2017-12-01,0.942464787183467,0,0.2551321295956427,0,0.942464787183467,TRUE
2018-01-01,0.9424863645741857,0,0.2551105522049239,0,0.9424863645741857,TRUE
2018-02-01,0.9425084578862692,0,0.2550884588928406,0,0.9425084578862692,TRUE
2018-03-01,0.9425254926523053,0,0.25507142412680434,0,0.9425254926523053,TRUE
2018-04-01,0.9425523317009232,0,0.25504458507818645,0,0.9425523317009232,TRUE
2018-05-01,0.9425749992569956,0,0.2550219175221141,0,0.9425749992569956,TRUE
2018-06-01,0.9426011544248298,0,0.25499576235427984,0,0.9426011544248298,TRUE
2018-07-01,0.942625242362815,0,0.2549716744162947,0,0.942625242362815,TRUE
2018-08-01,0.9426463618502572,0,0.2549505549288526,0,0.9426463618502572,TRUE
2018-09-01,0.9426727622033446,0,0.2549241545757651,0,0.9426727622033446,TRUE
2018-10-01,0.9427001254306154,0,0.2548967913484943,0,0.9427001254306154,TRUE
2018-11-01,0.9427166114380362,0,0.25488030534107364,0,0.9427166114380362,TRUE
2018-12-01,0.9427384283887998,0,0.2548584883903097,0,0.9427384283887998,TRUE
2019-01-01,0.9427656807953033,0,0.25483123598380647,0,0.9427656807953033,TRUE
2019-02-01,0.9427888394285304,0,0.25480807735057925,0,0.9427888394285304,TRUE
2019-03-01,0.942808976974566,0,0.2547879398045435,0,0.942808976974566,TRUE
2019-04-01,0.9428272281236705,0,0.25476968865543914,0,0.9428272281236705,TRUE
2019-05-01,0.94284029557907,0,0.2547566212000396,0,0.94284029557907,TRUE
2019-06-01,0.9428502386866741,0,0.2547466780924357,0,0.9428502386866741,TRUE
2019-07-01,0.942853659772238,0,0.2547432570068719,0,0.942853659772238,TRUE
2019-08-01,0.9428697746121018,0,0.2547271421670077,0,0.9428697746121018,TRUE
2019-09-01,0.942889988440512,0,0.2547069283385974,0,0.942889988440512,TRUE
2019-10-01,0.9429121922512969,0,0.2546847245278129,0,0.9429121922512969,TRUE
2019-11-01,0.942938195866609,0,0.25465872091250075,0,0.942938195866609,TRUE
2019-12-01,0.9429702537471698,0,0.25462666303194,0,0.9429702537471698,TRUE
2020-01-01,0.9429977879949125,0,0.2545991287841972,0,0.9429977879949125,TRUE
2020-02-01,0.943021160258942,0,0.2545757565201677,0,0.943021160258942,TRUE
2020-03-01,0.9430398703739176,0,0.25455704640519206,0,0.9430398703739176,TRUE
2020-04-01,0.9430620740681286,0,0.25453484271098115,0,0.9430620740681286,TRUE
2020-05-01,0.9430857330374782,0,0.25451118374163145,0,0.9430857330374782,TRUE
2020-06-01,0.943111051052208,0,0.25448586572690163,0,0.943111051052208,TRUE
2020-07-01,0.9431322485375933,0,0.25446466824151637,0,0.9431322485375933,TRUE
2020-08-01,0.943154277825919,0,0.2544426389531907,0,0.943154277825919,TRUE
2020-09-01,0.9431744366148687,0,0.25442248016424107,0,0.9431744366148687,TRUE
2020-10-01,0.9431869147050218,0,0.2544100020740878,0,0.9431869147050218,TRUE
2020-11-01,0.9431969133635669,0,0.2544000034155428,0,0.9431969133635669,TRUE
2020-12-01,0.9432088326712411,0,0.25438808410786845,0,0.9432088326712411,TRUE
2021-01-01,0.9432171100176154,0,0.2543798067614942,0,0.9432171100176154,TRUE
2021-02-01,0.9432147949624858,0,0.2543821218166238,0,0.9432147949624858,TRUE
2021-03-01,0.9432275517213,0,0.2543693650578093,0,0.9432275517213,TRUE
2021-04-01,0.9432339765198954,0,0.254362940259214,0,0.9432339765198954,TRUE
2021-05-01,0.9432431680993114,0,0.25435374867979804,0,0.9432431680993114,TRUE
2021-06-01,0.9432623094438393,0,0.2543346073352704,0,0.9432623094438393,TRUE
2021-07-01,0.9432731738849824,0,0.25432374289412735,0,0.9432731738849824,TRUE
2021-08-01,0.9432825984444873,0,0.25431431833462254,0,0.9432825984444873,TRUE
2021-09-01,0.9432948860599863,0,0.25430203071912333,0,0.9432948860599863,TRUE
2021-10-01,0.9433155695377631,0,0.25428134724134654,0,0.9433155695377631,TRUE
2021-11-01,0.9433210867742483,0,0.2542758300048614,0,0.9433210867742483,TRUE
2021-12-01,0.9433342935904461,0,0.2542626231886637,0,0.9433342935904461,TRUE
2022-01-01,0.9433493606262955,0,0.2542475561528141,0,0.9433493606262955,TRUE
2022-02-01,0.9433712510116194,0,0.2542256657674901,0,0.9433712510116194,TRUE
2022-03-01,0.9433908480594824,0,0.2542060687196274,0,0.9433908480594824,TRUE
2022-04-01,0.9434037527147088,0,0.25419316406440084,0,0.9434037527147088,TRUE
2022-05-01,0.943412798431168,0,0.2541841183479416,0,0.943412798431168,TRUE
2022-06-01,0.9434169327073543,0,0.25417998407175546,0,0.9434169327073543,TRUE
2022-07-01,0.9434167414993756,0,0.25418017527973413,0,0.9434167414993756,TRUE
2022-08-01,0.9434328754354389,0,0.2541640413436709,0,0.9434328754354389,TRUE
2022-09-01,0.9434470757073458,0,0.25414984107176397,0,0.9434470757073458,TRUE
2022-10-01,0.9434606316643083,0,0.25413628511480124,0,0.9434606316643083,TRUE
2022-11-01,0.9434798879537882,0,0.2541170288253214,0,0.9434798879537882,TRUE
2022-12-01,0.9435180143970902,0,0.25407890238201963,0,0.9435180143970902,TRUE
2023-01-01,0.9435648523916635,0,0.254032064387446,0,0.9435648523916635,TRUE
2023-02-01,0.943613171640583,0,0.2539837451385267,0,0.943613171640583,TRUE
2023-03-01,0.9436414709051152,0,0.2539554458739944,0,0.9436414709051152,TRUE
2023-04-01,0.9436436731269406,0,0.2539532436521689,0,0.9436436731269406,TRUE
2023-05-01,0.9436354260204549,0,0.2539614907586549,0,0.9436354260204549,TRUE
2023-06-01,0.9436065154444325,0,0.2539904013346772,0,0.9436065154444325,TRUE
2023-07-01,0.9435717847283851,0,0.25402513205072463,0,0.9435717847283851,TRUE
2023-08-01,0.9435411961027207,0,0.25405572067638904,0,0.9435411961027207,TRUE
2023-09-01,0.9435117438615692,0,0.2540851729175405,0,0.9435117438615692,TRUE
2023-10-01,0.9434803192005964,0,0.25411659757851335,0,0.9434803192005964,TRUE
2023-11-01,0.943458693067509,0,0.2541382237116008,0,0.943458693067509,TRUE
2023-12-01,0.9434496405513525,0,0.25414727622775724,0,0.9434496405513525,TRUE
2024-01-01,0.9434443590576912,0,0.2541525577214187,0,0.9434443590576912,TRUE
2024-02-01,0.9434435421708515,0,0.25415337460825843,0,0.9434435421708515,TRUE
