fecha,d_exp24,shock_externo,shock_domestico,alpha_t,beta_ext_t,beta_dom_t,indice_anclaje_externo,indice_anclaje_domestico
2012-10-01,-0.41000000000000014,0.4004195111581479,0.36068484381454574,0.0085959549579119,0.012812049698128384,-0.017971357379577148,-0.012812049698128384,0.017971357379577148
2012-11-01,0.0600000000000005,-0.8104773519894212,0.519940070375381,0.008595528532641056,0.012658434297443004,-0.01797057075170689,-0.012658434297443004,0.01797057075170689
2012-12-01,0.10999999999999943,-0.3032889754100967,0.5041593879804508,0.008595152798181767,0.012498563798043082,-0.017969842015906488,-0.012498563798043082,0.017969842015906488
2013-01-01,-0.09999999999999964,-0.30047413255877753,0.10045605197964022,0.008594807149486594,0.012329073526188667,-0.01796920509965167,-0.012329073526188667,0.01796920509965167
2013-02-01,-0.21999999999999975,0.35613172425713757,0.11508239955285185,0.008594442148655065,0.012160827741578725,-0.01796850856880954,-0.012160827741578725,0.01796850856880954
2013-03-01,0.04999999999999982,-1.0577978066838267,-0.07629720897046822,0.008594135847085725,0.011996230533054434,-0.017967659473746025,-0.011996230533054434,0.017967659473746025
2013-04-01,0.2699999999999996,-0.8502061033555008,-0.08325271994240362,0.008593895382607436,0.01183254674163777,-0.017966867988790394,-0.01183254674163777,0.017966867988790394
2013-05-01,-0.09999999999999964,0.2757202255932042,0.11151301629539769,0.008593855972903724,0.01167264982655249,-0.017966295391298764,-0.01167264982655249,0.017966295391298764
2013-06-01,0.3799999999999999,0.7608020029202507,0.17150635300289024,0.008593835425443685,0.011514220292183401,-0.017965659471687694,-0.011514220292183401,0.017965659471687694
2013-07-01,-0.40000000000000036,0.5899114971569417,-1.2759539307831598,0.00859357837008624,0.01134553549651621,-0.017965311295043175,-0.01134553549651621,0.017965311295043175
2013-08-01,0.08000000000000007,-0.3357326152801764,-0.09865568317288026,0.008593496776034338,0.011103850843964876,-0.017964687806353345,-0.011103850843964876,0.017964687806353345
2013-09-01,0.020000000000000462,-0.4811297053930628,0.08160912564718778,0.008593442501930885,0.010863710382242608,-0.017964139638833743,-0.010863710382242608,0.017964139638833743
2013-10-01,-0.20000000000000018,-0.11354535975459873,-0.15340994920077636,0.008593404055113132,0.010623053533266506,-0.017963621920451082,-0.010623053533266506,0.017963621920451082
2013-11-01,-0.009999999999999787,0.699461159974252,0.14915018671199778,0.008593349345842528,0.010378170361103702,-0.01796297163142117,-0.010378170361103702,0.01796297163142117
2013-12-01,0.4900000000000002,0.6347267159148735,0.1712387873956926,0.008593294410814554,0.010133277929289199,-0.01796232164114204,-0.010133277929289199,0.01796232164114204
2014-01-01,-0.25,0.009240757113300253,1.0733512936400498,0.008592985760444058,0.009875219474324596,-0.017962041641444524,-0.009875219474324596,0.017962041641444524
2014-02-01,-0.2600000000000007,-0.6001961466426432,0.15209894393538517,0.008592678900378223,0.009657160448103172,-0.017961582312921887,-0.009657160448103172,0.017961582312921887
2014-03-01,-0.13999999999999968,0.9444783033940105,0.44011323368513666,0.008592257850438349,0.009444667548843608,-0.017960946882066904,-0.009444667548843608,0.017960946882066904
2014-04-01,0.1200000000000001,0.8485981269985288,0.46862078904593296,0.008591938056969397,0.009241250508730654,-0.01796021221697875,-0.009241250508730654,0.01796021221697875
2014-05-01,-0.3799999999999999,0.3666796186481537,0.5225512120077208,0.008591532686518664,0.009028743362234493,-0.017959570895719895,-0.009028743362234493,0.017959570895719895
2014-06-01,0.08000000000000007,0.03505472728142553,1.6326765655664068,0.00859123558420569,0.008845914259697213,-0.01795865627132649,-0.008845914259697213,0.01795865627132649
2014-07-01,0.04999999999999982,-0.1842449108865475,0.5035709350089858,0.008590936153440257,0.008642225197641254,-0.017957803129430523,-0.008642225197641254,0.017957803129430523
2014-08-01,-0.35000000000000053,-0.6301865159130184,0.5696515008045252,0.008590646309766619,0.008433495972844922,-0.017956998151485142,-0.008433495972844922,0.017956998151485142
2014-09-01,0.07000000000000028,-0.33418199955554645,1.7607795266474255,0.008590189747233625,0.00825375469036339,-0.017955948297473066,-0.00825375469036339,0.017955948297473066
2014-10-01,0.040000000000000036,-0.48893579297138995,0.7323610857897517,0.008589753535918896,0.008053387890231058,-0.017954954812168335,-0.008053387890231058,0.017954954812168335
2014-11-01,-0.009999999999999787,-1.02538405884406,0.8140090681510285,0.008589339280248432,0.007846695338519142,-0.017954002891603864,-0.007846695338519142,0.017954002891603864
2014-12-01,0.04999999999999982,-1.861155290278661,0.9623227270777588,0.008588933515522468,0.007638706231035259,-0.017953058635827586,-0.007638706231035259,0.017953058635827586
2015-01-01,-0.31999999999999984,-2.8152676076006484,0.7512877010974582,0.008588641529185303,0.007419401188933134,-0.01795217096590668,-0.007419401188933134,0.01795217096590668
2015-02-01,0.18000000000000016,-1.1953248662099045,3.2286680258746907,0.008587712594650864,0.007232791288783355,-0.017951073877436725,-0.007232791288783355,0.017951073877436725
2015-03-01,0.040000000000000036,-1.4228534291754027,0.8819130499941985,0.008586960043371375,0.006954540918203516,-0.01795011337368637,-0.006954540918203516,0.01795011337368637
2015-04-01,-0.2900000000000005,-1.387186011089161,0.7626141801243016,0.008586280219063545,0.006667619858276262,-0.017949200181363947,-0.006667619858276262,0.017949200181363947
2015-05-01,-0.25,-0.901473539514296,3.0076981520710087,0.008585306718922032,0.006411753753373454,-0.017948091030487293,-0.006411753753373454,0.017948091030487293
2015-06-01,0.10000000000000009,-0.9334027388243729,0.9144395424424231,0.008584157933925961,0.006268378751831931,-0.017946801900489875,-0.006268378751831931,0.017946801900489875
2015-07-01,-0.10999999999999988,-1.3766922952761727,0.8449489130455058,0.008583098724830986,0.006108123859555441,-0.01794560159909538,-0.006108123859555441,0.01794560159909538
2015-08-01,-0.25,-1.6034456417325553,1.0515407503664236,0.008581945671025598,0.0059589478480036855,-0.01794433820143855,-0.0059589478480036855,0.01794433820143855
2015-09-01,0.08999999999999986,-1.8485385063831326,2.0479665474197613,0.008580505203184464,0.005846027207777296,-0.017942908889241355,-0.005846027207777296,0.017942908889241355
2015-10-01,-0.1200000000000001,-1.077440387528643,0.7243531303752342,0.00857922974647561,0.005697942417900816,-0.017941562202802706,-0.005697942417900816,0.017941562202802706
2015-11-01,0.0900000000000003,-0.7209630877853904,0.6819453056689042,0.00857787091681128,0.0055606390192591455,-0.017940143891689287,-0.0055606390192591455,0.017940143891689287
2015-12-01,0.2799999999999998,-0.3494767785111877,0.7474224104535285,0.008576575581553392,0.005411783425905062,-0.017938807098508026,-0.005411783425905062,0.017938807098508026
2016-01-01,0.1499999999999999,0.45310813021312446,1.4200560233451436,0.00857536306625019,0.005228857584241162,-0.017937689660247693,-0.005228857584241162,0.017937689660247693
2016-02-01,0.29000000000000004,-1.6325104899722995,-0.12249852287696945,0.008574093902583716,0.0050117823087079865,-0.01793668794406663,-0.0050117823087079865,0.01793668794406663
2016-03-01,-0.09999999999999964,-0.47159336787473705,-0.19857187223202394,0.008573245048721555,0.004800773515135256,-0.017935924538977688,-0.004800773515135256,0.017935924538977688
2016-04-01,0.20000000000000018,-0.15093136391358714,-0.19152375536177596,0.008572367184084445,0.004587415078515112,-0.017935104193246943,-0.004587415078515112,0.017935104193246943
2016-05-01,-0.03000000000000025,-0.6482046890546327,0.03610170270157469,0.008571515837016649,0.004380529102015467,-0.01793444647162622,-0.004380529102015467,0.01793444647162622
2016-06-01,0.22999999999999954,-0.4030751985525516,-0.04009124283271562,0.008570661040091916,0.004173680083571901,-0.01793378382371937,-0.004173680083571901,0.01793378382371937
2016-07-01,0.020000000000000462,-0.5646964872871224,-0.07004768528822462,0.008569887178766538,0.003968379509289475,-0.0179333070350827,-0.003968379509289475,0.0179333070350827
2016-08-01,0.040000000000000036,0.3587851987458196,0.0674650799751122,0.008569132722469114,0.003763541939807333,-0.017932862053972938,-0.003763541939807333,0.017932862053972938
2016-09-01,-0.03000000000000025,0.7361783514287872,0.13088359242180886,0.00856836262814115,0.0035581387576975585,-0.01793245741679819,-0.0035581387576975585,0.01793245741679819
2016-10-01,0.009999999999999787,0.36478824564795553,0.12889294311246702,0.008567603605360059,0.0033531141950956344,-0.01793203885908679,-0.0033531141950956344,0.01793203885908679
2016-11-01,0.16999999999999993,0.13208744120846544,0.09785211448842236,0.008566837485239544,0.003147607266815144,-0.017931638310203675,-0.003147607266815144,0.017931638310203675
2016-12-01,0.0600000000000005,1.570445508302466,0.15323916833196266,0.008566051702508333,0.002939298504628199,-0.01793137554899497,-0.002939298504628199,0.01793137554899497
