fecha,d_exp24,shock_inf,alpha_t,beta_t,indice_anclaje_A
2023-09-01,-0.019999999999999574,0.13000000000000078,0.01678645730683472,0.007339491757188015,-0.007339491757188015
2023-10-01,0.16999999999999993,0.54,0.017341390966667064,0.007313695358121592,-0.007313695358121592
2023-11-01,0.10999999999999943,-0.2400000000000002,0.017826935168005924,0.0072732033259960156,-0.0072732033259960156
2023-12-01,-0.10999999999999943,-0.3200000000000003,0.018334002813470668,0.00722245503234602,-0.00722245503234602
2024-01-01,-0.03000000000000025,-0.6600000000000006,0.018811205815484216,0.0071823799698867785,-0.0071823799698867785
2024-02-01,-0.009999999999999787,-1.17,0.01927470907336998,0.007144678778242674,-0.007144678778242674
2024-03-01,-0.14000000000000057,-1.1099999999999994,0.019743514041712693,0.007106459361187175,-0.007106459361187175
2024-04-01,-0.1200000000000001,-0.69,0.020095854921436358,0.007080239291187783,-0.007080239291187783
2024-05-01,-0.02999999999999936,-0.0900000000000003,0.02038272540010668,0.007064870588677794,-0.007064870588677794
2024-06-01,0.02999999999999936,-0.3500000000000001,0.02066693848575737,0.0070528786589709146,-0.0070528786589709146
2024-07-01,0.05000000000000071,-0.2100000000000004,0.020960004573890273,0.007037993977930228,-0.007037993977930228
2024-08-01,-0.05000000000000071,-1.02,0.021261406695650305,0.0070185695804784575,-0.0070185695804784575
2024-09-01,-0.04999999999999938,-1.8800000000000003,0.021532604920040308,0.007002531685327559,-0.007002531685327559
2024-10-01,-0.010000000000000231,-2.88,0.021777771851606523,0.006988077320736875,-0.006988077320736875
2024-11-01,-0.2999999999999998,-2.25,0.022133323050819838,0.006969239635372227,-0.006969239635372227
2024-12-01,0.29000000000000004,-1.89,0.022003924240288488,0.006975051160593629,-0.006975051160593629
2025-01-01,-0.1900000000000004,-1.7000000000000002,0.022388713810126505,0.006949749175305987,-0.006949749175305987
2025-02-01,0.03000000000000025,-1.75,0.022547123423659145,0.0069396764082912225,-0.0069396764082912225
2025-03-01,-0.08000000000000007,-2.08,0.022797226222012308,0.0069236114237610225,-0.0069236114237610225
2025-04-01,-0.08999999999999986,-1.99,0.02297846141491635,0.006911332958825541,-0.006911332958825541
2025-05-01,-0.07000000000000028,-1.8399999999999999,0.02307433072304295,0.006903960406755798,-0.006903960406755798
2025-06-01,-0.020000000000000018,-1.56,0.02311707893337107,0.006899889555976128,-0.006899889555976128
2025-07-01,0.010000000000000231,-2,0.023171806845279575,0.006894940471771087,-0.006894940471771087
2025-08-01,-0.04999999999999982,-2.09,0.02330942053807089,0.006885251821312144,-0.006885251821312144
2025-09-01,-0.07000000000000028,-1.74,0.023432725953905935,0.006876346112892454,-0.006876346112892454
2025-10-01,-0.04999999999999982,-1.9000000000000001,0.02350338204793296,0.006870900850611135,-0.006870900850611135
2025-11-01,-0.07000000000000028,-1.37,0.023554587954164555,0.0068666263237522045,-0.0068666263237522045
