fecha_inicio,fecha_fin,beta,se_beta,p_beta,rho,se_rho,p_rho,gamma,se_gamma,p_gamma,r2_ajustado,beta_ic_inf,beta_ic_sup,rho_ic_inf,rho_ic_sup,gamma_ic_inf,gamma_ic_sup,velocidad_ajuste,vida_media,multiplicador_lp,rho_ic_incluye_uno
2011-07-01,2014-06-01,0.3137481471625543,0.04828250477057117,2.586529893973051e-7,0.08844422688763315,0.11978975542627018,0.4656954542371081,0.05482283242656309,0.03178231715616348,0.09418456922087025,0.6555293710151824,0.21911443781223477,0.4083818565128738,-0.1463436937478564,0.3232321475231227,-0.007470509199517333,0.11711617405264352,0.9115557731123669,0.2857887365931385,0.34418974287366916,FALSE
2011-08-01,2014-07-01,0.31087815092622134,0.04997787629682594,5.744733434134671e-7,0.09870547138101712,0.12325137931704896,0.42912661348665215,0.046093744794203736,0.03180549334237562,0.1570009670517136,0.6738371733132386,0.21292151338444248,0.4088347884680002,-0.14286723208039884,0.34027817484243306,-0.016245022156852473,0.10843251174525995,0.9012945286189828,0.2993361204721008,0.34492404098199436,FALSE
2011-09-01,2014-08-01,0.34303437883699645,0.045531215636370276,1.4024654379300972e-8,0.07635155788180314,0.11895581455056926,0.5255433525484943,0.048658338669613665,0.03569362639076341,0.18232795242868477,0.6847636941360542,0.2537931961897107,0.4322755614842822,-0.15680183863731262,0.3095049544009189,-0.021301169056282612,0.11861784639550994,0.9236484421181969,0.26945472580784013,0.37139063218719665,FALSE
2011-10-01,2014-09-01,0.34111131465591155,0.05746793303217063,1.3076491123442148e-6,0.15177756504686832,0.1637064384364751,0.36079811074326984,0.059280041990130976,0.03717346754968082,0.12061282418893654,0.6511632093305764,0.2284741659128571,0.453748463398966,-0.16908705428862283,0.4726421843823595,-0.013579954407243432,0.13214003838750538,0.8482224349531317,0.3676511759910047,0.4021484231017299,FALSE
2011-11-01,2014-10-01,0.3390198326491185,0.06220558928547778,5.363313284690352e-6,0.16704160396451356,0.1536730067755042,0.28515972643486004,0.06925762170630569,0.0327614391149505,0.04240137428391592,0.6227966729628897,0.21709687764958208,0.46094278764865493,-0.13415748931547467,0.4682406972445018,0.005045201041002714,0.13347004237160864,0.8329583960354865,0.38733857970681845,0.407006921669441,FALSE
2011-12-01,2014-11-01,0.3417799635442714,0.06366791355400606,6.806170965024845e-6,0.2023709674440955,0.1429841179244763,0.1666282282637142,0.06651507075180052,0.026078417719368276,0.015740124924425614,0.6364526331020427,0.21699085297841955,0.46656907411012327,-0.07787790368787806,0.48261983857606905,0.015401372021838701,0.11762876948176235,0.7976290325559046,0.4338534526711442,0.4284948887192325,FALSE
2012-01-01,2014-12-01,0.3511161704540638,0.07036077041694119,2.0444220502400555e-5,0.2297596273007369,0.1369594349562499,0.10317297173634793,0.05007307480876187,0.02634820306241281,0.06641714061309711,0.6845978690828326,0.21320906043685905,0.48902328047126853,-0.03868086521351288,0.4982001198149867,-0.0015694031935672356,0.10171555281109099,0.770240372699263,0.47129733688121994,0.45585272195431326,FALSE
2012-02-01,2015-01-01,0.2917566263813009,0.06133323194826735,4.022723202513316e-5,0.32088452667590944,0.14990523466058,0.0400279397027129,0.062209856101221046,0.02415344911439569,0.014830168319474873,0.7137445439728096,0.1715434917626969,0.4119697609999049,0.027070266741172633,0.6146987866106463,0.014869095837005492,0.1095506163654366,0.6791154733240905,0.6098029960335555,0.4296126915695639,FALSE
2012-03-01,2015-02-01,0.29498322209191447,0.06781499294193784,1.2986273765172482e-4,0.1561138989888414,0.1392753601304584,0.2706717533725227,0.08370780942375695,0.01531531680087721,5.124621913158084e-6,0.7294004690234861,0.1620658359257163,0.4279006082581126,-0.11686580686685707,0.42909360484453984,0.05368978849403762,0.11372583035347629,0.8438861010111586,0.3732277596390084,0.3495533600310049,FALSE
2012-04-01,2015-03-01,0.28514089389729413,0.07421765200408335,5.448314879475381e-4,0.1770602582690209,0.18274372194088442,0.3398620556952868,0.08009180283260633,0.01926288787879573,2.2433359229924246e-4,0.7278015683585524,0.13967429596929076,0.4306074918252975,-0.1811174367351126,0.5352379532731544,0.042336542590166705,0.11784706307504597,0.8229397417309792,0.40037031629519515,0.3464906109620203,FALSE
2012-05-01,2015-04-01,0.3047110494809872,0.07149136055132863,1.6675557591757566e-4,0.1312831868811187,0.18136694575750942,0.47441425388037695,0.08530197052975962,0.019831884389729663,1.4918817142769227e-4,0.7452431954823984,0.16458798280038311,0.4448341161615913,-0.22419602680359976,0.4867624005658372,0.04643147712588948,0.12417246393362975,0.8687168131188813,0.34138478780681714,0.3507599310608582,FALSE
2012-06-01,2015-05-01,0.27736890769409944,0.06809703041982129,2.8504383706682456e-4,0.280310747586263,0.19584215469181476,0.1620361999542384,0.07241317391792597,0.02459422763584729,0.005984907755016763,0.7371105767855598,0.1438987280712497,0.4108390873169492,-0.10353987560969391,0.6641613707822199,0.02420848775166528,0.12061786008418665,0.719689252413737,0.5449885205887467,0.385400930698691,FALSE
2012-07-01,2015-06-01,0.25161153929835617,0.06534142674887557,5.317068014739157e-4,0.3814493615649294,0.18279711006490512,0.04496392640063685,0.06449074137371619,0.025182092266058033,0.015356076909483199,0.7547421528244858,0.12354234287056007,0.37968073572615224,0.023167025837715405,0.7397316972921435,0.01513384053224244,0.11384764221518993,0.6185506384350705,0.7191985871707794,0.4067759754236644,FALSE
2012-08-01,2015-07-01,0.24454689397680163,0.06649624639226674,8.581861955382579e-4,0.4190209498988624,0.17787244622980217,0.024778318190003465,0.06524610833582618,0.026113999488927737,0.01779987375129799,0.7768288458480651,0.11421425104795882,0.37487953690564446,0.07039095528845019,0.7676509445092746,0.014062669337527818,0.11642954733412456,0.5809790501011376,0.7968726139084804,0.4209220520675067,FALSE
2012-09-01,2015-08-01,0.20842778822956826,0.06911005493611298,0.004988075190224671,0.5256687577773098,0.17710318160461042,0.0056337152152309755,0.06386887750918702,0.02829804722881278,0.030968286561565896,0.7941062373143686,0.07297208055478682,0.3438834959043497,0.17854652183227343,0.8727909937223461,0.008404704940713964,0.11933305007766007,0.4743312422226902,1.077848582257894,0.43941399949302745,FALSE
2012-10-01,2015-09-01,0.22259185731259143,0.07474242639619337,0.005492664898052131,0.5209490014204207,0.15228683438840146,0.001723794852410085,0.05878356890415868,0.029678536993711986,0.05627827341992289,0.8196532573929627,0.07609670157605242,0.36908701304913044,0.2224668060191538,0.8194311968216875,6.136363964831873e-4,0.11695350141183417,0.47905099857957933,1.062941045411889,0.4646516925600662,FALSE
2012-11-01,2015-10-01,0.18006263876025508,0.0905132061572357,0.05526727073903915,0.6202541736639848,0.15770496103625492,4.2261704250856716e-4,0.05813739539047529,0.03139261974865059,0.07327932246599173,0.8428137563074536,0.0026567546920731044,0.35746852282843705,0.3111524500329252,0.9293558972950444,-0.003392139316879865,0.11966693009783044,0.37974582633601517,1.451234409089802,0.47416620874439325,FALSE
2012-12-01,2015-11-01,0.1753831252967154,0.09450054450900622,0.07269835197922829,0.654004654173622,0.14534478406307258,8.450424474304384e-5,0.04927170162701691,0.028314712104320985,0.0914441210178865,0.8554312711263641,-0.00983794194093679,0.3606041925343676,0.3691288774099997,0.9388804309372443,-0.00622513409745222,0.10476853735148604,0.34599534582637803,1.632314093415131,0.5068944637906297,FALSE
2013-01-01,2015-12-01,0.21285448897720252,0.08935526493265421,0.02332643259492905,0.5991238797014076,0.12357488983746127,3.0871718520098884e-5,0.04536126609865556,0.024152476819316905,0.0695030984271122,0.8650617398578812,0.03771816970920028,0.38799080824520477,0.35691709561998347,0.8413306637828317,-0.001977588467205575,0.09270012066451669,0.40087612029859243,1.3530449289303377,0.5309732313779577,FALSE
2013-02-01,2016-01-01,0.2809432260672733,0.07675204409104285,8.996865096545167e-4,0.5208948997480654,0.10126317090955485,1.3073156043107045e-5,0.02299182481805931,0.013186190647771597,0.09082538848997442,0.8908574959837445,0.1305092196488293,0.43137723248571724,0.32241908476533787,0.7193707147307928,-0.0028531088515730205,0.04883675848769164,0.47910510025193465,1.0627717825171852,0.5863916412485296,FALSE
2013-03-01,2016-02-01,0.22853882941589962,0.056999446337446295,3.410138174744987e-4,0.6017902075878346,0.07484082166651009,3.514429201031966e-9,0.026817632730957018,0.014004561234208766,0.06447786713048019,0.8884664221418294,0.11681991459450489,0.3402577442372944,0.45510219712147487,0.7484782180541945,-6.313072880921623e-4,0.054266572750006195,0.39820979241216536,1.3648756761691674,0.5739156438909254,FALSE
2013-04-01,2016-03-01,0.1836321997793518,0.06444277655452346,0.0075961115131669725,0.6664615430902792,0.08481282325414509,5.770397175567111e-9,0.0250988851067443,0.015820917792073747,0.12247391387868549,0.8749366533186946,0.057324357732485814,0.3099400418262178,0.5002284095121547,0.8326946766684036,-0.005910113765720246,0.05610788397920884,0.33353845690972084,1.7082148207931072,0.5505578021818807,FALSE
2013-05-01,2016-04-01,0.17258676933537728,0.05431062901867755,0.003281911724485283,0.6770772738607668,0.06729745939078786,1.9534486657453133e-11,0.017982496297806103,0.013024756711505993,0.17695779761158498,0.8737063377700383,0.06613793645876928,0.2790356022119853,0.5451742534548225,0.808980294266711,-0.007546026856745644,0.04351101945235785,0.32292272613923323,1.7774377769375211,0.534452224526817,FALSE
2013-06-01,2016-05-01,0.16318874751895304,0.0514496472494241,0.0033333642972057835,0.6906507362351447,0.06461235058347452,4.330849650787724e-12,0.015725550839348654,0.013838506105060154,0.2642439178238276,0.8659045066507882,0.06234743891008181,0.26403005612782426,0.5640105290915347,0.8172909433787547,-0.011397921126569246,0.042849022805266555,0.3093492637648553,1.8727581647327236,0.5275226633252866,FALSE
2013-07-01,2016-06-01,0.1718185386561907,0.04435529023393287,4.987598216134553e-4,0.6540743078425046,0.05290654517078027,9.960968226269854e-14,0.009499708211035497,0.0129926064421741,0.47000025347620333,0.8748455436199791,0.08488216979768227,0.25875490751469915,0.5503774793077754,0.7577711363772339,-0.015965800415625737,0.03496521683769673,0.34592569215749536,1.6327235717836466,0.49669204268864775,FALSE
2013-08-01,2016-07-01,0.1702060690271165,0.04060649210837456,2.0384109328380555e-4,0.6858029658074442,0.04714603304014968,1.1757254115139987e-15,0.008883768410191934,0.01206532570741713,0.4669084087094527,0.8792666167032586,0.09061734449470235,0.24979479355953063,0.5933967410487508,0.7782091905661375,-0.014764269976345641,0.03253180679672951,0.31419703419255585,1.8377827686399504,0.5417176182599025,FALSE
2013-09-01,2016-08-01,0.16063899217608435,0.03738784815851344,1.5120123361957725e-4,0.690432715850849,0.04182384681475879,3.259806191636773e-17,0.009950042525587077,0.012926096970203022,0.44708538986714574,0.8721763755202022,0.087358809785398,0.2339191745667707,0.6084579760939217,0.7724074556077762,-0.015385107536010845,0.035285192587185,0.309567284149151,1.8711620106681752,0.5189146282611947,FALSE
2013-10-01,2016-09-01,0.14823179307054962,0.03497681523707181,1.7865299487389486e-4,0.6925018931468354,0.03906944101234732,4.1636161641576424e-18,0.012668009905719054,0.015238993842680007,0.411970478648642,0.8623538328337887,0.07967723520588887,0.21678635093521037,0.6159257887626347,0.7690779975310361,-0.017200418025933757,0.04253643783737187,0.3074981068531646,1.8864006520013588,0.48205757943522154,FALSE
2013-11-01,2016-10-01,0.14285550786614012,0.03297196287843942,1.364014888246879e-4,0.7052934248931636,0.042200642742759926,2.286480956502646e-17,0.015241108088873807,0.015975658174326945,0.3472247760097127,0.8584196599291312,0.07823046062439887,0.20748055510788138,0.6225801651173541,0.7880066846689731,-0.016071181932807002,0.04655339811055462,0.2947065751068364,1.9852909607873985,0.4847381087929662,FALSE
2013-12-01,2016-11-01,0.15124294637138747,0.029964563758814986,1.7314011006907056e-5,0.6952185150682392,0.04285454901264129,5.375471940334687e-17,0.010390807629934766,0.01601532879529782,0.521094558382706,0.8554253129367213,0.0925124014041101,0.20997349133866483,0.6112235990034622,0.7792134311330161,-0.020999236808848958,0.04178085206871849,0.3047814849317608,1.9067173238193933,0.4962340360184611,FALSE
2014-01-01,2016-12-01,0.14516698520436097,0.02677690953892353,5.829726585684162e-6,0.6642638486009997,0.049069285116213314,8.585852567133485e-15,-0.004196913505210376,0.010519823633729995,0.6925779177232501,0.8784949362736664,0.09268424250807086,0.19764972790065108,0.5680880497732217,0.7604396474287778,-0.024815767827321165,0.01642194081690041,0.33573615139900026,1.6944221644914121,0.43238413438485984,FALSE
2014-02-01,2017-01-01,0.14393223286959655,0.029363639043868447,2.6437000614278876e-5,0.6529117170303339,0.06527435629835585,2.2528801010462282e-11,-0.003309047511193987,0.011592221653515452,0.777135837921422,0.8594972735951092,0.0863795003436144,0.2014849653955787,0.5249739786855565,0.7808494553751113,-0.02602980195208427,0.0194117069296963,0.3470882829696661,1.6259100793518177,0.414684793269658,FALSE
2014-03-01,2017-02-01,0.1410429972934489,0.02937408337076033,3.534202499345998e-5,0.6724754221816155,0.0741538067523099,2.3429993621579123e-10,-0.0023787020420725485,0.012138409847916498,0.8458768035740107,0.8526051309585112,0.08346979388675865,0.19861620070013916,0.5271339609470881,0.8178168834161429,-0.026169985343988886,0.021412581259843785,0.3275245778183845,1.7468879715231422,0.4306333229491516,FALSE
2014-04-01,2017-03-01,0.1422324782951431,0.032863317958058816,1.3821957902042915e-4,0.6593429976349866,0.08252645438329499,4.038920356973755e-9,0.0013757688588855986,0.013793389249669618,0.9211720627520754,0.8451728116073959,0.07782037509734782,0.20664458149293838,0.4975911470437284,0.8210948482262448,-0.025659274070466854,0.02841081178823805,0.3406570023650134,1.6641733793474112,0.41752401185853577,FALSE
2014-05-01,2017-04-01,0.17970141245383614,0.03262949904529977,4.5387859422994885e-6,0.5604294393852411,0.07392862440530855,1.2332459105830354e-8,-0.018173239928857474,0.012864631970942073,0.16741091071285533,0.8566219640325188,0.1157475943250486,0.24365523058262367,0.4155293355508364,0.7053295432196459,-0.04338791859190394,0.007041438734188988,0.43957056061475885,1.1970380218904133,0.40881130028934554,FALSE
2014-06-01,2017-05-01,0.1601670490449675,0.041233594730291236,4.841062068898174e-4,0.6023038076346396,0.09975138917617651,9.72286824822444e-7,7.049555990161207e-4,0.015383735443473183,0.9637347288870366,0.8391241746531998,0.07934920337359669,0.24098489471633833,0.4067910848493337,0.7978165304199456,-0.029447165870191316,0.03085707706822356,0.39769619236536036,1.3671722771996346,0.4027371951749121,FALSE
2014-07-01,2017-06-01,0.17900514123953531,0.03950048127849651,7.706387464808173e-5,0.5503495848678986,0.0855577970715217,3.1219194754638243e-7,-0.0064958369207845775,0.011757669564960849,0.5844606220547421,0.8470680580994729,0.10158419793368216,0.25642608454538846,0.3826563026077161,0.7180428671280812,-0.029540869268107842,0.016549195426538685,0.44965041513210136,1.1606586247163204,0.39809846764390505,FALSE
2014-08-01,2017-07-01,0.22174214135875878,0.04809288792787253,6.137851402126772e-5,0.43421212702741135,0.09413564598351487,6.104016937748765e-5,-0.02212994157100878,0.009884471967615488,0.032246869738437045,0.8640371360683676,0.12748008102012862,0.31600420169738896,0.2497062608997222,0.6187179931551006,-0.04150350662753513,-0.0027563765144824233,0.5657878729725887,0.8308904630135897,0.39191745166567354,FALSE
2014-09-01,2017-08-01,0.1915667465010632,0.041211679993963544,5.505801416475812e-5,0.5071793435045756,0.08565033379796386,1.3624600227395677e-6,-0.012536993798518204,0.008993173280169851,0.17290588423522107,0.8679564501721531,0.11079185371289466,0.2723416392892317,0.33930468926056645,0.6750539977485848,-0.030163613427651115,0.005089625830614704,0.4928206564954244,1.0209998153974742,0.3887149290034717,FALSE
2014-10-01,2017-09-01,0.1987966953441273,0.04092896139252828,3.0089422135808933e-5,0.5018791039651994,0.08627080128495868,1.8422505743957302e-6,-0.015963211510105796,0.009450237426497731,0.10090610600902339,0.8709569210086185,0.11857593101477187,0.27901745967348274,0.3327883334466804,0.6709698744837185,-0.03448567686604135,0.002559253845829758,0.4981208960348006,1.005441231771415,0.39909326616612895,FALSE
2014-11-01,2017-10-01,0.20357791531204067,0.0420628780980028,3.163457896106623e-5,0.483714850490359,0.08164999103493847,1.3516914536076792e-6,-0.015933633239923473,0.009452280433403706,0.10158384679632063,0.8745645297127762,0.12113467423995519,0.2860211563841262,0.32368086806187957,0.6437488329188384,-0.03446010288939473,0.002592836409547789,0.516285149509641,0.9544067813412545,0.394312940252873,FALSE
2014-12-01,2017-11-01,0.19810380478451034,0.03913157402808041,1.6569599792468266e-5,0.5102107627447809,0.07789097323696662,2.22823330415118e-7,-0.014718111933308575,0.010777631710575272,0.1815822771459355,0.8740461664437429,0.12140591968947274,0.27480168987954795,0.3575444552003264,0.6628770702892355,-0.035842270086036104,0.006406046219418957,0.48978923725521906,1.0300414022320792,0.404467451948689,FALSE
2015-01-01,2017-12-01,0.19927886006696593,0.04039329330189938,2.410922341537607e-5,0.5071682500527822,0.07833128379866193,2.766640991343743e-7,-0.012875289245816813,0.010812853526228646,0.24251418572213299,0.8785772318647129,0.12010800519524316,0.2784497149386887,0.35363893380740485,0.6606975662981596,-0.03406848215722496,0.008317903665591334,0.4928317499472178,1.020966921012805,0.40435475207980953,FALSE
2015-02-01,2018-01-01,0.1824379589788768,0.04304342560851651,1.784186036296692e-4,0.5380195045517431,0.08494670074089206,4.146433846058413e-7,-0.014031771088149588,0.011508035586629176,0.23164118023388378,0.8876687921023375,0.09807284478618443,0.26680307317156915,0.3715239710995947,0.7045150380038915,-0.03658752083794277,0.008523978661643594,0.4619804954482569,1.1182309873845548,0.3949040290150309,FALSE
2015-03-01,2018-02-01,0.2077322312350886,0.035256857535898314,1.4842773118083855e-6,0.49894531558055155,0.078169825304853,3.599773005036598e-7,-0.01016518167570713,0.010752682089788627,0.35155791467265385,0.9044982716351639,0.13862879046472792,0.2768356720054493,0.34573245798303964,0.6521581731780635,-0.03124043857169284,0.01091007522027858,0.5010546844194484,0.9969628622321678,0.4145899393711476,FALSE
2015-04-01,2018-03-01,0.2314789476203139,0.032629865875494185,4.773739534014487e-8,0.4722961748970198,0.07521128162267304,4.843295199623394e-7,-0.007498244028546016,0.011874815029976976,0.5322373306030614,0.9142385557867193,0.1675244105043453,0.2954334847362825,0.3248820629165806,0.619710286877459,-0.03077288148730089,0.015776393430208854,0.5277038251029802,0.9240126690013601,0.4386531546841475,FALSE
2015-05-01,2018-04-01,0.2298169786042016,0.038214030044183396,1.0425108664965834e-6,0.47738548972349293,0.07787240575233799,7.446559491920265e-7,-0.0068608924027856524,0.010704916177644488,0.5261445887705538,0.9133620098693519,0.15491747971760217,0.30471647749080105,0.32475557444891046,0.6300154049980754,-0.027842528110968847,0.014120743305397542,0.5226145102765071,0.9374062192859239,0.439744733613709,FALSE
2015-06-01,2018-05-01,0.20511926419165027,0.03623550912616326,2.9048708906597874e-6,0.5298903048053005,0.07170180204744193,2.088434139195655e-8,-4.553618446696642e-4,0.01108506336976518,0.9674882608954858,0.909723382912777,0.13409766630437028,0.2761408620789303,0.38935477279231434,0.6704258368182867,-0.022182086049409418,0.021271362360070087,0.4701096951946995,1.0914238099232814,0.4363221313840349,FALSE
2015-07-01,2018-06-01,0.20579760325937185,0.03562103409748814,2.06950055466383e-6,0.5373471945283483,0.06858388192978077,6.145714791157053e-9,3.8700208914774757e-4,0.009973453452491048,0.9692883567889164,0.9063129403992621,0.1359803764282951,0.2756148300904486,0.4029227859459781,0.6717716031107186,-0.019160966677734707,0.019934970856030205,0.46265280547165166,1.1159798320525651,0.4448208263852877,FALSE
2015-08-01,2018-07-01,0.19818167107796061,0.035116687755709815,3.053909290993018e-6,0.5471103599446204,0.06255899276591718,5.410318328301385e-10,9.838901783781474e-4,0.008997503660168193,0.9136066059645616,0.8990695333951088,0.12935296307676938,0.2670103790791518,0.42449473412342276,0.6697259857658181,-0.016651216995551513,0.018618997352307806,0.45288964005537957,1.1492981770960862,0.4375937392909382,FALSE
2015-09-01,2018-08-01,0.1446571626002262,0.03576793812264099,3.0917042539814146e-4,0.612805106336876,0.06738782894222355,2.1970783553670656e-10,0.0036180186986552944,0.008729043687880222,0.6812876618725814,0.8855722852020179,0.07455200387984988,0.21476232132060252,0.4807249616101179,0.7448852510636341,-0.01349090692958994,0.020726944326900528,0.387194893663124,1.4154286158059162,0.3736029709267914,FALSE
2015-10-01,2018-09-01,0.14139824220164451,0.03697931987705643,5.731712138772746e-4,0.6198612644844558,0.06530813673983608,8.004346489334428e-11,0.005294100612525549,0.008834165587775148,0.553208615449304,0.8610399659671851,0.06891877524261392,0.2138777091606751,0.491857316474377,0.7478652124945345,-0.012020863939513739,0.02260906516456484,0.3801387355155442,1.4493116098193704,0.37196483544324993,FALSE
2015-11-01,2018-10-01,0.10974624365064488,0.03571929276269947,0.004313437168172339,0.6067390130034958,0.06481485979503636,1.1116027793482376e-10,-0.0020159090249150737,0.006865919431906624,0.7709511291830488,0.8226744358663658,0.039736429835753914,0.17975605746553586,0.4797018878052245,0.733776138201767,-0.015473111111452055,0.011441293061621909,0.39326098699650425,1.3872472821260342,0.2790672028995859,FALSE
