fecha,exp_inf_24m,exp_inf_12m,infl_gt,meta_inflacion,d_exp24,gap_meta_largo,x_inflacion,x_expectativa_corta,control_tc,theta1_inflacion,theta1_se,theta1_li_95,theta1_ls_95,theta2_expectativa_corta,theta2_se,theta2_li_95,theta2_ls_95,parametro_anclaje,anclaje_porcentaje,anclaje_se,anclaje_li_95,anclaje_ls_95,z_anclaje_igual_uno,p_anclaje_igual_uno,anclaje_significativamente_menor_uno,anclaje_significativamente_mayor_cero,theta1_significativamente_positivo,theta2_significativamente_positivo,fuera_rango_0_1,residuo_estado_u
2014-04-01,4.66,4.51,3.27,4,0.1200000000000001,-0.54,-0.75,0.45999999999999996,-1.01389263140885,0.17601479790658042,0.04664440264686878,0.08459344863833286,0.267436147174828,-0.02603214265365976,0.06070502610344576,-0.14501180749697729,0.09294752218965775,0.8500173447470792,85.00173447470793,0.07229968632985284,0.7083125634470249,0.9917221260471336,-2.074457896935471,0.03803680508539554,TRUE,TRUE,TRUE,FALSE,FALSE,0.7897590775274561
2014-05-01,4.28,4.19,3.22,4,-0.3799999999999999,-0.6600000000000001,-0.73,0.5099999999999998,-0.601458360351348,0.17535877773470765,0.04649378038223493,0.0842326426804123,0.266484912789003,-0.026032142688210254,0.06070502601796327,-0.14501180736398517,0.09294752198756467,0.8506733649535027,85.06733649535026,0.07221875841036239,0.7091271994609933,0.992219530446012,-2.0676987299891194,0.03866836142122944,TRUE,TRUE,TRUE,FALSE,FALSE,0.41284871681843943
2014-06-01,4.36,4.24,3.13,4,0.08000000000000007,-0.28000000000000025,-0.7799999999999998,0.1900000000000004,-0.709617409829777,0.17413881189778327,0.04633258893811416,0.08332860626858063,0.2649490175269859,-0.026032142331856658,0.06070502595182623,-0.14501180687800536,0.09294752221429203,0.8518933304340734,85.18933304340734,0.07210777291936277,0.7105646925067298,0.9932219683614171,-2.0539626113755087,0.03997931055736906,TRUE,TRUE,TRUE,FALSE,FALSE,0.4908171232308368
2014-07-01,4.41,4.24,3.41,4,0.04999999999999982,-0.3600000000000003,-0.8700000000000001,0.2400000000000002,-0.114903477686124,0.17292953327000485,0.04615596736019644,0.08246549957241357,0.26339356696759614,-0.026032141978085958,0.060705025878632024,-0.14501180638077665,0.09294752242460473,0.8531026087080812,85.31026087080812,0.07201170250638123,0.7119622653301613,0.9942429520860011,-2.039909989336826,0.04135929163311636,TRUE,TRUE,TRUE,FALSE,FALSE,0.5650840977066609
2014-08-01,4.06,4.09,3.7,4,-0.35000000000000053,-0.41000000000000014,-0.5899999999999999,0.2400000000000002,-0.683606832410222,0.17244386337152678,0.04599554117036778,0.08229425922817667,0.2625934675148769,-0.026032141822368245,0.06070502580728354,-0.1450118060852185,0.09294752244048199,0.8535882784508414,85.35882784508414,0.07192060140269287,0.7126264899551025,0.9945500669465803,-2.0357410629727664,0.04177636339920171,TRUE,TRUE,TRUE,FALSE,FALSE,0.1583973132961783
2014-09-01,4.13,4.24,3.45,4,0.07000000000000028,-0.05999999999999961,-0.2999999999999998,0.08999999999999986,-1.03688430528659,0.17153546068998113,0.04582625250371943,0.08171765623625259,0.26135326514370966,-0.026032141496038084,0.060705025739846395,-0.14501180562671395,0.09294752263463778,0.8544966808060569,85.44966808060569,0.07181589670180948,0.7137401097530616,0.9952532518590522,-2.026060049045896,0.042758631448778554,TRUE,TRUE,TRUE,FALSE,FALSE,0.1692541083092643
2014-10-01,4.17,4.08,3.64,4,0.040000000000000036,-0.1299999999999999,-0.5499999999999998,0.2400000000000002,-2.77146225222147,0.17060012704245495,0.045632442322740115,0.08116218356328306,0.26003807052162686,-0.026032141161691873,0.060705025669088676,-0.14501180515368514,0.0929475228303014,0.8554320141192369,85.54320141192369,0.07170527414354615,0.7148922592963153,0.9959717689421584,-2.0161415963817917,0.04378517147734364,TRUE,TRUE,TRUE,FALSE,FALSE,0.23118899412379512
2014-11-01,4.16,4.16,3.38,4,-0.009999999999999787,-0.16999999999999993,-0.3599999999999999,0.08000000000000007,-4.0320256621181105,0.16978340087598998,0.04544891785932644,0.08070515873539091,0.25886164301658904,-0.026032140878696364,0.06070502560717587,-0.14501180474934278,0.09294752299195004,0.8562487400027063,85.62487400027064,0.0715842110135187,0.7159462645544943,0.9965512154509184,-2.00814199055915,0.044628205254650846,TRUE,TRUE,TRUE,FALSE,FALSE,0.1666277478856409
2014-12-01,4.21,4.2,2.95,4,0.04999999999999982,-0.16000000000000014,-0.6200000000000001,0.16000000000000014,-3.651252238364,0.16886388277801356,0.045240760883180034,0.08019362081379224,0.2575341447422349,-0.026032140573037096,0.06070502554313933,-0.14501180431817418,0.09294752317209999,0.8571682577950235,85.71682577950234,0.07145599776189444,0.7171170757023357,0.9972194398877112,-1.9988768847776812,0.045621676332671404,TRUE,TRUE,TRUE,FALSE,FALSE,0.26762686414088466
2015-01-01,3.89,3.75,2.32,4,-0.31999999999999984,-0.20999999999999996,-1.0499999999999998,0.20000000000000018,-3.10352169955452,0.16830528302666525,0.04501409723609322,0.08007927364733858,0.25653129240599193,-0.026032140359788635,0.06070502547962771,-0.14501180398044525,0.09294752326086797,0.8577268573331234,85.77268573331234,0.07131473378578093,0.717952547545931,0.9975011671203158,-1.9950034882587435,0.046042499415868535,TRUE,TRUE,TRUE,FALSE,FALSE,0.028378771631347402
