fecha_inicio,fecha_fin,beta,se_beta,p_beta,rho,se_rho,p_rho,r2_ajustado,beta_ic_inf,beta_ic_sup,rho_ic_inf,rho_ic_sup,velocidad_ajuste,vida_media,multiplicador_lp,rho_ic_incluye_uno
2014-11-01,2018-12-01,0.14370733913936343,0.028502423849084385,7.299076228179937e-6,0.6501264133265066,0.06470448516331591,2.746719792497829e-13,0.8798901808931444,0.08784258839515803,0.19957208988356884,0.5233056224064074,0.7769472042466057,0.34987358667349344,1.609767228530299,0.4107407492680291,FALSE
2014-12-01,2019-01-01,0.14749962503978145,0.024123492271594545,1.8065826838080287e-7,0.6421770385856315,0.05790411931855657,1.0221753952551221e-14,0.8799352406905102,0.10021758018745613,0.19478166989210677,0.5286849647212606,0.7556691124500023,0.35782296141436853,1.5650505107214736,0.41221397435413026,FALSE
2015-01-01,2019-02-01,0.15076634625063098,0.024530240464584054,1.6169052401672436e-7,0.6354585648357061,0.057404050213481536,1.0887955351991016e-14,0.8801787224718027,0.10268707494004624,0.19884561756121572,0.5229466264172823,0.7479705032541298,0.36454143516429394,1.5287480200163286,0.41357807839507355,FALSE
2015-02-01,2019-03-01,0.1430608557905413,0.026722048278411608,2.520907329708871e-6,0.6492933207844291,0.057682115870609986,6.130148289421193e-15,0.8847197216201653,0.09068564116485456,0.19543607041622807,0.5362363736780336,0.7623502678908247,0.35070667921557086,1.6049877206870502,0.4079216743477112,FALSE
2015-03-01,2019-04-01,0.15458260858868236,0.025440549518555313,2.0635679914146365e-7,0.6396789159695199,0.05879688075855639,1.96673150964781e-14,0.894575258108746,0.10471913153231395,0.2044460856450508,0.5244370296827494,0.7549208022562903,0.36032108403048013,1.5513974181950523,0.42901349779355674,FALSE
2015-04-01,2019-05-01,0.16468469367461708,0.029155801657838647,9.127263915215171e-7,0.6257770328578317,0.06282160434661058,3.630495914171756e-13,0.9002809188842005,0.10753932242525333,0.22183006492398083,0.502646688338475,0.7489073773771884,0.3742229671421683,1.4786788159136075,0.44007104890505805,FALSE
2015-05-01,2019-06-01,0.15577641162127157,0.02895845846623635,2.308519373393196e-6,0.6376965798920805,0.06206860589886635,1.3285581254863158e-13,0.8988018860086231,0.09901783302744832,0.2125349902150948,0.5160421123303025,0.7593510474538585,0.3623034201079195,1.540694476063125,0.42996119543908906,FALSE
2015-06-01,2019-07-01,0.1534395489709495,0.027655941350201513,1.2907946433324278e-6,0.6320580518324234,0.05902820609595176,3.3654333597075904e-14,0.8977214690655708,0.09923390392455453,0.20764519401734446,0.5163627678843579,0.7477533357804889,0.36794194816757664,1.51086837494754,0.41702108100233926,FALSE
2015-07-01,2019-08-01,0.15436048635603047,0.02804937372418596,1.507478266066743e-6,0.633963040288184,0.06023035932456563,5.972788230799656e-14,0.8934571245191072,0.09938371385662599,0.20933725885543497,0.5159115360120353,0.7520145445643326,0.36603695971181605,1.5208446347418856,0.421707377521548,FALSE
2015-08-01,2019-09-01,0.14830403852760327,0.02431926371860008,1.9112521999488386e-7,0.6359455639740463,0.05338987865775177,8.447687958556948e-16,0.8858948190617316,0.10063828163914712,0.1959697954160594,0.5313014018048529,0.7405897261432398,0.36405443602595366,1.5313353710385582,0.4073677556205649,FALSE
2015-09-01,2019-10-01,0.12246243011256583,0.021025026077741985,4.955037466366879e-7,0.6422442692310859,0.048403516467032365,1.656827967183016e-17,0.8763993189492583,0.08125337900019154,0.16367148122494013,0.5473733769557024,0.7371151615064694,0.3577557307689141,1.565420529442556,0.3423073890370976,FALSE
2015-10-01,2019-11-01,0.10885502863231188,0.024207733303518685,4.506154607432844e-5,0.6511695428547242,0.05675660576378425,3.163246412304092e-15,0.8434640111757404,0.06140787135741525,0.1563021859072085,0.5399265955577071,0.7624124901517413,0.34883045714527583,1.6157832999549886,0.31205712231422933,FALSE
2015-11-01,2019-12-01,0.10347191813655363,0.019903386953256365,4.28338301857171e-6,0.6100642430470282,0.0494798134892916,2.4530624878477257e-16,0.8101238158545825,0.06446127970817114,0.1424825565649361,0.5130838086080167,0.7070446774860397,0.3899357569529718,1.4025896167398035,0.2653563216287263,FALSE
2015-12-01,2020-01-01,0.10048071240294239,0.01876664099593036,2.5161048776475683e-6,0.5656014296743874,0.052828536870788666,3.379910308859251e-14,0.7487428984050457,0.06369809605091889,0.13726332875496589,0.4620574974076416,0.6691453619411332,0.4343985703256126,1.2163344057484613,0.23130995188963205,FALSE
2016-01-01,2020-02-01,0.10997808193005287,0.019902847214759455,1.3945774239718802e-6,0.5685544735735419,0.06595925606268531,3.076723537589288e-11,0.709076558171578,0.07096850138912433,0.1489876624709814,0.43927433169067875,0.6978346154564051,0.43144552642645806,1.2275518911447103,0.2549060662210833,FALSE
2016-02-01,2020-03-01,0.09850150077753897,0.01603523173333734,1.6357774452476199e-7,0.512507029116756,0.08105167851239187,8.711042917529991e-8,0.6659461738216048,0.06707244658019779,0.12993055497488015,0.353645739232468,0.6713683190010441,0.48749297088324395,1.0369611278930326,0.20205727397273668,FALSE
2016-03-01,2020-04-01,0.09961639092578779,0.016970584753793126,4.2326397326872767e-7,0.4989283076230122,0.09630545956699849,4.554882271508301e-6,0.6803101354037788,0.06635404480835327,0.1328787370432223,0.31016960687169515,0.6876870083743293,0.5010716923769878,0.996913983737397,0.19880666268179467,FALSE
2016-04-01,2020-05-01,0.10876555439637717,0.014358687831132477,1.105116746253909e-9,0.4362641091213476,0.06940943386884174,9.942720590188533e-8,0.7265555323940425,0.08062252624735751,0.1369085825453968,0.3002216187384178,0.5723065995042774,0.5637358908786524,0.8356129516680287,0.19293707595387008,FALSE
2016-05-01,2020-06-01,0.11569010121021851,0.01568335088719367,2.1997064100058395e-9,0.4434110843351543,0.0774962276350398,7.081378456048742e-7,0.75079918910685,0.08495073347131891,0.1464294689491181,0.29151847817047627,0.5953036904998323,0.5565889156648457,0.8523091005901559,0.20785556081731638,FALSE
