fecha_inicio,fecha_fin,ventana,n_obs,estimate,std.error,statistic,p.value,ic_inf,ic_sup,r_squared,adj_r_squared
2015-10-01,2018-09-01,36,36,0.1413982422016445,0.036979319877056376,3.8237112708331416,5.731712138772671e-4,0.06892010706982787,0.2138763773334611,0.8729508260271407,0.8610399659671851
2015-11-01,2018-10-01,36,36,0.10974624365064486,0.03571929276269948,3.0724640708801876,0.004313437168172353,0.03973771628251169,0.17975477101877804,0.837873769934963,0.8226744358663658
2015-12-01,2018-11-01,36,36,0.10339164716783508,0.030545792571954992,3.3848081343537326,0.0018984796834669781,0.0435229938475722,0.16326030048809798,0.7639115204368763,0.7417782254778333
2016-01-01,2018-12-01,36,36,0.10039583535490343,0.027274217217518344,3.6809795329494834,8.502655431156975e-4,0.04693935190204524,0.15385231880776162,0.6683543687935948,0.6372625908679943
2016-02-01,2019-01-01,36,36,0.11162627231157293,0.029602500553231884,3.770839294837409,6.636561309176542e-4,0.05360643737491143,0.16964610724823442,0.5842650470333784,0.5452898951927576
2016-03-01,2019-02-01,36,36,0.1142253664307956,0.029933196182925878,3.816009681450276,5.855613294099406e-4,0.055557379970089076,0.17289335289150212,0.5532605428560134,0.5113787187487647
2016-04-01,2019-03-01,36,36,0.11822182796087334,0.027731553667738256,4.263079861205459,1.6634193942919286e-4,0.06386898153676673,0.17257467438497995,0.5562059618827522,0.5146002708092602
2016-05-01,2019-04-01,36,36,0.11754174373512855,0.027996899176114122,4.198384363773066,1.999502002403831e-4,0.06266882967114576,0.17241465779911133,0.5319809115769587,0.4881041220372986
2016-06-01,2019-05-01,36,36,0.11442922680966093,0.027320902882216926,4.188339869402431,2.0573498553624057e-4,0.06088124113539921,0.16797721248392267,0.5229818364944958,0.4782613836658548
2016-07-01,2019-06-01,36,36,0.11008979429058756,0.027286953724606634,4.034521236839698,3.1782574448540745e-4,0.056608347742547485,0.16357124083862762,0.5177745455292581,0.472565909172626
2016-08-01,2019-07-01,36,36,0.11950396577767189,0.02613687308283702,4.572236525728286,6.857748529008469e-5,0.06827663586681697,0.1707312956885268,0.5114648952232328,0.4656647291504109
2016-09-01,2019-08-01,36,36,0.12087013174990532,0.02615395765743808,4.6214853343822835,5.949905476628847e-5,0.06960931668814113,0.17213094681166952,0.5165165129566046,0.47118993604628634
2016-10-01,2019-09-01,36,36,0.12216233432982593,0.023696272036802274,5.155339799445993,1.2647723117217854e-5,0.07571849456982989,0.16860617408982198,0.5332006434718171,0.48943820379729996
2016-11-01,2019-10-01,36,36,0.1103668507172777,0.01849123518527284,5.968603482215092,1.1887117311942243e-6,0.0741246957244831,0.1466090057100723,0.5539868528273235,0.5121731202798852
2016-12-01,2019-11-01,36,36,0.10033567401464628,0.01748971396787295,5.736839047165323,2.328375851810177e-6,0.06605646453770819,0.13461488349158438,0.5548286959046438,0.5130938861457042
2017-01-01,2019-12-01,36,36,0.10471975773340379,0.016454807037654555,6.364082999804682,3.79891460186158e-7,0.07246892856704465,0.13697058689976294,0.56418239982429,0.5233244998078171
2017-02-01,2020-01-01,36,36,0.104637370998834,0.01743912815658518,6.000149208108315,1.084964242958401e-6,0.07045730789014867,0.13881743410751932,0.6045701585227932,0.567498610884305
2017-03-01,2020-02-01,36,36,0.1178689725929747,0.0217938757623205,5.408352964769981,6.054564076817676e-6,0.07515376101528612,0.16058418417066328,0.6754112229581274,0.6449810251104519
2017-04-01,2020-03-01,36,36,0.10969040923932287,0.015864684392564207,6.914124890548398,7.924473996071913e-8,0.07859619920380233,0.14078461927484343,0.7107587618733039,0.6836423957989262
2017-05-01,2020-04-01,36,36,0.107882697449952,0.015529933558699702,6.9467584675864424,7.22691171399575e-8,0.07744458699260065,0.13832080790730336,0.7504221977764468,0.7270242788179887
2017-06-01,2020-05-01,36,36,0.10669079845920602,0.013968995694451428,7.637685685706401,1.0542366173686268e-8,0.07931206999788615,0.1340695269205259,0.8275435799455497,0.8113757905654451
2017-07-01,2020-06-01,36,36,0.11252313213582256,0.01488725319007149,7.5583541637396054,1.311515976873496e-8,0.08334465205455342,0.1417016122170917,0.8398820090105663,0.8248709473553069
2017-08-01,2020-07-01,36,36,0.10861894559847314,0.015343997223958085,7.078921092925887,4.9813678460487174e-8,0.07854526366063273,0.13869262753631356,0.8545983688102347,0.8409669658861941
2017-09-01,2020-08-01,36,36,0.11071641770906256,0.01733141971818766,6.388190898918472,3.5448889769949645e-7,0.07674745926046742,0.1446853761576577,0.8615937138846218,0.8486181245613051
