fecha_inicio,fecha_fin,beta,se_beta,p_beta,rho,se_rho,p_rho,r2_ajustado,beta_ic_inf,beta_ic_sup,rho_ic_inf,rho_ic_sup,velocidad_ajuste,vida_media,multiplicador_lp,rho_ic_incluye_uno
2010-02-01,2013-01-01,0.192508673396554,0.04057204663899027,3.904613453726989e-5,0.12416534597965899,0.12495398783314661,0.3276053000137161,0.44877556902779414,0.11298746198413308,0.27202988480897494,-0.12074447017330837,0.36907516213262637,0.875834654020341,0.3322628361683531,0.21980024712756233,FALSE
2010-03-01,2013-02-01,0.19962002486289537,0.042430557705099306,4.393002983259753e-5,-0.06499721522987252,0.19064586562428237,0.7353161670429968,0.3219722168396192,0.11645613176090074,0.28278391796489,-0.43866311185346596,0.30866868139372095,1.0649972152298726,NA,0.18743713317579777,FALSE
2010-04-01,2013-03-01,0.17707808474912892,0.03644974227197087,2.8002024422319046e-5,0.2326738043486301,0.08947958590120367,0.013828248106305865,0.5011403239338337,0.10563658989606602,0.24851957960219184,0.05729381598227093,0.4080537927149893,0.76732619565137,0.4753711849855089,0.23077289131098985,FALSE
2010-05-01,2013-04-01,0.18440433711597845,0.04166696555441653,9.907281196296135e-5,0.20866722600802393,0.10253580771195518,0.04994143892742142,0.5022568515614897,0.10273708462932206,0.26607158960263483,0.0076970428925917656,0.4096374091234561,0.7913327739919761,0.44233615801305654,0.23303007682308918,FALSE
2010-06-01,2013-05-01,0.18987646235482267,0.04527695697581048,1.9354856870304967e-4,0.1967304705929682,0.10699367496432742,0.07497187973687831,0.5028724672209297,0.10113362668223412,0.2786192980274112,-0.012977132337113534,0.40643807352304995,0.8032695294070318,0.42631058147708967,0.23637951572119037,FALSE
2010-07-01,2013-06-01,0.18886844154453825,0.049765454805935624,5.993952918878468e-4,0.19707170928787865,0.11159997984585703,0.08666816422722447,0.47961707526925723,0.09132815012490442,0.2864087329641721,-0.021664251210001123,0.41580766978575845,0.8029282907121214,0.4267654649730546,0.23522454461908401,FALSE
2010-08-01,2013-07-01,0.18460481433498344,0.05074961226266697,9.291064357312178e-4,0.1503571946710605,0.10288820929599542,0.15337293443668373,0.45720182669190756,0.08513557430015617,0.2840740543698107,-0.051303695549090506,0.35201808489121156,0.8496428053289395,0.3658267758534161,0.21727343911717537,FALSE
2010-09-01,2013-08-01,0.18213738674852015,0.049768088579923986,8.738783815947533e-4,0.15628555781920864,0.10485675771193494,0.14559869360334762,0.44399119727402137,0.08459193313186913,0.27968284036517116,-0.049233687296183826,0.3618048029346011,0.8437144421807914,0.37344874596449773,0.21587563000313284,FALSE
2010-10-01,2013-09-01,0.18287331992469247,0.05039697534545562,9.522362755306651e-4,0.15777553103116151,0.10527406611121634,0.14345446673459256,0.4392482362776613,0.08409524824759945,0.2816513916017855,-0.04856163854682252,0.3641127006091456,0.8422244689688385,0.3753676798089483,0.21713133097235934,FALSE
2010-11-01,2013-10-01,0.19806353446493583,0.04583242808042882,1.339543085756323e-4,0.14032319447502759,0.10654316295955935,0.19689301775053178,0.46013597593412503,0.10823197542729535,0.2878950935025763,-0.06850140492570872,0.3491477938757639,0.8596768055249724,0.35296095077744444,0.23039301885548238,FALSE
