fecha,codigo_modelo,descripcion,c0_t,c_t,d_t,lambda_t,pi_estrella_t,inflacion,expectativa,meta_inflacion
2015-09-01,S0,M3 base AR(1),0.31918923717229675,0.0301357564380892,0.896755627646672,0.7081123575921684,4.365959239911763,1.88,3.4,4
2015-10-01,S0,M3 base AR(1),0.319189237172297,0.03013575643808917,0.896755627646672,0.7081123575921687,4.3659592399117635,2.23,3.28,4
2015-11-01,S0,M3 base AR(1),0.319189237172297,0.030135756438089172,0.896755627646672,0.7081123575921687,4.365959239911764,2.51,3.37,4
2015-12-01,S0,M3 base AR(1),0.3191892371722973,0.030135756438089228,0.8967556276466719,0.7081123575921685,4.365959239911765,3.07,3.65,4
2016-01-01,S0,M3 base AR(1),0.3191892371722971,0.03013575643808911,0.896755627646672,0.7081123575921693,4.365959239911762,4.38,3.8,4
2016-02-01,S0,M3 base AR(1),0.3191892371722975,0.0301357564380892,0.8967556276466722,0.7081123575921682,4.3659592399117795,4.27,4.09,4
2016-03-01,S0,M3 base AR(1),0.319189237172298,0.03013575643808926,0.896755627646672,0.708112357592168,4.365959239911783,4.26,3.99,4
2016-04-01,S0,M3 base AR(1),0.3191892371722985,0.030135756438089308,0.8967556276466719,0.7081123575921677,4.365959239911786,4.09,4.19,4
2016-05-01,S0,M3 base AR(1),0.3191892371722986,0.030135756438089363,0.8967556276466719,0.7081123575921672,4.36595923991179,4.36,4.16,4
2016-06-01,S0,M3 base AR(1),0.31918923717229863,0.030135756438089335,0.8967556276466718,0.7081123575921677,4.365959239911782,4.43,4.39,4
2016-07-01,S0,M3 base AR(1),0.3191892371722985,0.030135756438089377,0.8967556276466719,0.7081123575921671,4.365959239911791,4.62,4.41,4
2016-08-01,S0,M3 base AR(1),0.31918923717229847,0.030135756438089398,0.8967556276466718,0.7081123575921672,4.365959239911785,4.74,4.45,4
2016-09-01,S0,M3 base AR(1),0.3191892371722985,0.03013575643808941,0.8967556276466718,0.7081123575921671,4.365959239911786,4.56,4.42,4
2016-10-01,S0,M3 base AR(1),0.31918923717229825,0.030135756438089363,0.8967556276466719,0.7081123575921672,4.365959239911786,4.76,4.43,4
2016-11-01,S0,M3 base AR(1),0.3191892371722982,0.030135756438089287,0.896755627646672,0.7081123575921676,4.3659592399117875,4.67,4.6,4
2016-12-01,S0,M3 base AR(1),0.3191892371722979,0.030135756438089217,0.896755627646672,0.7081123575921683,4.3659592399117795,4.23,4.66,4
2017-01-01,S0,M3 base AR(1),0.31918923717229786,0.030135756438089266,0.8967556276466722,0.7081123575921675,4.365959239911788,3.83,4.4,4
2017-02-01,S0,M3 base AR(1),0.31918923717229775,0.030135756438089308,0.896755627646672,0.7081123575921674,4.365959239911782,3.96,4.46,4
2017-03-01,S0,M3 base AR(1),0.319189237172298,0.030135756438089224,0.896755627646672,0.7081123575921682,4.36595923991178,4,4.28,4
2017-04-01,S0,M3 base AR(1),0.31918923717229797,0.030135756438089176,0.8967556276466722,0.7081123575921684,4.365959239911784,4.09,4.51,4
2017-05-01,S0,M3 base AR(1),0.31918923717229813,0.03013575643808916,0.896755627646672,0.7081123575921688,4.365959239911779,3.93,4.17,4
2017-06-01,S0,M3 base AR(1),0.3191892371722985,0.030135756438089197,0.8967556276466719,0.7081123575921688,4.3659592399117795,4.36,4.26,4
2017-07-01,S0,M3 base AR(1),0.31918923717229847,0.03013575643808923,0.8967556276466719,0.7081123575921684,4.365959239911781,5.22,4.48,4
2017-08-01,S0,M3 base AR(1),0.3191892371722981,0.030135756438089235,0.8967556276466722,0.7081123575921677,4.365959239911789,4.72,4.51,4
2017-09-01,S0,M3 base AR(1),0.3191892371722981,0.03013575643808921,0.8967556276466722,0.708112357592168,4.365959239911788,4.36,4.75,4
2017-10-01,S0,M3 base AR(1),0.31918923717229825,0.030135756438089207,0.8967556276466719,0.7081123575921686,4.365959239911777,4.2,4.53,4
2017-11-01,S0,M3 base AR(1),0.31918923717229836,0.03013575643808925,0.896755627646672,0.708112357592168,4.365959239911787,4.69,4.63,4
2017-12-01,S0,M3 base AR(1),0.3191892371722987,0.030135756438089367,0.8967556276466719,0.7081123575921671,4.365959239911793,5.68,4.56,4
2018-01-01,S0,M3 base AR(1),0.31918923717229875,0.0301357564380893,0.8967556276466719,0.7081123575921677,4.365959239911789,4.71,4.71,4
2018-02-01,S0,M3 base AR(1),0.31918923717229886,0.030135756438089314,0.8967556276466719,0.7081123575921676,4.365959239911791,4.15,4.56,4
2018-03-01,S0,M3 base AR(1),0.3191892371722986,0.03013575643808931,0.8967556276466719,0.7081123575921677,4.3659592399117875,4.14,4.62,4
2018-04-01,S0,M3 base AR(1),0.31918923717229875,0.030135756438089332,0.8967556276466719,0.7081123575921675,4.365959239911791,3.92,4.46,4
2018-05-01,S0,M3 base AR(1),0.31918923717229886,0.03013575643808932,0.8967556276466719,0.7081123575921675,4.365959239911792,4.09,4.48,4
2018-06-01,S0,M3 base AR(1),0.31918923717229886,0.03013575643808935,0.8967556276466719,0.7081123575921673,4.365959239911794,3.79,4.43,4
2018-07-01,S0,M3 base AR(1),0.3191892371722989,0.030135756438089342,0.8967556276466718,0.7081123575921677,4.3659592399117875,2.61,4.36,4
2018-08-01,S0,M3 base AR(1),0.31918923717229875,0.030135756438089314,0.8967556276466719,0.7081123575921676,4.36595923991179,3.36,4.33,4
2018-09-01,S0,M3 base AR(1),0.319189237172299,0.030135756438089377,0.8967556276466717,0.7081123575921677,4.365959239911785,4.55,4.32,4
2018-10-01,S0,M3 base AR(1),0.31918923717229886,0.03013575643808939,0.8967556276466717,0.7081123575921675,4.365959239911782,4.34,4.32,4
2018-11-01,S0,M3 base AR(1),0.3191892371722986,0.030135756438089377,0.8967556276466717,0.7081123575921677,4.365959239911779,3.15,4.47,4
2018-12-01,S0,M3 base AR(1),0.3191892371722983,0.030135756438089394,0.8967556276466717,0.7081123575921675,4.365959239911776,2.31,4.38,4
2019-01-01,S0,M3 base AR(1),0.3191892371722984,0.030135756438089346,0.8967556276466717,0.708112357592168,4.365959239911773,4.1,4.07,4
2019-02-01,S0,M3 base AR(1),0.3191892371722984,0.03013575643808932,0.8967556276466719,0.7081123575921675,4.365959239911786,4.46,4.25,4
2019-03-01,S0,M3 base AR(1),0.31918923717229797,0.030135756438089224,0.8967556276466719,0.7081123575921685,4.365959239911773,4.17,4.35,4
2019-04-01,S0,M3 base AR(1),0.31918923717229775,0.030135756438089224,0.8967556276466719,0.7081123575921685,4.365959239911771,4.75,4.3,4
2019-05-01,S0,M3 base AR(1),0.31918923717229775,0.030135756438089273,0.8967556276466719,0.7081123575921681,4.365959239911773,4.54,4.39,4
2019-06-01,S0,M3 base AR(1),0.31918923717229775,0.03013575643808927,0.8967556276466719,0.7081123575921681,4.365959239911773,4.8,4.36,4
2019-07-01,S0,M3 base AR(1),0.31918923717229736,0.030135756438089197,0.8967556276466719,0.7081123575921688,4.3659592399117635,4.37,4.6,4
2019-08-01,S0,M3 base AR(1),0.31918923717229764,0.0301357564380892,0.8967556276466719,0.7081123575921687,4.365959239911768,3.01,4.53,4
2019-09-01,S0,M3 base AR(1),0.31918923717229775,0.030135756438089214,0.8967556276466719,0.7081123575921686,4.365959239911771,1.8,4.34,4
2019-10-01,S0,M3 base AR(1),0.31918923717229764,0.0301357564380892,0.8967556276466719,0.7081123575921687,4.365959239911768,2.17,4.22,4
2019-11-01,S0,M3 base AR(1),0.3191892371722976,0.0301357564380892,0.8967556276466719,0.7081123575921687,4.365959239911767,2.92,4.25,4
2019-12-01,S0,M3 base AR(1),0.31918923717229725,0.03013575643808916,0.8967556276466722,0.7081123575921685,4.365959239911773,3.41,4.1,4
2020-01-01,S0,M3 base AR(1),0.3191892371722973,0.03013575643808913,0.8967556276466722,0.7081123575921688,4.365959239911772,1.78,4.11,4
2020-02-01,S0,M3 base AR(1),0.31918923717229697,0.03013575643808913,0.896755627646672,0.7081123575921691,4.365959239911762,1.24,3.85,4
2020-03-01,S0,M3 base AR(1),0.3191892371722974,0.030135756438089176,0.8967556276466722,0.7081123575921684,4.365959239911777,1.77,3.99,4
2020-04-01,S0,M3 base AR(1),0.31918923717229725,0.03013575643808914,0.896755627646672,0.7081123575921691,4.365959239911765,1.88,3.97,4
2020-05-01,S0,M3 base AR(1),0.319189237172297,0.03013575643808916,0.8967556276466719,0.7081123575921692,4.365959239911757,1.8,3.96,4
2020-06-01,S0,M3 base AR(1),0.3191892371722966,0.0301357564380891,0.8967556276466722,0.7081123575921691,4.365959239911761,2.39,3.77,4
2020-07-01,S0,M3 base AR(1),0.31918923717229647,0.030135756438089068,0.8967556276466722,0.7081123575921694,4.365959239911757,2.88,3.9,4
2020-08-01,S0,M3 base AR(1),0.31918923717229664,0.030135756438089065,0.8967556276466722,0.7081123575921695,4.365959239911759,4.19,3.92,4
2020-09-01,S0,M3 base AR(1),0.3191892371722963,0.030135756438089054,0.8967556276466722,0.7081123575921695,4.365959239911754,4.97,3.99,4
2020-10-01,S0,M3 base AR(1),0.31918923717229636,0.030135756438089037,0.8967556276466723,0.7081123575921694,4.365959239911761,5.34,4.15,4
2020-11-01,S0,M3 base AR(1),0.31918923717229614,0.030135756438089006,0.8967556276466724,0.7081123575921694,4.365959239911763,5.46,4.27,4
2020-12-01,S0,M3 base AR(1),0.31918923717229614,0.03013575643808901,0.8967556276466724,0.7081123575921693,4.365959239911763,4.82,4.26,4
2021-01-01,S0,M3 base AR(1),0.31918923717229636,0.030135756438089047,0.8967556276466724,0.708112357592169,4.365959239911768,5.24,4.12,4
2021-02-01,S0,M3 base AR(1),0.3191892371722963,0.030135756438089058,0.8967556276466724,0.7081123575921688,4.365959239911767,6,4.39,4
2021-03-01,S0,M3 base AR(1),0.3191892371722965,0.03013575643808903,0.8967556276466724,0.7081123575921691,4.365959239911769,5.84,4.34,4
2021-04-01,S0,M3 base AR(1),0.31918923717229636,0.030135756438089058,0.8967556276466723,0.7081123575921692,4.365959239911762,5.2,4.39,4
2021-05-01,S0,M3 base AR(1),0.31918923717229664,0.03013575643808904,0.8967556276466723,0.7081123575921693,4.365959239911764,5.17,4.41,4
2021-06-01,S0,M3 base AR(1),0.3191892371722968,0.03013575643808906,0.8967556276466722,0.7081123575921695,4.365959239911762,3.91,4.23,4
2021-07-01,S0,M3 base AR(1),0.3191892371722968,0.030135756438089044,0.8967556276466722,0.7081123575921696,4.365959239911761,3.82,4.12,4
2021-08-01,S0,M3 base AR(1),0.3191892371722968,0.030135756438089023,0.8967556276466722,0.7081123575921698,4.365959239911759,3.62,4.14,4
2021-09-01,S0,M3 base AR(1),0.31918923717229686,0.030135756438089023,0.8967556276466722,0.7081123575921698,4.36595923991176,3.67,4.2,4
2021-10-01,S0,M3 base AR(1),0.3191892371722969,0.03013575643808902,0.8967556276466722,0.70811235759217,4.365959239911761,2.96,3.89,4
2021-11-01,S0,M3 base AR(1),0.319189237172297,0.030135756438089033,0.896755627646672,0.7081123575921701,4.365959239911756,2.89,4.08,4
2021-12-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089023,0.8967556276466722,0.7081123575921698,4.365959239911761,3.07,4.02,4
2022-01-01,S0,M3 base AR(1),0.3191892371722971,0.030135756438089027,0.8967556276466722,0.7081123575921697,4.365959239911763,2.87,4.09,4
2022-02-01,S0,M3 base AR(1),0.31918923717229697,0.030135756438089033,0.896755627646672,0.7081123575921701,4.3659592399117555,2.98,3.92,4
2022-03-01,S0,M3 base AR(1),0.31918923717229697,0.030135756438089027,0.8967556276466722,0.7081123575921697,4.365959239911762,4.17,3.8,4
2022-04-01,S0,M3 base AR(1),0.31918923717229697,0.030135756438089023,0.896755627646672,0.7081123575921702,4.365959239911755,4.62,3.94,4
2022-05-01,S0,M3 base AR(1),0.31918923717229697,0.03013575643808904,0.8967556276466722,0.7081123575921697,4.365959239911763,5.82,4.01,4
2022-06-01,S0,M3 base AR(1),0.319189237172297,0.03013575643808902,0.8967556276466722,0.70811235759217,4.365959239911763,7.55,4.16,4
2022-07-01,S0,M3 base AR(1),0.31918923717229697,0.030135756438089016,0.8967556276466722,0.70811235759217,4.365959239911762,8.36,4.51,4
2022-08-01,S0,M3 base AR(1),0.3191892371722971,0.03013575643808906,0.8967556276466722,0.7081123575921695,4.365959239911765,8.87,4.55,4
2022-09-01,S0,M3 base AR(1),0.319189237172297,0.030135756438089068,0.8967556276466722,0.7081123575921694,4.365959239911764,9.03,4.61,4
2022-10-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089058,0.8967556276466722,0.7081123575921695,4.365959239911763,9.7,4.67,4
2022-11-01,S0,M3 base AR(1),0.31918923717229697,0.03013575643808907,0.8967556276466722,0.7081123575921694,4.365959239911764,9.17,4.8,4
2022-12-01,S0,M3 base AR(1),0.31918923717229697,0.030135756438089054,0.8967556276466722,0.7081123575921695,4.3659592399117635,9.24,4.71,4
2023-01-01,S0,M3 base AR(1),0.31918923717229686,0.030135756438089058,0.8967556276466722,0.7081123575921695,4.365959239911762,9.69,4.62,4
2023-02-01,S0,M3 base AR(1),0.31918923717229697,0.03013575643808906,0.8967556276466722,0.7081123575921695,4.3659592399117635,9.92,4.49,4
2023-03-01,S0,M3 base AR(1),0.31918923717229686,0.03013575643808906,0.8967556276466722,0.7081123575921695,4.365959239911763,8.71,4.43,4
2023-04-01,S0,M3 base AR(1),0.3191892371722968,0.030135756438089065,0.8967556276466723,0.7081123575921691,4.365959239911768,8.32,4.39,4
2023-05-01,S0,M3 base AR(1),0.3191892371722968,0.030135756438089065,0.8967556276466723,0.7081123575921691,4.365959239911768,6.54,4.3,4
2023-06-01,S0,M3 base AR(1),0.3191892371722968,0.030135756438089068,0.8967556276466722,0.7081123575921694,4.365959239911762,4.93,4.24,4
2023-07-01,S0,M3 base AR(1),0.31918923717229675,0.030135756438089065,0.8967556276466722,0.7081123575921695,4.365959239911761,4.53,4.21,4
2023-08-01,S0,M3 base AR(1),0.31918923717229675,0.030135756438089065,0.8967556276466723,0.7081123575921691,4.365959239911768,4.47,4.17,4
2023-09-01,S0,M3 base AR(1),0.3191892371722968,0.030135756438089065,0.8967556276466723,0.7081123575921691,4.365959239911768,4.69,4.15,4
2023-10-01,S0,M3 base AR(1),0.3191892371722968,0.030135756438089065,0.8967556276466723,0.7081123575921691,4.365959239911768,4.98,4.32,4
2023-11-01,S0,M3 base AR(1),0.31918923717229686,0.030135756438089065,0.8967556276466723,0.7081123575921691,4.365959239911769,4.3,4.43,4
2023-12-01,S0,M3 base AR(1),0.3191892371722968,0.03013575643808906,0.8967556276466723,0.7081123575921692,4.365959239911768,4.18,4.32,4
2024-01-01,S0,M3 base AR(1),0.3191892371722968,0.03013575643808906,0.8967556276466724,0.7081123575921688,4.365959239911775,3.82,4.29,4
2024-02-01,S0,M3 base AR(1),0.31918923717229686,0.030135756438089065,0.8967556276466723,0.7081123575921691,4.365959239911769,3.3,4.28,4
2024-03-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089065,0.8967556276466723,0.7081123575921691,4.36595923991177,3.24,4.14,4
2024-04-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089065,0.8967556276466724,0.7081123575921688,4.365959239911777,3.36,4.02,4
2024-05-01,S0,M3 base AR(1),0.31918923717229686,0.030135756438089065,0.8967556276466724,0.7081123575921688,4.365959239911776,3.76,3.99,4
2024-06-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089065,0.8967556276466724,0.7081123575921688,4.365959239911777,3.62,4.02,4
2024-07-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089065,0.8967556276466724,0.7081123575921688,4.365959239911777,3.78,4.07,4
2024-08-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089065,0.8967556276466724,0.7081123575921688,4.365959239911777,3.07,4.02,4
2024-09-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089065,0.8967556276466724,0.7081123575921688,4.365959239911777,2.11,3.97,4
2024-10-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089065,0.8967556276466724,0.7081123575921688,4.365959239911777,1.16,3.96,4
2024-11-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089065,0.8967556276466724,0.7081123575921688,4.365959239911777,1.66,3.66,4
2024-12-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089065,0.8967556276466723,0.7081123575921691,4.36595923991177,1.7,3.95,4
2025-01-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089068,0.8967556276466724,0.7081123575921688,4.365959239911777,2.19,3.76,4
2025-02-01,S0,M3 base AR(1),0.3191892371722969,0.03013575643808907,0.8967556276466723,0.7081123575921691,4.365959239911771,1.79,3.79,4
2025-03-01,S0,M3 base AR(1),0.3191892371722969,0.03013575643808907,0.8967556276466724,0.7081123575921687,4.365959239911777,1.57,3.71,4
2025-04-01,S0,M3 base AR(1),0.31918923717229697,0.03013575643808907,0.8967556276466724,0.7081123575921687,4.365959239911778,1.47,3.62,4
2025-05-01,S0,M3 base AR(1),0.3191892371722969,0.03013575643808907,0.8967556276466725,0.7081123575921684,4.365959239911784,1.69,3.55,4
2025-06-01,S0,M3 base AR(1),0.3191892371722969,0.03013575643808907,0.8967556276466725,0.7081123575921684,4.365959239911784,1.79,3.53,4
2025-07-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089075,0.8967556276466724,0.7081123575921687,4.365959239911777,1.17,3.54,4
2025-08-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089075,0.8967556276466724,0.7081123575921687,4.365959239911777,1.17,3.49,4
2025-09-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089075,0.8967556276466725,0.7081123575921684,4.365959239911784,1.47,3.42,4
2025-10-01,S0,M3 base AR(1),0.3191892371722969,0.03013575643808908,0.8967556276466725,0.7081123575921684,4.365959239911784,1.26,3.37,4
2025-11-01,S0,M3 base AR(1),0.3191892371722969,0.03013575643808907,0.8967556276466726,0.7081123575921682,4.36595923991179,1.73,3.3,4
2025-12-01,S0,M3 base AR(1),0.3191892371722969,0.030135756438089075,0.8967556276466725,0.7081123575921684,4.365959239911784,1.65,3.72,4
2026-01-01,S0,M3 base AR(1),0.31918923717229686,0.030135756438089075,0.8967556276466725,0.7081123575921684,4.365959239911783,0.96,3.64,4
2026-02-01,S0,M3 base AR(1),0.31918923717229686,0.030135756438089075,0.8967556276466726,0.7081123575921681,4.36595923991179,1.56,3.62,4
2026-03-01,S0,M3 base AR(1),0.31918923717229686,0.030135756438089075,0.8967556276466726,0.7081123575921681,4.36595923991179,2.5,3.61,4
2026-04-01,S0,M3 base AR(1),0.31918923717229686,0.03013575643808907,0.8967556276466726,0.7081123575921682,4.36595923991179,3.24,3.71,4
2026-05-01,S0,M3 base AR(1),0.31918923717229686,0.03013575643808907,0.8967556276466725,0.7081123575921684,4.365959239911783,2.86,3.74,4
2026-06-01,S0,M3 base AR(1),0.31918923717229686,0.03013575643808907,0.8967556276466725,0.7081123575921684,4.365959239911783,2.27,3.71,4
2011-02-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371766698,0.03013575643801224,0.8967556276460581,0.7081123575946495,4.3659592399303175,5.24,5.81,5
2011-03-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371766698,0.030135756438012244,0.8967556276460581,0.7081123575946495,4.365959239930318,4.99,6.13,5
2011-04-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371766499,0.03013575643800657,0.896755627646062,0.7081123575946935,4.365959239929939,5.76114812916453,6.19,5
2011-05-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371729096,0.030135756438094095,0.89675562764657,0.7081123575924095,4.3659592399143445,6.3930220625962,5.74,5
2011-06-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371728156,0.03013575643809894,0.8967556276465558,0.7081123575924028,4.365959239912499,6.42229936695938,6.16,5
2011-07-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717277514,0.030135756438095695,0.8967556276465629,0.7081123575924141,4.3659592399121765,7.03967446592064,5.88,5
2011-08-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717274145,0.03013575643809538,0.89675562764657,0.7081123575923971,4.3659592399121205,7.6258261311642,5.95,5
2011-09-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717270964,0.030135756438095383,0.8967556276465807,0.7081123575923669,4.365959239912322,7.24931562404949,6.43,5
2011-10-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371728277,0.030135756438095726,0.89675562764657,0.7081123575923937,4.365959239913321,6.65,6.51,5
2011-11-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717249886,0.03013575643809766,0.8967556276466198,0.7081123575922343,4.365959239911909,6.05484387510006,6.06,5
2011-12-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717249714,0.030135756438098068,0.8967556276466162,0.7081123575922404,4.365959239911699,6.2,5.62,5
2012-01-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717250297,0.030135756438098182,0.896755627646618,0.7081123575922343,4.3659592399118905,5.44,5.95,4.5
2012-02-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717249487,0.030135756438097825,0.8967556276466215,0.7081123575922277,4.36595923991197,5.17,6.11,4.5
2012-03-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724927,0.03013575643809731,0.8967556276466198,0.7081123575922377,4.365959239911804,4.55,5.47,4.5
2012-04-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724771,0.030135756438097093,0.8967556276466215,0.7081123575922348,4.365959239911684,4.27,5.54,4.5
2012-05-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717250997,0.030135756438097242,0.8967556276466162,0.7081123575922484,4.365959239911824,3.9,5.28,4.5
2012-06-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717250786,0.030135756438097093,0.8967556276466153,0.7081123575922523,4.365959239911733,3.47,5.11,4.5
2012-07-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717250414,0.0301357564380967,0.896755627646618,0.7081123575922487,4.365959239911818,2.86,4.9,4.5
2012-08-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724937,0.030135756438096545,0.8967556276466198,0.7081123575922451,4.365959239911772,2.71,4.55,4.5
2012-09-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724922,0.030135756438096295,0.8967556276466206,0.708112357592245,4.36595923991179,3.28,5.17,4.5
2012-10-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717249564,0.030135756438096656,0.8967556276466198,0.7081123575922441,4.365959239911805,3.35,4.76,4.5
2012-11-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724948,0.030135756438096597,0.8967556276466198,0.7081123575922446,4.365959239911791,3.11,4.82,4.5
2012-12-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.319189237172503,0.030135756438096763,0.8967556276466189,0.7081123575922456,4.36595923991186,3.45,4.93,4.5
2013-01-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717249614,0.03013575643809658,0.8967556276466189,0.7081123575922473,4.365959239911754,3.86,4.83,4
2013-02-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724898,0.03013575643809607,0.8967556276466206,0.7081123575922472,4.365959239911744,4.18,4.61,4
2013-03-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724909,0.030135756438096434,0.8967556276466198,0.7081123575922462,4.365959239911728,4.34,4.66,4
2013-04-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724881,0.030135756438096302,0.8967556276466202,0.7081123575922462,4.365959239911707,4.13,4.93,4
2013-05-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724877,0.03013575643809613,0.8967556276466202,0.7081123575922479,4.3659592399116915,4.27,4.83,4
2013-06-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717249076,0.030135756438096236,0.8967556276466202,0.7081123575922469,4.36595923991174,4.79,5.21,4
2013-07-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248954,0.03013575643809628,0.8967556276466193,0.708112357592249,4.365959239911673,4.74,4.81,4
2013-08-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724854,0.03013575643809596,0.8967556276466211,0.708112357592247,4.365959239911703,4.42,4.89,4
2013-09-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724886,0.030135756438096156,0.8967556276466206,0.7081123575922463,4.365959239911732,4.21,4.91,4
2013-10-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717249,0.0301357564380963,0.8967556276466206,0.708112357592245,4.365959239911759,4.15,4.71,4
2013-11-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248615,0.030135756438096104,0.8967556276466215,0.7081123575922443,4.365959239911748,4.63,4.7,4
2013-12-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248526,0.030135756438096125,0.8967556276466213,0.7081123575922448,4.365959239911724,4.39,5.19,4
2014-01-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717249015,0.030135756438096212,0.8967556276466206,0.7081123575922459,4.365959239911756,4.14,4.94,4
2014-02-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724892,0.030135756438096146,0.8967556276466206,0.7081123575922466,4.3659592399117395,3.5,4.68,4
2014-03-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248737,0.030135756438096323,0.8967556276466209,0.7081123575922441,4.365959239911739,3.25,4.54,4
2014-04-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724873,0.030135756438096222,0.8967556276466209,0.7081123575922451,4.365959239911732,3.27,4.66,4
2014-05-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248593,0.030135756438096153,0.8967556276466213,0.7081123575922446,4.365959239911735,3.22,4.28,4
2014-06-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248626,0.030135756438096115,0.8967556276466209,0.7081123575922461,4.365959239911711,3.13,4.36,4
2014-07-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724863,0.030135756438096198,0.8967556276466209,0.7081123575922453,4.365959239911716,3.41,4.41,4
2014-08-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724879,0.030135756438096212,0.89675562764662,0.7081123575922477,4.365959239911686,3.7,4.06,4
2014-09-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248654,0.030135756438096115,0.8967556276466209,0.7081123575922461,4.365959239911715,3.45,4.13,4
2014-10-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.030135756438096146,0.8967556276466208,0.7081123575922461,4.365959239911698,3.64,4.17,4
2014-11-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724871,0.030135756438096205,0.8967556276466203,0.7081123575922468,4.365959239911695,3.38,4.16,4
2014-12-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248665,0.03013575643809623,0.8967556276466204,0.7081123575922463,4.365959239911696,2.95,4.21,4
2015-01-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248615,0.03013575643809605,0.8967556276466206,0.7081123575922474,4.365959239911692,2.32,3.89,4
2015-02-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248604,0.030135756438096212,0.8967556276466208,0.7081123575922456,4.3659592399117075,2.44,4.07,4
2015-03-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.319189237172486,0.030135756438096236,0.8967556276466209,0.708112357592245,4.365959239911715,2.43,4.11,4
2015-04-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248593,0.030135756438096156,0.8967556276466209,0.7081123575922458,4.365959239911709,2.58,3.82,4
